"Status","Year","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Blackpool","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Blackpool","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Blackpool","Unknown","30","30","43030","38470"
"In post","2023","Commercial","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bristol, City of","Heterosexual / straight","65","65","49110","41240"
"In post","2023","Commercial","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bristol, City of","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Bristol, City of","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Buckinghamshire","Heterosexual / straight","50","50","41710","43200"
"In post","2023","Commercial","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Buckinghamshire","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cambridgeshire CC","Heterosexual / straight","40","35","39820","35800"
"In post","2023","Commercial","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cambridgeshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Cambridgeshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cardiff and Vale of Glamorgan","Heterosexual / straight","45","45","45540","38470"
"In post","2023","Commercial","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cardiff and Vale of Glamorgan","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Central Bedfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","Heterosexual / straight","150","145","43410","39890"
"In post","2023","Commercial","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","Heterosexual / straight","35","35","45050","39590"
"In post","2023","Commercial","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","Heterosexual / straight","35","35","52300","50420"
"In post","2023","Commercial","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Croydon","Heterosexual / straight","95","90","49920","46280"
"In post","2023","Commercial","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Croydon","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Croydon","Unknown","35","35","45610","43000"
"In post","2023","Commercial","Darlington","Heterosexual / straight","40","40","45960","40340"
"In post","2023","Commercial","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon CC","Heterosexual / straight","40","40","43320","40050"
"In post","2023","Commercial","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Glasgow City","Heterosexual / straight","140","135","40460","35490"
"In post","2023","Commercial","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Glasgow City","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Glasgow City","Unknown","35","35","48340","41300"
"In post","2023","Commercial","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","Heterosexual / straight","80","75","48300","42510"
"In post","2023","Commercial","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","Undeclared","15","10","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","Unknown","40","40","47340","42510"
"In post","2023","Commercial","Hackney and Newham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hackney and Newham","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","Unknown","15","10","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leeds","Heterosexual / straight","260","250","45620","38470"
"In post","2023","Commercial","Leeds","LGBO","25","25","[c]","[c]"
"In post","2023","Commercial","Leeds","Undeclared","30","30","[c]","[c]"
"In post","2023","Commercial","Leeds","Unknown","55","50","50570","50160"
"In post","2023","Commercial","Leicester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Liverpool","Heterosexual / straight","180","175","43930","40450"
"In post","2023","Commercial","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Liverpool","Unknown","45","45","38480","32960"
"In post","2023","Commercial","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Manchester","Heterosexual / straight","155","155","50120","40640"
"In post","2023","Commercial","Manchester","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Manchester","Unknown","45","45","55230","56000"
"In post","2023","Commercial","Medway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","Heterosexual / straight","60","60","45920","40750"
"In post","2023","Commercial","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","Heterosexual / straight","90","90","38410","32730"
"In post","2023","Commercial","Monmouthshire and Newport","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Monmouthshire and Newport","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Heterosexual / straight","60","55","44460","40450"
"In post","2023","Commercial","Norwich and East Norfolk","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Norwich and East Norfolk","Unknown","20","15","[c]","[c]"
"In post","2023","Commercial","Nottingham","Heterosexual / straight","40","35","50590","42400"
"In post","2023","Commercial","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Heterosexual / straight","30","30","42180","35020"
"In post","2023","Commercial","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
