"Status","Year","Disability","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Finance","Leicester","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Lincolnshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Liverpool","75","75","41070","39190"
"In post","2023","Declared non-disabled","Finance","Manchester","245","235","41990","38470"
"In post","2023","Declared non-disabled","Finance","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Mid Lancashire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Milton Keynes","155","150","34780","28500"
"In post","2023","Declared non-disabled","Finance","Monmouthshire and Newport","50","45","42900","40860"
"In post","2023","Declared non-disabled","Finance","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North Yorkshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Norwich and East Norfolk","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Nottingham","95","90","42190","39150"
"In post","2023","Declared non-disabled","Finance","Overseas","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Oxfordshire CC","35","35","31340","27470"
"In post","2023","Declared non-disabled","Finance","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Peterborough","30","30","41340","37710"
"In post","2023","Declared non-disabled","Finance","Plymouth","60","60","39040","37820"
"In post","2023","Declared non-disabled","Finance","Portsmouth","80","75","40660","34440"
"In post","2023","Declared non-disabled","Finance","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Sefton","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Sheffield","205","200","42720","38470"
"In post","2023","Declared non-disabled","Finance","Shropshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Somerset CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Lanarkshire","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South Teesside","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South West Wales","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Southampton","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Staffordshire CC","65","65","40270","34340"
"In post","2023","Declared non-disabled","Finance","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Suffolk CC","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Sunderland","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Swansea","185","180","36940","33200"
"In post","2023","Declared non-disabled","Finance","Telford and Wrekin","50","45","46140","42510"
"In post","2023","Declared non-disabled","Finance","Tower Hamlets","185","180","53320","44820"
"In post","2023","Declared non-disabled","Finance","Tyneside","325","310","43710","41780"
"In post","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Wakefield","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Warrington","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Cumbria","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","West Sussex (South West)","100","95","39830","35630"
"In post","2023","Declared non-disabled","Finance","Westminster","1200","1170","53130","50640"
"In post","2023","Declared non-disabled","Finance","Wiltshire","175","170","39250","34640"
"In post","2023","Declared non-disabled","Finance","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Wolverhampton","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Worcestershire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","York","75","75","40390","37710"
"In post","2023","Declared non-disabled","Geography","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Geography","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Geography","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Geography","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Geography","Somerset CC","290","275","33790","34370"
"In post","2023","Declared non-disabled","Geography","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Barnet","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","315","300","40450","38790"
"In post","2023","Declared non-disabled","Human Resources","Bedford","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Belfast","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Berkshire","60","60","41440","41200"
"In post","2023","Declared non-disabled","Human Resources","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Birmingham","130","125","43990","40310"
"In post","2023","Declared non-disabled","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Blackpool","55","55","41200","38470"
"In post","2023","Declared non-disabled","Human Resources","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Bristol, City of","130","125","42370","40820"
"In post","2023","Declared non-disabled","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Buckinghamshire","80","80","32700","29470"
"In post","2023","Declared non-disabled","Human Resources","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cambridgeshire CC","65","60","35450","33990"
"In post","2023","Declared non-disabled","Human Resources","Camden and City of London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cardiff and Vale of Glamorgan","305","285","36100","31350"
"In post","2023","Declared non-disabled","Human Resources","Central Bedfordshire","35","35","32510","33990"
"In post","2023","Declared non-disabled","Human Resources","Central Hampshire","160","160","36150","34300"
"In post","2023","Declared non-disabled","Human Resources","Central Valleys","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cheshire East","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","City of Edinburgh","135","130","38280","34730"
"In post","2023","Declared non-disabled","Human Resources","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","45","45","32530","29010"
"In post","2023","Declared non-disabled","Human Resources","Coventry","30","30","42600","40640"
"In post","2023","Declared non-disabled","Human Resources","Croydon","260","250","48670","43420"
"In post","2023","Declared non-disabled","Human Resources","Darlington","35","35","36690","35040"
"In post","2023","Declared non-disabled","Human Resources","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Devon CC","90","85","36700","33990"
"In post","2023","Declared non-disabled","Human Resources","Dorset","115","110","34710","33470"
"In post","2023","Declared non-disabled","Human Resources","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Durham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Cumbria","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Kent","40","35","35440","34610"
"In post","2023","Declared non-disabled","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Merseyside","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Riding of Yorkshire","220","205","27880","27470"
"In post","2023","Declared non-disabled","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","East Sussex CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Essex Haven Gateway","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Falkirk","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Flintshire and Wrexham","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Glasgow City","195","190","35560","33830"
"In post","2023","Declared non-disabled","Human Resources","Gloucestershire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Greater Manchester South West","200","190","42490","39570"
"In post","2023","Declared non-disabled","Human Resources","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Hackney and Newham","55","55","56100","48570"
"In post","2023","Declared non-disabled","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Heart of Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Herefordshire, County of","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Hertfordshire CC","35","35","43500","38680"
"In post","2023","Declared non-disabled","Human Resources","Hounslow and Richmond upon Thames","35","35","38110","36180"
"In post","2023","Declared non-disabled","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Isle of Anglesey","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Kent Thames Gateway","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Lambeth","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Lancaster and Wyre","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Leeds","210","200","43910","38470"
"In post","2023","Declared non-disabled","Human Resources","Leicester","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Leicestershire CC and Rutland","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Lincolnshire CC","75","75","29380","27470"
"In post","2023","Declared non-disabled","Human Resources","Lisburn and Castlereagh","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Liverpool","155","150","38380","34700"
"In post","2023","Declared non-disabled","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Manchester","105","100","40400","37090"
"In post","2023","Declared non-disabled","Human Resources","Medway","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Mid Lancashire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Milton Keynes","40","35","43230","40930"
"In post","2023","Declared non-disabled","Human Resources","Monmouthshire and Newport","175","160","36980","32550"
"In post","2023","Declared non-disabled","Human Resources","North Hampshire","50","50","34590","34300"
"In post","2023","Declared non-disabled","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","North Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","North Yorkshire CC","60","60","33860","31470"
"In post","2023","Declared non-disabled","Human Resources","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","North and West Norfolk","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Northumberland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Norwich and East Norfolk","40","35","35380","32000"
"In post","2023","Declared non-disabled","Human Resources","Nottingham","215","200","42250","39820"
"In post","2023","Declared non-disabled","Human Resources","Overseas","35","35","53040","43690"
"In post","2023","Declared non-disabled","Human Resources","Oxfordshire CC","90","90","36330","34300"
"In post","2023","Declared non-disabled","Human Resources","Perth and Kinross, and Stirling","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Peterborough","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Plymouth","35","30","36470","32260"
"In post","2023","Declared non-disabled","Human Resources","Portsmouth","95","95","36170","33990"
"In post","2023","Declared non-disabled","Human Resources","Powys","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Sefton","50","45","44360","40840"
"In post","2023","Declared non-disabled","Human Resources","Sheffield","125","115","41740","38380"
"In post","2023","Declared non-disabled","Human Resources","Shropshire","170","165","32570","30470"
"In post","2023","Declared non-disabled","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Somerset CC","30","30","35110","31590"
"In post","2023","Declared non-disabled","Human Resources","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","South Hampshire","115","115","37240","33470"
"In post","2023","Declared non-disabled","Human Resources","South Lanarkshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","South West Wales","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Southampton","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Staffordshire CC","85","80","36310","34300"
"In post","2023","Declared non-disabled","Human Resources","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Suffolk CC","45","45","34440","31670"
"In post","2023","Declared non-disabled","Human Resources","Sunderland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Swansea","185","175","34700","31940"
"In post","2023","Declared non-disabled","Human Resources","Swindon","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Telford and Wrekin","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Tower Hamlets","245","240","50960","48570"
"In post","2023","Declared non-disabled","Human Resources","Tyneside","335","310","34070","33020"
"In post","2023","Declared non-disabled","Human Resources","Unknown","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Wakefield","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Warrington","30","30","43410","41510"
"In post","2023","Declared non-disabled","Human Resources","Warwickshire CC","60","55","37240","33470"
"In post","2023","Declared non-disabled","Human Resources","West Cumbria","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","West Sussex (South West)","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Westminster","1200","1165","50170","45860"
"In post","2023","Declared non-disabled","Human Resources","Wiltshire","215","205","38570","34300"
"In post","2023","Declared non-disabled","Human Resources","Wirral","35","35","37850","31290"
"In post","2023","Declared non-disabled","Human Resources","Wolverhampton","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Worcestershire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","York","75","70","40920","38460"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Barnet","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Birmingham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Bromley","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Calderdale and Kirklees","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Central Valleys","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Cheshire East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Coventry","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Croydon","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Devon CC","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Durham","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Ealing","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Cumbria","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Kent","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Merseyside","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","East Sussex CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Greater Manchester North West","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Gwynedd","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Inspector of Education and Training","Harrow and Hillingdon","5","5","[c]","[c]"
