"Status","Year","Disability","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Staffordshire CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Suffolk CC","45","45","31540","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Tyneside","115","110","29600","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Warrington","30","30","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Cumbria","105","95","25500","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Surrey","120","115","34900","30540"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Westminster","310","300","45530","40260"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wiltshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Worcestershire CC","65","65","31490","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","York","120","115","33440","30320"
"In post","2023","Declared disabled","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Darlington","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Manchester","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Westminster","215","215","48370","41750"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Birmingham","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bristol, City of","55","50","33910","28430"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Darlington","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Leeds","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Manchester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Tyneside","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Warrington","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Westminster","250","245","47930","43180"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wolverhampton","30","30","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Barking & Dagenham and Havering","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Barnet","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Birmingham","30","30","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Bristol, City of","40","35","34970","31660"
"In post","2023","Declared disabled","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Central Hampshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Central Valleys","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Devon CC","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Kent","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Surrey","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Sussex CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Greater Manchester North East","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Leeds","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Medway","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
