"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Department for Transport","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","20","15","23500","23140"
"In post","2023","Counter Fraud","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","70","60","30660","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","15","15","37260","37520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","30","25","24220","25050"
"In post","2023","Counter Fraud","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","70","65","30710","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","15","37680","37520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cheshire","EO","20","15","28050","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","40","35","28200","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","15","15","34990","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cumbria","EO","20","15","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","40","35","21700","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","115","100","28110","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","55","55","34790","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Devon","AA/AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Devon","EO","80","65","28010","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Devon","SEO/HEO","20","20","34910","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Dorset and Somerset","EO","100","90","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","45","40","34590","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Anglia","AA/AO","20","15","21840","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Anglia","EO","70","65","28690","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Anglia","SEO/HEO","20","20","35790","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Wales","EO","25","25","27980","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","20","20","21690","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","95","85","28150","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","15","15","34570","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Eastern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Eastern Scotland","EO","95","85","28050","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Eastern Scotland","SEO/HEO","15","15","34810","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Essex","AA/AO","20","20","25610","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Essex","EO","90","85","31570","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Essex","SEO/HEO","30","30","38070","37520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","25","15","21770","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","80","70","28300","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","10","35240","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Greater Manchester","AA/AO","15","10","21810","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Greater Manchester","EO","140","120","28100","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Greater Manchester","SEO/HEO","30","30","34830","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","50","40","21680","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Hampshire and Isle of Wight","EO","100","80","28090","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Hampshire and Isle of Wight","SEO/HEO","20","20","35080","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","45","40","28170","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","15","10","35290","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Highlands and Islands","EO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - East","AA/AO","65","55","25150","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - East","EO","100","95","32600","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - East","SEO/HEO","20","20","40270","39150"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - West","AA/AO","20","15","25360","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - West","EO","25","20","32760","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - West","G6/G7","10","10","62230","60540"
"In post","2023","Counter Fraud","Department for Work and Pensions","Inner London - West","SEO/HEO","35","35","40310","39150"
"In post","2023","Counter Fraud","Department for Work and Pensions","Kent","AA/AO","185","165","25570","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Kent","EO","125","120","31720","31280"
"In post","2023","Counter Fraud","Department for Work and Pensions","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Kent","SEO/HEO","25","25","38000","37520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lancashire","AA/AO","20","20","21730","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lancashire","EO","150","135","28140","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lancashire","SEO/HEO","30","30","34990","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","22530","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","65","60","28410","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","34530","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lincolnshire","EO","30","25","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Merseyside","AA/AO","40","40","21670","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Merseyside","EO","125","115","28370","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Merseyside","SEO/HEO","80","75","34760","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","North Eastern Scotland","EO","15","10","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","North Yorkshire","EO","35","30","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","North Yorkshire","SEO/HEO","45","45","35020","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","AA/AO","25","20","21680","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","EO","270","250","28100","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","SEO/HEO","95","90","34850","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - East and North East","AA/AO","205","180","25290","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - East and North East","EO","200","185","32490","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","65","65","39810","39150"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - South","AA/AO","20","15","25430","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - South","EO","110","100","32580","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - South","SEO/HEO","35","30","39420","39150"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - West and North West","AA/AO","15","10","24750","25610"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - West and North West","EO","105","100","32640","32520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Outer London - West and North West","SEO/HEO","35","30","39520","39150"
"In post","2023","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","AA/AO","10","10","21640","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","EO","65","55","28370","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","SEO/HEO","15","10","34560","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","South Yorkshire","AA/AO","15","10","21660","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","South Yorkshire","EO","95","85","28150","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","South Yorkshire","SEO/HEO","30","30","35840","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Southern Scotland","AA/AO","145","130","21650","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Southern Scotland","EO","85","80","28120","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Southern Scotland","SEO/HEO","20","20","34460","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","25","20","23520","22920"
"In post","2023","Counter Fraud","Department for Work and Pensions","Surrey, East and West Sussex","EO","115","105","28970","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","70","65","36670","37520"
"In post","2023","Counter Fraud","Department for Work and Pensions","Tees Valley and Durham","AA/AO","70","55","21610","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","Tees Valley and Durham","EO","130","115","27940","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Tees Valley and Durham","SEO/HEO","20","20","34600","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Central Scotland","AA/AO","60","55","21680","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Central Scotland","EO","155","140","28070","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Central Scotland","SEO/HEO","55","55","34540","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Midlands","AA/AO","60","50","21870","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Midlands","EO","235","215","28310","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Midlands","SEO/HEO","115","105","34700","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","AA/AO","100","95","21680","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","EO","210","185","28300","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","90","85","34900","34170"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Yorkshire","AA/AO","35","30","21710","21690"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Yorkshire","EO","130","115","28030","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","West Yorkshire","SEO/HEO","30","25","35820","34250"
"In post","2023","Counter Fraud","Food Standards Agency","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","25","25","31050","32540"
"In post","2023","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30","30","39550","40350"
"In post","2023","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","30","25","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","180","175","28190","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","75","75","61690","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","325","310","37410","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Anglia","AA/AO","115","100","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Anglia","EO","120","115","28420","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Anglia","G6/G7","10","10","62690","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Anglia","SEO/HEO","110","105","36750","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Wales","AA/AO","35","25","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Wales","EO","145","140","28240","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Wales","G6/G7","45","45","59090","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","East Wales","SEO/HEO","205","195","36640","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Eastern Scotland","AA/AO","20","15","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Eastern Scotland","EO","115","100","28630","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Eastern Scotland","G6/G7","25","20","59830","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Eastern Scotland","SEO/HEO","105","100","36660","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","15","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","130","125","28380","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","75","70","61100","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","165","155","37390","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Greater Manchester","AA/AO","80","70","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Greater Manchester","EO","400","380","28240","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Greater Manchester","G6/G7","145","140","60810","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Greater Manchester","SEO/HEO","510","480","37310","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","EO","35","35","28340","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","20","20","61230","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","60","55","37720","35160"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - East","AA/AO","90","80","26570","26920"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - East","EO","485","465","32840","32540"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - East","G6/G7","135","125","67320","65230"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - East","SEO/HEO","650","635","41910","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - West","G6/G7","10","10","68880","65230"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Kent","AA/AO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Kent","EO","85","75","28590","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Kent","G6/G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Kent","SEO/HEO","75","75","37760","35330"
"In post","2023","Counter Fraud","HM Revenue and Customs","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Merseyside","AA/AO","60","55","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Merseyside","EO","245","225","28310","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Merseyside","G6/G7","85","80","60770","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Merseyside","SEO/HEO","260","245","37560","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","AA/AO","35","30","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","EO","170","165","28250","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","G6/G7","35","35","59860","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","SEO/HEO","205","195","37410","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","35","30","22520","22520"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","220","215","28140","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","75","70","59760","57970"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","300","285","37160","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outer London - South","AA/AO","45","40","26920","26920"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outer London - South","EO","265","255","32520","32540"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outer London - South","G6/G7","100","95","68360","65230"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Outer London - South","SEO/HEO","370","355","41870","39790"
"In post","2023","Counter Fraud","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Southern Scotland","EO","25","20","28800","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Southern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Southern Scotland","SEO/HEO","15","15","38160","35330"
"In post","2023","Counter Fraud","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Surrey, East and West Sussex","EO","10","10","29660","29730"
