"Status","Year","Age","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Undeclared","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Conwy and Denbighshire","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Coventry","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Croydon","135","130","45480","43110"
"In post","2023","40-49","Undeclared","Darlington","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Derby","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Devon CC","65","60","31560","30780"
"In post","2023","40-49","Undeclared","Dorset","35","35","31960","32920"
"In post","2023","40-49","Undeclared","Dudley","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Durham","105","95","31980","32920"
"In post","2023","40-49","Undeclared","Ealing","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","East Cumbria","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","East Derbyshire","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","East Kent","70","70","31050","27690"
"In post","2023","40-49","Undeclared","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","East Merseyside","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","East Riding of Yorkshire","35","35","33450","32920"
"In post","2023","40-49","Undeclared","East Surrey","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","East Sussex CC","30","30","32580","28120"
"In post","2023","40-49","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Essex Thames Gateway","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Falkirk","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Flintshire and Wrexham","45","45","32460","29380"
"In post","2023","40-49","Undeclared","Glasgow City","150","140","34020","31270"
"In post","2023","40-49","Undeclared","Gloucestershire CC","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Greater Manchester North East","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Greater Manchester North West","40","40","28910","28120"
"In post","2023","40-49","Undeclared","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Greater Manchester South West","120","115","37790","35000"
"In post","2023","40-49","Undeclared","Gwent Valleys","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Gwynedd","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Hackney and Newham","85","80","45160","39790"
"In post","2023","40-49","Undeclared","Haringey and Islington","30","30","36130","37170"
"In post","2023","40-49","Undeclared","Harrow and Hillingdon","55","55","38100","32360"
"In post","2023","40-49","Undeclared","Hartlepool and Stockton-on-Tees","35","35","34240","32920"
"In post","2023","40-49","Undeclared","Heart of Essex","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Herefordshire, County of","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Hertfordshire CC","30","30","39920","35700"
"In post","2023","40-49","Undeclared","Hounslow and Richmond upon Thames","40","35","37670","37010"
"In post","2023","40-49","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Isle of Wight","35","30","32030","32920"
"In post","2023","40-49","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Kent Thames Gateway","35","35","33260","32670"
"In post","2023","40-49","Undeclared","Kingston upon Hull, City of","30","30","35020","34510"
"In post","2023","40-49","Undeclared","Lambeth","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Lancaster and Wyre","30","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Leeds","200","190","38720","35000"
"In post","2023","40-49","Undeclared","Leicester","35","30","26850","27760"
"In post","2023","40-49","Undeclared","Leicestershire CC and Rutland","50","45","32820","32920"
"In post","2023","40-49","Undeclared","Lewisham and Southwark","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Lincolnshire CC","40","40","34390","32060"
"In post","2023","40-49","Undeclared","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Liverpool","165","160","34430","32230"
"In post","2023","40-49","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Luton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Manchester","120","115","38440","35610"
"In post","2023","40-49","Undeclared","Medway","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Merton, Kingston upon Thames and Sutton","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Mid Kent","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Mid Lancashire","100","95","31200","28120"
"In post","2023","40-49","Undeclared","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Milton Keynes","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Monmouthshire and Newport","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","North Hampshire","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","North Lanarkshire","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","North Northamptonshire","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","North Nottinghamshire","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","North Yorkshire CC","30","30","40420","33990"
"In post","2023","40-49","Undeclared","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","North and West Norfolk","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Northumberland","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Norwich and East Norfolk","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Nottingham","120","115","37760","34700"
"In post","2023","40-49","Undeclared","Overseas","40","40","55880","55070"
"In post","2023","40-49","Undeclared","Oxfordshire CC","75","70","42200","40930"
"In post","2023","40-49","Undeclared","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Peterborough","30","25","30350","27430"
"In post","2023","40-49","Undeclared","Plymouth","45","45","35650","37370"
"In post","2023","40-49","Undeclared","Portsmouth","45","45","39180","35000"
"In post","2023","40-49","Undeclared","Powys","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Redbridge and Waltham Forest","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Sandwell","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Sefton","40","40","35500","28120"
"In post","2023","40-49","Undeclared","Sheffield","115","105","38470","37590"
"In post","2023","40-49","Undeclared","Shropshire","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Solihull","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Somerset CC","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","South Hampshire","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","South Lanarkshire","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","South Nottinghamshire","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","South Teesside","20","15","[c]","[c]"
"In post","2023","40-49","Undeclared","South West Wales","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","South and West Derbyshire","35","30","37330","32920"
"In post","2023","40-49","Undeclared","Southampton","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Southend-on-Sea","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Staffordshire CC","80","75","37100","35710"
"In post","2023","40-49","Undeclared","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Suffolk CC","80","75","34260","34120"
"In post","2023","40-49","Undeclared","Sunderland","40","35","28490","22520"
"In post","2023","40-49","Undeclared","Swansea","165","155","30520","26780"
"In post","2023","40-49","Undeclared","Swindon","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Telford and Wrekin","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Tower Hamlets","120","115","57030","57700"
"In post","2023","40-49","Undeclared","Tyneside","215","200","34150","29610"
"In post","2023","40-49","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Wakefield","45","40","36290","32920"
"In post","2023","40-49","Undeclared","Walsall","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Wandsworth","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Warrington","45","45","34340","32920"
"In post","2023","40-49","Undeclared","Warwickshire CC","20","15","[c]","[c]"
"In post","2023","40-49","Undeclared","West Cumbria","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","West Essex","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","West Northamptonshire","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","West Surrey","40","35","42660","37220"
"In post","2023","40-49","Undeclared","West Sussex (North East)","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","West Sussex (South West)","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Westminster","645","630","55910","55720"
"In post","2023","40-49","Undeclared","Wiltshire","100","95","41270","40560"
"In post","2023","40-49","Undeclared","Wirral","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Wolverhampton","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Worcestershire CC","65","65","33950","32920"
"In post","2023","40-49","Undeclared","York","45","40","41290","38010"
"In post","2023","40-49","Unknown","Aberdeen City and Aberdeenshire","145","140","35760","33390"
"In post","2023","40-49","Unknown","Angus and Dundee City","185","175","30650","29100"
"In post","2023","40-49","Unknown","Antrim and Newtownabbey","15","10","[c]","[c]"
"In post","2023","40-49","Unknown","Ards and North Down","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Barnet","35","35","39400","36620"
"In post","2023","40-49","Unknown","Barnsley, Doncaster and Rotherham","30","30","28280","24930"
"In post","2023","40-49","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","450","430","44080","41800"
"In post","2023","40-49","Unknown","Bedford","30","25","[c]","[c]"
"In post","2023","40-49","Unknown","Belfast","220","205","32140","27890"
"In post","2023","40-49","Unknown","Berkshire","150","140","38260","40260"
"In post","2023","40-49","Unknown","Bexley and Greenwich","45","40","34370","33850"
"In post","2023","40-49","Unknown","Birmingham","530","500","35520","32860"
"In post","2023","40-49","Unknown","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Blackpool","45","45","36460","34170"
"In post","2023","40-49","Unknown","Bournemouth, Christchurch and Poole","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Bradford","85","70","26780","22520"
"In post","2023","40-49","Unknown","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Brent","10","5","[c]","[c]"
"In post","2023","40-49","Unknown","Bridgend and Neath Port Talbot","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Bristol, City of","205","190","42070","37300"
"In post","2023","40-49","Unknown","Bromley","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Buckinghamshire","40","40","34420","32860"
"In post","2023","40-49","Unknown","Caithness and Sutherland, and Ross and Cromarty","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Calderdale and Kirklees","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Cambridgeshire CC","100","100","40660","36600"
"In post","2023","40-49","Unknown","Camden and City of London","65","65","51610","43630"
"In post","2023","40-49","Unknown","Cardiff and Vale of Glamorgan","410","390","35470","30610"
"In post","2023","40-49","Unknown","Causeway Coast and Glens","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Central Bedfordshire","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Central Hampshire","195","190","43040","39890"
"In post","2023","40-49","Unknown","Central Valleys","50","50","39460","30940"
"In post","2023","40-49","Unknown","Cheshire East","35","30","29270","27270"
"In post","2023","40-49","Unknown","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Chorley and West Lancashire","35","35","33320","32000"
"In post","2023","40-49","Unknown","City of Edinburgh","1120","1070","44790","40570"
"In post","2023","40-49","Unknown","Clackmannanshire and Fife","100","100","34800","33910"
"In post","2023","40-49","Unknown","Conwy and Denbighshire","10","5","[c]","[c]"
"In post","2023","40-49","Unknown","Cornwall and Isles of Scilly","55","50","31970","27140"
"In post","2023","40-49","Unknown","Coventry","100","95","40590","37590"
"In post","2023","40-49","Unknown","Croydon","505","490","40960","36000"
"In post","2023","40-49","Unknown","Darlington","75","70","40050","37590"
"In post","2023","40-49","Unknown","Derby","25","20","[c]","[c]"
"In post","2023","40-49","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Devon CC","125","120","32530","28880"
"In post","2023","40-49","Unknown","Dorset","80","80","34430","28880"
"In post","2023","40-49","Unknown","Dudley","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Dumfries and Galloway","40","35","30570","29450"
"In post","2023","40-49","Unknown","Durham","165","160","27450","23390"
"In post","2023","40-49","Unknown","Ealing","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","East Ayrshire and North Ayrshire mainland","30","25","31080","31940"
"In post","2023","40-49","Unknown","East Cumbria","40","35","29490","26620"
"In post","2023","40-49","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","135","135","35230","37060"
"In post","2023","40-49","Unknown","East Kent","170","165","29110","25880"
"In post","2023","40-49","Unknown","East Lancashire","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","East Merseyside","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","East Riding of Yorkshire","40","40","30740","27740"
"In post","2023","40-49","Unknown","East Surrey","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","East Sussex CC","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Essex Haven Gateway","30","30","38770","31320"
"In post","2023","40-49","Unknown","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Falkirk","125","115","34500","37060"
"In post","2023","40-49","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Flintshire and Wrexham","25","20","[c]","[c]"
"In post","2023","40-49","Unknown","Glasgow City","975","935","37860","33990"
"In post","2023","40-49","Unknown","Gloucestershire CC","50","45","35430","28080"
"In post","2023","40-49","Unknown","Greater Manchester North East","25","20","[c]","[c]"
"In post","2023","40-49","Unknown","Greater Manchester North West","35","35","29600","28880"
"In post","2023","40-49","Unknown","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Greater Manchester South West","490","470","33920","28130"
"In post","2023","40-49","Unknown","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Gwynedd","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Hackney and Newham","350","330","43630","39450"
"In post","2023","40-49","Unknown","Haringey and Islington","30","30","35610","33800"
"In post","2023","40-49","Unknown","Harrow and Hillingdon","150","150","31580","29890"
"In post","2023","40-49","Unknown","Hartlepool and Stockton-on-Tees","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Heart of Essex","40","35","36750","33700"
"In post","2023","40-49","Unknown","Herefordshire, County of","30","30","30430","27360"
"In post","2023","40-49","Unknown","Hertfordshire CC","130","130","42130","41540"
"In post","2023","40-49","Unknown","Hounslow and Richmond upon Thames","90","85","35160","31310"
"In post","2023","40-49","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","65","60","34860","31970"
"In post","2023","40-49","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","65","65","34230","31940"
"In post","2023","40-49","Unknown","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Isle of Wight","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Kensington & Chelsea and Hammersmith & Fulham","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Kent Thames Gateway","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Kingston upon Hull, City of","35","35","29660","26960"
"In post","2023","40-49","Unknown","Lambeth","220","210","49750","49180"
"In post","2023","40-49","Unknown","Lancaster and Wyre","40","35","29020","27300"
"In post","2023","40-49","Unknown","Leeds","520","500","37340","33400"
"In post","2023","40-49","Unknown","Leicester","55","55","31080","28080"
"In post","2023","40-49","Unknown","Leicestershire CC and Rutland","60","55","33260","28120"
"In post","2023","40-49","Unknown","Lewisham and Southwark","30","30","42860","35220"
"In post","2023","40-49","Unknown","Lincolnshire CC","85","80","31830","27220"
"In post","2023","40-49","Unknown","Lisburn and Castlereagh","50","50","31260","25750"
"In post","2023","40-49","Unknown","Liverpool","695","655","30720","25880"
"In post","2023","40-49","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Luton","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Manchester","240","230","38680","33950"
"In post","2023","40-49","Unknown","Medway","55","55","36530","32460"
"In post","2023","40-49","Unknown","Merton, Kingston upon Thames and Sutton","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Mid Kent","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Mid Lancashire","210","195","29300","23390"
"In post","2023","40-49","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Milton Keynes","55","55","33170","28710"
"In post","2023","40-49","Unknown","Monmouthshire and Newport","360","340","39440","37760"
"In post","2023","40-49","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","North Hampshire","45","45","40110","33830"
"In post","2023","40-49","Unknown","North Lanarkshire","85","85","33010","31970"
"In post","2023","40-49","Unknown","North Northamptonshire","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","North Nottinghamshire","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","North Yorkshire CC","80","75","35540","33830"
"In post","2023","40-49","Unknown","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","North and West Norfolk","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Northumberland","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Norwich and East Norfolk","40","40","37040","34010"
"In post","2023","40-49","Unknown","Nottingham","410","390","34410","32670"
"In post","2023","40-49","Unknown","Orkney Islands","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","375","375","60500","59390"
"In post","2023","40-49","Unknown","Oxfordshire CC","90","85","38250","33830"
"In post","2023","40-49","Unknown","Perth and Kinross, and Stirling","130","125","35740","37060"
"In post","2023","40-49","Unknown","Peterborough","60","55","28670","23390"
"In post","2023","40-49","Unknown","Plymouth","165","160","32780","27580"
"In post","2023","40-49","Unknown","Portsmouth","180","170","34000","28130"
"In post","2023","40-49","Unknown","Powys","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Redbridge and Waltham Forest","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Sandwell","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Scottish Borders","60","55","31600","29100"
"In post","2023","40-49","Unknown","Sefton","185","175","29670","25880"
"In post","2023","40-49","Unknown","Sheffield","310","295","36580","30330"
"In post","2023","40-49","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Shropshire","45","40","31320","28120"
"In post","2023","40-49","Unknown","Solihull","75","75","30350","25810"
"In post","2023","40-49","Unknown","Somerset CC","80","75","36430","34370"
"In post","2023","40-49","Unknown","South Ayrshire","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","South Hampshire","230","205","35580","31060"
"In post","2023","40-49","Unknown","South Lanarkshire","360","335","36910","33760"
"In post","2023","40-49","Unknown","South Nottinghamshire","30","30","34260","28880"
"In post","2023","40-49","Unknown","South Teesside","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","South West Wales","40","35","31010","27650"
"In post","2023","40-49","Unknown","South and West Derbyshire","15","10","[c]","[c]"
"In post","2023","40-49","Unknown","Southampton","40","35","35350","28120"
"In post","2023","40-49","Unknown","Southend-on-Sea","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Staffordshire CC","115","110","35780","32940"
"In post","2023","40-49","Unknown","Stoke-on-Trent","35","35","32880","27520"
"In post","2023","40-49","Unknown","Suffolk CC","140","130","33910","32210"
"In post","2023","40-49","Unknown","Sunderland","150","135","27790","22520"
"In post","2023","40-49","Unknown","Swansea","215","200","32330","26840"
"In post","2023","40-49","Unknown","Swindon","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Telford and Wrekin","115","110","36940","34400"
"In post","2023","40-49","Unknown","Thurrock","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Tower Hamlets","250","235","56300","55210"
"In post","2023","40-49","Unknown","Tyneside","795","740","32990","28130"
"In post","2023","40-49","Unknown","Unknown","365","360","45190","41580"
"In post","2023","40-49","Unknown","Wakefield","55","55","34540","32060"
"In post","2023","40-49","Unknown","Walsall","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Wandsworth","30","30","35580","33800"
"In post","2023","40-49","Unknown","Warrington","210","205","40640","38640"
"In post","2023","40-49","Unknown","Warwickshire CC","30","30","36700","28120"
"In post","2023","40-49","Unknown","West Cumbria","90","80","29190","25920"
"In post","2023","40-49","Unknown","West Essex","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","West Kent","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","West Lothian","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","West Northamptonshire","30","25","30360","27010"
"In post","2023","40-49","Unknown","West Surrey","45","45","43020","37620"
"In post","2023","40-49","Unknown","West Sussex (North East)","60","55","31630","26880"
"In post","2023","40-49","Unknown","West Sussex (South West)","45","45","36990","34400"
"In post","2023","40-49","Unknown","Westminster","2065","1970","58820","57650"
"In post","2023","40-49","Unknown","Wiltshire","360","350","43070","40300"
"In post","2023","40-49","Unknown","Wirral","50","45","32840","28080"
"In post","2023","40-49","Unknown","Wolverhampton","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Worcestershire CC","50","45","29840","28880"
"In post","2023","40-49","Unknown","York","95","90","38500","34000"
"In post","2023","50-59","Declared disabled","Aberdeen City and Aberdeenshire","55","50","36130","30440"
"In post","2023","50-59","Declared disabled","Angus and Dundee City","105","95","27540","28120"
"In post","2023","50-59","Declared disabled","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Ards and North Down","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Barking & Dagenham and Havering","50","45","32760","32520"
"In post","2023","50-59","Declared disabled","Barnet","40","40","36820","32520"
"In post","2023","50-59","Declared disabled","Barnsley, Doncaster and Rotherham","195","175","29060","28120"
"In post","2023","50-59","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","490","470","42060","40560"
"In post","2023","50-59","Declared disabled","Bedford","35","30","35030","29050"
"In post","2023","50-59","Declared disabled","Belfast","105","100","35010","34700"
"In post","2023","50-59","Declared disabled","Berkshire","115","110","33650","31280"
"In post","2023","50-59","Declared disabled","Bexley and Greenwich","80","80","34040","32520"
"In post","2023","50-59","Declared disabled","Birmingham","545","500","32520","28120"
"In post","2023","50-59","Declared disabled","Blackburn with Darwen","25","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Blackpool","395","355","31470","28120"
"In post","2023","50-59","Declared disabled","Bournemouth, Christchurch and Poole","50","45","27860","28120"
"In post","2023","50-59","Declared disabled","Bradford","120","105","28460","28120"
"In post","2023","50-59","Declared disabled","Breckland and South Norfolk","25","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Brent","30","25","34540","32520"
"In post","2023","50-59","Declared disabled","Bridgend and Neath Port Talbot","40","40","28530","28120"
"In post","2023","50-59","Declared disabled","Brighton and Hove","45","40","32250","28120"
"In post","2023","50-59","Declared disabled","Bristol, City of","250","230","34670","29050"
"In post","2023","50-59","Declared disabled","Bromley","50","50","33990","32520"
"In post","2023","50-59","Declared disabled","Buckinghamshire","75","75","35100","33200"
"In post","2023","50-59","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Calderdale and Kirklees","95","85","30410","28120"
"In post","2023","50-59","Declared disabled","Cambridgeshire CC","155","145","35100","33520"
"In post","2023","50-59","Declared disabled","Camden and City of London","55","50","34530","29660"
"In post","2023","50-59","Declared disabled","Cardiff and Vale of Glamorgan","400","370","35740","30320"
"In post","2023","50-59","Declared disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Central Bedfordshire","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Central Hampshire","185","175","40260","39890"
"In post","2023","50-59","Declared disabled","Central Valleys","150","140","29110","28120"
"In post","2023","50-59","Declared disabled","Cheshire East","70","70","31440","28120"
"In post","2023","50-59","Declared disabled","Cheshire West and Chester","40","35","28920","28120"
"In post","2023","50-59","Declared disabled","Chorley and West Lancashire","60","55","32790","32240"
"In post","2023","50-59","Declared disabled","City of Edinburgh","365","350","40140","36540"
"In post","2023","50-59","Declared disabled","Clackmannanshire and Fife","70","70","35710","37060"
"In post","2023","50-59","Declared disabled","Conwy and Denbighshire","40","35","33330","31370"
"In post","2023","50-59","Declared disabled","Cornwall and Isles of Scilly","115","105","28460","28120"
"In post","2023","50-59","Declared disabled","Coventry","95","85","33120","28120"
"In post","2023","50-59","Declared disabled","Croydon","410","390","41500","36310"
"In post","2023","50-59","Declared disabled","Darlington","65","65","38490","33370"
"In post","2023","50-59","Declared disabled","Derby","60","55","27150","25970"
"In post","2023","50-59","Declared disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Devon CC","280","255","31800","28120"
"In post","2023","50-59","Declared disabled","Dorset","110","105","32440","30410"
"In post","2023","50-59","Declared disabled","Dudley","85","80","27100","28120"
"In post","2023","50-59","Declared disabled","Dumfries and Galloway","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Durham","250","225","30350","28120"
