"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","London","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Met Office","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Mixed","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","London","Female","50","50","46080","43200"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","London","Male","45","45","42450","42540"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Outside London","Female","165","160","36750","33990"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Outside London","Male","170","165","37010","33830"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","London","Female","95","90","48570","43650"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","London","Male","40","40","47820","43650"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Outside London","Female","35","30","37750","31270"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","London","Female","20","20","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","London","Male","15","15","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Outside London","Female","40","35","38970","38310"
"In post","2023","Mixed","National Crime Agency","Outside London","Male","30","30","40260","38310"
"In post","2023","Mixed","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Infrastructure Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","London","Female","25","25","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","London","Male","20","20","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Outside London","Female","55","55","48010","42860"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Outside London","Male","35","35","47400","41640"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","London","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","London","Female","15","10","[c]","[c]"
"In post","2023","Mixed","The National Archives","London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","London","Female","50","45","45000","40880"
"In post","2023","Mixed","UK Health Security Agency","London","Male","20","20","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Outside London","Female","35","35","36320","36680"
"In post","2023","Mixed","UK Health Security Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","Outside London","Female","60","55","33780","31560"
"In post","2023","Mixed","UK Statistics Authority","Outside London","Male","40","40","36130","31560"
"In post","2023","Mixed","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","London","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","London","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Unknown","Female","[c]","[c]","[c]","[c]"
