"Status","Year","Disability","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","East Cumbria","Heterosexual / straight","125","110","30880","27030"
"In post","2023","Declared disabled","Cumbria","East Cumbria","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","East Cumbria","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","West Cumbria","Heterosexual / straight","165","150","28780","25920"
"In post","2023","Declared disabled","Cumbria","West Cumbria","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","West Cumbria","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","West Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","150","135","27440","27760"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Derby","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Derby","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Derby","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","65","55","27280","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","150","135","30570","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","885","815","32580","28130"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","LGBO","135","130","32160","28490"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Undeclared","120","110","31980","29160"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Unknown","65","60","30570","28080"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","100","95","33500","30360"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","125","110","33940","29150"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","Devon CC","Heterosexual / straight","615","555","31810","28120"
"In post","2023","Declared disabled","Devon","Devon CC","LGBO","70","65","29490","28120"
"In post","2023","Declared disabled","Devon","Devon CC","Undeclared","80","70","31620","28120"
"In post","2023","Declared disabled","Devon","Devon CC","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Devon","Plymouth","Heterosexual / straight","280","255","31030","28120"
"In post","2023","Declared disabled","Devon","Plymouth","LGBO","35","30","27850","28080"
"In post","2023","Declared disabled","Devon","Plymouth","Undeclared","50","45","31690","28120"
"In post","2023","Declared disabled","Devon","Plymouth","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Devon","Torbay","Heterosexual / straight","45","35","27200","28120"
"In post","2023","Declared disabled","Devon","Torbay","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","Torbay","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Devon","Torbay","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","110","95","27340","28120"
"In post","2023","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Dorset","Heterosexual / straight","225","210","31650","30350"
"In post","2023","Declared disabled","Dorset and Somerset","Dorset","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Dorset","Undeclared","30","30","31700","29570"
"In post","2023","Declared disabled","Dorset and Somerset","Dorset","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Somerset CC","Heterosexual / straight","230","215","32850","28120"
"In post","2023","Declared disabled","Dorset and Somerset","Somerset CC","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Somerset CC","Undeclared","40","35","32270","28120"
"In post","2023","Declared disabled","Dorset and Somerset","Somerset CC","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Breckland and South Norfolk","Heterosexual / straight","65","60","30570","28300"
"In post","2023","Declared disabled","East Anglia","Breckland and South Norfolk","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Cambridgeshire CC","Heterosexual / straight","315","295","34030","32920"
"In post","2023","Declared disabled","East Anglia","Cambridgeshire CC","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Cambridgeshire CC","Undeclared","45","40","35320","33700"
"In post","2023","Declared disabled","East Anglia","Cambridgeshire CC","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","North and West Norfolk","Heterosexual / straight","120","110","30390","29890"
"In post","2023","Declared disabled","East Anglia","North and West Norfolk","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","North and West Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Norwich and East Norfolk","Heterosexual / straight","240","210","30390","28120"
"In post","2023","Declared disabled","East Anglia","Norwich and East Norfolk","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Norwich and East Norfolk","Undeclared","35","35","29720","28120"
"In post","2023","Declared disabled","East Anglia","Norwich and East Norfolk","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Peterborough","Heterosexual / straight","195","175","29970","28080"
"In post","2023","Declared disabled","East Anglia","Peterborough","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Peterborough","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Peterborough","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Suffolk CC","Heterosexual / straight","385","350","30250","28120"
"In post","2023","Declared disabled","East Anglia","Suffolk CC","LGBO","35","35","28120","28120"
"In post","2023","Declared disabled","East Anglia","Suffolk CC","Undeclared","45","40","29740","28120"
"In post","2023","Declared disabled","East Anglia","Suffolk CC","Unknown","30","25","31410","28120"
"In post","2023","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","870","805","34970","30610"
"In post","2023","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","LGBO","140","135","33730","28130"
"In post","2023","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Undeclared","105","100","36230","32460"
"In post","2023","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Unknown","55","50","31460","27890"
"In post","2023","Declared disabled","East Wales","Flintshire and Wrexham","Heterosexual / straight","195","180","29580","28120"
"In post","2023","Declared disabled","East Wales","Flintshire and Wrexham","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Flintshire and Wrexham","Undeclared","50","45","29170","28480"
"In post","2023","Declared disabled","East Wales","Flintshire and Wrexham","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Monmouthshire and Newport","Heterosexual / straight","380","350","34360","31560"
"In post","2023","Declared disabled","East Wales","Monmouthshire and Newport","LGBO","70","70","35980","32680"
"In post","2023","Declared disabled","East Wales","Monmouthshire and Newport","Undeclared","30","30","32890","31560"
"In post","2023","Declared disabled","East Wales","Monmouthshire and Newport","Unknown","35","30","34400","32060"
"In post","2023","Declared disabled","East Wales","Powys","Heterosexual / straight","45","40","31610","27780"
"In post","2023","Declared disabled","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","175","165","30920","28480"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","220","190","28630","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","35","25","28120","28080"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","95","85","28010","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","245","220","27830","28120"
"In post","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","LGBO","55","50","28520","28120"
"In post","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","Undeclared","30","30","24350","21690"
"In post","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","City of Edinburgh","Heterosexual / straight","855","805","40490","36330"
"In post","2023","Declared disabled","Eastern Scotland","City of Edinburgh","LGBO","220","215","38360","34730"
"In post","2023","Declared disabled","Eastern Scotland","City of Edinburgh","Undeclared","85","80","41660","35540"
"In post","2023","Declared disabled","Eastern Scotland","City of Edinburgh","Unknown","125","115","37010","31940"
"In post","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","105","95","33380","28600"
"In post","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Falkirk","Heterosexual / straight","160","135","28300","28120"
"In post","2023","Declared disabled","Eastern Scotland","Falkirk","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Falkirk","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Falkirk","Unknown","35","30","33170","37060"
"In post","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","80","75","32580","28490"
"In post","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","45","45","35480","37060"
"In post","2023","Declared disabled","Eastern Scotland","West Lothian","Heterosexual / straight","40","40","37070","28120"
"In post","2023","Declared disabled","Eastern Scotland","West Lothian","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","West Lothian","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Haven Gateway","Heterosexual / straight","90","80","31670","31280"
"In post","2023","Declared disabled","Essex","Essex Haven Gateway","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Haven Gateway","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Haven Gateway","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Thames Gateway","Heterosexual / straight","135","120","29240","31280"
"In post","2023","Declared disabled","Essex","Essex Thames Gateway","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Thames Gateway","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Essex Thames Gateway","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","Heart of Essex","Heterosexual / straight","125","115","33490","30440"
"In post","2023","Declared disabled","Essex","Heart of Essex","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","Heart of Essex","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","Southend-on-Sea","Heterosexual / straight","55","50","31880","31280"
"In post","2023","Declared disabled","Essex","Southend-on-Sea","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Southend-on-Sea","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Southend-on-Sea","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Thurrock","Heterosexual / straight","35","30","29360","31280"
"In post","2023","Declared disabled","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","Thurrock","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","West Essex","Heterosexual / straight","55","50","31910","31280"
"In post","2023","Declared disabled","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","West Essex","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","1185","1125","39160","35020"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","90","85","35600","32500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","190","180","40730","38790"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","65","60","34390","31920"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","610","565","35260","30340"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","105","100","37190","34000"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","95","85","31650","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","45","40","32950","28840"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","140","125","30080","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","65","60","30300","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","740","710","38210","34300"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","80","75","37660","34000"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","65","60","38290","35590"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","135","135","44530","41000"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Heterosexual / straight","130","120","29790","28120"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North East","LGBO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Heterosexual / straight","280","250","27700","26900"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North West","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Undeclared","40","35","25480","22480"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Heterosexual / straight","145","130","27060","28120"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South East","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Heterosexual / straight","715","665","34540","29730"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South West","LGBO","120","120","33070","29710"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Undeclared","85","80","33800","28130"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Unknown","85","75","32930","28130"
"In post","2023","Declared disabled","Greater Manchester","Manchester","Heterosexual / straight","700","660","36040","32160"
"In post","2023","Declared disabled","Greater Manchester","Manchester","LGBO","140","140","35860","34170"
"In post","2023","Declared disabled","Greater Manchester","Manchester","Undeclared","85","80","34670","31230"
"In post","2023","Declared disabled","Greater Manchester","Manchester","Unknown","45","40","35730","28850"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","435","415","38500","36250"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","LGBO","35","35","36420","30940"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Undeclared","45","45","38650","35420"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Unknown","75","70","45040","49260"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","110","100","29760","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","105","95","31580","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","LGBO","10","10","[c]","[c]"
