"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Liverpool","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Liverpool","Outside London","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Liverpool","Outside London","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Liverpool","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Luton","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","AO","25","25","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","EO","35","35","27130","27450"
"In post","2023","Mixed","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","HEO","35","30","32890","33200"
"In post","2023","Mixed","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","Mixed","Manchester","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","AO","15","15","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","AO","30","25","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Lancashire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Mid Ulster","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Ulster","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Ulster","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Ulster","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid Ulster","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Mid and East Antrim","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","AO","25","25","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Milton Keynes","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","HEO","20","20","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Monmouthshire and Newport","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Na h-Eileanan Siar","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Newry, Mourne and Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Nottinghamshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North Yorkshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","AO","60","50","23410","22520"
"In post","2023","Mixed","Nottingham","Outside London","EO","75","70","27670","27890"
"In post","2023","Mixed","Nottingham","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","HEO","35","30","33100","34700"
"In post","2023","Mixed","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","Nottingham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","G7","30","30","55150","55010"
"In post","2023","Mixed","Overseas","Overseas","HEO","45","45","35760","34270"
"In post","2023","Mixed","Overseas","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","AO","15","10","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","AO","15","15","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","AO","15","15","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","AO","25","20","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","EO","45","40","26850","26180"
"In post","2023","Mixed","Sheffield","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","Sheffield","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","Outside London","AA","[c]","[c]","[c]","[c]"
