"Status","Year","Age","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Defence Equipment and Support","Female","5","5","[c]","[c]"
"In post","2023","16-19","Finance","Defence Equipment and Support","Male","10","10","[c]","[c]"
"In post","2023","16-19","Finance","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","HM Revenue and Customs (excl. agencies)","Female","10","5","[c]","[c]"
"In post","2023","16-19","Finance","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Rural Payments Agency","Male","5","5","[c]","[c]"
"In post","2023","16-19","Human Resources","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Crown Prosecution Service","Female","40","40","21220","20980"
"In post","2023","16-19","Legal","Crown Prosecution Service","Male","15","15","[c]","[c]"
"In post","2023","16-19","Legal","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Animal and Plant Health Agency","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Animal and Plant Health Agency","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Defence Electronics and Components Agency","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Defence Equipment and Support","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Defence Equipment and Support","Male","70","70","19090","18780"
"In post","2023","16-19","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department for Work and Pensions (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","16-19","No function","Department for Work and Pensions (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","16-19","No function","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Driver and Vehicle Licensing Agency","Female","45","40","20670","19000"
"In post","2023","16-19","No function","Driver and Vehicle Licensing Agency","Male","30","25","20400","19000"
"In post","2023","16-19","No function","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","HM Courts and Tribunals Service","Female","15","15","[c]","[c]"
"In post","2023","16-19","No function","HM Courts and Tribunals Service","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","HM Prison and Probation Service","Female","175","170","25430","23640"
"In post","2023","16-19","No function","HM Prison and Probation Service","Male","130","125","26800","28880"
"In post","2023","16-19","No function","HM Revenue and Customs (excl. agencies)","Female","50","50","22890","22520"
"In post","2023","16-19","No function","HM Revenue and Customs (excl. agencies)","Male","50","50","23340","22520"
"In post","2023","16-19","No function","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Home Office","Female","70","65","23590","22400"
"In post","2023","16-19","No function","Home Office","Male","60","55","23870","22400"
"In post","2023","16-19","No function","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Defence (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Defence (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Scottish Prison Service","Female","5","5","[c]","[c]"
"In post","2023","16-19","No function","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2023","16-19","No function","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2023","16-19","No function","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Submarine Delivery Agency","Male","15","15","[c]","[c]"
"In post","2023","16-19","Project Delivery","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","FCDO Services","Male","15","15","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2023","16-19","Property","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Valuation Office Agency","Male","15","15","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Cabinet Office (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","16-19","Security","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
