"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","London","SEO","10","10","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Wales","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","G6","10","10","69530","72410"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","G7","25","25","58190","58410"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","HEO","25","25","39340","39000"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","London","SEO","35","35","46530","46450"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","SEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Land Registry","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","London","EO","10","10","33250","32590"
"In post","2023","Communications","HM Revenue and Customs","London","G6","10","10","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","London","G7","25","25","64650","65230"
"In post","2023","Communications","HM Revenue and Customs","London","HEO","20","20","39800","39790"
"In post","2023","Communications","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","London","SEO","25","25","46170","45960"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","AO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","HEO","20","20","34280","35000"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North East (England)","SEO","20","20","42060","42510"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","G6","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","London","G7","15","15","55660","54640"
"In post","2023","Communications","HM Treasury","London","HEO","15","15","34370","33630"
"In post","2023","Communications","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","AO","5","5","[c]","[c]"
"In post","2023","Communications","Home Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","G6","15","15","70940","70840"
"In post","2023","Communications","Home Office","London","G7","30","30","59960","59290"
"In post","2023","Communications","Home Office","London","HEO","25","25","38420","38090"
"In post","2023","Communications","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","SEO","30","30","45070","44800"
"In post","2023","Communications","Home Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","AO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","EO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","East of England","HEO","10","10","36520","34300"
"In post","2023","Communications","Ministry of Defence","East of England","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","EO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","G7","20","20","61050","63220"
"In post","2023","Communications","Ministry of Defence","London","HEO","30","30","39470","40850"
"In post","2023","Communications","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","SEO","40","40","48020","48740"
"In post","2023","Communications","Ministry of Defence","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","North West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","South East (England)","AO","30","30","22790","22220"
"In post","2023","Communications","Ministry of Defence","South East (England)","EO","55","55","28550","27740"
"In post","2023","Communications","Ministry of Defence","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","South East (England)","G7","10","10","56000","54770"
"In post","2023","Communications","Ministry of Defence","South East (England)","HEO","55","55","34730","34300"
"In post","2023","Communications","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","South East (England)","SEO","30","30","41560","41800"
"In post","2023","Communications","Ministry of Defence","South West (England)","AO","20","20","22710","22220"
"In post","2023","Communications","Ministry of Defence","South West (England)","EO","30","30","28400","28500"
"In post","2023","Communications","Ministry of Defence","South West (England)","G6","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","South West (England)","G7","20","20","52260","54000"
"In post","2023","Communications","Ministry of Defence","South West (England)","HEO","30","30","33700","34300"
"In post","2023","Communications","Ministry of Defence","South West (England)","SEO","40","35","40290","40410"
"In post","2023","Communications","Ministry of Defence","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","EO","20","20","27960","27470"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","HEO","15","15","33200","33990"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","EO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","G6","10","10","68260","66700"
"In post","2023","Communications","Ministry of Justice","London","G7","30","30","58160","56130"
"In post","2023","Communications","Ministry of Justice","London","HEO","40","40","36750","35410"
"In post","2023","Communications","Ministry of Justice","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","SEO","60","60","45080","43650"
"In post","2023","Communications","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Wales","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","HEO","5","5","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","SEO","5","5","[c]","[c]"
"In post","2023","Communications","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","HEO","10","10","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","G6","5","5","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","G7","10","10","51080","50990"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Scotland","HEO","10","10","32140","31640"
"In post","2023","Communications","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
