"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G6","Heterosexual / straight","30","[c]","72500","70000"
"New entrant CS","2023","Asian","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G7","Heterosexual / straight","85","[c]","57120","55720"
"New entrant CS","2023","Asian","London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","HEO","Heterosexual / straight","190","[c]","35750","35040"
"New entrant CS","2023","Asian","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","HEO","Unknown","55","[c]","31240","28840"
"New entrant CS","2023","Asian","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SEO","Heterosexual / straight","90","[c]","43540","43240"
"New entrant CS","2023","Asian","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","AA","Heterosexual / straight","70","[c]","22250","23230"
"New entrant CS","2023","Asian","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","AO","Heterosexual / straight","1155","[c]","22710","22400"
"New entrant CS","2023","Asian","Outside London","AO","LGBO","30","[c]","22790","22520"
"New entrant CS","2023","Asian","Outside London","AO","Undeclared","40","[c]","22470","22520"
"New entrant CS","2023","Asian","Outside London","AO","Unknown","105","[c]","22570","22520"
"New entrant CS","2023","Asian","Outside London","EO","Heterosexual / straight","350","[c]","27220","27650"
"New entrant CS","2023","Asian","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G7","Heterosexual / straight","90","[c]","54450","52600"
"New entrant CS","2023","Asian","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","HEO","Heterosexual / straight","225","[c]","32960","32500"
"New entrant CS","2023","Asian","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SEO","Heterosexual / straight","180","[c]","41120","40640"
"New entrant CS","2023","Asian","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","Unknown","Heterosexual / straight","165","[c]","22730","23640"
"New entrant CS","2023","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AO","Heterosexual / straight","180","[c]","28590","26920"
"New entrant CS","2023","Black","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","EO","Heterosexual / straight","130","[c]","29240","29280"
"New entrant CS","2023","Black","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G7","Heterosexual / straight","45","[c]","56830","55430"
"New entrant CS","2023","Black","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","HEO","Heterosexual / straight","90","[c]","36920","35410"
"New entrant CS","2023","Black","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SEO","Heterosexual / straight","45","[c]","43000","42080"
"New entrant CS","2023","Black","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Unknown","Heterosexual / straight","75","[c]","26690","27640"
"New entrant CS","2023","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AA","Heterosexual / straight","45","[c]","23060","23230"
"New entrant CS","2023","Black","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AO","Heterosexual / straight","415","[c]","24380","22520"
"New entrant CS","2023","Black","Outside London","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","AO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","EO","Heterosexual / straight","130","[c]","27000","27140"
"New entrant CS","2023","Black","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G7","Heterosexual / straight","35","[c]","53730","52560"
"New entrant CS","2023","Black","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","HEO","Heterosexual / straight","130","[c]","33010","33050"
"New entrant CS","2023","Black","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SEO","Heterosexual / straight","100","[c]","40940","40420"
"New entrant CS","2023","Black","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","Unknown","Heterosexual / straight","100","[c]","23780","23640"
"New entrant CS","2023","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AO","Heterosexual / straight","55","[c]","28450","26920"
"New entrant CS","2023","Mixed","London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","EO","Heterosexual / straight","55","[c]","29240","29660"
"New entrant CS","2023","Mixed","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G7","Heterosexual / straight","30","[c]","55780","55060"
"New entrant CS","2023","Mixed","London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","HEO","Heterosexual / straight","45","[c]","35050","35040"
"New entrant CS","2023","Mixed","London","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","HEO","Unknown","30","[c]","30350","28840"
"New entrant CS","2023","Mixed","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SEO","Heterosexual / straight","35","[c]","41990","43210"
"New entrant CS","2023","Mixed","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","AA","Heterosexual / straight","45","[c]","22260","23230"
"New entrant CS","2023","Mixed","Outside London","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
