"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","North East (England)","600","580","45400","42510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","North West (England)","365","355","40300","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Northern Ireland","45","45","36930","34700"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Scotland","175","170","40990","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","South East (England)","165","160","43660","42140"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","South West (England)","65","65","41600","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Wales","30","30","40250","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","490","475","45220","42510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","315","300","40350","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","East of England","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","40","40","48280","42510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","North East (England)","90","85","39470","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","North West (England)","70","70","41170","40790"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","Scotland","25","25","40180","42140"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","South East (England)","20","20","38980","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","Wales","60","55","34510","34400"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands (England)","60","60","39060","35350"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","Yorkshire and The Humber","40","40","35500","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Research","North West (England)","20","15","52660","57970"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","London","10","10","51860","45970"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","North East (England)","20","20","35320","34550"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","15","15","37370","34700"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","Wales","25","20","39940","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","15","15","46380","42330"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","London","65","65","62030","46480"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","110","105","43330","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","65","65","44820","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","15","15","61100","44930"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","95","90","45450","44850"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","40","40","45220","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","Wales","20","20","42400","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","240","240","43330","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","60","60","46410","42140"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","Digital, Data and Technology","East of England","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","Digital, Data and Technology","London","15","15","54230","54090"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","North West (England)","70","70","38520","32800"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","15","15","45280","40790"
"In post","2023","Digital, Data & Technology","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","London","705","695","52040","46420"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","North West (England)","385","380","45050","41880"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","South East (England)","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Digital, Data and Technology","Yorkshire and The Humber","120","120","51100","54260"
"In post","2023","Digital, Data & Technology","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Finance","North West (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Human Resources","London","10","10","43730","39690"
"In post","2023","Digital, Data & Technology","Home Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","London","115","110","40730","36180"
"In post","2023","Digital, Data & Technology","Home Office","Other","North West (England)","50","45","31010","27650"
"In post","2023","Digital, Data & Technology","Home Office","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Other","Yorkshire and The Humber","15","15","40910","39190"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","London","100","100","41010","36180"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","North West (England)","35","35","38530","39190"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Security","London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","London","10","10","57460","63790"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","20","20","50640","55290"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Digital, Data and Technology","Wales","240","240","48910","48810"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Knowledge and Information Management","Wales","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","85","80","38750","31940"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","60","60","51780","54090"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","10","10","43130","41190"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","South West (England)","310","300","39110","35550"
"In post","2023","Digital, Data & Technology","Met Office","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Knowledge and Information Management","South West (England)","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","East Midlands (England)","25","25","32120","32730"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","East of England","20","20","35580","37420"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","London","20","20","34180","31990"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","Overseas","30","30","34770","37420"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","Scotland","65","60","33720","32810"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","South East (England)","50","45","33970","32730"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","South West (England)","255","245","36670","38300"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","Wales","10","10","35280","32970"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Operational Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Other","South West (England)","95","95","32290","37420"
"In post","2023","Digital, Data & Technology","Met Office","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Policy","South West (England)","30","30","61190","64000"
"In post","2023","Digital, Data & Technology","Met Office","Science and Engineering","East of England","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Met Office","Science and Engineering","South East (England)","20","20","43120","39840"
"In post","2023","Digital, Data & Technology","Met Office","Science and Engineering","South West (England)","500","465","41180","39890"
"In post","2023","Digital, Data & Technology","Met Office","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","30","30","29680","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","195","190","34570","34210"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","130","125","47740","40120"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","170","165","35970","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","35","35","44460","43300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","50","50","30900","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","280","275","36190","34300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","730","710","40760","37300"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","200","195","34180","33830"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","35","35","33610","33830"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East Midlands (England)","35","35","27370","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","80","80","31410","27740"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","145","140","38060","34490"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","30","30","28520","27140"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Northern Ireland","20","20","24970","22970"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Overseas","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","45","40","26070","27080"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","175","170","30990","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","140","135","28910","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Wales","15","15","25470","22220"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","55","50","31150","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","15","15","25860","25930"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Midlands (England)","60","60","46490","47100"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East of England","15","15","40360","37860"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","505","500","53850","55720"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North East (England)","40","40","41400","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North West (England)","60","60","40680","37680"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Scotland","45","45","43900","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South East (England)","25","25","48910","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South West (England)","20","20","46390","45610"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Wales","20","20","44820","46640"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Midlands (England)","100","100","43270","37750"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","135","135","50120","51770"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","East Midlands (England)","35","30","34060","30740"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","London","85","85","51330","50980"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","North West (England)","60","60","41410","38640"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","South East (England)","15","10","43210","44140"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","South West (England)","20","20","49330","47380"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","West Midlands (England)","15","15","43260","47380"
"In post","2023","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","25","25","41420","38640"
"In post","2023","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","London","10","10","58220","55180"
"In post","2023","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","30","30","47450","43850"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","North West (England)","50","50","43840","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","South West (England)","20","20","41120","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","West Midlands (England)","15","15","45610","41050"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","London","105","105","49450","45000"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","60","60","45160","43560"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","30","30","40410","39140"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
