"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cumbria","East Cumbria","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cumbria","East Cumbria","Unknown","10","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","235","225","37390","31180"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Nottingham","LGBO","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Nottingham","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","Nottingham","Unknown","55","50","42790","46050"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Devon","Devon CC","Heterosexual / straight","85","80","40850","38940"
"In post","2023","Crown Prosecution Service","Devon","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Devon","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Devon","Devon CC","Unknown","15","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dorset and Somerset","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Cambridgeshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Norwich and East Norfolk","Heterosexual / straight","70","65","36230","26900"
"In post","2023","Crown Prosecution Service","East Anglia","Norwich and East Norfolk","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Norwich and East Norfolk","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Norwich and East Norfolk","Unknown","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Suffolk CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Anglia","Suffolk CC","Unknown","15","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","180","165","42200","39630"
"In post","2023","Crown Prosecution Service","East Wales","Cardiff and Vale of Glamorgan","LGBO","10","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Cardiff and Vale of Glamorgan","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Cardiff and Vale of Glamorgan","Unknown","40","35","40060","32240"
"In post","2023","Crown Prosecution Service","East Wales","Flintshire and Wrexham","Heterosexual / straight","65","60","38620","38350"
"In post","2023","Crown Prosecution Service","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Flintshire and Wrexham","Unknown","20","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","60","55","39970","38760"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Heart of Essex","Heterosexual / straight","170","160","42520","40340"
"In post","2023","Crown Prosecution Service","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Heart of Essex","Unknown","30","25","45430","36780"
"In post","2023","Crown Prosecution Service","Essex","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","135","130","38940","31180"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","30","30","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Manchester","Heterosexual / straight","310","290","39940","33560"
"In post","2023","Crown Prosecution Service","Greater Manchester","Manchester","LGBO","25","25","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester","Manchester","Unknown","45","40","40460","31490"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","100","95","42130","30560"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Portsmouth","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Portsmouth","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","Portsmouth","Unknown","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","130","125","43600","40540"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","South Hampshire","LGBO","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","South Hampshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hampshire and Isle of Wight","South Hampshire","Unknown","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Lewisham and Southwark","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Inner London - West","Westminster","Heterosexual / straight","1345","1285","45430","40800"
"In post","2023","Crown Prosecution Service","Inner London - West","Westminster","LGBO","90","85","45310","40540"
"In post","2023","Crown Prosecution Service","Inner London - West","Westminster","Undeclared","75","75","46010","46200"
"In post","2023","Crown Prosecution Service","Inner London - West","Westminster","Unknown","280","255","46660","40800"
"In post","2023","Crown Prosecution Service","Kent","East Kent","Heterosexual / straight","85","80","40210","34410"
"In post","2023","Crown Prosecution Service","Kent","East Kent","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","East Kent","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","East Kent","Unknown","30","25","41640","30560"
"In post","2023","Crown Prosecution Service","Kent","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Mid Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Mid Lancashire","Heterosexual / straight","140","135","40210","38760"
"In post","2023","Crown Prosecution Service","Lancashire","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lancashire","Mid Lancashire","Unknown","50","45","43820","49050"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","120","110","37660","31180"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","25","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lincolnshire","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","East Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Liverpool","Heterosexual / straight","330","315","37360","31180"
"In post","2023","Crown Prosecution Service","Merseyside","Liverpool","LGBO","20","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Liverpool","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Liverpool","Unknown","65","60","40360","34410"
"In post","2023","Crown Prosecution Service","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","York","Heterosexual / straight","125","115","41110","38940"
"In post","2023","Crown Prosecution Service","North Yorkshire","York","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","York","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire","York","Unknown","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","205","190","39210","33810"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Tyneside","LGBO","20","20","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Tyneside","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland, and Tyne and Wear","Tyneside","Unknown","50","40","42100","38940"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Croydon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
