"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared non-disabled","Human Resources","Outside London","735","655","35880","34170"
"In post","2023","60-64","Declared non-disabled","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Internal Audit","London","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Internal Audit","Outside London","40","35","45830","44570"
"In post","2023","60-64","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Legal","London","190","170","56110","61920"
"In post","2023","60-64","Declared non-disabled","Legal","Outside London","355","290","46690","50000"
"In post","2023","60-64","Declared non-disabled","No function","London","2855","2510","38970","32520"
"In post","2023","60-64","Declared non-disabled","No function","Outside London","15935","12835","29670","28080"
"In post","2023","60-64","Declared non-disabled","No function","Overseas","70","70","67690","66530"
"In post","2023","60-64","Declared non-disabled","No function","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Project Delivery","London","185","160","57740","48850"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Outside London","790","660","44700","41790"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Property","London","100","90","43650","38300"
"In post","2023","60-64","Declared non-disabled","Property","Outside London","530","465","35620","34300"
"In post","2023","60-64","Declared non-disabled","Property","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Property","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Security","London","90","85","40520","34870"
"In post","2023","60-64","Declared non-disabled","Security","Outside London","530","485","28510","22220"
"In post","2023","60-64","Declared non-disabled","Security","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Unknown","London","45","40","49080","45920"
"In post","2023","60-64","Declared non-disabled","Unknown","Outside London","1050","910","44460","39690"
"In post","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Analysis","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","London","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","Outside London","30","30","41180","42700"
"In post","2023","60-64","Undeclared","Communications","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","Outside London","95","70","32190","29730"
"In post","2023","60-64","Undeclared","Debt","London","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Debt","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data & Technology","London","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data & Technology","Outside London","80","70","40480","38340"
"In post","2023","60-64","Undeclared","Finance","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","Outside London","50","40","35860","34970"
"In post","2023","60-64","Undeclared","Grants Management","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","Outside London","75","70","34120","32370"
"In post","2023","60-64","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","London","370","325","40700","33200"
"In post","2023","60-64","Undeclared","No function","Outside London","1860","1485","30870","28120"
"In post","2023","60-64","Undeclared","No function","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Outside London","70","60","43330","41800"
"In post","2023","60-64","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Outside London","55","45","36830","34650"
"In post","2023","60-64","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Outside London","80","75","30210","22330"
"In post","2023","60-64","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Analysis","Outside London","30","30","44460","49260"
"In post","2023","60-64","Unknown","Commercial","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Outside London","45","40","43880","40450"
"In post","2023","60-64","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","London","55","45","43050","39450"
"In post","2023","60-64","Unknown","Counter Fraud","Outside London","130","105","34830","34700"
"In post","2023","60-64","Unknown","Debt","London","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Debt","Outside London","90","75","23740","22520"
"In post","2023","60-64","Unknown","Digital, Data & Technology","London","45","40","50020","43210"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Outside London","140","135","44350","41780"
"In post","2023","60-64","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","London","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","Outside London","95","80","30800","23240"
"In post","2023","60-64","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Grants Management","Outside London","45","35","27180","22150"
"In post","2023","60-64","Unknown","Human Resources","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","Outside London","115","105","32840","31510"
"In post","2023","60-64","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","London","45","40","56690","62810"
"In post","2023","60-64","Unknown","Legal","Outside London","65","50","42990","42880"
"In post","2023","60-64","Unknown","No function","London","430","395","42940","34630"
"In post","2023","60-64","Unknown","No function","Outside London","2755","2245","29640","25750"
"In post","2023","60-64","Unknown","No function","Overseas","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","No function","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Project Delivery","London","75","65","59170","55020"
"In post","2023","60-64","Unknown","Project Delivery","Outside London","145","120","46640","42100"
"In post","2023","60-64","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Property","London","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Property","Outside London","145","135","29100","26020"
"In post","2023","60-64","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Security","London","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Security","Outside London","110","95","30860","25970"
"In post","2023","60-64","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Outside London","365","330","41260","34870"
"In post","2023","60-64","Unknown","Unknown","Unknown","135","135","45200","40930"
"In post","2023","65+","Declared disabled","Analysis","London","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","Outside London","70","45","29250","28120"
"In post","2023","65+","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Debt","Outside London","35","25","24300","22520"
"In post","2023","65+","Declared disabled","Digital, Data & Technology","London","15","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data & Technology","Outside London","50","40","36390","34710"
"In post","2023","65+","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","Outside London","35","30","30800","28120"
"In post","2023","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Grants Management","Outside London","15","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","London","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","Outside London","60","50","32500","32540"
"In post","2023","65+","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","No function","London","305","250","33340","30770"
"In post","2023","65+","Declared disabled","No function","Outside London","1350","980","27430","25610"
"In post","2023","65+","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Project Delivery","Outside London","40","30","42430","39890"
"In post","2023","65+","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Property","Outside London","30","25","32280","33450"
"In post","2023","65+","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Security","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Security","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Outside London","45","35","42050","39690"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Analysis","London","20","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Analysis","Outside London","40","30","42270","42520"
"In post","2023","65+","Declared non-disabled","Commercial","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Commercial","Outside London","50","40","43260","39120"
"In post","2023","65+","Declared non-disabled","Communications","London","15","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Communications","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Counter Fraud","London","85","65","35090","32520"
"In post","2023","65+","Declared non-disabled","Counter Fraud","Outside London","285","190","30160","28120"
"In post","2023","65+","Declared non-disabled","Debt","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Debt","Outside London","125","90","24890","22520"
"In post","2023","65+","Declared non-disabled","Digital, Data & Technology","London","55","50","48150","45960"
"In post","2023","65+","Declared non-disabled","Digital, Data & Technology","Outside London","220","180","39130","36950"
"In post","2023","65+","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Finance","London","55","50","40880","39150"
"In post","2023","65+","Declared non-disabled","Finance","Outside London","135","105","32720","28700"
"In post","2023","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Grants Management","Outside London","30","25","23890","22150"
"In post","2023","65+","Declared non-disabled","Human Resources","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Human Resources","Outside London","225","190","32890","29730"
"In post","2023","65+","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Legal","London","75","60","52360","62070"
"In post","2023","65+","Declared non-disabled","Legal","Outside London","95","65","48250","54660"
"In post","2023","65+","Declared non-disabled","No function","London","1210","990","34860","30410"
"In post","2023","65+","Declared non-disabled","No function","Outside London","5015","3725","28420","26180"
"In post","2023","65+","Declared non-disabled","No function","Overseas","15","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","No function","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Project Delivery","London","65","55","56590","48480"
"In post","2023","65+","Declared non-disabled","Project Delivery","Outside London","190","150","46550","42210"
"In post","2023","65+","Declared non-disabled","Property","London","50","45","45280","36240"
"In post","2023","65+","Declared non-disabled","Property","Outside London","195","165","33850","33920"
"In post","2023","65+","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Security","London","50","45","36000","30010"
"In post","2023","65+","Declared non-disabled","Security","Outside London","175","150","26530","21830"
"In post","2023","65+","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","London","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Outside London","370","295","42990","38330"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Commercial","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Counter Fraud","London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Counter Fraud","Outside London","25","15","[c]","[c]"
"In post","2023","65+","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Debt","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Digital, Data & Technology","London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Digital, Data & Technology","Outside London","30","25","[c]","[c]"
"In post","2023","65+","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Finance","Outside London","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Grants Management","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Human Resources","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","No function","London","160","130","39430","31720"
"In post","2023","65+","Undeclared","No function","Outside London","540","400","30370","26790"
"In post","2023","65+","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Property","Outside London","30","25","34460","28840"
"In post","2023","65+","Undeclared","Security","London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Security","Outside London","30","25","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Analysis","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Analysis","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Counter Fraud","London","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Counter Fraud","Outside London","35","20","34110","29730"
"In post","2023","65+","Unknown","Debt","London","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Debt","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data & Technology","London","25","25","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data & Technology","Outside London","40","35","38060","36960"
"In post","2023","65+","Unknown","Finance","London","15","15","[c]","[c]"
"In post","2023","65+","Unknown","Finance","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Grants Management","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Legal","London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Legal","Outside London","30","20","[c]","[c]"
"In post","2023","65+","Unknown","No function","London","165","135","44260","34390"
"In post","2023","65+","Unknown","No function","Outside London","860","635","29190","25060"
"In post","2023","65+","Unknown","No function","Overseas","5","5","[c]","[c]"
"In post","2023","65+","Unknown","No function","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Project Delivery","London","30","20","[c]","[c]"
"In post","2023","65+","Unknown","Project Delivery","Outside London","40","30","42090","38020"
"In post","2023","65+","Unknown","Property","London","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Property","Outside London","55","50","26350","22520"
"In post","2023","65+","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Security","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Security","Outside London","35","30","31650","27500"
"In post","2023","65+","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Outside London","125","105","40550","32050"
"In post","2023","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","No function","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","No function","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","No function","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","No function","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","No function","London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","No function","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","No function","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Grants Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","No function","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","No function","London","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","No function","Outside London","65","[c]","21030","21780"
"Leaver CS","2023","16-19","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
