"Status","Year","Disability","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","London","Female","65","[c]","32020","31060"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","London","Male","40","[c]","38230","32520"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Outside London","Female","320","[c]","27290","27570"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Outside London","Male","190","[c]","27960","27570"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","Female","105","[c]","43350","39840"
"Leaver Dept.","2023","Declared disabled","Policy","London","Male","65","[c]","43810","38340"
"Leaver Dept.","2023","Declared disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Outside London","Female","45","[c]","39340","36940"
"Leaver Dept.","2023","Declared disabled","Policy","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Female","75","[c]","46060","41820"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Male","50","[c]","49200","41870"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Outside London","Female","70","[c]","39070","40180"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Outside London","Male","40","[c]","39180","39360"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","London","Female","60","[c]","46470","44190"
"Leaver Dept.","2023","Declared non-disabled","Communications","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Outside London","Female","55","[c]","29210","28120"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Outside London","Male","45","[c]","28950","28120"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","London","Female","35","[c]","53610","53130"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","London","Male","45","[c]","54530","47700"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Outside London","Female","115","[c]","40180","37690"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Outside London","Male","160","[c]","38470","35310"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","London","Female","35","[c]","43850","38470"
"Leaver Dept.","2023","Declared non-disabled","Economics","London","Male","55","[c]","53610","41010"
"Leaver Dept.","2023","Declared non-disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","London","Female","45","[c]","49270","42120"
"Leaver Dept.","2023","Declared non-disabled","Finance","London","Male","40","[c]","56280","55150"
"Leaver Dept.","2023","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Outside London","Female","85","[c]","41630","37590"
"Leaver Dept.","2023","Declared non-disabled","Finance","Outside London","Male","70","[c]","41950","37710"
"Leaver Dept.","2023","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
