"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","70","65","40890","36990"
"In post","2023","Analysis","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bristol, City of","220","210","41980","40650"
"In post","2023","Analysis","South West (England)","Cornwall and Isles of Scilly","10","10","30100","30330"
"In post","2023","Analysis","South West (England)","Devon CC","15","15","35640","34170"
"In post","2023","Analysis","South West (England)","Dorset","140","135","35010","30350"
"In post","2023","Analysis","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Plymouth","20","20","35130","31760"
"In post","2023","Analysis","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Wiltshire","520","505","43330","39890"
"In post","2023","Analysis","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Cardiff and Vale of Glamorgan","40","40","43040","37680"
"In post","2023","Analysis","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","Analysis","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","1100","1060","38970","37760"
"In post","2023","Analysis","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Birmingham","100","95","42940","37680"
"In post","2023","Analysis","West Midlands (England)","Coventry","30","30","43440","41510"
"In post","2023","Analysis","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Staffordshire CC","15","15","35580","33830"
"In post","2023","Analysis","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Wolverhampton","20","20","36460","31290"
"In post","2023","Analysis","West Midlands (England)","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","Leeds","250","240","41620","38470"
"In post","2023","Analysis","Yorkshire and The Humber","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","Sheffield","355","330","45410","43250"
"In post","2023","Analysis","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Yorkshire and The Humber","York","25","25","43790","40560"
"In post","2023","Commercial","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Lincolnshire CC","15","15","37880","34300"
"In post","2023","Commercial","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","50","50","49350","42360"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","25","20","33850","30320"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","35","35","43340","40600"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","60","55","39360","36470"
"In post","2023","Commercial","East of England","Central Bedfordshire","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","15","15","50400","41540"
"In post","2023","Commercial","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","115","105","47230","40620"
"In post","2023","Commercial","East of England","Peterborough","25","20","54040","40970"
"In post","2023","Commercial","East of England","Suffolk CC","20","20","44410","45230"
"In post","2023","Commercial","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","15","15","46110","40880"
"In post","2023","Commercial","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Croydon","85","85","51730","44650"
"In post","2023","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","15","10","57070","59710"
"In post","2023","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","40","40","32700","24810"
"In post","2023","Commercial","London","Lambeth","10","10","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Tower Hamlets","200","195","47890","43650"
"In post","2023","Commercial","London","Westminster","1430","1410","61380","56200"
"In post","2023","Commercial","North East (England)","Darlington","50","50","45480","40230"
"In post","2023","Commercial","North East (England)","Durham","15","15","42290","43490"
"In post","2023","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","70","65","47250","39580"
"In post","2023","Commercial","North West (England)","Blackpool","45","40","55340","56000"
"In post","2023","Commercial","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","20","20","43850","38120"
"In post","2023","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","175","170","44720","41780"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","255","250","43960","40450"
"In post","2023","Commercial","North West (England)","Manchester","185","185","51650","51360"
"In post","2023","Commercial","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","30","30","37770","32800"
"In post","2023","Commercial","North West (England)","Warrington","25","25","42650","38640"
"In post","2023","Commercial","North West (England)","West Cumbria","15","15","42200","42620"
"In post","2023","Commercial","North West (England)","Wirral","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","10","10","31690","28800"
"In post","2023","Commercial","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","30","30","67720","60030"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","60","60","41920","38170"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","15","10","35610","32800"
"In post","2023","Commercial","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","10","34720","31920"
"In post","2023","Commercial","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","185","180","42280","36540"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","15","10","35270","28490"
"In post","2023","Commercial","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","65","65","50440","49230"
"In post","2023","Commercial","Scotland","West Lothian","10","10","37510","42590"
"In post","2023","Commercial","South East (England)","Berkshire","15","15","41870","39240"
"In post","2023","Commercial","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Buckinghamshire","65","65","41140","43000"
"In post","2023","Commercial","South East (England)","Central Hampshire","200","190","42620","39890"
"In post","2023","Commercial","South East (England)","East Kent","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Milton Keynes","70","70","46960","41890"
"In post","2023","Commercial","South East (England)","North Hampshire","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","35","30","40880","34300"
"In post","2023","Commercial","South East (England)","Portsmouth","65","60","40350","35800"
"In post","2023","Commercial","South East (England)","South Hampshire","20","20","49250","43000"
"In post","2023","Commercial","South East (England)","Southampton","20","20","40770","40370"
"In post","2023","Commercial","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","West Surrey","30","30","48260","40490"
"In post","2023","Commercial","South East (England)","West Sussex (North East)","20","20","33060","28660"
"In post","2023","Commercial","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1245","1195","43250","42620"
"In post","2023","Commercial","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South West (England)","Bristol, City of","85","80","49600","40720"
"In post","2023","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South West (England)","Devon CC","170","160","44610","45150"
"In post","2023","Commercial","South West (England)","Dorset","10","10","[c]","[c]"
"In post","2023","Commercial","South West (England)","Gloucestershire CC","10","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Plymouth","30","25","41710","41810"
"In post","2023","Commercial","South West (England)","Somerset CC","40","40","39350","35820"
"In post","2023","Commercial","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South West (England)","Wiltshire","250","240","43150","35800"
"In post","2023","Commercial","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Wales","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Commercial","Wales","Cardiff and Vale of Glamorgan","35","35","45180","39690"
"In post","2023","Commercial","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Flintshire and Wrexham","25","25","33040","31410"
"In post","2023","Commercial","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Monmouthshire and Newport","115","115","40360","37760"
"In post","2023","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","South West Wales","5","5","[c]","[c]"
"In post","2023","Commercial","Wales","Swansea","210","190","34660","31660"
"In post","2023","Commercial","West Midlands (England)","Birmingham","105","105","55970","46780"
"In post","2023","Commercial","West Midlands (England)","Coventry","45","45","51510","51360"
"In post","2023","Commercial","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Solihull","15","15","66280","65500"
"In post","2023","Commercial","West Midlands (England)","Staffordshire CC","125","120","33340","27170"
"In post","2023","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Telford and Wrekin","50","50","50280","42510"
"In post","2023","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Wolverhampton","10","10","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Worcestershire CC","20","20","38100","37300"
"In post","2023","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Leeds","265","260","49330","41090"
"In post","2023","Commercial","Yorkshire and The Humber","North Yorkshire CC","25","25","46980","41800"
"In post","2023","Commercial","Yorkshire and The Humber","Sheffield","135","130","48520","41880"
"In post","2023","Commercial","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","York","80","80","48030","50350"
"In post","2023","Communications","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Lincolnshire CC","20","15","33240","34300"
"In post","2023","Communications","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Nottingham","85","85","42000","41740"
"In post","2023","Communications","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Communications","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Hertfordshire CC","20","20","41450","44250"
"In post","2023","Communications","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Communications","East of England","Peterborough","10","10","35180","31700"
"In post","2023","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Suffolk CC","15","15","34640","33200"
"In post","2023","Communications","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Barnet","10","10","[c]","[c]"
"In post","2023","Communications","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Croydon","30","30","45170","42050"
"In post","2023","Communications","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Hackney and Newham","25","25","50850","45560"
"In post","2023","Communications","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Hounslow and Richmond upon Thames","20","20","36630","35000"
"In post","2023","Communications","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Lambeth","20","20","48310","50980"
"In post","2023","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Tower Hamlets","165","160","48530","42060"
"In post","2023","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Westminster","1910","1875","49590","45200"
"In post","2023","Communications","North East (England)","Darlington","35","35","31010","30510"
"In post","2023","Communications","North East (England)","Durham","10","10","38030","34330"
"In post","2023","Communications","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Tyneside","80","75","40180","37650"
"In post","2023","Communications","North West (England)","Blackpool","10","10","40990","39100"
"In post","2023","Communications","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","Communications","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","East Cumbria","15","10","35790","32240"
"In post","2023","Communications","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
