"Status","Year","Age","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","EO","1515","1385","28430","28120"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","G6/G7","1200","1155","58100","55920"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","SCS level","75","75","84880","76510"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","1830","1745","37400","37380"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","395","355","33710","33340"
"In post","2023","40-49","Undeclared","East Midlands (England)","AA/AO","105","95","26070","23230"
"In post","2023","40-49","Undeclared","East Midlands (England)","EO","100","95","29540","28120"
"In post","2023","40-49","Undeclared","East Midlands (England)","G6/G7","35","30","60380","57970"
"In post","2023","40-49","Undeclared","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","East Midlands (England)","SEO/HEO","95","90","39420","38800"
"In post","2023","40-49","Undeclared","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","East of England","AA/AO","110","100","27300","25340"
"In post","2023","40-49","Undeclared","East of England","EO","95","90","30170","28480"
"In post","2023","40-49","Undeclared","East of England","G6/G7","35","35","57680","55240"
"In post","2023","40-49","Undeclared","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","East of England","SEO/HEO","110","100","40400","38820"
"In post","2023","40-49","Undeclared","East of England","Unknown","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","London","AA/AO","145","135","28320","25950"
"In post","2023","40-49","Undeclared","London","EO","205","195","32450","31950"
"In post","2023","40-49","Undeclared","London","G6/G7","495","485","63960","63990"
"In post","2023","40-49","Undeclared","London","SCS level","90","85","88490","84550"
"In post","2023","40-49","Undeclared","London","SEO/HEO","445","435","41780","41680"
"In post","2023","40-49","Undeclared","London","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","North East (England)","AA/AO","160","140","24530","22520"
"In post","2023","40-49","Undeclared","North East (England)","EO","115","110","29440","28120"
"In post","2023","40-49","Undeclared","North East (England)","G6/G7","45","45","57940","56870"
"In post","2023","40-49","Undeclared","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","North East (England)","SEO/HEO","110","105","38510","37940"
"In post","2023","40-49","Undeclared","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Undeclared","North West (England)","AA/AO","280","255","24700","22220"
"In post","2023","40-49","Undeclared","North West (England)","EO","195","185","28990","28120"
"In post","2023","40-49","Undeclared","North West (England)","G6/G7","95","95","58700","57970"
"In post","2023","40-49","Undeclared","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","North West (England)","SEO/HEO","265","260","38210","37710"
"In post","2023","40-49","Undeclared","North West (England)","Unknown","40","35","33930","38290"
"In post","2023","40-49","Undeclared","Northern Ireland","AA/AO","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Northern Ireland","SEO/HEO","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Scotland","AA/AO","95","90","23950","22220"
"In post","2023","40-49","Undeclared","Scotland","EO","100","95","28500","28120"
"In post","2023","40-49","Undeclared","Scotland","G6/G7","45","45","65740","65280"
"In post","2023","40-49","Undeclared","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Scotland","SEO/HEO","115","115","38990","35610"
"In post","2023","40-49","Undeclared","South East (England)","AA/AO","175","160","29080","25610"
"In post","2023","40-49","Undeclared","South East (England)","EO","175","165","30180","28120"
"In post","2023","40-49","Undeclared","South East (England)","G6/G7","75","75","60960","57700"
"In post","2023","40-49","Undeclared","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","South East (England)","SEO/HEO","210","205","39560","39190"
"In post","2023","40-49","Undeclared","South East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Undeclared","South West (England)","AA/AO","110","100","25100","22270"
"In post","2023","40-49","Undeclared","South West (England)","EO","100","95","28760","28120"
"In post","2023","40-49","Undeclared","South West (England)","G6/G7","140","135","57920","56000"
"In post","2023","40-49","Undeclared","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","South West (England)","SEO/HEO","235","225","38550","38550"
"In post","2023","40-49","Undeclared","South West (England)","Unknown","40","40","41180","40220"
"In post","2023","40-49","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Wales","AA/AO","140","125","22840","22500"
"In post","2023","40-49","Undeclared","Wales","EO","115","110","28800","28120"
"In post","2023","40-49","Undeclared","Wales","G6/G7","45","45","60400","59060"
"In post","2023","40-49","Undeclared","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Wales","SEO/HEO","145","140","40150","39690"
"In post","2023","40-49","Undeclared","Wales","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","West Midlands (England)","AA/AO","120","110","24500","22150"
"In post","2023","40-49","Undeclared","West Midlands (England)","EO","130","120","29230","28120"
"In post","2023","40-49","Undeclared","West Midlands (England)","G6/G7","60","60","56780","54350"
"In post","2023","40-49","Undeclared","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","West Midlands (England)","SEO/HEO","130","130","38460","37980"
"In post","2023","40-49","Undeclared","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","AA/AO","125","115","26640","24270"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","EO","135","125","29690","28120"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","G6/G7","95","90","58550","56100"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","SEO/HEO","200","195","38240","37880"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","Unknown","30","30","31350","29050"
"In post","2023","40-49","Unknown","East Midlands (England)","AA/AO","240","220","23480","22520"
"In post","2023","40-49","Unknown","East Midlands (England)","EO","150","140","28510","27890"
"In post","2023","40-49","Unknown","East Midlands (England)","G6/G7","90","85","58280","57970"
"In post","2023","40-49","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Midlands (England)","SEO/HEO","205","195","37780","35000"
"In post","2023","40-49","Unknown","East Midlands (England)","Unknown","60","55","31550","29050"
"In post","2023","40-49","Unknown","East of England","AA/AO","190","175","25030","22460"
"In post","2023","40-49","Unknown","East of England","EO","140","135","29190","27650"
"In post","2023","40-49","Unknown","East of England","G6/G7","100","95","58900","55210"
"In post","2023","40-49","Unknown","East of England","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","East of England","SEO/HEO","185","180","38280","37850"
"In post","2023","40-49","Unknown","East of England","Unknown","60","55","30120","29050"
"In post","2023","40-49","Unknown","London","AA/AO","380","360","27840","26400"
"In post","2023","40-49","Unknown","London","EO","600","580","31530","30560"
"In post","2023","40-49","Unknown","London","G6/G7","1475","1410","63520","62770"
"In post","2023","40-49","Unknown","London","SCS level","350","335","92720","83980"
"In post","2023","40-49","Unknown","London","SEO/HEO","1085","1050","41790","41620"
"In post","2023","40-49","Unknown","London","Unknown","70","65","34500","33430"
"In post","2023","40-49","Unknown","North East (England)","AA/AO","480","420","22900","22520"
"In post","2023","40-49","Unknown","North East (England)","EO","275","265","27520","27890"
"In post","2023","40-49","Unknown","North East (England)","G6/G7","145","145","58790","57180"
"In post","2023","40-49","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","SEO/HEO","320","310","37010","35000"
"In post","2023","40-49","Unknown","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","AA/AO","790","725","23060","22520"
"In post","2023","40-49","Unknown","North West (England)","EO","625","600","28090","27650"
"In post","2023","40-49","Unknown","North West (England)","G6/G7","280","275","58290","56990"
"In post","2023","40-49","Unknown","North West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","SEO/HEO","640","625","37770","37300"
"In post","2023","40-49","Unknown","North West (England)","Unknown","120","110","29540","26840"
"In post","2023","40-49","Unknown","Northern Ireland","AA/AO","130","115","22420","22520"
"In post","2023","40-49","Unknown","Northern Ireland","EO","85","85","27580","27650"
"In post","2023","40-49","Unknown","Northern Ireland","G6/G7","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","SEO/HEO","75","70","37980","35000"
"In post","2023","40-49","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","EO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","G6/G7","205","205","62360","59770"
"In post","2023","40-49","Unknown","Overseas","SCS level","40","40","83150","77410"
"In post","2023","40-49","Unknown","Overseas","SEO/HEO","120","120","51890","51560"
"In post","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Scotland","AA/AO","1035","965","25340","24390"
"In post","2023","40-49","Unknown","Scotland","EO","960","925","31840","31290"
"In post","2023","40-49","Unknown","Scotland","G6/G7","590","570","64340","65280"
"In post","2023","40-49","Unknown","Scotland","SCS level","45","40","87880","83530"
"In post","2023","40-49","Unknown","Scotland","SEO/HEO","1070","1030","41340","40810"
"In post","2023","40-49","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South East (England)","AA/AO","435","400","26700","23230"
"In post","2023","40-49","Unknown","South East (England)","EO","385","370","28440","27080"
"In post","2023","40-49","Unknown","South East (England)","G6/G7","245","235","59430","56870"
"In post","2023","40-49","Unknown","South East (England)","SCS level","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","South East (England)","SEO/HEO","370","355","38640","37780"
"In post","2023","40-49","Unknown","South East (England)","Unknown","65","60","28080","26840"
"In post","2023","40-49","Unknown","South West (England)","AA/AO","305","290","24460","22520"
"In post","2023","40-49","Unknown","South West (England)","EO","225","215","27860","27370"
"In post","2023","40-49","Unknown","South West (England)","G6/G7","380","365","58230","55960"
"In post","2023","40-49","Unknown","South West (England)","SCS level","25","20","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","SEO/HEO","570","550","38120","38640"
"In post","2023","40-49","Unknown","South West (England)","Unknown","100","95","40360","38290"
"In post","2023","40-49","Unknown","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Unknown","Wales","AA/AO","295","265","22580","22500"
"In post","2023","40-49","Unknown","Wales","EO","240","230","27530","27850"
"In post","2023","40-49","Unknown","Wales","G6/G7","205","195","59630","57970"
"In post","2023","40-49","Unknown","Wales","SCS level","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Wales","SEO/HEO","360","350","38240","37760"
"In post","2023","40-49","Unknown","Wales","Unknown","50","45","27070","24570"
"In post","2023","40-49","Unknown","West Midlands (England)","AA/AO","305","280","23360","22520"
"In post","2023","40-49","Unknown","West Midlands (England)","EO","260","250","28340","27890"
"In post","2023","40-49","Unknown","West Midlands (England)","G6/G7","160","155","58160","57250"
"In post","2023","40-49","Unknown","West Midlands (England)","SCS level","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","West Midlands (England)","SEO/HEO","365","350","37840","37300"
"In post","2023","40-49","Unknown","West Midlands (England)","Unknown","65","55","28950","26840"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","AA/AO","305","285","24050","22520"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","EO","340","325","27390","27140"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","G6/G7","230","225","56950","54260"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","SCS level","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","SEO/HEO","330","320","36770","35240"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Unknown","45","40","29710","27190"
"In post","2023","50-59","Declared disabled","East Midlands (England)","AA/AO","405","355","23290","21780"
"In post","2023","50-59","Declared disabled","East Midlands (England)","EO","365","335","28180","28120"
"In post","2023","50-59","Declared disabled","East Midlands (England)","G6/G7","80","75","60690","57970"
"In post","2023","50-59","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","East Midlands (England)","SEO/HEO","265","255","38220","36630"
"In post","2023","50-59","Declared disabled","East Midlands (England)","Unknown","90","90","32520","29050"
"In post","2023","50-59","Declared disabled","East of England","AA/AO","305","280","24660","22870"
"In post","2023","50-59","Declared disabled","East of England","EO","405","375","29790","28630"
"In post","2023","50-59","Declared disabled","East of England","G6/G7","45","45","61850","59290"
"In post","2023","50-59","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","East of England","SEO/HEO","250","240","39410","37520"
"In post","2023","50-59","Declared disabled","East of England","Unknown","70","65","29340","29050"
"In post","2023","50-59","Declared disabled","London","AA/AO","450","415","26410","25610"
"In post","2023","50-59","Declared disabled","London","EO","835","780","31820","32520"
"In post","2023","50-59","Declared disabled","London","G6/G7","670","655","64170","63330"
"In post","2023","50-59","Declared disabled","London","SCS level","115","115","98900","88310"
"In post","2023","50-59","Declared disabled","London","SEO/HEO","900","880","41510","40800"
"In post","2023","50-59","Declared disabled","London","Unknown","135","130","38360","34820"
"In post","2023","50-59","Declared disabled","North East (England)","AA/AO","605","510","22750","21780"
"In post","2023","50-59","Declared disabled","North East (England)","EO","435","385","28080","28120"
"In post","2023","50-59","Declared disabled","North East (England)","G6/G7","130","125","58550","56870"
"In post","2023","50-59","Declared disabled","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","North East (England)","SEO/HEO","310","290","36580","35000"
"In post","2023","50-59","Declared disabled","North East (England)","Unknown","90","90","31940","29050"
"In post","2023","50-59","Declared disabled","North West (England)","AA/AO","1015","895","22530","21690"
"In post","2023","50-59","Declared disabled","North West (England)","EO","1020","920","28000","28120"
"In post","2023","50-59","Declared disabled","North West (England)","G6/G7","255","250","59770","57970"
"In post","2023","50-59","Declared disabled","North West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","North West (England)","SEO/HEO","690","665","37500","35430"
"In post","2023","50-59","Declared disabled","North West (England)","Unknown","190","180","33150","29050"
"In post","2023","50-59","Declared disabled","Northern Ireland","AA/AO","45","40","22280","22520"
"In post","2023","50-59","Declared disabled","Northern Ireland","EO","35","30","28090","28130"
"In post","2023","50-59","Declared disabled","Northern Ireland","G6/G7","20","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Northern Ireland","SEO/HEO","50","50","37530","35030"
"In post","2023","50-59","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Scotland","AA/AO","590","515","23090","22150"
"In post","2023","50-59","Declared disabled","Scotland","EO","635","585","29970","28120"
"In post","2023","50-59","Declared disabled","Scotland","G6/G7","150","145","64460","65100"
"In post","2023","50-59","Declared disabled","Scotland","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Scotland","SEO/HEO","425","405","40400","38470"
"In post","2023","50-59","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","South East (England)","AA/AO","530","470","24440","22520"
"In post","2023","50-59","Declared disabled","South East (England)","EO","645","590","29500","28120"
"In post","2023","50-59","Declared disabled","South East (England)","G6/G7","175","170","58250","56180"
"In post","2023","50-59","Declared disabled","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","South East (England)","SEO/HEO","490","475","38560","37650"
"In post","2023","50-59","Declared disabled","South East (England)","Unknown","135","125","32080","29050"
"In post","2023","50-59","Declared disabled","South West (England)","AA/AO","415","370","23220","21780"
"In post","2023","50-59","Declared disabled","South West (England)","EO","465","430","28230","28120"
"In post","2023","50-59","Declared disabled","South West (England)","G6/G7","285","280","57340","56000"
"In post","2023","50-59","Declared disabled","South West (England)","SCS level","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","South West (England)","SEO/HEO","600","580","38400","38470"
"In post","2023","50-59","Declared disabled","South West (England)","Unknown","155","145","37420","33690"
"In post","2023","50-59","Declared disabled","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","EO","20","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","SEO/HEO","20","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Wales","AA/AO","490","430","22240","22220"
"In post","2023","50-59","Declared disabled","Wales","EO","440","405","28060","28120"
"In post","2023","50-59","Declared disabled","Wales","G6/G7","100","100","62700","61980"
"In post","2023","50-59","Declared disabled","Wales","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Wales","SEO/HEO","305","295","37920","37300"
"In post","2023","50-59","Declared disabled","Wales","Unknown","80","75","30830","29050"
"In post","2023","50-59","Declared disabled","West Midlands (England)","AA/AO","475","420","23300","21780"
"In post","2023","50-59","Declared disabled","West Midlands (England)","EO","525","475","28170","28120"
"In post","2023","50-59","Declared disabled","West Midlands (England)","G6/G7","110","105","61050","57970"
"In post","2023","50-59","Declared disabled","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","West Midlands (England)","SEO/HEO","340","325","37640","35650"
"In post","2023","50-59","Declared disabled","West Midlands (England)","Unknown","140","130","32670","29050"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","AA/AO","480","420","22910","21780"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","EO","560","505","28080","28120"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","G6/G7","185","180","58880","56700"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","SCS level","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","SEO/HEO","435","415","37630","36630"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","Unknown","140","130","32890","29050"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","AA/AO","1330","1195","23670","22220"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","EO","1290","1190","28440","28120"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","G6/G7","530","510","62170","57970"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","SCS level","40","40","91010","88510"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","SEO/HEO","1240","1195","39020","37540"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","Unknown","215","195","31110","29050"
"In post","2023","50-59","Declared non-disabled","East of England","AA/AO","1330","1230","24620","22870"
"In post","2023","50-59","Declared non-disabled","East of England","EO","1460","1360","29520","28120"
"In post","2023","50-59","Declared non-disabled","East of England","G6/G7","410","395","61850","59340"
"In post","2023","50-59","Declared non-disabled","East of England","SCS level","45","40","99840","99370"
"In post","2023","50-59","Declared non-disabled","East of England","SEO/HEO","1130","1105","38900","37520"
"In post","2023","50-59","Declared non-disabled","East of England","Unknown","255","240","30850","29050"
"In post","2023","50-59","Declared non-disabled","London","AA/AO","1975","1835","26610","25610"
"In post","2023","50-59","Declared non-disabled","London","EO","3545","3375","31710","31580"
"In post","2023","50-59","Declared non-disabled","London","G6/G7","4190","4085","65130","64140"
"In post","2023","50-59","Declared non-disabled","London","SCS level","950","930","97240","87910"
"In post","2023","50-59","Declared non-disabled","London","SEO/HEO","4705","4605","41910","41730"
"In post","2023","50-59","Declared non-disabled","London","Unknown","345","330","38410","36690"
"In post","2023","50-59","Declared non-disabled","North East (England)","AA/AO","2110","1815","23060","22400"
"In post","2023","50-59","Declared non-disabled","North East (England)","EO","1460","1330","28320","28120"
"In post","2023","50-59","Declared non-disabled","North East (England)","G6/G7","755","740","59280","57970"
"In post","2023","50-59","Declared non-disabled","North East (England)","SCS level","60","60","87140","78920"
"In post","2023","50-59","Declared non-disabled","North East (England)","SEO/HEO","1580","1510","37690","35750"
"In post","2023","50-59","Declared non-disabled","North East (England)","Unknown","195","185","31910","29050"
"In post","2023","50-59","Declared non-disabled","North West (England)","AA/AO","3445","3065","22790","21780"
"In post","2023","50-59","Declared non-disabled","North West (England)","EO","3555","3280","28130","28120"
"In post","2023","50-59","Declared non-disabled","North West (England)","G6/G7","1640","1605","60060","57970"
"In post","2023","50-59","Declared non-disabled","North West (England)","SCS level","125","125","92670","85460"
"In post","2023","50-59","Declared non-disabled","North West (England)","SEO/HEO","3095","2990","38130","37680"
"In post","2023","50-59","Declared non-disabled","North West (England)","Unknown","465","445","33810","29050"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","AA/AO","320","305","22290","22400"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","EO","160","150","28420","28130"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","G6/G7","65","65","62220","57970"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","SEO/HEO","220","215","37860","35990"
"In post","2023","50-59","Declared non-disabled","Overseas","AA/AO","15","15","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Overseas","EO","45","45","34190","32990"
"In post","2023","50-59","Declared non-disabled","Overseas","G6/G7","155","155","65330","63870"
"In post","2023","50-59","Declared non-disabled","Overseas","SCS level","75","75","91580","89320"
"In post","2023","50-59","Declared non-disabled","Overseas","SEO/HEO","215","215","42990","41480"
"In post","2023","50-59","Declared non-disabled","Overseas","Unknown","30","30","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Scotland","AA/AO","2585","2335","23710","22220"
"In post","2023","50-59","Declared non-disabled","Scotland","EO","2160","2005","29130","28120"
"In post","2023","50-59","Declared non-disabled","Scotland","G6/G7","1195","1160","66090","65280"
"In post","2023","50-59","Declared non-disabled","Scotland","SCS level","140","140","91260","85200"
"In post","2023","50-59","Declared non-disabled","Scotland","SEO/HEO","2365","2290","40620","38330"
"In post","2023","50-59","Declared non-disabled","Scotland","Unknown","30","30","45940","47390"
"In post","2023","50-59","Declared non-disabled","South East (England)","AA/AO","2110","1925","25130","22520"
"In post","2023","50-59","Declared non-disabled","South East (England)","EO","2455","2300","29330","28120"
"In post","2023","50-59","Declared non-disabled","South East (England)","G6/G7","1025","1000","61550","58970"
"In post","2023","50-59","Declared non-disabled","South East (England)","SCS level","75","70","92780","86680"
"In post","2023","50-59","Declared non-disabled","South East (England)","SEO/HEO","2345","2275","38990","37680"
"In post","2023","50-59","Declared non-disabled","South East (England)","Unknown","320","300","32630","29050"
"In post","2023","50-59","Declared non-disabled","South West (England)","AA/AO","1590","1460","23570","22220"
"In post","2023","50-59","Declared non-disabled","South West (England)","EO","1785","1650","28350","28120"
"In post","2023","50-59","Declared non-disabled","South West (England)","G6/G7","1820","1780","59200","57140"
"In post","2023","50-59","Declared non-disabled","South West (England)","SCS level","150","145","99230","91090"
"In post","2023","50-59","Declared non-disabled","South West (England)","SEO/HEO","3055","2955","38950","38790"
"In post","2023","50-59","Declared non-disabled","South West (England)","Unknown","515","485","43740","39500"
"In post","2023","50-59","Declared non-disabled","Unknown","AA/AO","25","25","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","EO","65","60","29120","28120"
"In post","2023","50-59","Declared non-disabled","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","SEO/HEO","50","50","42650","40920"
"In post","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Wales","AA/AO","1835","1640","22650","22500"
"In post","2023","50-59","Declared non-disabled","Wales","EO","1750","1630","28380","28120"
"In post","2023","50-59","Declared non-disabled","Wales","G6/G7","1020","995","62690","63190"
"In post","2023","50-59","Declared non-disabled","Wales","SCS level","120","120","88890","82150"
"In post","2023","50-59","Declared non-disabled","Wales","SEO/HEO","2050","1985","40090","39690"
"In post","2023","50-59","Declared non-disabled","Wales","Unknown","200","190","33050","29050"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","AA/AO","1700","1525","23370","21780"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","EO","1880","1740","28440","28120"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","G6/G7","750","735","60380","57970"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","SCS level","85","85","102200","95000"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","SEO/HEO","1550","1505","38240","37090"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","Unknown","330","310","31780","29050"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","AA/AO","1845","1645","24000","22330"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","EO","2095","1925","28430","28120"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","G6/G7","1185","1150","59730","57970"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","SCS level","80","80","91290","83080"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","1985","1905","37940","37300"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Unknown","335","310","32260","29050"
"In post","2023","50-59","Undeclared","East Midlands (England)","AA/AO","200","185","25900","23230"
