"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Male","40","40","38510","39190"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Female","90","80","22800","22190"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Male","95","95","23400","22080"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Female","60","55","28990","28120"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Male","60","55","30950","28120"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Female","15","10","[c]","[c]"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Female","50","50","38860","38330"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Male","50","50","40470","40510"
"In post","2023","50-59","Isle of Anglesey","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","EO","Female","25","25","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","EO","Male","20","20","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","AA/AO","Female","75","65","24370","23230"
"In post","2023","50-59","Isle of Wight","AA/AO","Male","80","75","28510","32060"
"In post","2023","50-59","Isle of Wight","EO","Female","40","35","28350","28120"
"In post","2023","50-59","Isle of Wight","EO","Male","45","40","31620","28510"
"In post","2023","50-59","Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Isle of Wight","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","50-59","Isle of Wight","Unknown","Female","10","10","[c]","[c]"
"In post","2023","50-59","Isle of Wight","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Female","45","40","29190","29170"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Male","45","45","31080","32920"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","35","30","33630","32520"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","25","25","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","10","10","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","AA/AO","Female","90","80","25460","25340"
"In post","2023","50-59","Kent Thames Gateway","AA/AO","Male","95","90","31150","32920"
"In post","2023","50-59","Kent Thames Gateway","EO","Female","60","60","31480","31280"
"In post","2023","50-59","Kent Thames Gateway","EO","Male","60","55","32580","32130"
"In post","2023","50-59","Kent Thames Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","SEO/HEO","Female","35","35","39980","40660"
"In post","2023","50-59","Kent Thames Gateway","SEO/HEO","Male","40","40","43920","40660"
"In post","2023","50-59","Kent Thames Gateway","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Kingston upon Hull, City of","AA/AO","Female","130","110","22820","21760"
"In post","2023","50-59","Kingston upon Hull, City of","AA/AO","Male","115","105","27290","27490"
"In post","2023","50-59","Kingston upon Hull, City of","EO","Female","165","145","28090","28120"
"In post","2023","50-59","Kingston upon Hull, City of","EO","Male","110","105","28770","28080"
"In post","2023","50-59","Kingston upon Hull, City of","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","50-59","Kingston upon Hull, City of","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Kingston upon Hull, City of","SEO/HEO","Female","70","65","37030","34850"
"In post","2023","50-59","Kingston upon Hull, City of","SEO/HEO","Male","70","70","38550","35000"
"In post","2023","50-59","Kingston upon Hull, City of","Unknown","Female","35","30","30330","29050"
"In post","2023","50-59","Kingston upon Hull, City of","Unknown","Male","20","20","[c]","[c]"
"In post","2023","50-59","Lambeth","AA/AO","Female","40","40","27020","25610"
"In post","2023","50-59","Lambeth","AA/AO","Male","50","50","30990","30310"
"In post","2023","50-59","Lambeth","EO","Female","130","125","34220","32520"
"In post","2023","50-59","Lambeth","EO","Male","70","70","36060","35800"
"In post","2023","50-59","Lambeth","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","50-59","Lambeth","G6/G7","Male","60","60","72150","71430"
"In post","2023","50-59","Lambeth","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Lambeth","SCS level","Male","10","10","[c]","[c]"
"In post","2023","50-59","Lambeth","SEO/HEO","Female","80","75","46920","46900"
"In post","2023","50-59","Lambeth","SEO/HEO","Male","120","120","49250","49200"
"In post","2023","50-59","Lambeth","Unknown","Female","35","35","45400","42100"
"In post","2023","50-59","Lambeth","Unknown","Male","15","15","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","AA/AO","Female","85","75","23100","22220"
"In post","2023","50-59","Lancaster and Wyre","AA/AO","Male","60","60","25590","23230"
"In post","2023","50-59","Lancaster and Wyre","EO","Female","90","80","28130","27810"
"In post","2023","50-59","Lancaster and Wyre","EO","Male","45","40","28510","28120"
"In post","2023","50-59","Lancaster and Wyre","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","SEO/HEO","Female","50","45","36110","34300"
"In post","2023","50-59","Lancaster and Wyre","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","Unknown","Female","10","10","[c]","[c]"
"In post","2023","50-59","Lancaster and Wyre","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Leeds","AA/AO","Female","340","300","22830","22500"
"In post","2023","50-59","Leeds","AA/AO","Male","240","230","24410","22520"
"In post","2023","50-59","Leeds","EO","Female","445","405","27860","28120"
"In post","2023","50-59","Leeds","EO","Male","305","290","28750","28120"
"In post","2023","50-59","Leeds","G6/G7","Female","390","370","59150","57970"
"In post","2023","50-59","Leeds","G6/G7","Male","370","365","59960","57970"
"In post","2023","50-59","Leeds","SCS level","Female","30","30","93640","85290"
"In post","2023","50-59","Leeds","SCS level","Male","35","35","91460","86300"
"In post","2023","50-59","Leeds","SEO/HEO","Female","580","545","37580","37210"
"In post","2023","50-59","Leeds","SEO/HEO","Male","490","480","38390","37680"
"In post","2023","50-59","Leeds","Unknown","Female","50","45","32190","29050"
"In post","2023","50-59","Leeds","Unknown","Male","20","20","[c]","[c]"
"In post","2023","50-59","Leicester","AA/AO","Female","180","150","22090","21690"
"In post","2023","50-59","Leicester","AA/AO","Male","95","90","23810","21780"
"In post","2023","50-59","Leicester","EO","Female","120","105","28080","28120"
"In post","2023","50-59","Leicester","EO","Male","75","75","28730","28120"
"In post","2023","50-59","Leicester","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","50-59","Leicester","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Leicester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Leicester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Leicester","SEO/HEO","Female","70","65","37760","34850"
"In post","2023","50-59","Leicester","SEO/HEO","Male","50","50","38500","38470"
"In post","2023","50-59","Leicester","Unknown","Female","45","40","29790","29050"
"In post","2023","50-59","Leicester","Unknown","Male","25","25","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","AA/AO","Female","115","100","23260","22220"
"In post","2023","50-59","Leicestershire CC and Rutland","AA/AO","Male","90","85","28100","28880"
"In post","2023","50-59","Leicestershire CC and Rutland","EO","Female","95","90","27950","28120"
"In post","2023","50-59","Leicestershire CC and Rutland","EO","Male","85","80","30650","28480"
"In post","2023","50-59","Leicestershire CC and Rutland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","SEO/HEO","Female","55","55","38960","37300"
"In post","2023","50-59","Leicestershire CC and Rutland","SEO/HEO","Male","75","75","41630","40660"
"In post","2023","50-59","Leicestershire CC and Rutland","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Leicestershire CC and Rutland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","AA/AO","Female","25","25","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","AA/AO","Male","50","45","30470","34390"
"In post","2023","50-59","Lewisham and Southwark","EO","Female","60","55","31510","32520"
"In post","2023","50-59","Lewisham and Southwark","EO","Male","30","30","31830","32520"
"In post","2023","50-59","Lewisham and Southwark","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Lewisham and Southwark","Unknown","Female","75","70","39290","42290"
"In post","2023","50-59","Lewisham and Southwark","Unknown","Male","35","35","35730","33050"
"In post","2023","50-59","Lincolnshire CC","AA/AO","Female","235","210","22910","22220"
"In post","2023","50-59","Lincolnshire CC","AA/AO","Male","180","175","25020","22220"
"In post","2023","50-59","Lincolnshire CC","EO","Female","160","145","28370","28120"
"In post","2023","50-59","Lincolnshire CC","EO","Male","125","125","29360","28120"
"In post","2023","50-59","Lincolnshire CC","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","50-59","Lincolnshire CC","G6/G7","Male","35","35","65050","60050"
"In post","2023","50-59","Lincolnshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lincolnshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lincolnshire CC","SEO/HEO","Female","100","90","38280","34920"
"In post","2023","50-59","Lincolnshire CC","SEO/HEO","Male","175","175","39570","38560"
"In post","2023","50-59","Lincolnshire CC","Unknown","Female","35","35","33340","29050"
"In post","2023","50-59","Lincolnshire CC","Unknown","Male","20","15","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","AA/AO","Female","45","45","22650","22970"
"In post","2023","50-59","Lisburn and Castlereagh","AA/AO","Male","45","45","22040","22130"
"In post","2023","50-59","Lisburn and Castlereagh","EO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","EO","Male","25","25","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Lisburn and Castlereagh","SEO/HEO","Male","30","30","39190","39090"
"In post","2023","50-59","Liverpool","AA/AO","Female","715","615","22480","22520"
"In post","2023","50-59","Liverpool","AA/AO","Male","450","430","23410","22520"
"In post","2023","50-59","Liverpool","EO","Female","565","510","27340","27650"
"In post","2023","50-59","Liverpool","EO","Male","325","315","27620","27650"
"In post","2023","50-59","Liverpool","G6/G7","Female","235","230","59580","57970"
"In post","2023","50-59","Liverpool","G6/G7","Male","185","185","60000","57970"
"In post","2023","50-59","Liverpool","SCS level","Female","15","15","[c]","[c]"
"In post","2023","50-59","Liverpool","SCS level","Male","20","20","[c]","[c]"
"In post","2023","50-59","Liverpool","SEO/HEO","Female","530","510","37450","36880"
"In post","2023","50-59","Liverpool","SEO/HEO","Male","370","365","38060","36990"
"In post","2023","50-59","Liverpool","Unknown","Female","65","60","30470","27530"
"In post","2023","50-59","Liverpool","Unknown","Male","25","25","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Female","25","25","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Male","25","20","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Luton","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","50-59","Luton","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Luton","EO","Female","50","45","28160","28120"
"In post","2023","50-59","Luton","EO","Male","50","45","29360","27650"
"In post","2023","50-59","Luton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Luton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Luton","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Luton","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Luton","Unknown","Female","15","10","[c]","[c]"
"In post","2023","50-59","Luton","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Manchester","AA/AO","Female","200","185","22650","21780"
"In post","2023","50-59","Manchester","AA/AO","Male","160","155","25790","22520"
"In post","2023","50-59","Manchester","EO","Female","245","230","27420","27560"
"In post","2023","50-59","Manchester","EO","Male","225","215","28860","28120"
"In post","2023","50-59","Manchester","G6/G7","Female","205","200","58260","56370"
"In post","2023","50-59","Manchester","G6/G7","Male","215","210","60550","58830"
"In post","2023","50-59","Manchester","SCS level","Female","20","20","[c]","[c]"
"In post","2023","50-59","Manchester","SCS level","Male","20","20","[c]","[c]"
"In post","2023","50-59","Manchester","SEO/HEO","Female","280","270","36640","36670"
"In post","2023","50-59","Manchester","SEO/HEO","Male","230","230","38010","37680"
"In post","2023","50-59","Manchester","Unknown","Female","60","55","32130","29050"
"In post","2023","50-59","Manchester","Unknown","Male","40","40","34780","29930"
"In post","2023","50-59","Medway","AA/AO","Female","75","70","24460","24270"
"In post","2023","50-59","Medway","AA/AO","Male","40","40","26160","24270"
"In post","2023","50-59","Medway","EO","Female","65","60","31630","31280"
"In post","2023","50-59","Medway","EO","Male","55","55","34320","34940"
"In post","2023","50-59","Medway","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Medway","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Medway","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medway","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medway","SEO/HEO","Female","40","40","42070","41080"
"In post","2023","50-59","Medway","SEO/HEO","Male","55","55","44940","45620"
"In post","2023","50-59","Medway","Unknown","Female","20","15","[c]","[c]"
"In post","2023","50-59","Medway","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","AA/AO","Female","30","25","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","EO","Female","75","70","32670","32520"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","EO","Male","55","55","35600","32520"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","Unknown","Female","20","15","[c]","[c]"
"In post","2023","50-59","Merton, Kingston upon Thames and Sutton","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Mid Kent","AA/AO","Female","50","45","24720","24070"
"In post","2023","50-59","Mid Kent","AA/AO","Male","55","50","29390","31780"
"In post","2023","50-59","Mid Kent","EO","Female","50","45","30740","31280"
"In post","2023","50-59","Mid Kent","EO","Male","35","35","32070","31280"
"In post","2023","50-59","Mid Kent","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Mid Kent","G6/G7","Male","10","5","[c]","[c]"
"In post","2023","50-59","Mid Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid Kent","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2023","50-59","Mid Kent","SEO/HEO","Male","35","35","40270","39720"
"In post","2023","50-59","Mid Kent","Unknown","Female","35","30","32010","29050"
"In post","2023","50-59","Mid Kent","Unknown","Male","20","20","[c]","[c]"
"In post","2023","50-59","Mid Lancashire","AA/AO","Female","515","435","22400","21690"
"In post","2023","50-59","Mid Lancashire","AA/AO","Male","350","325","23890","22520"
"In post","2023","50-59","Mid Lancashire","EO","Female","345","305","28210","28120"
"In post","2023","50-59","Mid Lancashire","EO","Male","225","215","29330","28120"
"In post","2023","50-59","Mid Lancashire","G6/G7","Female","90","85","60190","57970"
"In post","2023","50-59","Mid Lancashire","G6/G7","Male","75","75","60700","57970"
"In post","2023","50-59","Mid Lancashire","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Mid Lancashire","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Mid Lancashire","SEO/HEO","Female","245","230","37810","35070"
"In post","2023","50-59","Mid Lancashire","SEO/HEO","Male","165","160","38690","36990"
"In post","2023","50-59","Mid Lancashire","Unknown","Female","35","30","31670","29050"
"In post","2023","50-59","Mid Lancashire","Unknown","Male","15","15","[c]","[c]"
"In post","2023","50-59","Mid Ulster","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid Ulster","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid Ulster","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid Ulster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid and East Antrim","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mid and East Antrim","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Milton Keynes","AA/AO","Female","75","70","24800","25340"
"In post","2023","50-59","Milton Keynes","AA/AO","Male","80","80","27800","25700"
"In post","2023","50-59","Milton Keynes","EO","Female","75","70","28880","28170"
"In post","2023","50-59","Milton Keynes","EO","Male","55","55","30670","29030"
"In post","2023","50-59","Milton Keynes","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","50-59","Milton Keynes","G6/G7","Male","50","50","65930","65490"
"In post","2023","50-59","Milton Keynes","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Milton Keynes","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Milton Keynes","SEO/HEO","Female","75","70","38790","36780"
"In post","2023","50-59","Milton Keynes","SEO/HEO","Male","120","120","43920","43410"
"In post","2023","50-59","Milton Keynes","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Monmouthshire and Newport","AA/AO","Female","170","145","22380","21780"
"In post","2023","50-59","Monmouthshire and Newport","AA/AO","Male","80","75","24190","22400"
"In post","2023","50-59","Monmouthshire and Newport","EO","Female","175","155","26700","26180"
"In post","2023","50-59","Monmouthshire and Newport","EO","Male","70","65","28940","28120"
"In post","2023","50-59","Monmouthshire and Newport","G6/G7","Female","120","120","57070","54230"
"In post","2023","50-59","Monmouthshire and Newport","G6/G7","Male","180","175","60490","61980"
"In post","2023","50-59","Monmouthshire and Newport","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Monmouthshire and Newport","SCS level","Male","25","25","[c]","[c]"
"In post","2023","50-59","Monmouthshire and Newport","SEO/HEO","Female","210","200","36830","37690"
"In post","2023","50-59","Monmouthshire and Newport","SEO/HEO","Male","185","180","39100","38870"
"In post","2023","50-59","Monmouthshire and Newport","Unknown","Female","20","20","[c]","[c]"
"In post","2023","50-59","Monmouthshire and Newport","Unknown","Male","10","10","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","EO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","EO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2023","50-59","Na h-Eileanan Siar","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","AA/AO","Male","30","30","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Newry, Mourne and Down","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Hampshire","AA/AO","Female","50","45","22600","22220"
"In post","2023","50-59","North Hampshire","AA/AO","Male","45","45","23260","21780"
"In post","2023","50-59","North Hampshire","EO","Female","50","45","28270","28120"
"In post","2023","50-59","North Hampshire","EO","Male","30","30","28980","28120"
"In post","2023","50-59","North Hampshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","50-59","North Hampshire","G6/G7","Male","30","30","80370","82880"
"In post","2023","50-59","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Hampshire","SEO/HEO","Female","65","65","38420","37140"
"In post","2023","50-59","North Hampshire","SEO/HEO","Male","50","50","37850","35150"
"In post","2023","50-59","North Hampshire","Unknown","Female","20","20","[c]","[c]"
"In post","2023","50-59","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Lanarkshire","AA/AO","Female","145","120","21960","21690"
"In post","2023","50-59","North Lanarkshire","AA/AO","Male","65","65","23540","21690"
"In post","2023","50-59","North Lanarkshire","EO","Female","110","95","28910","28120"
"In post","2023","50-59","North Lanarkshire","EO","Male","95","90","33360","37060"
"In post","2023","50-59","North Lanarkshire","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","50-59","North Lanarkshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","North Lanarkshire","SEO/HEO","Female","50","50","36610","35000"
"In post","2023","50-59","North Lanarkshire","SEO/HEO","Male","60","55","39770","39360"
"In post","2023","50-59","North Northamptonshire","AA/AO","Female","60","50","21740","21690"
"In post","2023","50-59","North Northamptonshire","AA/AO","Male","10","5","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","EO","Female","45","40","28010","28120"
"In post","2023","50-59","North Northamptonshire","EO","Male","20","20","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","Unknown","Female","10","10","[c]","[c]"
"In post","2023","50-59","North Northamptonshire","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","North Nottinghamshire","AA/AO","Female","50","45","24410","24070"
"In post","2023","50-59","North Nottinghamshire","AA/AO","Male","75","70","27140","25340"
"In post","2023","50-59","North Nottinghamshire","EO","Female","60","55","28040","28120"
"In post","2023","50-59","North Nottinghamshire","EO","Male","40","35","29280","28120"
