"Status","Year","Disability","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Kingston upon Hull, City of","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Kingston upon Hull, City of","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Lambeth","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","Lambeth","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Lambeth","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lambeth","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lambeth","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","AO","40","40","27780","26150"
"In post","2023","Undeclared","Lancaster and Wyre","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leeds","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Leeds","AO","125","115","25670","22520"
"In post","2023","Undeclared","Leeds","EO","145","135","28980","28120"
"In post","2023","Undeclared","Leeds","G6","30","30","69980","66860"
"In post","2023","Undeclared","Leeds","G7","95","95","54260","53720"
"In post","2023","Undeclared","Leeds","HEO","155","145","33980","34170"
"In post","2023","Undeclared","Leeds","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Leeds","SEO","130","125","41970","41480"
"In post","2023","Undeclared","Leeds","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicester","AO","50","40","24500","21780"
"In post","2023","Undeclared","Leicester","EO","40","40","28480","28120"
"In post","2023","Undeclared","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicester","HEO","10","5","[c]","[c]"
"In post","2023","Undeclared","Leicester","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Leicester","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire CC and Rutland","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Leicestershire CC and Rutland","AO","60","55","28010","30170"
"In post","2023","Undeclared","Leicestershire CC and Rutland","EO","50","50","30650","28480"
"In post","2023","Undeclared","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire CC and Rutland","HEO","35","35","35980","34620"
"In post","2023","Undeclared","Leicestershire CC and Rutland","SEO","20","15","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lewisham and Southwark","Unknown","30","30","35130","33580"
"In post","2023","Undeclared","Lincolnshire CC","AA","25","20","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","AO","70","65","26530","24070"
"In post","2023","Undeclared","Lincolnshire CC","EO","75","75","30250","28120"
"In post","2023","Undeclared","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","HEO","40","40","36160","34300"
"In post","2023","Undeclared","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Liverpool","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Liverpool","AO","175","155","24790","22520"
"In post","2023","Undeclared","Liverpool","EO","145","135","28080","27890"
"In post","2023","Undeclared","Liverpool","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Liverpool","G7","45","45","56270","56870"
"In post","2023","Undeclared","Liverpool","HEO","90","90","34350","34700"
"In post","2023","Undeclared","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Liverpool","SEO","80","75","41490","41970"
"In post","2023","Undeclared","Liverpool","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Luton","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Luton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Manchester","AA","35","30","22070","23230"
"In post","2023","Undeclared","Manchester","AO","105","95","27090","25340"
"In post","2023","Undeclared","Manchester","EO","105","95","29110","28050"
"In post","2023","Undeclared","Manchester","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Manchester","G7","60","60","54900","52700"
"In post","2023","Undeclared","Manchester","HEO","85","85","33540","33200"
"In post","2023","Undeclared","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Manchester","SEO","80","75","40170","38580"
"In post","2023","Undeclared","Manchester","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Medway","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Medway","AO","35","30","28010","25340"
"In post","2023","Undeclared","Medway","EO","30","30","[c]","[c]"
"In post","2023","Undeclared","Medway","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Medway","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","AO","20","15","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","EO","20","15","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Mid Lancashire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Mid Lancashire","AO","175","155","23910","21690"
"In post","2023","Undeclared","Mid Lancashire","EO","80","75","29300","28120"
"In post","2023","Undeclared","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid Lancashire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Mid Lancashire","HEO","50","45","35310","35000"
"In post","2023","Undeclared","Mid Lancashire","SEO","35","30","43710","42510"
"In post","2023","Undeclared","Mid Lancashire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Mid Ulster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid Ulster","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","SEO","15","10","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","G7","20","20","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","AO","15","10","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","AO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","EO","20","15","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","AO","30","25","30250","32920"
"In post","2023","Undeclared","North Nottinghamshire","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","AO","30","30","31620","29900"
"In post","2023","Undeclared","North Yorkshire CC","EO","40","40","28590","28090"
"In post","2023","Undeclared","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North and North East Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","AO","15","15","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","AO","30","30","25090","23230"
"In post","2023","Undeclared","Norwich and East Norfolk","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Nottingham","AO","100","90","22910","22500"
"In post","2023","Undeclared","Nottingham","EO","125","115","27820","28080"
"In post","2023","Undeclared","Nottingham","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Nottingham","G7","45","40","55850","56870"
"In post","2023","Undeclared","Nottingham","HEO","105","100","34620","35000"
"In post","2023","Undeclared","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Nottingham","SEO","65","65","42650","42510"
"In post","2023","Undeclared","Nottingham","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","30","30","58140","56100"
"In post","2023","Undeclared","Overseas","HEO","35","35","39500","35810"
"In post","2023","Undeclared","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Oxfordshire CC","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","Oxfordshire CC","AO","65","55","30100","28990"
"In post","2023","Undeclared","Oxfordshire CC","EO","65","60","34060","34170"
"In post","2023","Undeclared","Oxfordshire CC","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Oxfordshire CC","G7","55","55","55360","53630"
"In post","2023","Undeclared","Oxfordshire CC","HEO","40","40","37470","35670"
"In post","2023","Undeclared","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Oxfordshire CC","SEO","50","50","44260","41780"
"In post","2023","Undeclared","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Peterborough","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Peterborough","AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Peterborough","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Peterborough","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Peterborough","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Plymouth","AA","15","10","[c]","[c]"
"In post","2023","Undeclared","Plymouth","AO","40","40","26520","22520"
"In post","2023","Undeclared","Plymouth","EO","45","45","29590","28120"
"In post","2023","Undeclared","Plymouth","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Plymouth","HEO","35","35","37010","34970"
"In post","2023","Undeclared","Plymouth","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Portsmouth","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Portsmouth","AO","50","45","24900","22520"
"In post","2023","Undeclared","Portsmouth","EO","60","55","30110","28130"
"In post","2023","Undeclared","Portsmouth","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","Portsmouth","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Portsmouth","HEO","55","50","35720","34300"
"In post","2023","Undeclared","Portsmouth","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Powys","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Powys","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Powys","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","EO","35","30","31940","32520"
"In post","2023","Undeclared","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sandwell","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sandwell","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Sandwell","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sefton","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Sefton","EO","60","55","28010","28120"
"In post","2023","Undeclared","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sefton","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Sefton","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Sefton","SEO","25","20","[c]","[c]"
"In post","2023","Undeclared","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sheffield","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Sheffield","AO","40","35","21990","21780"
"In post","2023","Undeclared","Sheffield","EO","75","65","27060","26940"
"In post","2023","Undeclared","Sheffield","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","Sheffield","G7","45","45","54410","53810"
"In post","2023","Undeclared","Sheffield","HEO","75","75","32870","32310"
"In post","2023","Undeclared","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sheffield","SEO","80","75","39880","38470"
"In post","2023","Undeclared","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","AO","35","30","28100","30440"
"In post","2023","Undeclared","Shropshire","EO","35","30","31130","30470"
"In post","2023","Undeclared","Shropshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Shropshire","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Shropshire","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Solihull","EO","20","15","[c]","[c]"
"In post","2023","Undeclared","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Solihull","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Solihull","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","EO","40","35","28200","28120"
"In post","2023","Undeclared","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","HEO","40","35","34810","34370"
"In post","2023","Undeclared","Somerset CC","SEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","AA","15","10","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","AO","50","35","22310","21200"
"In post","2023","Undeclared","South Hampshire","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","G7","10","5","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","SEO","30","30","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","AO","40","35","22720","22520"
"In post","2023","Undeclared","South Lanarkshire","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","AO","20","20","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Teesside","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","South Teesside","EO","35","30","27580","28120"
"In post","2023","Undeclared","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Teesside","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","South West Wales","AA","[c]","[c]","[c]","[c]"
