"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","AO","60","50","23410","22520"
"In post","2023","Mixed","Nottingham","EO","75","70","27670","27890"
"In post","2023","Mixed","Nottingham","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Nottingham","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Nottingham","HEO","35","30","33100","34700"
"In post","2023","Mixed","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Nottingham","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Overseas","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Overseas","G7","30","30","55150","55010"
"In post","2023","Mixed","Overseas","HEO","45","45","35760","34270"
"In post","2023","Mixed","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","Mixed","Overseas","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Oxfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","AO","15","10","[c]","[c]"
"In post","2023","Mixed","Peterborough","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","AO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Plymouth","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","AO","15","15","[c]","[c]"
"In post","2023","Mixed","Portsmouth","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Portsmouth","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","AO","15","15","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Redbridge and Waltham Forest","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Sandwell","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Sandwell","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sandwell","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Sefton","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Sefton","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","AO","25","20","[c]","[c]"
"In post","2023","Mixed","Sheffield","EO","45","40","26850","26180"
"In post","2023","Mixed","Sheffield","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Sheffield","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Sheffield","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sheffield","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Solihull","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Ayrshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Hampshire","AO","15","10","[c]","[c]"
"In post","2023","Mixed","South Hampshire","EO","10","10","[c]","[c]"
"In post","2023","Mixed","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Hampshire","G7","10","10","[c]","[c]"
"In post","2023","Mixed","South Hampshire","HEO","15","15","[c]","[c]"
"In post","2023","Mixed","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Hampshire","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","AO","5","5","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","AO","5","5","[c]","[c]"
"In post","2023","Mixed","South Teesside","EO","5","5","[c]","[c]"
"In post","2023","Mixed","South Teesside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South Teesside","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","South West Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southampton","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","AO","25","25","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","HEO","15","10","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","HEO","15","10","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Suffolk CC","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Sunderland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","AO","10","5","[c]","[c]"
"In post","2023","Mixed","Sunderland","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Sunderland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swansea","AO","45","40","22980","22500"
"In post","2023","Mixed","Swansea","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swansea","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swansea","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Thurrock","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Thurrock","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Thurrock","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","EO","35","35","28990","28840"
"In post","2023","Mixed","Tower Hamlets","G6","20","20","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","G7","60","60","57220","56430"
"In post","2023","Mixed","Tower Hamlets","HEO","60","55","35320","35410"
"In post","2023","Mixed","Tower Hamlets","SCS level","10","10","[c]","[c]"
"In post","2023","Mixed","Tower Hamlets","SEO","30","30","43380","43600"
"In post","2023","Mixed","Tower Hamlets","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Tyneside","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tyneside","AO","55","50","21900","21780"
"In post","2023","Mixed","Tyneside","EO","40","40","27770","28120"
"In post","2023","Mixed","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tyneside","G7","20","20","[c]","[c]"
"In post","2023","Mixed","Tyneside","HEO","35","35","33870","34700"
"In post","2023","Mixed","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Tyneside","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Tyneside","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Wakefield","EO","10","5","[c]","[c]"
"In post","2023","Mixed","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wakefield","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Walsall","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wandsworth","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wandsworth","AO","20","20","[c]","[c]"
