"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Economics","West Central Scotland","15","15","52020","51830"
"In post","2023","Analysis","Economics","West Midlands","40","40","49340","38380"
"In post","2023","Analysis","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","30","30","41960","37700"
"In post","2023","Analysis","Finance","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Analysis","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","5","5","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","35","30","34710","31750"
"In post","2023","Analysis","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","37990","35270"
"In post","2023","Analysis","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","35","35","55010","55130"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","10","10","44450","43210"
"In post","2023","Analysis","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","5","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","5","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","25","20","52000","49940"
"In post","2023","Analysis","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","15","15","31460","30320"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Wales","350","330","33910","31660"
"In post","2023","Analysis","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","20","20","36960","32980"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","110","105","33570","31060"
"In post","2023","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - East","55","55","29960","28220"
"In post","2023","Analysis","Operational Delivery","Inner London - West","65","60","42020","35410"
"In post","2023","Analysis","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","20","20","40440","39190"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","15","15","34260","34170"
"In post","2023","Analysis","Operational Delivery","Outer London - South","20","20","41960","36380"
"In post","2023","Analysis","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","15","15","37830","32160"
"In post","2023","Analysis","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","15","15","37940","31560"
"In post","2023","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Derbyshire and Nottinghamshire","10","10","38190","36160"
"In post","2023","Analysis","Operational Research","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Wales","20","20","35870","33850"
"In post","2023","Analysis","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","40630","39890"
"In post","2023","Analysis","Operational Research","Greater Manchester","60","55","45850","42510"
"In post","2023","Analysis","Operational Research","Hampshire and Isle of Wight","170","165","42200","39890"
"In post","2023","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Inner London - East","100","95","50580","45720"
"In post","2023","Analysis","Operational Research","Inner London - West","195","190","51370","48570"
"In post","2023","Analysis","Operational Research","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Merseyside","25","20","49830","55780"
"In post","2023","Analysis","Operational Research","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Research","Outer London - South","25","25","50930","45300"
"In post","2023","Analysis","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","South Yorkshire","50","45","46110","43690"
"In post","2023","Analysis","Operational Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","West Midlands","15","15","34830","34060"
"In post","2023","Analysis","Operational Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","West Yorkshire","35","35","40520","37680"
"In post","2023","Analysis","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Derbyshire and Nottinghamshire","15","15","38100","34170"
"In post","2023","Analysis","Other","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Dorset and Somerset","10","10","34350","25970"
"In post","2023","Analysis","Other","East Anglia","40","35","38890","37310"
"In post","2023","Analysis","Other","East Wales","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Eastern Scotland","15","15","67640","68720"
"In post","2023","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Inner London - East","70","70","41750","39000"
"In post","2023","Analysis","Other","Inner London - West","300","290","61820","55720"
"In post","2023","Analysis","Other","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Merseyside","10","10","34140","34170"
"In post","2023","Analysis","Other","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Northumberland, and Tyne and Wear","15","10","36190","37110"
"In post","2023","Analysis","Other","Outer London - South","20","20","39200","36180"
"In post","2023","Analysis","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South Yorkshire","10","5","[c]","[c]"
"In post","2023","Analysis","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands","5","5","[c]","[c]"
"In post","2023","Analysis","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Yorkshire","35","30","36040","34170"
"In post","2023","Analysis","Planning","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Greater Manchester","20","20","37590","34170"
"In post","2023","Analysis","Policy","Inner London - West","145","145","51110","46290"
"In post","2023","Analysis","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Analysis","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","South Yorkshire","50","45","49330","53190"
"In post","2023","Analysis","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Yorkshire","20","20","46220","43700"
"In post","2023","Analysis","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Inner London - West","5","5","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","20","20","44910","40840"
"In post","2023","Analysis","Science and Engineering","Devon","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Dorset and Somerset","125","120","34760","30350"
"In post","2023","Analysis","Science and Engineering","East Anglia","305","295","36320","31690"
"In post","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","465","455","43540","39890"
"In post","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","370","355","46990","49260"
"In post","2023","Analysis","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Merseyside","10","10","41230","40820"
"In post","2023","Analysis","Science and Engineering","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Derbyshire and Nottinghamshire","20","20","44000","43250"
"In post","2023","Analysis","Social Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Wales","285","275","40680","39300"
"In post","2023","Analysis","Social Research","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","44060","43250"
"In post","2023","Analysis","Social Research","Greater Manchester","60","60","41040","41780"
"In post","2023","Analysis","Social Research","Hampshire and Isle of Wight","225","215","39650","39300"
"In post","2023","Analysis","Social Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Inner London - East","120","115","51830","47380"
"In post","2023","Analysis","Social Research","Inner London - West","420","410","49690","45650"
"In post","2023","Analysis","Social Research","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Merseyside","25","25","46470","42510"
"In post","2023","Analysis","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northumberland, and Tyne and Wear","15","15","44480","41780"
"In post","2023","Analysis","Social Research","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Outer London - South","20","20","56780","61100"
"In post","2023","Analysis","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South Yorkshire","65","60","45840","43250"
"In post","2023","Analysis","Social Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","Tees Valley and Durham","40","40","36680","31560"
"In post","2023","Analysis","Social Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Midlands","15","15","37390","33130"
"In post","2023","Analysis","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Yorkshire","35","30","44610","43700"
"In post","2023","Analysis","Statistics","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","10","10","37800","37650"
"In post","2023","Analysis","Statistics","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Derbyshire and Nottinghamshire","20","20","41980","41050"
"In post","2023","Analysis","Statistics","Devon","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Anglia","10","10","39450","36770"
"In post","2023","Analysis","Statistics","East Wales","320","310","44360","39300"
"In post","2023","Analysis","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Eastern Scotland","20","20","43240","43800"
"In post","2023","Analysis","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","205","195","41690","40640"
"In post","2023","Analysis","Statistics","Greater Manchester","145","145","42280","41780"
"In post","2023","Analysis","Statistics","Hampshire and Isle of Wight","215","205","42690","39300"
"In post","2023","Analysis","Statistics","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Inner London - East","210","205","51470","45950"
"In post","2023","Analysis","Statistics","Inner London - West","905","880","47550","43840"
"In post","2023","Analysis","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Merseyside","75","75","43080","41780"
"In post","2023","Analysis","Statistics","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Northumberland, and Tyne and Wear","110","105","44020","38470"
"In post","2023","Analysis","Statistics","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Outer London - South","65","60","43170","43880"
"In post","2023","Analysis","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Shropshire and Staffordshire","10","10","33170","33830"
"In post","2023","Analysis","Statistics","South Yorkshire","130","120","44650","43250"
"In post","2023","Analysis","Statistics","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Tees Valley and Durham","60","55","40780","43250"
"In post","2023","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Central Scotland","15","15","35860","34170"
"In post","2023","Analysis","Statistics","West Midlands","60","60","39530","37430"
"In post","2023","Analysis","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Yorkshire","85","80","42400","38470"
"In post","2023","Analysis","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Inner London - East","90","90","49340","46250"
"In post","2023","Analysis","Unknown","Inner London - West","25","25","54840","56340"
"In post","2023","Analysis","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","West Central Scotland","45","45","40560","35200"
"In post","2023","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
