"Status","Year","Organisation","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Westminster","London","Heterosexual / straight","120","115","44430","39360"
"In post","2023","Advisory, Conciliation and Arbitration Service","Westminster","London","LGBO","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Westminster","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Westminster","London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Breckland and South Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bristol, City of","Outside London","Heterosexual / straight","50","50","25950","22150"
"In post","2023","Animal and Plant Health Agency","Bristol, City of","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bristol, City of","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Bristol, City of","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Buckinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","65","65","30800","25920"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","50","45","31650","26850"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","Heterosexual / straight","160","150","28160","22150"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","Heterosexual / straight","140","135","26440","22150"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","Heterosexual / straight","30","30","30450","30320"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","Heterosexual / straight","55","50","31660","26530"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester North West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","Heterosexual / straight","40","35","27990","25920"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","Heterosexual / straight","30","30","34740","32720"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Manchester","Outside London","Heterosexual / straight","10","10","[c]","[c]"
