"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Property","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Property","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Hampshire and Isle of Wight","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Property","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Hampshire and Isle of Wight","SEO/HEO","15","10","40600","41200"
"In post","2023","65+","Property","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Inner London - East","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Property","Inner London - East","SEO/HEO","10","10","48230","48530"
"In post","2023","65+","Property","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Property","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Property","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Northumberland, and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Northumberland, and Tyne and Wear","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Property","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - South","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","65+","Property","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Property","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Property","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2023","65+","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","5","38180","35250"
"In post","2023","65+","Security","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Devon","AA/AO","20","20","27600","27500"
"In post","2023","65+","Security","Dorset and Somerset","AA/AO","15","10","25020","21800"
"In post","2023","65+","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Security","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East Wales","AA/AO","10","10","21570","21380"
"In post","2023","65+","Security","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","15","24550","21380"
"In post","2023","65+","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Hampshire and Isle of Wight","AA/AO","25","20","24120","21380"
"In post","2023","65+","Security","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Hampshire and Isle of Wight","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Inner London - West","AA/AO","20","20","30980","28950"
"In post","2023","65+","Security","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","65+","Security","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Security","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","65+","Security","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Security","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North Yorkshire","AA/AO","10","10","21540","21380"
"In post","2023","65+","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Northern Ireland","AA/AO","10","10","21990","22130"
"In post","2023","65+","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Outer London - West and North West","AA/AO","10","10","23880","23500"
"In post","2023","65+","Security","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Central Scotland","AA/AO","20","10","21760","21380"
"In post","2023","65+","Security","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","East Wales","AA/AO","25","20","25680","25620"
"In post","2023","65+","Unknown","East Wales","EO","20","15","31100","30610"
"In post","2023","65+","Unknown","East Wales","G6/G7","15","10","65770","63900"
"In post","2023","65+","Unknown","East Wales","SCS level","15","10","93630","90650"
"In post","2023","65+","Unknown","East Wales","SEO/HEO","35","30","43830","39690"
"In post","2023","65+","Unknown","Eastern Scotland","AA/AO","60","55","27270","24890"
"In post","2023","65+","Unknown","Eastern Scotland","EO","25","20","32370","31940"
"In post","2023","65+","Unknown","Eastern Scotland","G6/G7","25","20","73780","79110"
"In post","2023","65+","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Eastern Scotland","SEO/HEO","45","35","45550","49860"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","15","56920","59890"
"In post","2023","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","G6/G7","20","15","56940","53670"
"In post","2023","65+","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","G6/G7","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Inner London - West","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","North Eastern Scotland","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Southern Scotland","AA/AO","20","15","27190","27740"
"In post","2023","65+","Unknown","Southern Scotland","EO","15","10","32800","31940"
"In post","2023","65+","Unknown","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","25","25","44250","38810"
"In post","2023","65+","Unknown","West Central Scotland","AA/AO","20","20","24820","24890"
"In post","2023","65+","Unknown","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","West Central Scotland","G6/G7","15","15","70870","69410"
"In post","2023","65+","Unknown","West Central Scotland","SEO/HEO","10","10","46680","49860"
"In post","2023","65+","Unknown","West Wales and The Valleys","AA/AO","25","15","25620","25620"
"In post","2023","65+","Unknown","West Wales and The Valleys","EO","20","15","30310","30610"
"In post","2023","65+","Unknown","West Wales and The Valleys","G6/G7","15","10","69600","63900"
"In post","2023","65+","Unknown","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","West Wales and The Valleys","SEO/HEO","35","30","42650","39690"
"In post","2023","65+","Unknown","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Analysis","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Counter Fraud","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Debt","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data & Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Grants Management","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Kent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","No function","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
