"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Outside London","Female","50","[c]","24110","22150"
"Leaver CS","2023","White","Grants Management","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","Female","95","[c]","51490","46860"
"Leaver CS","2023","White","Human Resources","London","Male","60","[c]","56960","52500"
"Leaver CS","2023","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Outside London","Female","545","[c]","30290","24860"
"Leaver CS","2023","White","Human Resources","Outside London","Male","375","[c]","33490","31180"
"Leaver CS","2023","White","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","Female","145","[c]","50540","52020"
"Leaver CS","2023","White","Legal","London","Male","115","[c]","57240","55080"
"Leaver CS","2023","White","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Outside London","Female","220","[c]","40890","37740"
"Leaver CS","2023","White","Legal","Outside London","Male","105","[c]","46080","49050"
"Leaver CS","2023","White","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","London","Female","1475","[c]","42820","36320"
"Leaver CS","2023","White","No function","London","Male","1285","[c]","46650","40220"
"Leaver CS","2023","White","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Outside London","Female","9530","[c]","28090","26120"
"Leaver CS","2023","White","No function","Outside London","Male","7025","[c]","31000","27570"
"Leaver CS","2023","White","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","Female","75","[c]","50730","46360"
"Leaver CS","2023","White","Project Delivery","London","Male","100","[c]","55560","53030"
"Leaver CS","2023","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Outside London","Female","345","[c]","41000","38790"
"Leaver CS","2023","White","Project Delivery","Outside London","Male","445","[c]","44200","41110"
"Leaver CS","2023","White","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","Male","50","[c]","48310","46800"
"Leaver CS","2023","White","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Outside London","Female","155","[c]","32510","27770"
"Leaver CS","2023","White","Property","Outside London","Male","220","[c]","35460","33990"
"Leaver CS","2023","White","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","London","Male","45","[c]","42320","40880"
"Leaver CS","2023","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Outside London","Female","130","[c]","31040","30560"
"Leaver CS","2023","White","Security","Outside London","Male","480","[c]","32460","27500"
"Leaver CS","2023","White","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","London","Female","190","[c]","54820","53830"
"Leaver CS","2023","White","Unknown","London","Male","135","[c]","56560","55150"
"Leaver CS","2023","White","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Outside London","Female","590","[c]","40110","34730"
"Leaver CS","2023","White","Unknown","Outside London","Male","505","[c]","42630","38160"
"Leaver CS","2023","White","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","London","Female","275","[c]","40460","34550"
"Leaver Dept.","2023","Asian","No function","London","Male","190","[c]","39150","34210"
"Leaver Dept.","2023","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Outside London","Female","230","[c]","28040","27570"
"Leaver Dept.","2023","Asian","No function","Outside London","Male","195","[c]","28150","27570"
"Leaver Dept.","2023","Asian","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
