"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Outside London","AO","Female","2120","1545","22750","22220"
"In post","2023","65+","Outside London","AO","Male","1490","1190","23930","22400"
"In post","2023","65+","Outside London","EO","Female","1495","1055","28450","28120"
"In post","2023","65+","Outside London","EO","Male","1420","1055","29240","28120"
"In post","2023","65+","Outside London","G6","Female","40","30","75260","75100"
"In post","2023","65+","Outside London","G6","Male","165","120","73460","72920"
"In post","2023","65+","Outside London","G7","Female","110","85","57790","57970"
"In post","2023","65+","Outside London","G7","Male","355","280","57910","58210"
"In post","2023","65+","Outside London","HEO","Female","450","340","35280","34970"
"In post","2023","65+","Outside London","HEO","Male","760","595","36350","35200"
"In post","2023","65+","Outside London","SCS level","Female","15","10","[c]","[c]"
"In post","2023","65+","Outside London","SCS level","Male","35","30","113990","112080"
"In post","2023","65+","Outside London","SEO","Female","220","170","43890","42510"
"In post","2023","65+","Outside London","SEO","Male","565","445","45860","44930"
"In post","2023","65+","Outside London","Unknown","Female","305","225","29730","29050"
"In post","2023","65+","Outside London","Unknown","Male","250","200","33840","29050"
"In post","2023","65+","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6","Male","5","5","[c]","[c]"
"In post","2023","65+","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","HEO","Male","10","10","[c]","[c]"
"In post","2023","65+","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SEO","Male","5","5","[c]","[c]"
"In post","2023","65+","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2023","65+","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","HEO","Male","10","5","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Unknown","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","EO","Female","10","5","[c]","[c]"
"In post","2023","Unknown","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AO","Female","60","[c]","21910","21780"
"Leaver CS","2023","16-19","Outside London","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","AA","Female","65","[c]","22750","23500"
"Leaver CS","2023","20-29","London","AA","Male","50","[c]","22270","23500"
"Leaver CS","2023","20-29","London","AO","Female","430","[c]","24200","25110"
"Leaver CS","2023","20-29","London","AO","Male","285","[c]","24230","25070"
"Leaver CS","2023","20-29","London","EO","Female","580","[c]","29260","29660"
"Leaver CS","2023","20-29","London","EO","Male","370","[c]","28740","29150"
"Leaver CS","2023","20-29","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","G7","Female","140","[c]","54860","54650"
"Leaver CS","2023","20-29","London","G7","Male","140","[c]","55060","54630"
"Leaver CS","2023","20-29","London","HEO","Female","480","[c]","34110","33790"
"Leaver CS","2023","20-29","London","HEO","Male","380","[c]","34480","34110"
"Leaver CS","2023","20-29","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","SEO","Female","210","[c]","41460","41440"
"Leaver CS","2023","20-29","London","SEO","Male","180","[c]","41980","41750"
"Leaver CS","2023","20-29","London","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","AA","Female","405","[c]","20760","20100"
"Leaver CS","2023","20-29","Outside London","AA","Male","320","[c]","20980","19930"
"Leaver CS","2023","20-29","Outside London","AO","Female","2065","[c]","22040","21780"
"Leaver CS","2023","20-29","Outside London","AO","Male","1910","[c]","22540","21780"
"Leaver CS","2023","20-29","Outside London","EO","Female","855","[c]","27200","27570"
"Leaver CS","2023","20-29","Outside London","EO","Male","720","[c]","27350","27570"
"Leaver CS","2023","20-29","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","G7","Female","40","[c]","52600","51680"
"Leaver CS","2023","20-29","Outside London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","HEO","Female","370","[c]","32220","31920"
"Leaver CS","2023","20-29","Outside London","HEO","Male","400","[c]","32130","31990"
"Leaver CS","2023","20-29","Outside London","SEO","Female","130","[c]","39380","38780"
"Leaver CS","2023","20-29","Outside London","SEO","Male","155","[c]","40700","39890"
"Leaver CS","2023","20-29","Outside London","Unknown","Female","370","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","Unknown","Male","125","[c]","28500","28610"
"Leaver CS","2023","20-29","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","40","[c]","28940","29860"
"Leaver CS","2023","30-39","London","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","AO","Female","105","[c]","24860","25480"
"Leaver CS","2023","30-39","London","AO","Male","130","[c]","25270","25480"
"Leaver CS","2023","30-39","London","EO","Female","255","[c]","30240","31060"
"Leaver CS","2023","30-39","London","EO","Male","175","[c]","30770","31060"
"Leaver CS","2023","30-39","London","G6","Female","110","[c]","67770","66480"
"Leaver CS","2023","30-39","London","G6","Male","130","[c]","67830","66240"
"Leaver CS","2023","30-39","London","G7","Female","345","[c]","55480","54700"
"Leaver CS","2023","30-39","London","G7","Male","355","[c]","56080","54880"
"Leaver CS","2023","30-39","London","HEO","Female","235","[c]","35040","34550"
"Leaver CS","2023","30-39","London","HEO","Male","195","[c]","35610","35130"
"Leaver CS","2023","30-39","London","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","SCS level","Male","30","[c]","81130","77950"
"Leaver CS","2023","30-39","London","SEO","Female","245","[c]","42190","41870"
"Leaver CS","2023","30-39","London","SEO","Male","210","[c]","42750","42710"
"Leaver CS","2023","30-39","London","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","AA","Female","190","[c]","20510","19930"
"Leaver CS","2023","30-39","Outside London","AA","Male","150","[c]","22310","22080"
"Leaver CS","2023","30-39","Outside London","AO","Female","1160","[c]","22260","21780"
"Leaver CS","2023","30-39","Outside London","AO","Male","1175","[c]","23460","21840"
"Leaver CS","2023","30-39","Outside London","EO","Female","710","[c]","27930","27570"
"Leaver CS","2023","30-39","Outside London","EO","Male","705","[c]","28070","27570"
"Leaver CS","2023","30-39","Outside London","G6","Female","45","[c]","67710","66110"
"Leaver CS","2023","30-39","Outside London","G6","Male","60","[c]","68660","66860"
"Leaver CS","2023","30-39","Outside London","G7","Female","155","[c]","53170","52000"
"Leaver CS","2023","30-39","Outside London","G7","Male","240","[c]","54250","52500"
"Leaver CS","2023","30-39","Outside London","HEO","Female","355","[c]","33660","33000"
"Leaver CS","2023","30-39","Outside London","HEO","Male","370","[c]","33710","33000"
"Leaver CS","2023","30-39","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","SEO","Female","340","[c]","40710","39890"
"Leaver CS","2023","30-39","Outside London","SEO","Male","380","[c]","41080","40580"
"Leaver CS","2023","30-39","Outside London","Unknown","Female","275","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","Unknown","Male","115","[c]","39520","39840"
"Leaver CS","2023","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","45","[c]","39840","37920"
"Leaver CS","2023","40-49","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","AO","Female","70","[c]","25150","25480"
"Leaver CS","2023","40-49","London","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","EO","Female","165","[c]","30490","31060"
"Leaver CS","2023","40-49","London","EO","Male","80","[c]","30780","31060"
"Leaver CS","2023","40-49","London","G6","Female","125","[c]","69730","68140"
"Leaver CS","2023","40-49","London","G6","Male","120","[c]","71470","68760"
"Leaver CS","2023","40-49","London","G7","Female","185","[c]","56960","55950"
"Leaver CS","2023","40-49","London","G7","Male","160","[c]","58290","56290"
"Leaver CS","2023","40-49","London","HEO","Female","105","[c]","35730","35300"
"Leaver CS","2023","40-49","London","HEO","Male","75","[c]","35470","34920"
"Leaver CS","2023","40-49","London","SCS level","Female","80","[c]","89760","83730"
"Leaver CS","2023","40-49","London","SCS level","Male","90","[c]","97550","95000"
"Leaver CS","2023","40-49","London","SEO","Female","125","[c]","43240","42210"
"Leaver CS","2023","40-49","London","SEO","Male","90","[c]","43650","43440"
"Leaver CS","2023","40-49","London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","AA","Female","135","[c]","20800","21250"
"Leaver CS","2023","40-49","Outside London","AA","Male","130","[c]","22100","21380"
"Leaver CS","2023","40-49","Outside London","AO","Female","880","[c]","22250","21690"
"Leaver CS","2023","40-49","Outside London","AO","Male","640","[c]","23500","21690"
"Leaver CS","2023","40-49","Outside London","EO","Female","640","[c]","28030","27570"
"Leaver CS","2023","40-49","Outside London","EO","Male","495","[c]","28020","27570"
"Leaver CS","2023","40-49","Outside London","G6","Female","70","[c]","70830","68670"
"Leaver CS","2023","40-49","Outside London","G6","Male","105","[c]","71210","68540"
"Leaver CS","2023","40-49","Outside London","G7","Female","220","[c]","55400","54000"
"Leaver CS","2023","40-49","Outside London","G7","Male","210","[c]","55820","55000"
"Leaver CS","2023","40-49","Outside London","HEO","Female","270","[c]","33960","33450"
"Leaver CS","2023","40-49","Outside London","HEO","Male","230","[c]","33710","33000"
"Leaver CS","2023","40-49","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SEO","Female","240","[c]","41770","41000"
"Leaver CS","2023","40-49","Outside London","SEO","Male","260","[c]","42810","41200"
"Leaver CS","2023","40-49","Outside London","Unknown","Female","185","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","Unknown","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AO","Female","90","[c]","25270","25480"
"Leaver CS","2023","50-59","London","AO","Male","65","[c]","25930","25480"
"Leaver CS","2023","50-59","London","EO","Female","145","[c]","30030","30560"
"Leaver CS","2023","50-59","London","EO","Male","120","[c]","31260","31060"
"Leaver CS","2023","50-59","London","G6","Female","75","[c]","70260","68700"
"Leaver CS","2023","50-59","London","G6","Male","70","[c]","72700","71260"
"Leaver CS","2023","50-59","London","G7","Female","105","[c]","59080","57830"
"Leaver CS","2023","50-59","London","G7","Male","110","[c]","58630","57060"
"Leaver CS","2023","50-59","London","HEO","Female","75","[c]","35590","35000"
"Leaver CS","2023","50-59","London","HEO","Male","90","[c]","36870","36310"
"Leaver CS","2023","50-59","London","SCS level","Female","65","[c]","99720","92070"
"Leaver CS","2023","50-59","London","SCS level","Male","70","[c]","117860","99700"
"Leaver CS","2023","50-59","London","SEO","Female","80","[c]","43050","43180"
"Leaver CS","2023","50-59","London","SEO","Male","85","[c]","44690","43650"
"Leaver CS","2023","50-59","London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","AA","Female","185","[c]","20860","19930"
"Leaver CS","2023","50-59","Outside London","AA","Male","205","[c]","21640","21380"
"Leaver CS","2023","50-59","Outside London","AO","Female","1245","[c]","22080","21690"
"Leaver CS","2023","50-59","Outside London","AO","Male","840","[c]","24110","21780"
"Leaver CS","2023","50-59","Outside London","EO","Female","940","[c]","27970","27570"
"Leaver CS","2023","50-59","Outside London","EO","Male","820","[c]","28920","27570"
"Leaver CS","2023","50-59","Outside London","G6","Female","105","[c]","71510","68790"
"Leaver CS","2023","50-59","Outside London","G6","Male","120","[c]","70550","68550"
"Leaver CS","2023","50-59","Outside London","G7","Female","240","[c]","56400","54620"
"Leaver CS","2023","50-59","Outside London","G7","Male","230","[c]","57690","56580"
"Leaver CS","2023","50-59","Outside London","HEO","Female","345","[c]","34230","34050"
"Leaver CS","2023","50-59","Outside London","HEO","Male","350","[c]","36090","34300"
"Leaver CS","2023","50-59","Outside London","SCS level","Female","45","[c]","95070","91970"
"Leaver CS","2023","50-59","Outside London","SCS level","Male","50","[c]","105760","105960"
"Leaver CS","2023","50-59","Outside London","SEO","Female","360","[c]","42780","41660"
"Leaver CS","2023","50-59","Outside London","SEO","Male","360","[c]","43500","42210"
"Leaver CS","2023","50-59","Outside London","Unknown","Female","190","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","Unknown","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","AO","Female","45","[c]","25480","25610"
"Leaver CS","2023","60-64","London","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","EO","Female","95","[c]","30970","31060"
"Leaver CS","2023","60-64","London","EO","Male","75","[c]","31100","30560"
"Leaver CS","2023","60-64","London","G6","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","G6","Male","65","[c]","73710","72000"
"Leaver CS","2023","60-64","London","G7","Female","60","[c]","58090","58150"
"Leaver CS","2023","60-64","London","G7","Male","90","[c]","59750","59410"
"Leaver CS","2023","60-64","London","HEO","Female","55","[c]","37460","37240"
"Leaver CS","2023","60-64","London","HEO","Male","60","[c]","37140","37430"
"Leaver CS","2023","60-64","London","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SCS level","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SEO","Female","45","[c]","44550","44010"
"Leaver CS","2023","60-64","London","SEO","Male","60","[c]","46420","46070"
"Leaver CS","2023","60-64","London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","AA","Female","140","[c]","20460","19930"
"Leaver CS","2023","60-64","Outside London","AA","Male","145","[c]","21230","20830"
"Leaver CS","2023","60-64","Outside London","AO","Female","930","[c]","21920","21690"
"Leaver CS","2023","60-64","Outside London","AO","Male","560","[c]","24160","21690"
"Leaver CS","2023","60-64","Outside London","EO","Female","680","[c]","28000","28120"
"Leaver CS","2023","60-64","Outside London","EO","Male","510","[c]","29610","28120"
