"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Midlands (England)","Heterosexual / straight","40","[c]","24820","22640"
"Leaver CS","2023","20-29","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","London","Heterosexual / straight","385","[c]","31090","31060"
"Leaver CS","2023","20-29","Asian","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North West (England)","Heterosexual / straight","55","[c]","25140","22460"
"Leaver CS","2023","20-29","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South East (England)","Heterosexual / straight","45","[c]","27640","27140"
"Leaver CS","2023","20-29","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South West (England)","Heterosexual / straight","30","[c]","26330","25490"
"Leaver CS","2023","20-29","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","West Midlands (England)","Heterosexual / straight","85","[c]","25000","22870"
"Leaver CS","2023","20-29","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","West Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Yorkshire and The Humber","Heterosexual / straight","40","[c]","25060","23420"
"Leaver CS","2023","20-29","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Yorkshire and The Humber","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","London","Heterosexual / straight","260","[c]","30940","31060"
"Leaver CS","2023","20-29","Black","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
