"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","19540","19460"
"In post","2023","16-19","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","East Wales","5","5","[c]","[c]"
"In post","2023","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","15","15","22700","23230"
"In post","2023","16-19","Operational Delivery","Cheshire","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Cumbria","10","10","23560","22150"
"In post","2023","16-19","Operational Delivery","Derbyshire and Nottinghamshire","40","40","24260","23050"
"In post","2023","16-19","Operational Delivery","Devon","10","10","24650","22520"
"In post","2023","16-19","Operational Delivery","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","East Anglia","45","40","24120","23230"
"In post","2023","16-19","Operational Delivery","East Wales","35","35","23030","22520"
"In post","2023","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","15","15","26220","28880"
"In post","2023","16-19","Operational Delivery","Eastern Scotland","15","15","23530","23700"
"In post","2023","16-19","Operational Delivery","Essex","15","15","24190","22400"
"In post","2023","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","23110","22520"
"In post","2023","16-19","Operational Delivery","Greater Manchester","30","30","24050","22520"
"In post","2023","16-19","Operational Delivery","Hampshire and Isle of Wight","50","45","22990","22510"
"In post","2023","16-19","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Inner London - East","10","10","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Inner London - West","15","15","26180","25640"
"In post","2023","16-19","Operational Delivery","Kent","55","55","24040","22400"
"In post","2023","16-19","Operational Delivery","Lancashire","25","25","23930","23230"
"In post","2023","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","20","20","25890","28120"
"In post","2023","16-19","Operational Delivery","Lincolnshire","10","10","25630","24070"
"In post","2023","16-19","Operational Delivery","Merseyside","45","40","22660","22400"
"In post","2023","16-19","Operational Delivery","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Northumberland, and Tyne and Wear","30","25","22460","22520"
"In post","2023","16-19","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Outer London - South","10","10","27190","26920"
"In post","2023","16-19","Operational Delivery","Outer London - West and North West","20","20","26720","26400"
"In post","2023","16-19","Operational Delivery","Shropshire and Staffordshire","15","15","25590","23230"
"In post","2023","16-19","Operational Delivery","South Yorkshire","15","15","22880","22400"
"In post","2023","16-19","Operational Delivery","Southern Scotland","20","20","21100","22080"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","15","15","25380","25340"
"In post","2023","16-19","Operational Delivery","Tees Valley and Durham","30","25","24670","23230"
"In post","2023","16-19","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Central Scotland","15","10","22660","22520"
"In post","2023","16-19","Operational Delivery","West Midlands","45","40","22920","22500"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","90","80","20850","21690"
"In post","2023","16-19","Operational Delivery","West Yorkshire","65","60","24170","22520"
"In post","2023","16-19","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Devon","5","5","[c]","[c]"
"In post","2023","16-19","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","20330","19460"
"In post","2023","16-19","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Unknown","30","30","19370","17400"
"In post","2023","16-19","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Inner London - West","10","10","26680","26090"
"In post","2023","16-19","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","20","20","23520","23280"
"In post","2023","16-19","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Devon","5","5","[c]","[c]"
"In post","2023","16-19","Science and Engineering","East Wales","10","10","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","19640","18780"
"In post","2023","16-19","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Eastern Scotland","15","15","23220","22520"
"In post","2023","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Inner London - West","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Southern Scotland","10","5","[c]","[c]"
"In post","2023","16-19","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","West Central Scotland","25","25","22650","22180"
"In post","2023","16-19","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","West Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","30","30","32900","29300"
"In post","2023","20-29","Commercial","Cheshire","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Derbyshire and Nottinghamshire","10","10","31580","31350"
"In post","2023","20-29","Commercial","Devon","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","East Anglia","20","20","33510","32930"
"In post","2023","20-29","Commercial","East Wales","25","25","30740","31640"
"In post","2023","20-29","Commercial","Eastern Scotland","15","15","30820","28510"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","320","320","31820","31920"
"In post","2023","20-29","Commercial","Greater Manchester","65","65","37410","34170"
"In post","2023","20-29","Commercial","Hampshire and Isle of Wight","45","45","29950","27470"
"In post","2023","20-29","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Inner London - East","40","40","35650","32960"
"In post","2023","20-29","Commercial","Inner London - West","240","240","43000","39150"
"In post","2023","20-29","Commercial","Lancashire","15","15","34680","34170"
"In post","2023","20-29","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Merseyside","30","30","33830","32110"
"In post","2023","20-29","Commercial","North Yorkshire","15","15","33560","31180"
"In post","2023","20-29","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northumberland, and Tyne and Wear","15","15","32530","32960"
"In post","2023","20-29","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - South","15","15","40530","36000"
"In post","2023","20-29","Commercial","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Shropshire and Staffordshire","15","15","33960","28840"
"In post","2023","20-29","Commercial","South Yorkshire","25","20","32960","37590"
"In post","2023","20-29","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Tees Valley and Durham","10","10","29430","30330"
"In post","2023","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Central Scotland","40","40","31860","31570"
"In post","2023","20-29","Commercial","West Midlands","30","30","36280","31500"
"In post","2023","20-29","Commercial","West Wales and The Valleys","15","15","27620","26780"
"In post","2023","20-29","Commercial","West Yorkshire","55","55","36620","34170"
"In post","2023","20-29","Communications","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","10","10","29970","29140"
"In post","2023","20-29","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Derbyshire and Nottinghamshire","15","15","30890","31270"
"In post","2023","20-29","Communications","Devon","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","20-29","Communications","East Anglia","5","5","[c]","[c]"
"In post","2023","20-29","Communications","East Wales","40","40","32490","31160"
"In post","2023","20-29","Communications","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","32380","31270"
"In post","2023","20-29","Communications","Greater Manchester","20","20","35080","34130"
"In post","2023","20-29","Communications","Hampshire and Isle of Wight","20","20","33020","31060"
"In post","2023","20-29","Communications","Inner London - East","30","30","37280","36180"
"In post","2023","20-29","Communications","Inner London - West","485","485","38870","37870"
"In post","2023","20-29","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Merseyside","10","10","31740","32480"
"In post","2023","20-29","Communications","North Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northumberland, and Tyne and Wear","10","10","30710","32260"
"In post","2023","20-29","Communications","Outer London - South","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","20-29","Communications","South Yorkshire","15","15","36420","37590"
"In post","2023","20-29","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Central Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Communications","West Midlands","20","20","32400","31350"
"In post","2023","20-29","Communications","West Wales and The Valleys","20","15","30330","27020"
"In post","2023","20-29","Communications","West Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Corporate Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Corporate Finance","Inner London - West","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Derbyshire and Nottinghamshire","55","55","30180","28120"
"In post","2023","20-29","Counter Fraud","Devon","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","East Anglia","35","35","25590","27650"
"In post","2023","20-29","Counter Fraud","East Wales","50","45","26300","27650"
"In post","2023","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","15","15","27310","28120"
"In post","2023","20-29","Counter Fraud","Eastern Scotland","15","15","28440","28120"
"In post","2023","20-29","Counter Fraud","Essex","15","15","31780","31280"
"In post","2023","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","29840","28130"
"In post","2023","20-29","Counter Fraud","Greater Manchester","60","60","28500","27890"
"In post","2023","20-29","Counter Fraud","Hampshire and Isle of Wight","15","15","28460","28120"
"In post","2023","20-29","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Inner London - East","95","95","34110","32520"
"In post","2023","20-29","Counter Fraud","Inner London - West","55","55","34390","34500"
"In post","2023","20-29","Counter Fraud","Kent","60","55","27240","25610"
"In post","2023","20-29","Counter Fraud","Lancashire","15","15","27900","28120"
"In post","2023","20-29","Counter Fraud","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Merseyside","45","45","28010","28120"
"In post","2023","20-29","Counter Fraud","North Yorkshire","15","15","31610","34170"
"In post","2023","20-29","Counter Fraud","Northern Ireland","15","15","28090","27890"
"In post","2023","20-29","Counter Fraud","Northumberland, and Tyne and Wear","100","100","29370","28120"
"In post","2023","20-29","Counter Fraud","Outer London - East and North East","85","85","29930","32520"
"In post","2023","20-29","Counter Fraud","Outer London - South","45","45","32570","32520"
"In post","2023","20-29","Counter Fraud","Outer London - West and North West","15","15","32850","32520"
"In post","2023","20-29","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","South Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Southern Scotland","30","30","23550","21690"
"In post","2023","20-29","Counter Fraud","Surrey, East and West Sussex","20","20","31570","31280"
"In post","2023","20-29","Counter Fraud","Tees Valley and Durham","15","15","27680","28120"
"In post","2023","20-29","Counter Fraud","West Central Scotland","40","40","27250","28120"
"In post","2023","20-29","Counter Fraud","West Midlands","90","90","30660","28120"
"In post","2023","20-29","Counter Fraud","West Wales and The Valleys","60","55","26780","28120"
"In post","2023","20-29","Counter Fraud","West Yorkshire","65","65","29120","28120"
"In post","2023","20-29","Digital, Data and Technology","Bedfordshire and Hertfordshire","25","25","34900","30640"
"In post","2023","20-29","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","45","45","32200","32000"
"In post","2023","20-29","Digital, Data and Technology","Cheshire","30","30","32700","30740"
"In post","2023","20-29","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Derbyshire and Nottinghamshire","40","40","35110","34700"
"In post","2023","20-29","Digital, Data and Technology","Devon","130","125","32530","32690"
"In post","2023","20-29","Digital, Data and Technology","Dorset and Somerset","30","30","35250","32630"
"In post","2023","20-29","Digital, Data and Technology","East Anglia","35","35","29950","27470"
"In post","2023","20-29","Digital, Data and Technology","East Wales","210","205","34050","32690"
"In post","2023","20-29","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Eastern Scotland","60","60","33810","33600"
"In post","2023","20-29","Digital, Data and Technology","Essex","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","290","290","33370","31920"
"In post","2023","20-29","Digital, Data and Technology","Greater Manchester","330","330","36580","34400"
"In post","2023","20-29","Digital, Data and Technology","Hampshire and Isle of Wight","95","90","30750","29000"
"In post","2023","20-29","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
