"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Project Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Glasgow City","Outside London","35","30","40310","35000"
"In post","2023","Declared disabled","Project Delivery","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Greater Manchester South West","Outside London","45","45","42030","36990"
"In post","2023","Declared disabled","Project Delivery","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Hackney and Newham","London","70","65","52850","45960"
"In post","2023","Declared disabled","Project Delivery","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Hertfordshire CC","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Leeds","Outside London","65","60","44290","41780"
"In post","2023","Declared disabled","Project Delivery","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Liverpool","Outside London","65","60","43630","42140"
"In post","2023","Declared disabled","Project Delivery","Manchester","Outside London","50","50","42400","38470"
"In post","2023","Declared disabled","Project Delivery","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Mid Lancashire","Outside London","35","30","36890","35000"
"In post","2023","Declared disabled","Project Delivery","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Monmouthshire and Newport","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Nottingham","Outside London","45","40","41770","35690"
"In post","2023","Declared disabled","Project Delivery","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Plymouth","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Portsmouth","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Sefton","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Sheffield","Outside London","50","50","40710","37590"
"In post","2023","Declared disabled","Project Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Somerset CC","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South Hampshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South Lanarkshire","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Staffordshire CC","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Suffolk CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Sunderland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Telford and Wrekin","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tower Hamlets","London","70","65","53770","45910"
"In post","2023","Declared disabled","Project Delivery","Tyneside","Outside London","120","115","42400","40790"
"In post","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Warrington","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Cumbria","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","West Sussex (South West)","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Westminster","London","325","315","48730","44480"
"In post","2023","Declared disabled","Project Delivery","Wiltshire","Outside London","190","180","42540","41000"
"In post","2023","Declared disabled","Project Delivery","Wirral","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Birmingham","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Property","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Brent","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Bristol, City of","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Cambridgeshire CC","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Cardiff and Vale of Glamorgan","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Central Hampshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Croydon","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Devon CC","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Durham","Outside London","30","25","[c]","[c]"
"In post","2023","Declared disabled","Property","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Greater Manchester South West","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Kingston upon Hull, City of","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Leeds","Outside London","40","40","39790","34950"
"In post","2023","Declared disabled","Property","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Nottingham","Outside London","30","30","41390","40540"
"In post","2023","Declared disabled","Property","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Plymouth","Outside London","35","35","26840","22520"
"In post","2023","Declared disabled","Property","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Sefton","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Southampton","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Staffordshire CC","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Suffolk CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Swansea","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Tower Hamlets","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Property","Tyneside","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Warrington","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Surrey","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Westminster","London","60","60","49930","43650"
"In post","2023","Declared disabled","Property","Wiltshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","York","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
