"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Asian","London","AA/AO","170","155","26160","26400"
"In post","2023","Unknown","Asian","London","EO","400","390","31180","29890"
"In post","2023","Unknown","Asian","London","G6/G7","340","330","60210","57620"
"In post","2023","Unknown","Asian","London","SCS level","45","40","94650","88360"
"In post","2023","Unknown","Asian","London","SEO/HEO","700","690","38700","39450"
"In post","2023","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Outside London","AA/AO","500","460","23020","22520"
"In post","2023","Unknown","Asian","Outside London","EO","490","475","28140","27890"
"In post","2023","Unknown","Asian","Outside London","G6/G7","205","200","57390","54680"
"In post","2023","Unknown","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Outside London","SEO/HEO","630","620","36410","35000"
"In post","2023","Unknown","Asian","Outside London","Unknown","30","25","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","G6/G7","30","30","62390","60350"
"In post","2023","Unknown","Asian","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","London","AA/AO","135","130","27360","26400"
"In post","2023","Unknown","Black","London","EO","200","195","31100","30450"
"In post","2023","Unknown","Black","London","G6/G7","125","125","59830","56880"
"In post","2023","Unknown","Black","London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Black","London","SEO/HEO","330","330","39530","39790"
"In post","2023","Unknown","Black","London","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Outside London","AA/AO","150","140","23280","22520"
"In post","2023","Unknown","Black","Outside London","EO","135","130","27680","27120"
"In post","2023","Unknown","Black","Outside London","G6/G7","50","50","54850","52600"
"In post","2023","Unknown","Black","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Outside London","SEO/HEO","210","210","36360","34710"
"In post","2023","Unknown","Black","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","London","AA/AO","30","25","[c]","[c]"
"In post","2023","Unknown","Mixed","London","EO","80","80","30880","29750"
"In post","2023","Unknown","Mixed","London","G6/G7","110","105","60390","58400"
"In post","2023","Unknown","Mixed","London","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","London","SEO/HEO","210","210","37170","36180"
"In post","2023","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Outside London","AA/AO","125","115","23580","22520"
"In post","2023","Unknown","Mixed","Outside London","EO","145","145","29070","27650"
"In post","2023","Unknown","Mixed","Outside London","G6/G7","65","60","59960","57970"
"In post","2023","Unknown","Mixed","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Outside London","SEO/HEO","200","195","36480","35000"
"In post","2023","Unknown","Mixed","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","EO","35","35","31490","30020"
"In post","2023","Unknown","Other ethnicity","London","G6/G7","60","60","61210","58660"
"In post","2023","Unknown","Other ethnicity","London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","SEO/HEO","70","70","38790","39840"
"In post","2023","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","EO","35","30","29100","26960"
"In post","2023","Unknown","Other ethnicity","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Outside London","SEO/HEO","45","45","39090","39170"
"In post","2023","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","AA/AO","30","30","26500","26560"
"In post","2023","Unknown","Undeclared","London","EO","70","70","32750","32540"
"In post","2023","Unknown","Undeclared","London","G6/G7","165","160","67630","64970"
"In post","2023","Unknown","Undeclared","London","SCS level","25","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","SEO/HEO","175","170","41880","41380"
"In post","2023","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Outside London","AA/AO","300","275","25080","22520"
"In post","2023","Unknown","Undeclared","Outside London","EO","420","395","32420","31940"
"In post","2023","Unknown","Undeclared","Outside London","G6/G7","290","275","58260","57970"
"In post","2023","Unknown","Undeclared","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Undeclared","Outside London","SEO/HEO","505","480","39130","39520"
"In post","2023","Unknown","Undeclared","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","AA/AO","2025","1960","28250","26400"
"In post","2023","Unknown","Unknown","London","EO","2690","2630","30770","29890"
"In post","2023","Unknown","Unknown","London","G6/G7","3655","3570","61510","59290"
"In post","2023","Unknown","Unknown","London","SCS level","450","435","95590","86650"
"In post","2023","Unknown","Unknown","London","SEO/HEO","5035","4965","39820","39790"
"In post","2023","Unknown","Unknown","London","Unknown","350","325","30930","28580"
"In post","2023","Unknown","Unknown","Outside London","AA/AO","20670","19355","23970","22520"
"In post","2023","Unknown","Unknown","Outside London","EO","13080","12550","28550","27890"
"In post","2023","Unknown","Unknown","Outside London","G6/G7","3415","3300","59630","57500"
"In post","2023","Unknown","Unknown","Outside London","SCS level","215","210","96870","88360"
"In post","2023","Unknown","Unknown","Outside London","SEO/HEO","10240","9935","37330","35000"
"In post","2023","Unknown","Unknown","Outside London","Unknown","2805","2545","27450","25300"
"In post","2023","Unknown","Unknown","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","G6/G7","245","245","60040","57240"
"In post","2023","Unknown","Unknown","Overseas","SCS level","30","30","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","SEO/HEO","280","275","49370","47570"
"In post","2023","Unknown","Unknown","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","AA/AO","50","45","23340","22400"
"In post","2023","Unknown","Unknown","Unknown","EO","75","65","27200","25750"
"In post","2023","Unknown","Unknown","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SEO/HEO","35","35","42260","41450"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1705","1700","41910","39970"
"In post","2023","Unknown","White","London","AA/AO","295","280","27160","26400"
"In post","2023","Unknown","White","London","EO","860","840","33030","31680"
"In post","2023","Unknown","White","London","G6/G7","1860","1795","61740","59520"
"In post","2023","Unknown","White","London","SCS level","285","270","97230","85520"
"In post","2023","Unknown","White","London","SEO/HEO","2720","2680","38650","39020"
"In post","2023","Unknown","White","London","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","White","Outside London","AA/AO","6440","5845","23940","22520"
"In post","2023","Unknown","White","Outside London","EO","6315","6035","29990","28120"
"In post","2023","Unknown","White","Outside London","G6/G7","3450","3315","59230","56870"
"In post","2023","Unknown","White","Outside London","SCS level","175","170","92640","86220"
"In post","2023","Unknown","White","Outside London","SEO/HEO","8075","7785","38200","37830"
"In post","2023","Unknown","White","Outside London","Unknown","355","335","35210","29670"
"In post","2023","Unknown","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","EO","25","25","[c]","[c]"
"In post","2023","Unknown","White","Overseas","G6/G7","295","290","62740","60710"
"In post","2023","Unknown","White","Overseas","SCS level","45","45","84520","78040"
"In post","2023","Unknown","White","Overseas","SEO/HEO","150","150","45390","43110"
"In post","2023","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","White","Unknown","EO","10","5","[c]","[c]"
"In post","2023","Unknown","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","SEO/HEO","40","40","45660","45700"
"In post","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","EO","35","[c]","30210","31060"
"Leaver CS","2023","Declared disabled","Asian","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","AA/AO","55","[c]","21740","21690"
"Leaver CS","2023","Declared disabled","Asian","Outside London","EO","40","[c]","27810","28120"
"Leaver CS","2023","Declared disabled","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","EO","45","[c]","30800","31060"
"Leaver CS","2023","Declared disabled","Black","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","AA/AO","55","[c]","22080","21690"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","EO","40","[c]","29660","28120"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","AA/AO","80","[c]","24450","24480"
"Leaver CS","2023","Declared disabled","White","London","EO","130","[c]","30900","31060"
"Leaver CS","2023","Declared disabled","White","London","G6/G7","145","[c]","61640","59290"
"Leaver CS","2023","Declared disabled","White","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","SEO/HEO","160","[c]","39000","38680"
"Leaver CS","2023","Declared disabled","White","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Outside London","AA/AO","1540","[c]","22140","21690"
"Leaver CS","2023","Declared disabled","White","Outside London","EO","985","[c]","27960","28120"
"Leaver CS","2023","Declared disabled","White","Outside London","G6/G7","180","[c]","60790","58920"
"Leaver CS","2023","Declared disabled","White","Outside London","SCS level","20","[c]","[c]","[c]"
