"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Counter Fraud","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northumberland, and Tyne and Wear","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Central Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Wales and The Valleys","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Derbyshire and Nottinghamshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Derbyshire and Nottinghamshire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dorset and Somerset","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dorset and Somerset","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Highlands and Islands","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Highlands and Islands","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inner London - East","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inner London - East","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","AA/AO","Female","60","[c]","21570","21690"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Yorkshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Yorkshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southern Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southern Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Central Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Central Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands","AA/AO","Female","95","[c]","21560","21690"
"Leaver CS","2023","Debt","West Midlands","AA/AO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
