"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","Female","45","45","20800","19000"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","Male","30","25","20530","19000"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","Female","5","5","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","Male","25","25","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","16-19","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","Female","10","10","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","Male","10","10","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Outside London","Male","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","Female","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Female","170","165","25320","23640"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Male","125","120","26610","28880"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","Female","85","80","22710","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","Male","85","80","23230","22520"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","London","Female","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","London","Male","15","15","[c]","[c]"
"In post","2023","16-19","Home Office","Outside London","Female","60","55","23020","22400"
"In post","2023","16-19","Home Office","Outside London","Male","45","45","23060","22400"
"In post","2023","16-19","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Outside London","Male","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","Male","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Female","10","10","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Male","20","20","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","Male","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Outside London","Female","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Outside London","Male","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","Female","15","15","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","Male","15","15","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","Outside London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","Outside London","Male","10","10","[c]","[c]"
"In post","2023","20-29","Active Travel England","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","Outside London","Female","5","5","[c]","[c]"
"In post","2023","20-29","Active Travel England","Outside London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","Outside London","Female","35","30","27660","25160"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","Outside London","Male","20","20","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","Female","360","355","27080","25920"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","Male","195","195","26550","25340"
"In post","2023","20-29","Attorney General's Office","London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","London","Female","20","20","[c]","[c]"
"In post","2023","20-29","Building Digital UK","London","Male","20","20","[c]","[c]"
"In post","2023","20-29","Building Digital UK","Outside London","Female","15","15","[c]","[c]"
"In post","2023","20-29","Building Digital UK","Outside London","Male","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","Female","440","435","41050","37170"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","Male","375","375","42130","41410"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","Female","220","215","30870","28000"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","Male","155","155","31720","32640"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","Female","25","25","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","Male","30","30","33470","27580"
"In post","2023","20-29","Central Civil Service Fast Stream","London","Female","690","690","30740","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","London","Male","415","415","30670","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","Outside London","Female","210","210","30370","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","Outside London","Male","150","150","30590","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Central Civil Service Fast Stream","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","60","60","27230","25970"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","50","50","27590","25970"
"In post","2023","20-29","Charity Commission","London","Female","5","5","[c]","[c]"
"In post","2023","20-29","Charity Commission","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Charity Commission","Outside London","Female","45","45","27670","25300"
"In post","2023","20-29","Charity Commission","Outside London","Male","20","20","[c]","[c]"
"In post","2023","20-29","Companies House","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","Outside London","Female","80","80","28390","25610"
"In post","2023","20-29","Companies House","Outside London","Male","75","75","27640","25610"
"In post","2023","20-29","Competition and Markets Authority","London","Female","80","80","38270","34110"
"In post","2023","20-29","Competition and Markets Authority","London","Male","75","70","39090","34110"
"In post","2023","20-29","Competition and Markets Authority","Outside London","Female","10","10","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Outside London","Male","10","10","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","Outside London","Female","30","30","24260","21780"
"In post","2023","20-29","Criminal Injuries Compensation Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","Outside London","Female","60","60","31130","31640"
"In post","2023","20-29","Crown Commercial Service","Outside London","Male","50","45","30460","31640"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","Female","405","400","31690","28700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","Male","160","160","31920","28700"
"In post","2023","20-29","Crown Prosecution Service","London","Female","220","220","29460","28200"
"In post","2023","20-29","Crown Prosecution Service","London","Male","100","100","29410","28200"
"In post","2023","20-29","Crown Prosecution Service","Outside London","Female","680","670","28520","26900"
"In post","2023","20-29","Crown Prosecution Service","Outside London","Male","245","245","27760","24480"
"In post","2023","20-29","Defence Electronics and Components Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","Outside London","Male","45","45","22340","22210"
"In post","2023","20-29","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","London","Male","5","5","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","Outside London","Female","685","675","29480","31880"
"In post","2023","20-29","Defence Equipment and Support","Outside London","Male","1115","1115","29470","28850"
"In post","2023","20-29","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","Female","405","400","31330","30650"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","Male","765","765","31510","30650"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","825","820","44410","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","815","815","45160","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","230","230","35440","31350"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","175","175","35320","31350"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","290","290","40560","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","225","225","42240","39560"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Female","40","40","36530","33470"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Male","35","35","33350","32560"
"In post","2023","20-29","Department for Education (excl. agencies)","London","Female","345","340","42990","41440"
"In post","2023","20-29","Department for Education (excl. agencies)","London","Male","160","160","43060","41440"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","Female","555","550","34790","31080"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","Male","330","330","34810","31200"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","425","420","39100","34810"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","350","345","38350","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","310","305","33450","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","205","200","33560","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","London","Female","540","540","41600","41550"
"In post","2023","20-29","Department for International Trade","London","Male","475","470","41770","41550"
"In post","2023","20-29","Department for International Trade","Outside London","Female","55","55","33190","31440"
"In post","2023","20-29","Department for International Trade","Outside London","Male","60","60","33920","31440"
"In post","2023","20-29","Department for International Trade","Overseas","Female","15","15","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Overseas","Male","15","15","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","345","345","41740","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","290","290","42420","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","100","100","35440","31420"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","115","115","37010","32650"
"In post","2023","20-29","Department for Transport (excl. agencies)","London","Female","390","390","42380","43320"
"In post","2023","20-29","Department for Transport (excl. agencies)","London","Male","395","390","43800","43320"
"In post","2023","20-29","Department for Transport (excl. agencies)","Outside London","Female","95","95","34270","31660"
"In post","2023","20-29","Department for Transport (excl. agencies)","Outside London","Male","95","95","35700","31660"
"In post","2023","20-29","Department for Transport (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","London","Female","820","805","34500","32520"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","London","Male","480","475","35750","32520"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Outside London","Female","4065","3920","26920","28120"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Outside London","Male","3245","3220","26830","28120"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Male","25","25","[c]","[c]"
"In post","2023","20-29","Department of Health and Social Care (excl. agencies)","London","Female","530","530","41160","41950"
"In post","2023","20-29","Department of Health and Social Care (excl. agencies)","London","Male","245","245","42150","41950"
