"Status","Year","Age","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","London","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","SEO/HEO","Female","100","[c]","40070","40800"
"New entrant CS","2023","50-59","London","SEO/HEO","Male","80","[c]","40830","40980"
"New entrant CS","2023","50-59","London","Unknown","Female","30","[c]","26330","27640"
"New entrant CS","2023","50-59","London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outside London","AA/AO","Female","1655","[c]","22530","22400"
"New entrant CS","2023","50-59","Outside London","AA/AO","Male","1315","[c]","23780","22500"
"New entrant CS","2023","50-59","Outside London","EO","Female","560","[c]","27730","27080"
"New entrant CS","2023","50-59","Outside London","EO","Male","665","[c]","28180","26960"
"New entrant CS","2023","50-59","Outside London","G6/G7","Female","215","[c]","59790","56000"
"New entrant CS","2023","50-59","Outside London","G6/G7","Male","355","[c]","59590","56320"
"New entrant CS","2023","50-59","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outside London","SCS level","Male","40","[c]","106070","105000"
"New entrant CS","2023","50-59","Outside London","SEO/HEO","Female","515","[c]","38130","37680"
"New entrant CS","2023","50-59","Outside London","SEO/HEO","Male","630","[c]","38640","38470"
"New entrant CS","2023","50-59","Outside London","Unknown","Female","270","[c]","23800","23640"
"New entrant CS","2023","50-59","Outside London","Unknown","Male","195","[c]","28080","23640"
"New entrant CS","2023","50-59","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","AA/AO","Female","345","[c]","22140","22180"
"New entrant CS","2023","60-64","Outside London","AA/AO","Male","375","[c]","23010","22400"
"New entrant CS","2023","60-64","Outside London","EO","Female","75","[c]","27610","27140"
"New entrant CS","2023","60-64","Outside London","EO","Male","150","[c]","29070","28120"
"New entrant CS","2023","60-64","Outside London","G6/G7","Female","35","[c]","57670","56450"
"New entrant CS","2023","60-64","Outside London","G6/G7","Male","50","[c]","58680","54930"
"New entrant CS","2023","60-64","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","SEO/HEO","Female","60","[c]","37600","37130"
"New entrant CS","2023","60-64","Outside London","SEO/HEO","Male","145","[c]","38180","37130"
"New entrant CS","2023","60-64","Outside London","Unknown","Female","45","[c]","23350","19090"
"New entrant CS","2023","60-64","Outside London","Unknown","Male","60","[c]","26680","23640"
"New entrant CS","2023","60-64","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","AA/AO","Female","80","[c]","22150","22400"
"New entrant CS","2023","65+","Outside London","AA/AO","Male","120","[c]","22120","21780"
"New entrant CS","2023","65+","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","EO","Male","35","[c]","28150","27080"
"New entrant CS","2023","65+","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","SEO/HEO","Male","55","[c]","40600","41380"
"New entrant CS","2023","65+","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-27, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
