"Status","Year","Age","Disability","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East of England","East Anglia","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East of England","Essex","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","London","Inner London - West","35","35","26470","26330"
"In post","2023","16-19","Declared non-disabled","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","30","30","23120","22520"
"In post","2023","16-19","Declared non-disabled","North East (England)","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North West (England)","Greater Manchester","30","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North West (England)","Merseyside","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scotland","Southern Scotland","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scotland","West Central Scotland","25","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South West (England)","Devon","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","22360","22340"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Wales","East Wales","40","40","22040","22520"
"In post","2023","16-19","Declared non-disabled","Wales","West Wales and The Valleys","60","55","21510","22150"
"In post","2023","16-19","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands (England)","West Midlands","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","45","45","23820","22520"
"In post","2023","16-19","Undeclared","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","East of England","East Anglia","20","15","[c]","[c]"
"In post","2023","16-19","Unknown","East of England","Essex","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","London","Inner London - West","25","20","[c]","[c]"
"In post","2023","16-19","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","London","Outer London - South","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","London","Outer London - West and North West","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","North East (England)","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Merseyside","35","30","23080","22400"
"In post","2023","16-19","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","Eastern Scotland","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","Southern Scotland","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","West Central Scotland","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2023","16-19","Unknown","South East (England)","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","South East (England)","Kent","45","45","23590","22400"
"In post","2023","16-19","Unknown","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Devon","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","19870","19280"
"In post","2023","16-19","Unknown","Unknown","Unknown","35","35","20430","17650"
"In post","2023","16-19","Unknown","Wales","East Wales","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Wales","West Wales and The Valleys","35","30","20590","19000"
"In post","2023","16-19","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands (England)","West Midlands","30","25","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","West Yorkshire","40","35","24120","22520"
"In post","2023","20-29","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","190","185","27630","26900"
"In post","2023","20-29","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","75","70","25620","24070"
"In post","2023","20-29","Declared disabled","East Midlands (England)","Lincolnshire","35","35","26160","25300"
"In post","2023","20-29","Declared disabled","East of England","Bedfordshire and Hertfordshire","60","60","29380","28340"
"In post","2023","20-29","Declared disabled","East of England","East Anglia","170","165","27370","26840"
"In post","2023","20-29","Declared disabled","East of England","Essex","50","50","26850","25880"
"In post","2023","20-29","Declared disabled","London","Inner London - East","240","240","35390","32880"
"In post","2023","20-29","Declared disabled","London","Inner London - West","1320","1315","38860","35620"
"In post","2023","20-29","Declared disabled","London","Outer London - East and North East","40","35","31100","32520"
"In post","2023","20-29","Declared disabled","London","Outer London - South","95","95","34670","32520"
"In post","2023","20-29","Declared disabled","London","Outer London - West and North West","80","75","31560","32520"
"In post","2023","20-29","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","215","210","27090","25830"
"In post","2023","20-29","Declared disabled","North East (England)","Tees Valley and Durham","110","110","28200","28120"
"In post","2023","20-29","Declared disabled","North West (England)","Cheshire","55","55","29720","28680"
"In post","2023","20-29","Declared disabled","North West (England)","Cumbria","30","30","24990","22150"
"In post","2023","20-29","Declared disabled","North West (England)","Greater Manchester","295","295","30260","28840"
"In post","2023","20-29","Declared disabled","North West (England)","Lancashire","150","150","25580","23880"
"In post","2023","20-29","Declared disabled","North West (England)","Merseyside","190","185","27250","25880"
"In post","2023","20-29","Declared disabled","Northern Ireland","Northern Ireland","30","30","27850","27890"
"In post","2023","20-29","Declared disabled","Overseas","Overseas","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Scotland","Eastern Scotland","250","245","31210","29450"
"In post","2023","20-29","Declared disabled","Scotland","Highlands and Islands","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Scotland","Southern Scotland","30","30","29030","27930"
"In post","2023","20-29","Declared disabled","Scotland","West Central Scotland","235","235","27850","24890"
"In post","2023","20-29","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","140","135","29690","29480"
"In post","2023","20-29","Declared disabled","South East (England)","Hampshire and Isle of Wight","215","210","30130","30560"
"In post","2023","20-29","Declared disabled","South East (England)","Kent","85","85","28250","25920"
"In post","2023","20-29","Declared disabled","South East (England)","Surrey, East and West Sussex","120","115","28360","28120"
"In post","2023","20-29","Declared disabled","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","South West (England)","Devon","105","105","27530","26650"
"In post","2023","20-29","Declared disabled","South West (England)","Dorset and Somerset","60","60","28360","27610"
"In post","2023","20-29","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","530","525","30060","29590"
"In post","2023","20-29","Declared disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Wales","East Wales","205","200","29030","27910"
"In post","2023","20-29","Declared disabled","Wales","West Wales and The Valleys","160","155","25600","24570"
"In post","2023","20-29","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","50","50","27410","25920"
"In post","2023","20-29","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","90","90","28760","28120"
"In post","2023","20-29","Declared disabled","West Midlands (England)","West Midlands","255","250","28510","28120"
"In post","2023","20-29","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","35","25810","23640"
"In post","2023","20-29","Declared disabled","Yorkshire and The Humber","North Yorkshire","70","70","28870","28120"
"In post","2023","20-29","Declared disabled","Yorkshire and The Humber","South Yorkshire","110","105","30270","28120"
"In post","2023","20-29","Declared disabled","Yorkshire and The Humber","West Yorkshire","285","275","29620","28120"
"In post","2023","20-29","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","1320","1295","28820","28120"
"In post","2023","20-29","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","605","590","26430","25830"
"In post","2023","20-29","Declared non-disabled","East Midlands (England)","Lincolnshire","225","225","27790","28480"
"In post","2023","20-29","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","395","390","30490","30880"
"In post","2023","20-29","Declared non-disabled","East of England","East Anglia","1025","1000","28470","28880"
"In post","2023","20-29","Declared non-disabled","East of England","Essex","355","350","28030","25920"
"In post","2023","20-29","Declared non-disabled","London","Inner London - East","1660","1650","37000","34110"
"In post","2023","20-29","Declared non-disabled","London","Inner London - West","7810","7780","41130","39150"
"In post","2023","20-29","Declared non-disabled","London","Outer London - East and North East","380","375","31060","32520"
"In post","2023","20-29","Declared non-disabled","London","Outer London - South","665","655","36140","32540"
"In post","2023","20-29","Declared non-disabled","London","Outer London - West and North West","725","715","32580","32520"
"In post","2023","20-29","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","1980","1945","28330","27890"
"In post","2023","20-29","Declared non-disabled","North East (England)","Tees Valley and Durham","995","970","27770","28120"
"In post","2023","20-29","Declared non-disabled","North West (England)","Cheshire","300","290","28190","28480"
"In post","2023","20-29","Declared non-disabled","North West (England)","Cumbria","155","155","25560","22150"
"In post","2023","20-29","Declared non-disabled","North West (England)","Greater Manchester","2305","2280","30380","28120"
"In post","2023","20-29","Declared non-disabled","North West (England)","Lancashire","1155","1130","26870","28120"
"In post","2023","20-29","Declared non-disabled","North West (England)","Merseyside","1810","1785","27640","25980"
"In post","2023","20-29","Declared non-disabled","Northern Ireland","Northern Ireland","260","255","27530","27890"
"In post","2023","20-29","Declared non-disabled","Overseas","Overseas","195","195","36730","33540"
"In post","2023","20-29","Declared non-disabled","Scotland","Eastern Scotland","1585","1565","31000","29100"
"In post","2023","20-29","Declared non-disabled","Scotland","Highlands and Islands","140","135","26900","26220"
"In post","2023","20-29","Declared non-disabled","Scotland","North Eastern Scotland","115","110","30430","29280"
"In post","2023","20-29","Declared non-disabled","Scotland","Southern Scotland","385","375","27130","23700"
"In post","2023","20-29","Declared non-disabled","Scotland","West Central Scotland","1585","1565","29480","28120"
"In post","2023","20-29","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","745","735","30060","29480"
"In post","2023","20-29","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","1070","1055","30430","30650"
"In post","2023","20-29","Declared non-disabled","South East (England)","Kent","675","665","28220","26110"
"In post","2023","20-29","Declared non-disabled","South East (England)","Surrey, East and West Sussex","775","765","29190","28880"
"In post","2023","20-29","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","80","80","26320","23640"
"In post","2023","20-29","Declared non-disabled","South West (England)","Devon","715","710","27900","27740"
"In post","2023","20-29","Declared non-disabled","South West (England)","Dorset and Somerset","360","350","28130","27610"
"In post","2023","20-29","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3125","3090","31090","30650"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","85","85","31140","28120"
"In post","2023","20-29","Declared non-disabled","Wales","East Wales","1885","1860","29410","28120"
"In post","2023","20-29","Declared non-disabled","Wales","West Wales and The Valleys","1330","1285","25650","23640"
"In post","2023","20-29","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","310","305","27240","28120"
"In post","2023","20-29","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","790","775","29100","28880"
"In post","2023","20-29","Declared non-disabled","West Midlands (England)","West Midlands","2060","2015","28500","27890"
"In post","2023","20-29","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","515","505","28000","28880"
"In post","2023","20-29","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","390","385","29130","27320"
"In post","2023","20-29","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","850","835","29870","28120"
"In post","2023","20-29","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","2125","2090","29420","28120"
"In post","2023","20-29","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","70","70","28830","28120"
"In post","2023","20-29","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","45","26900","23640"
"In post","2023","20-29","Undeclared","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","East of England","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","East of England","East Anglia","35","35","29510","28880"
"In post","2023","20-29","Undeclared","East of England","Essex","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","London","Inner London - East","105","105","36620","35410"
"In post","2023","20-29","Undeclared","London","Inner London - West","575","570","40500","38020"
"In post","2023","20-29","Undeclared","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","London","Outer London - South","30","30","[c]","[c]"
"In post","2023","20-29","Undeclared","London","Outer London - West and North West","30","30","31920","32520"
"In post","2023","20-29","Undeclared","North East (England)","Northumberland, and Tyne and Wear","85","85","28930","27890"
"In post","2023","20-29","Undeclared","North East (England)","Tees Valley and Durham","35","35","31240","28880"
"In post","2023","20-29","Undeclared","North West (England)","Cheshire","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","North West (England)","Greater Manchester","135","135","30510","28880"
"In post","2023","20-29","Undeclared","North West (England)","Lancashire","60","60","27680","28100"
"In post","2023","20-29","Undeclared","North West (England)","Merseyside","60","55","27870","27280"
"In post","2023","20-29","Undeclared","Northern Ireland","Northern Ireland","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Eastern Scotland","45","40","31770","29710"
"In post","2023","20-29","Undeclared","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","West Central Scotland","60","55","27710","25880"
"In post","2023","20-29","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","30820","31880"
"In post","2023","20-29","Undeclared","South East (England)","Hampshire and Isle of Wight","45","45","29590","28880"
"In post","2023","20-29","Undeclared","South East (England)","Kent","30","30","29550","30080"
"In post","2023","20-29","Undeclared","South East (England)","Surrey, East and West Sussex","50","50","29920","28990"
"In post","2023","20-29","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","South West (England)","Devon","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","South West (England)","Dorset and Somerset","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","145","145","30950","29160"
"In post","2023","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Wales","East Wales","75","70","27990","27490"
"In post","2023","20-29","Undeclared","Wales","West Wales and The Valleys","55","50","25600","22500"
"In post","2023","20-29","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","West Midlands (England)","Shropshire and Staffordshire","30","30","30450","30430"
"In post","2023","20-29","Undeclared","West Midlands (England)","West Midlands","125","125","28670","27410"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","North Yorkshire","30","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","South Yorkshire","35","35","29580","30580"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","West Yorkshire","115","110","29360","28120"
"In post","2023","20-29","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","725","705","27490","27650"
"In post","2023","20-29","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","240","230","25200","23390"
"In post","2023","20-29","Unknown","East Midlands (England)","Lincolnshire","80","75","26640","27070"
"In post","2023","20-29","Unknown","East of England","Bedfordshire and Hertfordshire","200","195","29810","28210"
"In post","2023","20-29","Unknown","East of England","East Anglia","445","435","27200","26840"
"In post","2023","20-29","Unknown","East of England","Essex","210","210","26530","25750"
"In post","2023","20-29","Unknown","London","Inner London - East","1210","1205","35870","34340"
"In post","2023","20-29","Unknown","London","Inner London - West","6065","6040","39150","36000"
"In post","2023","20-29","Unknown","London","Outer London - East and North East","175","175","31110","32110"
"In post","2023","20-29","Unknown","London","Outer London - South","870","860","33200","29890"
"In post","2023","20-29","Unknown","London","Outer London - West and North West","610","600","30210","29750"
"In post","2023","20-29","Unknown","North East (England)","Northumberland, and Tyne and Wear","910","885","27920","26500"
"In post","2023","20-29","Unknown","North East (England)","Tees Valley and Durham","535","515","27220","26020"
"In post","2023","20-29","Unknown","North West (England)","Cheshire","265","265","30860","30740"
"In post","2023","20-29","Unknown","North West (England)","Cumbria","70","70","24170","22150"
"In post","2023","20-29","Unknown","North West (England)","Greater Manchester","1375","1360","29270","27890"
"In post","2023","20-29","Unknown","North West (England)","Lancashire","380","380","26730","26880"
"In post","2023","20-29","Unknown","North West (England)","Merseyside","1605","1570","25450","22520"
"In post","2023","20-29","Unknown","Northern Ireland","Northern Ireland","300","295","25550","22520"
"In post","2023","20-29","Unknown","Overseas","Overseas","110","110","43420","40550"
"In post","2023","20-29","Unknown","Scotland","Eastern Scotland","1425","1405","29940","29100"
"In post","2023","20-29","Unknown","Scotland","Highlands and Islands","50","50","27250","26760"
"In post","2023","20-29","Unknown","Scotland","North Eastern Scotland","105","105","29940","29100"
"In post","2023","20-29","Unknown","Scotland","Southern Scotland","395","390","27860","25810"
