"Status","Year","Age","Disability","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Unknown","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","EO","30","[c]","30850","29750"
"New entrant CS","2023","60-64","Unknown","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","AO","75","[c]","22400","22400"
"New entrant CS","2023","60-64","Unknown","North West (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Northern Ireland","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","AA","30","[c]","22390","22180"
"New entrant CS","2023","60-64","Unknown","Scotland","AO","30","[c]","24430","22520"
"New entrant CS","2023","60-64","Unknown","Scotland","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","AO","50","[c]","22700","21200"
"New entrant CS","2023","60-64","Unknown","South East (England)","EO","30","[c]","29780","27140"
"New entrant CS","2023","60-64","Unknown","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","AO","30","[c]","22880","22400"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
