"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO","40","40","46510","44930"
"In post","2023","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","120","115","32020","29050"
"In post","2023","Declared disabled","No function","Cheshire","AA","15","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Cheshire","AO","120","105","24520","21690"
"In post","2023","Declared disabled","No function","Cheshire","EO","135","120","29630","28120"
"In post","2023","Declared disabled","No function","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cheshire","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Cheshire","HEO","45","40","36710","34170"
"In post","2023","Declared disabled","No function","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cheshire","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Cheshire","Unknown","60","55","29490","27130"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","AO","85","70","21800","21690"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","EO","75","65","27990","28120"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Cornwall and Isles of Scilly","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","AA","10","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","AO","40","35","22620","22150"
"In post","2023","Declared disabled","No function","Cumbria","EO","45","40","28030","28120"
"In post","2023","Declared disabled","No function","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Cumbria","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","AA","60","50","22070","23230"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","AO","425","380","24010","21780"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","EO","465","420","28100","28120"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","G7","50","45","57090","57970"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","HEO","175","165","34590","34700"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","SEO","95","95","43140","42140"
"In post","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","Unknown","190","170","30160","29050"
"In post","2023","Declared disabled","No function","Devon","AA","40","35","21310","21250"
"In post","2023","Declared disabled","No function","Devon","AO","245","200","23680","21690"
"In post","2023","Declared disabled","No function","Devon","EO","245","215","28570","28120"
"In post","2023","Declared disabled","No function","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Devon","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Devon","HEO","65","60","34450","34170"
"In post","2023","Declared disabled","No function","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Devon","SEO","35","35","42010","39680"
"In post","2023","Declared disabled","No function","Devon","Unknown","85","75","30610","29050"
"In post","2023","Declared disabled","No function","Dorset and Somerset","AA","35","30","21520","20550"
"In post","2023","Declared disabled","No function","Dorset and Somerset","AO","145","135","25630","23390"
"In post","2023","Declared disabled","No function","Dorset and Somerset","EO","150","130","28240","28120"
"In post","2023","Declared disabled","No function","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Dorset and Somerset","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Dorset and Somerset","HEO","70","65","35430","34370"
"In post","2023","Declared disabled","No function","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Dorset and Somerset","SEO","35","30","47300","46010"
"In post","2023","Declared disabled","No function","Dorset and Somerset","Unknown","85","75","30140","29050"
"In post","2023","Declared disabled","No function","East Anglia","AA","100","90","21880","23230"
"In post","2023","Declared disabled","No function","East Anglia","AO","385","345","25790","23390"
"In post","2023","Declared disabled","No function","East Anglia","EO","380","340","28660","28120"
"In post","2023","Declared disabled","No function","East Anglia","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","East Anglia","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","East Anglia","HEO","145","140","34620","34170"
"In post","2023","Declared disabled","No function","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","East Anglia","SEO","80","80","45970","45620"
"In post","2023","Declared disabled","No function","East Anglia","Unknown","180","165","28920","26840"
"In post","2023","Declared disabled","No function","East Wales","AA","45","40","21450","21950"
"In post","2023","Declared disabled","No function","East Wales","AO","405","355","23280","22520"
"In post","2023","Declared disabled","No function","East Wales","EO","355","325","27940","28120"
"In post","2023","Declared disabled","No function","East Wales","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","East Wales","G7","55","55","56290","57500"
"In post","2023","Declared disabled","No function","East Wales","HEO","175","165","34100","34400"
"In post","2023","Declared disabled","No function","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","East Wales","SEO","90","90","42170","41970"
"In post","2023","Declared disabled","No function","East Wales","Unknown","110","100","31390","30420"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","AA","30","30","22450","23230"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","AO","175","150","24670","21780"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","EO","180","160","28940","28120"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","HEO","40","40","35490","34550"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","Unknown","85","80","30650","29050"
"In post","2023","Declared disabled","No function","Eastern Scotland","AA","15","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Eastern Scotland","AO","355","320","23000","21690"
"In post","2023","Declared disabled","No function","Eastern Scotland","EO","460","415","30320","28120"
"In post","2023","Declared disabled","No function","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Eastern Scotland","G7","30","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Eastern Scotland","HEO","135","125","36750","34850"
"In post","2023","Declared disabled","No function","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Eastern Scotland","SEO","55","50","44700","42520"
"In post","2023","Declared disabled","No function","Essex","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Essex","AO","125","110","24740","25610"
"In post","2023","Declared disabled","No function","Essex","EO","260","230","30450","31280"
"In post","2023","Declared disabled","No function","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Essex","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Essex","HEO","40","40","35840","37030"
"In post","2023","Declared disabled","No function","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Essex","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Essex","Unknown","85","80","28960","29050"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA","40","35","21660","21380"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AO","380","345","23580","22220"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","380","345","27960","28120"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6","40","35","70500","67760"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G7","135","130","54800","54510"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","330","315","33470","33800"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","270","260","42370","42260"
"In post","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","145","130","29910","29050"
"In post","2023","Declared disabled","No function","Greater Manchester","AA","55","50","22230","22520"
"In post","2023","Declared disabled","No function","Greater Manchester","AO","550","490","22780","21780"
"In post","2023","Declared disabled","No function","Greater Manchester","EO","585","525","27880","28120"
"In post","2023","Declared disabled","No function","Greater Manchester","G6","30","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Greater Manchester","G7","75","70","55630","56280"
"In post","2023","Declared disabled","No function","Greater Manchester","HEO","210","195","33830","34170"
"In post","2023","Declared disabled","No function","Greater Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Greater Manchester","SEO","135","130","41630","41050"
"In post","2023","Declared disabled","No function","Greater Manchester","Unknown","235","225","30780","29050"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","AA","95","70","21020","20150"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","AO","335","285","23290","22220"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","EO","305","270","28020","28120"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","HEO","125","115","34510","34170"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","SEO","55","50","43890","41800"
"In post","2023","Declared disabled","No function","Hampshire and Isle of Wight","Unknown","120","110","29650","29050"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","AA","25","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","AO","115","100","25280","22150"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","EO","105","100","28610","28120"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","90","85","30680","29050"
"In post","2023","Declared disabled","No function","Highlands and Islands","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Highlands and Islands","AO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Highlands and Islands","EO","60","55","29040","28120"
"In post","2023","Declared disabled","No function","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Highlands and Islands","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Inner London - East","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Inner London - East","AO","180","165","28270","25810"
"In post","2023","Declared disabled","No function","Inner London - East","EO","410","375","32530","32520"
"In post","2023","Declared disabled","No function","Inner London - East","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Inner London - East","G7","50","50","60380","59700"
"In post","2023","Declared disabled","No function","Inner London - East","HEO","140","140","39370","39290"
"In post","2023","Declared disabled","No function","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Inner London - East","SEO","70","70","47760","46080"
"In post","2023","Declared disabled","No function","Inner London - East","Unknown","210","200","37290","34820"
"In post","2023","Declared disabled","No function","Inner London - West","AA","45","40","24600","23000"
"In post","2023","Declared disabled","No function","Inner London - West","AO","290","260","27210","25480"
"In post","2023","Declared disabled","No function","Inner London - West","EO","505","485","30900","30160"
"In post","2023","Declared disabled","No function","Inner London - West","G6","275","265","68630","66840"
"In post","2023","Declared disabled","No function","Inner London - West","G7","730","715","57120","55740"
"In post","2023","Declared disabled","No function","Inner London - West","HEO","640","630","36150","35410"
"In post","2023","Declared disabled","No function","Inner London - West","SCS level","165","160","91040","79650"
"In post","2023","Declared disabled","No function","Inner London - West","SEO","590","575","43480","42990"
"In post","2023","Declared disabled","No function","Inner London - West","Unknown","35","30","35700","34820"
"In post","2023","Declared disabled","No function","Kent","AA","45","40","22130","23230"
"In post","2023","Declared disabled","No function","Kent","AO","250","230","26600","25610"
"In post","2023","Declared disabled","No function","Kent","EO","370","335","29960","31280"
"In post","2023","Declared disabled","No function","Kent","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Kent","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Kent","HEO","90","85","35360","34840"
"In post","2023","Declared disabled","No function","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Kent","SEO","55","50","46010","43760"
"In post","2023","Declared disabled","No function","Kent","Unknown","120","110","30050","29050"
"In post","2023","Declared disabled","No function","Lancashire","AA","70","55","22340","22520"
"In post","2023","Declared disabled","No function","Lancashire","AO","770","665","22870","21690"
"In post","2023","Declared disabled","No function","Lancashire","EO","645","570","28140","28120"
"In post","2023","Declared disabled","No function","Lancashire","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Lancashire","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Lancashire","HEO","125","115","35150","34170"
"In post","2023","Declared disabled","No function","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Lancashire","SEO","60","55","41480","39520"
"In post","2023","Declared disabled","No function","Lancashire","Unknown","130","120","29830","29050"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","AA","40","35","21160","19930"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","AO","285","245","23300","21780"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","EO","225","205","28010","28120"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","HEO","50","50","34840","34170"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Unknown","105","100","31600","30810"
"In post","2023","Declared disabled","No function","Lincolnshire","AA","35","35","21900","21380"
"In post","2023","Declared disabled","No function","Lincolnshire","AO","130","115","25200","22220"
"In post","2023","Declared disabled","No function","Lincolnshire","EO","105","90","28450","28120"
"In post","2023","Declared disabled","No function","Lincolnshire","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Lincolnshire","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Lincolnshire","HEO","40","40","34590","34170"
"In post","2023","Declared disabled","No function","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Lincolnshire","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Lincolnshire","Unknown","60","60","30450","29050"
"In post","2023","Declared disabled","No function","Merseyside","AA","65","60","20610","19770"
"In post","2023","Declared disabled","No function","Merseyside","AO","760","645","22340","22220"
"In post","2023","Declared disabled","No function","Merseyside","EO","725","635","27590","28120"
"In post","2023","Declared disabled","No function","Merseyside","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Merseyside","G7","65","65","55740","54680"
"In post","2023","Declared disabled","No function","Merseyside","HEO","215","205","33940","34170"
"In post","2023","Declared disabled","No function","Merseyside","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Merseyside","SEO","125","120","41750","40790"
"In post","2023","Declared disabled","No function","Merseyside","Unknown","185","175","30420","26840"
"In post","2023","Declared disabled","No function","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","North Eastern Scotland","AO","35","30","22520","21690"
"In post","2023","Declared disabled","No function","North Eastern Scotland","EO","40","40","29970","28120"
"In post","2023","Declared disabled","No function","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","North Eastern Scotland","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","North Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","AA","15","10","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","AO","75","70","23440","22220"
"In post","2023","Declared disabled","No function","North Yorkshire","EO","90","85","27550","28120"
"In post","2023","Declared disabled","No function","North Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","HEO","60","55","33670","32800"
"In post","2023","Declared disabled","No function","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","North Yorkshire","Unknown","55","50","31170","29050"
"In post","2023","Declared disabled","No function","Northern Ireland","AA","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Northern Ireland","AO","85","75","22580","22520"
"In post","2023","Declared disabled","No function","Northern Ireland","EO","65","60","27860","27890"
"In post","2023","Declared disabled","No function","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Northern Ireland","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Northern Ireland","HEO","55","55","34710","34700"
"In post","2023","Declared disabled","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Northern Ireland","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","AA","55","45","21790","22520"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","AO","890","735","22000","21690"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","EO","555","485","27980","28120"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","G7","35","35","54470","53390"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","HEO","195","180","34130","34700"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","SEO","55","55","41110","41780"
"In post","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","Unknown","125","115","30500","29050"
"In post","2023","Declared disabled","No function","Outer London - East and North East","AA","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - East and North East","AO","160","145","27400","25610"
"In post","2023","Declared disabled","No function","Outer London - East and North East","EO","250","225","32510","32520"
"In post","2023","Declared disabled","No function","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - East and North East","HEO","35","35","38390","39150"
"In post","2023","Declared disabled","No function","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - East and North East","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - East and North East","Unknown","60","60","34870","33050"
"In post","2023","Declared disabled","No function","Outer London - South","AA","20","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - South","AO","155","145","26340","26400"
"In post","2023","Declared disabled","No function","Outer London - South","EO","290","270","31160","30680"
"In post","2023","Declared disabled","No function","Outer London - South","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - South","G7","60","60","62510","59570"
"In post","2023","Declared disabled","No function","Outer London - South","HEO","155","150","37620","36830"
"In post","2023","Declared disabled","No function","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - South","SEO","120","115","45950","45100"
"In post","2023","Declared disabled","No function","Outer London - South","Unknown","75","70","34230","33050"
"In post","2023","Declared disabled","No function","Outer London - West and North West","AA","30","30","24200","23480"
"In post","2023","Declared disabled","No function","Outer London - West and North West","AO","155","140","27240","25760"
"In post","2023","Declared disabled","No function","Outer London - West and North West","EO","375","335","31760","32520"
"In post","2023","Declared disabled","No function","Outer London - West and North West","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - West and North West","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - West and North West","HEO","105","100","37300","37180"
"In post","2023","Declared disabled","No function","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Outer London - West and North West","SEO","40","40","45400","43770"
"In post","2023","Declared disabled","No function","Outer London - West and North West","Unknown","75","70","36700","34820"
"In post","2023","Declared disabled","No function","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","G7","30","30","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","HEO","65","65","36750","34880"
"In post","2023","Declared disabled","No function","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","AA","50","45","22610","23230"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","AO","305","275","24680","22150"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","EO","295","265","28540","28120"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","HEO","90","85","35280","34300"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","SEO","55","50","45410","44170"
"In post","2023","Declared disabled","No function","Shropshire and Staffordshire","Unknown","115","105","31990","29050"
"In post","2023","Declared disabled","No function","South Yorkshire","AA","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","South Yorkshire","AO","320","275","23300","21690"
"In post","2023","Declared disabled","No function","South Yorkshire","EO","325","280","27650","28120"
"In post","2023","Declared disabled","No function","South Yorkshire","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","South Yorkshire","G7","40","35","53520","52150"
"In post","2023","Declared disabled","No function","South Yorkshire","HEO","100","90","33540","33100"
"In post","2023","Declared disabled","No function","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","South Yorkshire","SEO","80","75","41530","39190"
"In post","2023","Declared disabled","No function","South Yorkshire","Unknown","100","95","30840","29050"
"In post","2023","Declared disabled","No function","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Southern Scotland","AO","120","95","22590","22520"
"In post","2023","Declared disabled","No function","Southern Scotland","EO","130","115","28500","28120"
"In post","2023","Declared disabled","No function","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Southern Scotland","HEO","40","35","35110","34970"
"In post","2023","Declared disabled","No function","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","AA","55","50","23570","23230"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","AO","280","250","25250","21780"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","EO","340","305","29070","28120"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","HEO","90","85","34700","33830"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","SEO","35","35","45650","43120"
"In post","2023","Declared disabled","No function","Surrey, East and West Sussex","Unknown","105","100","30930","29050"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","AA","45","40","21660","21560"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","AO","465","400","24100","22400"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","EO","355","310","28370","28120"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","G7","30","30","53400","51360"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","HEO","115","105","33820","34170"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","SEO","55","55","42550","39760"
"In post","2023","Declared disabled","No function","Tees Valley and Durham","Unknown","135","130","31020","29050"
"In post","2023","Declared disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","AO","15","15","[c]","[c]"
