"Status","Year","Disability","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","No function","Cheshire West and Chester","25","25","[c]","[c]"
"In post","2023","Undeclared","No function","Chorley and West Lancashire","160","140","33820","32920"
"In post","2023","Undeclared","No function","City of Edinburgh","135","130","35340","32510"
"In post","2023","Undeclared","No function","Clackmannanshire and Fife","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Cornwall and Isles of Scilly","65","60","28660","27120"
"In post","2023","Undeclared","No function","Coventry","45","40","32680","28120"
"In post","2023","Undeclared","No function","Croydon","365","345","40090","36000"
"In post","2023","Undeclared","No function","Darlington","65","65","38020","32250"
"In post","2023","Undeclared","No function","Derby","45","40","30190","26970"
"In post","2023","Undeclared","No function","Devon CC","190","170","31460","28480"
"In post","2023","Undeclared","No function","Dorset","150","130","31360","30210"
"In post","2023","Undeclared","No function","Dudley","40","35","28120","28120"
"In post","2023","Undeclared","No function","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Durham","410","355","31230","32920"
"In post","2023","Undeclared","No function","Ealing","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","East Ayrshire and North Ayrshire mainland","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","East Cumbria","30","25","[c]","[c]"
"In post","2023","Undeclared","No function","East Derbyshire","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","35","35480","28120"
"In post","2023","Undeclared","No function","East Kent","230","210","30250","27650"
"In post","2023","Undeclared","No function","East Lancashire","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Undeclared","No function","East Merseyside","25","20","[c]","[c]"
"In post","2023","Undeclared","No function","East Riding of Yorkshire","135","120","33460","32920"
"In post","2023","Undeclared","No function","East Surrey","125","115","34870","35260"
"In post","2023","Undeclared","No function","East Sussex CC","100","90","30610","28120"
"In post","2023","Undeclared","No function","Enfield","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Essex Haven Gateway","25","20","[c]","[c]"
"In post","2023","Undeclared","No function","Essex Thames Gateway","30","25","29660","31280"
"In post","2023","Undeclared","No function","Falkirk","60","50","24980","21690"
"In post","2023","Undeclared","No function","Flintshire and Wrexham","195","190","30250","30060"
"In post","2023","Undeclared","No function","Glasgow City","340","310","31530","28120"
"In post","2023","Undeclared","No function","Gloucestershire CC","80","70","33860","28080"
"In post","2023","Undeclared","No function","Greater Manchester North East","90","80","32350","30400"
"In post","2023","Undeclared","No function","Greater Manchester North West","125","120","28080","26840"
"In post","2023","Undeclared","No function","Greater Manchester South East","60","55","25010","21690"
"In post","2023","Undeclared","No function","Greater Manchester South West","230","215","33330","28130"
"In post","2023","Undeclared","No function","Gwent Valleys","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","Gwynedd","30","30","26370","22520"
"In post","2023","Undeclared","No function","Hackney and Newham","135","130","41370","35680"
"In post","2023","Undeclared","No function","Haringey and Islington","125","115","33200","32520"
"In post","2023","Undeclared","No function","Harrow and Hillingdon","180","160","35170","31950"
"In post","2023","Undeclared","No function","Hartlepool and Stockton-on-Tees","110","100","32420","32920"
"In post","2023","Undeclared","No function","Heart of Essex","60","55","33070","30730"
"In post","2023","Undeclared","No function","Herefordshire, County of","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Hertfordshire CC","80","70","33280","31280"
"In post","2023","Undeclared","No function","Hounslow and Richmond upon Thames","165","150","36880","35040"
"In post","2023","Undeclared","No function","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Isle of Anglesey","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Isle of Wight","160","140","31440","32920"
"In post","2023","Undeclared","No function","Kensington & Chelsea and Hammersmith & Fulham","65","60","36700","35590"
"In post","2023","Undeclared","No function","Kent Thames Gateway","185","170","32270","32920"
"In post","2023","Undeclared","No function","Kingston upon Hull, City of","140","130","32010","32920"
"In post","2023","Undeclared","No function","Lambeth","95","90","35290","32790"
"In post","2023","Undeclared","No function","Lancaster and Wyre","90","80","28550","27470"
"In post","2023","Undeclared","No function","Leeds","460","430","35920","32920"
"In post","2023","Undeclared","No function","Leicester","115","105","27950","28080"
"In post","2023","Undeclared","No function","Leicestershire CC and Rutland","175","165","32330","32920"
"In post","2023","Undeclared","No function","Lewisham and Southwark","75","70","34760","32520"
"In post","2023","Undeclared","No function","Lincolnshire CC","200","185","31590","29810"
"In post","2023","Undeclared","No function","Lisburn and Castlereagh","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Liverpool","455","420","31610","28120"
"In post","2023","Undeclared","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Luton","25","20","[c]","[c]"
"In post","2023","Undeclared","No function","Manchester","370","340","33200","32110"
"In post","2023","Undeclared","No function","Medway","105","95","31850","32060"
"In post","2023","Undeclared","No function","Merton, Kingston upon Thames and Sutton","25","20","[c]","[c]"
"In post","2023","Undeclared","No function","Mid Kent","65","60","37700","33700"
"In post","2023","Undeclared","No function","Mid Lancashire","310","280","28760","27650"
"In post","2023","Undeclared","No function","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Milton Keynes","70","65","34230","35010"
"In post","2023","Undeclared","No function","Monmouthshire and Newport","70","65","33220","29970"
"In post","2023","Undeclared","No function","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","North Hampshire","55","50","36600","30540"
"In post","2023","Undeclared","No function","North Lanarkshire","30","25","[c]","[c]"
"In post","2023","Undeclared","No function","North Northamptonshire","15","10","[c]","[c]"
"In post","2023","Undeclared","No function","North Nottinghamshire","85","80","31860","32490"
"In post","2023","Undeclared","No function","North Yorkshire CC","75","70","31820","28120"
"In post","2023","Undeclared","No function","North and North East Lincolnshire","40","35","28380","28120"
"In post","2023","Undeclared","No function","North and West Norfolk","35","30","32140","30880"
"In post","2023","Undeclared","No function","Northumberland","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Norwich and East Norfolk","75","70","30180","28120"
"In post","2023","Undeclared","No function","Nottingham","295","275","33920","29050"
"In post","2023","Undeclared","No function","Overseas","105","105","55550","55260"
"In post","2023","Undeclared","No function","Oxfordshire CC","285","260","41550","38910"
"In post","2023","Undeclared","No function","Perth and Kinross, and Stirling","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Peterborough","80","75","31490","28080"
"In post","2023","Undeclared","No function","Plymouth","75","70","31000","28120"
"In post","2023","Undeclared","No function","Portsmouth","140","130","32610","29650"
"In post","2023","Undeclared","No function","Powys","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","Redbridge and Waltham Forest","50","45","30560","31980"
"In post","2023","Undeclared","No function","Sandwell","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Sefton","120","110","32570","28120"
"In post","2023","Undeclared","No function","Sheffield","225","205","32920","29690"
"In post","2023","Undeclared","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Shropshire","75","65","32000","32920"
"In post","2023","Undeclared","No function","Solihull","40","35","31690","27930"
"In post","2023","Undeclared","No function","Somerset CC","95","90","32710","32420"
"In post","2023","Undeclared","No function","South Ayrshire","5","5","[c]","[c]"
"In post","2023","Undeclared","No function","South Hampshire","100","80","27890","23610"
"In post","2023","Undeclared","No function","South Lanarkshire","55","45","29180","27650"
"In post","2023","Undeclared","No function","South Nottinghamshire","60","55","32200","30940"
"In post","2023","Undeclared","No function","South Teesside","65","60","26280","26140"
"In post","2023","Undeclared","No function","South West Wales","45","45","27490","26500"
"In post","2023","Undeclared","No function","South and West Derbyshire","90","80","35250","32920"
"In post","2023","Undeclared","No function","Southampton","50","45","33490","28120"
"In post","2023","Undeclared","No function","Southend-on-Sea","25","20","[c]","[c]"
"In post","2023","Undeclared","No function","Staffordshire CC","290","270","33650","32060"
"In post","2023","Undeclared","No function","Stoke-on-Trent","50","40","25070","21780"
"In post","2023","Undeclared","No function","Suffolk CC","245","225","32460","32000"
"In post","2023","Undeclared","No function","Sunderland","125","105","25780","22520"
"In post","2023","Undeclared","No function","Swansea","445","380","25960","22500"
"In post","2023","Undeclared","No function","Swindon","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Telford and Wrekin","65","60","28920","28120"
"In post","2023","Undeclared","No function","Thurrock","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Torbay","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Tower Hamlets","145","135","53530","56570"
"In post","2023","Undeclared","No function","Tyneside","500","460","29600","27650"
"In post","2023","Undeclared","No function","Unknown","35","35","30940","28120"
"In post","2023","Undeclared","No function","Wakefield","170","150","33600","32920"
"In post","2023","Undeclared","No function","Walsall","20","15","[c]","[c]"
"In post","2023","Undeclared","No function","Wandsworth","105","100","35180","33800"
"In post","2023","Undeclared","No function","Warrington","130","120","32250","32920"
"In post","2023","Undeclared","No function","Warwickshire CC","40","40","32120","28120"
"In post","2023","Undeclared","No function","West Cumbria","30","25","28960","28120"
"In post","2023","Undeclared","No function","West Essex","45","40","41730","31280"
"In post","2023","Undeclared","No function","West Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","West Lothian","5","5","[c]","[c]"
"In post","2023","Undeclared","No function","West Northamptonshire","65","60","28750","28120"
"In post","2023","Undeclared","No function","West Surrey","130","125","36590","33830"
"In post","2023","Undeclared","No function","West Sussex (North East)","70","60","37070","28730"
"In post","2023","Undeclared","No function","West Sussex (South West)","50","45","31060","28120"
"In post","2023","Undeclared","No function","Westminster","1725","1690","50190","46510"
"In post","2023","Undeclared","No function","Wiltshire","230","220","42710","39280"
"In post","2023","Undeclared","No function","Wirral","80","70","28160","28120"
"In post","2023","Undeclared","No function","Wolverhampton","55","50","27560","26210"
"In post","2023","Undeclared","No function","Worcestershire CC","245","225","32670","32920"
"In post","2023","Undeclared","No function","York","95","90","36490","32920"
"In post","2023","Undeclared","Project Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","200","190","45840","42790"
"In post","2023","Undeclared","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Belfast","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Berkshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Birmingham","15","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Blackpool","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bristol, City of","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Coventry","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Croydon","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Glasgow City","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Greater Manchester South West","20","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Hackney and Newham","45","40","56480","63990"
"In post","2023","Undeclared","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Leeds","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Liverpool","30","30","43010","42140"
"In post","2023","Undeclared","Project Delivery","Manchester","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Mid Lancashire","25","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Nottingham","25","25","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Plymouth","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Portsmouth","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Sheffield","15","15","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Somerset CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","South Hampshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Telford and Wrekin","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Tower Hamlets","30","30","58140","55520"
"In post","2023","Undeclared","Project Delivery","Tyneside","50","50","42190","42140"
"In post","2023","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","West Cumbria","10","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Westminster","110","110","55610","56060"
"In post","2023","Undeclared","Project Delivery","Wiltshire","35","35","44240","41800"
"In post","2023","Undeclared","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Birmingham","25","25","[c]","[c]"
"In post","2023","Undeclared","Property","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Brent","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","Bristol, City of","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2023","Undeclared","Property","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Croydon","20","15","[c]","[c]"
"In post","2023","Undeclared","Property","Devon CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Dorset","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Durham","15","10","[c]","[c]"
"In post","2023","Undeclared","Property","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","East Kent","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Leeds","20","20","[c]","[c]"
"In post","2023","Undeclared","Property","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Milton Keynes","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Nottingham","25","20","[c]","[c]"
"In post","2023","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Plymouth","25","25","[c]","[c]"
"In post","2023","Undeclared","Property","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Sefton","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","Sheffield","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Southampton","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Stoke-on-Trent","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Swansea","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Tower Hamlets","30","30","44760","40070"
"In post","2023","Undeclared","Property","Tyneside","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Surrey","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Westminster","35","35","46590","40940"
"In post","2023","Undeclared","Property","Wiltshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","York","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Ards and North Down","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Berkshire","55","55","43630","42880"
"In post","2023","Undeclared","Security","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Cambridgeshire CC","30","30","[c]","[c]"
