"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Operational Delivery","London","120","[c]","31410","31060"
"Leaver Dept.","2023","Black","No function","Operational Delivery","Outside London","115","[c]","27180","27570"
"Leaver Dept.","2023","Black","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Policy","London","70","[c]","38840","35760"
"Leaver Dept.","2023","Black","No function","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Tax","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Economics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Social Research","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
