"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Tax","West Central Scotland","Outside London","80","80","32130","28130"
"In post","2023","20-29","Tax","West Midlands","Outside London","240","235","31910","28130"
"In post","2023","20-29","Tax","West Yorkshire","Outside London","365","360","30630","28130"
"In post","2023","20-29","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","28450","27810"
"In post","2023","20-29","Unknown","Derbyshire and Nottinghamshire","Outside London","110","110","30620","28120"
"In post","2023","20-29","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","East Wales","Outside London","75","75","29680","28130"
"In post","2023","20-29","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Eastern Scotland","Outside London","1710","1690","32260","29450"
"In post","2023","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","75","34760","34400"
"In post","2023","20-29","Unknown","Greater Manchester","Outside London","205","200","31490","28920"
"In post","2023","20-29","Unknown","Hampshire and Isle of Wight","Outside London","15","15","27750","28240"
"In post","2023","20-29","Unknown","Highlands and Islands","Outside London","85","85","27900","26600"
"In post","2023","20-29","Unknown","Inner London - East","London","295","295","39300","35240"
"In post","2023","20-29","Unknown","Inner London - West","London","1805","1800","38010","34190"
"In post","2023","20-29","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Lancashire","Outside London","25","20","28950","22520"
"In post","2023","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Merseyside","Outside London","75","75","33470","34400"
"In post","2023","20-29","Unknown","North Eastern Scotland","Outside London","90","90","31230","29450"
"In post","2023","20-29","Unknown","North Yorkshire","Outside London","75","75","28250","27100"
"In post","2023","20-29","Unknown","Northern Ireland","Outside London","20","15","27140","25090"
"In post","2023","20-29","Unknown","Northumberland, and Tyne and Wear","Outside London","150","150","31380","28840"
"In post","2023","20-29","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Outer London - South","London","80","80","37070","32580"
"In post","2023","20-29","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Shropshire and Staffordshire","Outside London","35","35","33950","34400"
"In post","2023","20-29","Unknown","South Yorkshire","Outside London","10","10","31990","28120"
"In post","2023","20-29","Unknown","Southern Scotland","Outside London","155","155","28320","29100"
"In post","2023","20-29","Unknown","Surrey, East and West Sussex","Outside London","30","30","32180","28610"
"In post","2023","20-29","Unknown","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Unknown","50","50","33340","28120"
"In post","2023","20-29","Unknown","West Central Scotland","Outside London","1105","1085","30230","29100"
"In post","2023","20-29","Unknown","West Midlands","Outside London","110","110","32150","28840"
"In post","2023","20-29","Unknown","West Wales and The Valleys","Outside London","10","10","25710","21920"
"In post","2023","20-29","Unknown","West Yorkshire","Outside London","295","290","32840","30370"
"In post","2023","20-29","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","30","40900","40750"
"In post","2023","30-39","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Cumbria","Outside London","10","5","[c]","[c]"
"In post","2023","30-39","Commercial","Derbyshire and Nottinghamshire","Outside London","20","20","45520","40320"
"In post","2023","30-39","Commercial","Devon","Outside London","20","20","43070","40050"
"In post","2023","30-39","Commercial","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","East Anglia","Outside London","60","55","41800","39770"
"In post","2023","30-39","Commercial","East Wales","Outside London","55","55","40660","38780"
"In post","2023","30-39","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Eastern Scotland","Outside London","25","25","41430","39480"
"In post","2023","30-39","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","460","440","40120","41100"
"In post","2023","30-39","Commercial","Greater Manchester","Outside London","85","85","51040","48650"
"In post","2023","30-39","Commercial","Hampshire and Isle of Wight","Outside London","70","65","38410","35800"
"In post","2023","30-39","Commercial","Inner London - East","London","40","40","48910","44820"
"In post","2023","30-39","Commercial","Inner London - West","London","280","275","57450","56000"
"In post","2023","30-39","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Lancashire","Outside London","35","35","37750","34170"
"In post","2023","30-39","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Merseyside","Outside London","100","100","38670","39190"
"In post","2023","30-39","Commercial","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","North Yorkshire","Outside London","20","20","44110","39240"
"In post","2023","30-39","Commercial","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Northumberland, and Tyne and Wear","Outside London","25","25","42950","38050"
"In post","2023","30-39","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Outer London - South","London","30","25","45010","43000"
"In post","2023","30-39","Commercial","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Overseas","Overseas","10","10","62250","58690"
"In post","2023","30-39","Commercial","Shropshire and Staffordshire","Outside London","40","40","33490","33830"
"In post","2023","30-39","Commercial","South Yorkshire","Outside London","60","60","42770","38470"
"In post","2023","30-39","Commercial","Southern Scotland","Outside London","15","15","50990","54760"
"In post","2023","30-39","Commercial","Surrey, East and West Sussex","Outside London","10","5","[c]","[c]"
"In post","2023","30-39","Commercial","Tees Valley and Durham","Outside London","20","15","42090","39140"
"In post","2023","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","West Central Scotland","Outside London","35","35","44680","42100"
"In post","2023","30-39","Commercial","West Midlands","Outside London","50","50","48180","41520"
"In post","2023","30-39","Commercial","West Wales and The Valleys","Outside London","50","45","32560","31660"
"In post","2023","30-39","Commercial","West Yorkshire","Outside London","95","90","45940","38120"
"In post","2023","30-39","Communications","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","33930","33370"
"In post","2023","30-39","Communications","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Derbyshire and Nottinghamshire","Outside London","20","20","37210","34750"
"In post","2023","30-39","Communications","Devon","Outside London","10","10","32190","32200"
"In post","2023","30-39","Communications","Dorset and Somerset","Outside London","10","10","33890","34370"
"In post","2023","30-39","Communications","East Anglia","Outside London","10","5","[c]","[c]"
"In post","2023","30-39","Communications","East Wales","Outside London","105","100","40060","39690"
"In post","2023","30-39","Communications","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Eastern Scotland","Outside London","15","15","43350","42350"
"In post","2023","30-39","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","45","38940","36400"
"In post","2023","30-39","Communications","Greater Manchester","Outside London","35","35","40050","37590"
"In post","2023","30-39","Communications","Hampshire and Isle of Wight","Outside London","25","25","38090","37760"
"In post","2023","30-39","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Inner London - East","London","65","65","45420","42430"
"In post","2023","30-39","Communications","Inner London - West","London","575","565","51540","53400"
"In post","2023","30-39","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Merseyside","Outside London","25","20","37600","38800"
"In post","2023","30-39","Communications","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Northern Ireland","Outside London","10","10","37040","38100"
"In post","2023","30-39","Communications","Northumberland, and Tyne and Wear","Outside London","15","15","39290","36480"
"In post","2023","30-39","Communications","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Shropshire and Staffordshire","Outside London","20","20","32110","33990"
"In post","2023","30-39","Communications","South Yorkshire","Outside London","20","20","41700","41950"
"In post","2023","30-39","Communications","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Tees Valley and Durham","Outside London","15","10","33550","31440"
"In post","2023","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","West Central Scotland","Outside London","20","20","34520","33510"
"In post","2023","30-39","Communications","West Midlands","Outside London","25","25","41060","38410"
"In post","2023","30-39","Communications","West Wales and The Valleys","Outside London","35","35","32590","31350"
"In post","2023","30-39","Communications","West Yorkshire","Outside London","20","20","43100","41430"
"In post","2023","30-39","Corporate Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Inner London - East","London","5","5","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Inner London - West","London","15","15","56260","41360"
"In post","2023","30-39","Corporate Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","20","15","30930","31280"
"In post","2023","30-39","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","32040","31280"
"In post","2023","30-39","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","75","75","31050","28130"
"In post","2023","30-39","Counter Fraud","Devon","Outside London","20","15","29200","28120"
"In post","2023","30-39","Counter Fraud","Dorset and Somerset","Outside London","30","25","29160","28120"
"In post","2023","30-39","Counter Fraud","East Anglia","Outside London","35","30","28020","28120"
"In post","2023","30-39","Counter Fraud","East Wales","Outside London","75","70","28010","25880"
"In post","2023","30-39","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","30","25","28260","28120"
"In post","2023","30-39","Counter Fraud","Eastern Scotland","Outside London","25","20","29720","28120"
"In post","2023","30-39","Counter Fraud","Essex","Outside London","15","15","31410","31280"
"In post","2023","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","29470","28130"
"In post","2023","30-39","Counter Fraud","Greater Manchester","Outside London","110","110","32160","28910"
"In post","2023","30-39","Counter Fraud","Hampshire and Isle of Wight","Outside London","35","35","31550","28120"
"In post","2023","30-39","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Inner London - East","London","125","120","37640","32580"
"In post","2023","30-39","Counter Fraud","Inner London - West","London","70","70","43710","40000"
"In post","2023","30-39","Counter Fraud","Kent","Outside London","70","65","28920","25610"
"In post","2023","30-39","Counter Fraud","Lancashire","Outside London","25","25","28320","28120"
"In post","2023","30-39","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Merseyside","Outside London","55","50","30350","28120"
"In post","2023","30-39","Counter Fraud","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","North Yorkshire","Outside London","10","10","31510","32950"
"In post","2023","30-39","Counter Fraud","Northern Ireland","Outside London","30","30","29530","28130"
"In post","2023","30-39","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","140","135","30070","28120"
"In post","2023","30-39","Counter Fraud","Outer London - East and North East","London","60","55","30990","32520"
"In post","2023","30-39","Counter Fraud","Outer London - South","London","60","60","34280","32540"
"In post","2023","30-39","Counter Fraud","Outer London - West and North West","London","15","15","35750","32520"
"In post","2023","30-39","Counter Fraud","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","South Yorkshire","Outside London","20","20","29680","28120"
"In post","2023","30-39","Counter Fraud","Southern Scotland","Outside London","35","35","24370","21690"
"In post","2023","30-39","Counter Fraud","Surrey, East and West Sussex","Outside London","25","20","31150","28120"
"In post","2023","30-39","Counter Fraud","Tees Valley and Durham","Outside London","35","35","27430","28120"
"In post","2023","30-39","Counter Fraud","West Central Scotland","Outside London","95","90","27820","28120"
"In post","2023","30-39","Counter Fraud","West Midlands","Outside London","125","120","31320","28130"
"In post","2023","30-39","Counter Fraud","West Wales and The Valleys","Outside London","65","65","28330","28120"
"In post","2023","30-39","Counter Fraud","West Yorkshire","Outside London","110","110","33370","28130"
"In post","2023","30-39","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","25","25","36570","35410"
"In post","2023","30-39","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","65","42640","38660"
"In post","2023","30-39","Digital, Data and Technology","Cheshire","Outside London","65","65","41450","38640"
"In post","2023","30-39","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","75","75","40630","36630"
"In post","2023","30-39","Digital, Data and Technology","Devon","Outside London","160","155","37950","35390"
"In post","2023","30-39","Digital, Data and Technology","Dorset and Somerset","Outside London","60","60","39220","38590"
"In post","2023","30-39","Digital, Data and Technology","East Anglia","Outside London","50","45","37370","34300"
"In post","2023","30-39","Digital, Data and Technology","East Wales","Outside London","390","385","41470","38830"
"In post","2023","30-39","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Eastern Scotland","Outside London","90","90","39460","35120"
"In post","2023","30-39","Digital, Data and Technology","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","395","385","40780","38790"
"In post","2023","30-39","Digital, Data and Technology","Greater Manchester","Outside London","440","435","42450","39190"
"In post","2023","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","140","135","38130","37690"
"In post","2023","30-39","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","31600","27110"
"In post","2023","30-39","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Inner London - East","London","460","450","53280","56430"
"In post","2023","30-39","Digital, Data and Technology","Inner London - West","London","650","640","52300","54690"
"In post","2023","30-39","Digital, Data and Technology","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Lancashire","Outside London","130","130","40240","37900"
"In post","2023","30-39","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","37680","31980"
"In post","2023","30-39","Digital, Data and Technology","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Merseyside","Outside London","130","130","39100","35000"
"In post","2023","30-39","Digital, Data and Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","North Yorkshire","Outside London","45","40","43540","41200"
"In post","2023","30-39","Digital, Data and Technology","Northern Ireland","Outside London","20","20","38800","35000"
"In post","2023","30-39","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","560","550","43150","41480"
"In post","2023","30-39","Digital, Data and Technology","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Outer London - South","London","215","215","52230","45960"
"In post","2023","30-39","Digital, Data and Technology","Outer London - West and North West","London","70","65","44510","42410"
"In post","2023","30-39","Digital, Data and Technology","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","115","115","41320","41780"
"In post","2023","30-39","Digital, Data and Technology","South Yorkshire","Outside London","175","170","46240","43370"
"In post","2023","30-39","Digital, Data and Technology","Southern Scotland","Outside London","65","65","40030","37950"
"In post","2023","30-39","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","30","30","42310","35010"
"In post","2023","30-39","Digital, Data and Technology","Tees Valley and Durham","Outside London","55","55","40880","37690"
"In post","2023","30-39","Digital, Data and Technology","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","West Central Scotland","Outside London","115","110","41570","38160"
"In post","2023","30-39","Digital, Data and Technology","West Midlands","Outside London","220","215","41470","37880"
"In post","2023","30-39","Digital, Data and Technology","West Wales and The Valleys","Outside London","300","295","37810","35010"
"In post","2023","30-39","Digital, Data and Technology","West Yorkshire","Outside London","215","215","43510","41780"
"In post","2023","30-39","Economics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","East Wales","Outside London","35","35","44050","41050"
"In post","2023","30-39","Economics","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Economics","Greater Manchester","Outside London","15","15","50490","55030"
"In post","2023","30-39","Economics","Inner London - East","London","70","65","63730","62300"
"In post","2023","30-39","Economics","Inner London - West","London","310","300","59960","59370"
"In post","2023","30-39","Economics","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Economics","Outer London - South","London","5","5","[c]","[c]"
"In post","2023","30-39","Economics","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Economics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Tees Valley and Durham","Outside London","10","10","54220","54090"
"In post","2023","30-39","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Economics","West Midlands","Outside London","10","10","49010","47500"
"In post","2023","30-39","Economics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Bedfordshire and Hertfordshire","Outside London","25","25","44300","39120"
"In post","2023","30-39","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","90","85","36070","33370"
"In post","2023","30-39","Finance","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Derbyshire and Nottinghamshire","Outside London","25","25","37360","34700"
"In post","2023","30-39","Finance","Devon","Outside London","25","20","37850","37300"
"In post","2023","30-39","Finance","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Finance","East Anglia","Outside London","35","35","35230","32000"
"In post","2023","30-39","Finance","East Wales","Outside London","85","80","38070","36590"
"In post","2023","30-39","Finance","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Eastern Scotland","Outside London","45","40","36530","34000"
"In post","2023","30-39","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","270","255","42380","41800"
"In post","2023","30-39","Finance","Greater Manchester","Outside London","135","135","42350","38470"
"In post","2023","30-39","Finance","Hampshire and Isle of Wight","Outside London","75","75","40160","40540"
"In post","2023","30-39","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Inner London - East","London","90","90","47230","41740"
"In post","2023","30-39","Finance","Inner London - West","London","480","470","54110","55380"
"In post","2023","30-39","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Lancashire","Outside London","45","45","38220","34170"
"In post","2023","30-39","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Merseyside","Outside London","55","55","36210","34700"
"In post","2023","30-39","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North Yorkshire","Outside London","15","15","42250","37720"
"In post","2023","30-39","Finance","Northern Ireland","Outside London","15","15","40430","38370"
"In post","2023","30-39","Finance","Northumberland, and Tyne and Wear","Outside London","85","80","39040","38470"
"In post","2023","30-39","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Outer London - South","London","25","25","55820","59290"
"In post","2023","30-39","Finance","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","Overseas","10","10","56480","54000"
"In post","2023","30-39","Finance","Shropshire and Staffordshire","Outside London","25","25","41000","41200"
"In post","2023","30-39","Finance","South Yorkshire","Outside London","50","50","43040","39190"
"In post","2023","30-39","Finance","Southern Scotland","Outside London","40","40","40380","39660"
"In post","2023","30-39","Finance","Surrey, East and West Sussex","Outside London","15","15","29570","31460"
"In post","2023","30-39","Finance","Tees Valley and Durham","Outside London","20","20","41730","37750"
"In post","2023","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","West Central Scotland","Outside London","45","40","33660","27770"
"In post","2023","30-39","Finance","West Midlands","Outside London","95","95","40020","37640"
"In post","2023","30-39","Finance","West Wales and The Valleys","Outside London","70","70","35850","32670"
"In post","2023","30-39","Finance","West Yorkshire","Outside London","80","75","42720","38470"
"In post","2023","30-39","Geography","Dorset and Somerset","Outside London","130","125","34480","34370"
"In post","2023","30-39","Geography","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Bedfordshire and Hertfordshire","Outside London","20","20","40010","38020"
"In post","2023","30-39","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","65","36660","34300"
"In post","2023","30-39","Human Resources","Cheshire","Outside London","30","30","37820","38640"
"In post","2023","30-39","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Derbyshire and Nottinghamshire","Outside London","80","75","39530","37710"
"In post","2023","30-39","Human Resources","Devon","Outside London","30","30","33650","32730"
"In post","2023","30-39","Human Resources","Dorset and Somerset","Outside London","20","20","35460","33990"
"In post","2023","30-39","Human Resources","East Anglia","Outside London","50","50","35830","31810"
"In post","2023","30-39","Human Resources","East Wales","Outside London","190","175","35870","31710"
"In post","2023","30-39","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","20","20","28370","27470"
"In post","2023","30-39","Human Resources","Eastern Scotland","Outside London","85","80","38830","37930"
"In post","2023","30-39","Human Resources","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","250","230","37570","38060"
"In post","2023","30-39","Human Resources","Greater Manchester","Outside London","150","145","39660","37130"
"In post","2023","30-39","Human Resources","Hampshire and Isle of Wight","Outside London","110","105","34810","33990"
"In post","2023","30-39","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","34790","35910"
"In post","2023","30-39","Human Resources","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Inner London - East","London","115","110","46620","42920"
"In post","2023","30-39","Human Resources","Inner London - West","London","480","465","48130","43760"
"In post","2023","30-39","Human Resources","Kent","Outside London","15","15","36670","35990"
"In post","2023","30-39","Human Resources","Lancashire","Outside London","40","40","31830","31270"
"In post","2023","30-39","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","35870","33330"
"In post","2023","30-39","Human Resources","Lincolnshire","Outside London","10","10","36730","32850"
