"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","SEO","80","75","42070","42700"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","SEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","London","AA","185","155","23500","23500"
"In post","2023","Declared non-disabled","Home Office","London","AO","870","765","26430","26400"
"In post","2023","Declared non-disabled","Home Office","London","EO","2515","2300","30420","30160"
"In post","2023","Declared non-disabled","Home Office","London","G6","585","570","72610","71050"
"In post","2023","Declared non-disabled","Home Office","London","G7","1395","1360","60610","59400"
"In post","2023","Declared non-disabled","Home Office","London","HEO","1565","1505","36660","36180"
"In post","2023","Declared non-disabled","Home Office","London","SCS level","205","200","90350","83210"
"In post","2023","Declared non-disabled","Home Office","London","SEO","1520","1485","44090","43210"
"In post","2023","Declared non-disabled","Home Office","London","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Outside London","AA","265","220","19500","19500"
"In post","2023","Declared non-disabled","Home Office","Outside London","AO","2975","2555","22440","22400"
"In post","2023","Declared non-disabled","Home Office","Outside London","EO","6860","6275","26740","26110"
"In post","2023","Declared non-disabled","Home Office","Outside London","G6","190","185","67780","65820"
"In post","2023","Declared non-disabled","Home Office","Outside London","G7","750","730","55120","54260"
"In post","2023","Declared non-disabled","Home Office","Outside London","HEO","3010","2890","32630","32160"
"In post","2023","Declared non-disabled","Home Office","Outside London","SCS level","40","40","82390","77280"
"In post","2023","Declared non-disabled","Home Office","Outside London","SEO","1515","1470","39910","39190"
"In post","2023","Declared non-disabled","Home Office","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Overseas","Unknown","110","110","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","EO","105","95","27990","26920"
"In post","2023","Declared non-disabled","Home Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","London","AA","120","120","23980","24380"
"In post","2023","Declared non-disabled","Ministry of Defence","London","AO","325","315","27510","26560"
"In post","2023","Declared non-disabled","Ministry of Defence","London","EO","305","300","32000","31580"
"In post","2023","Declared non-disabled","Ministry of Defence","London","G6","175","170","70660","70470"
"In post","2023","Declared non-disabled","Ministry of Defence","London","G7","340","335","59390","60220"
"In post","2023","Declared non-disabled","Ministry of Defence","London","HEO","395","385","38530","38020"
"In post","2023","Declared non-disabled","Ministry of Defence","London","SCS level","125","120","91250","81330"
"In post","2023","Declared non-disabled","Ministry of Defence","London","SEO","615","605","46400","46350"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","AA","2510","2430","21080","21380"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","AO","6055","5770","25070","22220"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","EO","4730","4575","28780","27470"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","G6","1015","960","71750","70550"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","G7","3530","3415","54490","55110"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","HEO","6675","6450","34420","34000"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","SCS level","225","215","95980","90340"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","SEO","6000","5815","42380","41800"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","Unknown","1415","1375","44160","42230"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","EO","75","75","39010","37040"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","G7","35","35","74790","73500"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","HEO","90","90","45370","43680"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","SEO","100","100","59540","57240"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","London","AA","550","515","25170","23670"
"In post","2023","Declared non-disabled","Ministry of Justice","London","AO","2450","2310","30080","28170"
"In post","2023","Declared non-disabled","Ministry of Justice","London","EO","1355","1315","32180","29660"
"In post","2023","Declared non-disabled","Ministry of Justice","London","G6","350","340","73640","70250"
"In post","2023","Declared non-disabled","Ministry of Justice","London","G7","1020","985","60220","58750"
"In post","2023","Declared non-disabled","Ministry of Justice","London","HEO","1180","1150","37090","35410"
"In post","2023","Declared non-disabled","Ministry of Justice","London","SCS level","150","145","89340","82530"
"In post","2023","Declared non-disabled","Ministry of Justice","London","SEO","1365","1320","46650","43650"
"In post","2023","Declared non-disabled","Ministry of Justice","London","Unknown","1470","1395","35930","34800"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","AA","4345","3955","22530","23230"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","AO","18545","17220","27970","28880"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","EO","6380","6070","30580","28480"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","G6","445","440","74460","68290"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","G7","990","965","57730","55260"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","HEO","4255","4065","35170","32420"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","SCS level","100","100","95140","97640"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","SEO","3020","2880","45540","44330"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","Unknown","11995","11195","30370","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","AO","35","35","27650","28880"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","EO","100","95","39560","39930"
"In post","2023","Declared non-disabled","National Crime Agency","London","G6","30","30","77340","76080"
"In post","2023","Declared non-disabled","National Crime Agency","London","G7","45","45","65040","63040"
"In post","2023","Declared non-disabled","National Crime Agency","London","HEO","140","135","46470","46540"
"In post","2023","Declared non-disabled","National Crime Agency","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","SEO","80","80","52320","50980"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","AO","30","25","26610","27020"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","EO","360","345","36550","36680"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","G7","60","60","62300","62890"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","HEO","365","355","43310","44140"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","SEO","175","170","48530","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","SEO","40","40","48570","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","EO","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","SEO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","SEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","SEO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","EO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G7","75","75","70670","72470"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","HEO","35","35","36040","36330"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SEO","75","70","47670","44250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AO","150","135","22350","22490"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","145","140","27060","27140"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6","130","130","84220","87570"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G7","410","405","73010","77470"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","135","130","33000","33130"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","465","450","48300","52750"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","150","145","28000","26910"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","G6","170","165","70060","68790"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","G7","180","175","53360","52970"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","HEO","115","110","36080","35400"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","45","45","100020","92720"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO","70","70","42850","43000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","EO","170","170","25100","24510"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G6","90","85","64390","62030"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G7","125","125","49540","46250"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","HEO","110","110","32390","32340"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SEO","65","65","38630","37490"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G6","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G7","65","65","50090","49000"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","HEO","65","60","32800","32020"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","70","65","40110","39140"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","G6","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","G7","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","SEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","AA","840","785","23530","23340"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","AO","1970","1850","25890","25060"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","EO","2510","2420","30990","30440"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","G6","975","935","75940","76600"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","G7","1730","1655","60020","59870"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","HEO","2440","2345","36900","37830"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","SCS level","200","195","90530","85200"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","SEO","1960","1880","47000","47860"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","AO","30","25","23780","23460"
"In post","2023","Declared non-disabled","The National Archives","London","EO","40","35","26430","25680"
"In post","2023","Declared non-disabled","The National Archives","London","G6","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","G7","50","45","50440","48710"
"In post","2023","Declared non-disabled","The National Archives","London","HEO","95","95","31950","29840"
"In post","2023","Declared non-disabled","The National Archives","London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","SEO","110","105","41200","39240"
"In post","2023","Declared non-disabled","The National Archives","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","EO","55","55","32370","32300"
"In post","2023","Declared non-disabled","UK Export Finance","London","G6","55","55","77660","77520"
"In post","2023","Declared non-disabled","UK Export Finance","London","G7","105","100","60340","59870"
"In post","2023","Declared non-disabled","UK Export Finance","London","HEO","70","70","36250","35650"
"In post","2023","Declared non-disabled","UK Export Finance","London","SCS level","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","SEO","110","110","46750","45370"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","G7","30","30","56250","54540"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","HEO","40","40","34330","34560"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","SEO","45","45","41730","41410"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","AA","105","65","20650","20150"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","AO","585","425","21600","21200"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","EO","350","320","25480","24840"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","G6","150","145","62970","61240"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","G7","530","505","52810","51460"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","HEO","605","580","31690","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","SCS level","40","40","78810","73770"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","SEO","590","565","38760","38510"
"In post","2023","Declared non-disabled","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","EO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","SEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","HEO","60","60","43090","42340"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO","35","30","58430","58260"
"In post","2023","Declared non-disabled","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","AO","650","595","25240","25620"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","EO","905","855","29890","30610"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","G6","195","185","75210","76990"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","G7","800","765","62020","63900"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","HEO","1220","1150","38570","39690"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","SCS level","155","150","90270","81600"
