"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","East of England","Outside London","Heterosexual / straight","170","160","45700","40620"
"In post","2023","Commercial","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","East of England","Outside London","Unknown","50","45","47580","41290"
"In post","2023","Commercial","London","London","Heterosexual / straight","1200","1180","60290","56000"
"In post","2023","Commercial","London","London","LGBO","85","85","56470","54770"
"In post","2023","Commercial","London","London","Undeclared","155","150","56940","56000"
"In post","2023","Commercial","London","London","Unknown","375","370","53510","54850"
"In post","2023","Commercial","North East (England)","Outside London","Heterosexual / straight","105","100","45980","41360"
"In post","2023","Commercial","North East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","North East (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","North West (England)","Outside London","Heterosexual / straight","540","530","47100","40630"
"In post","2023","Commercial","North West (England)","Outside London","LGBO","30","30","[c]","[c]"
"In post","2023","Commercial","North West (England)","Outside London","Undeclared","40","35","42950","40190"
"In post","2023","Commercial","North West (England)","Outside London","Unknown","170","165","46520","40450"
"In post","2023","Commercial","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Outside London","Heterosexual / straight","250","245","42870","38320"
"In post","2023","Commercial","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","Outside London","Unknown","120","120","42460","35330"
"In post","2023","Commercial","South East (England)","Outside London","Heterosexual / straight","455","440","42900","39650"
"In post","2023","Commercial","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","South East (England)","Outside London","Undeclared","30","30","43310","42660"
"In post","2023","Commercial","South East (England)","Outside London","Unknown","60","60","42360","33990"
"In post","2023","Commercial","South West (England)","Outside London","Heterosexual / straight","1395","1335","43910","42620"
"In post","2023","Commercial","South West (England)","Outside London","LGBO","55","55","39270","34520"
"In post","2023","Commercial","South West (England)","Outside London","Undeclared","175","165","43140","42620"
"In post","2023","Commercial","South West (England)","Outside London","Unknown","220","220","42850","35490"
"In post","2023","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Outside London","Heterosexual / straight","295","280","37350","32950"
"In post","2023","Commercial","Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Wales","Outside London","Undeclared","55","50","33550","31960"
"In post","2023","Commercial","Wales","Outside London","Unknown","45","40","39850","37420"
"In post","2023","Commercial","West Midlands (England)","Outside London","Heterosexual / straight","245","240","46090","38200"
"In post","2023","Commercial","West Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Outside London","Unknown","95","95","49920","41780"
"In post","2023","Commercial","Yorkshire and The Humber","Outside London","Heterosexual / straight","370","365","48280","39820"
"In post","2023","Commercial","Yorkshire and The Humber","Outside London","LGBO","30","30","40000","37490"
"In post","2023","Commercial","Yorkshire and The Humber","Outside London","Undeclared","45","45","50190","52700"
"In post","2023","Commercial","Yorkshire and The Humber","Outside London","Unknown","80","80","54680","56000"
"In post","2023","Communications","East Midlands (England)","Outside London","Heterosexual / straight","80","75","41710","40480"
"In post","2023","Communications","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","East of England","Outside London","Heterosexual / straight","50","50","37190","34550"
"In post","2023","Communications","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","East of England","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","London","London","Heterosexual / straight","1330","1300","49940","45770"
"In post","2023","Communications","London","London","LGBO","165","165","48310","44250"
"In post","2023","Communications","London","London","Undeclared","170","165","49350","44360"
"In post","2023","Communications","London","London","Unknown","530","525","47830","43750"
"In post","2023","Communications","North East (England)","Outside London","Heterosexual / straight","95","90","37810","35000"
"In post","2023","Communications","North East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","North East (England)","Outside London","Unknown","30","25","[c]","[c]"
"In post","2023","Communications","North West (England)","Outside London","Heterosexual / straight","200","190","40160","37590"
"In post","2023","Communications","North West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","North West (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Communications","North West (England)","Outside London","Unknown","45","45","37650","32650"
"In post","2023","Communications","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Outside London","Heterosexual / straight","80","75","40570","39590"
"In post","2023","Communications","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","Outside London","Heterosexual / straight","220","210","36020","33990"
"In post","2023","Communications","South East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Communications","South East (England)","Outside London","Unknown","35","35","40050","34300"
"In post","2023","Communications","South West (England)","Outside London","Heterosexual / straight","225","210","38230","37300"
"In post","2023","Communications","South West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Outside London","Undeclared","35","30","33310","32930"
"In post","2023","Communications","South West (England)","Outside London","Unknown","40","40","38710","35760"
"In post","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Outside London","Heterosexual / straight","180","170","38200","34650"
"In post","2023","Communications","Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Wales","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Communications","Wales","Outside London","Unknown","55","55","37560","34690"
"In post","2023","Communications","West Midlands (England)","Outside London","Heterosexual / straight","110","105","39740","37330"
"In post","2023","Communications","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Outside London","Heterosexual / straight","135","125","42120","39730"
"In post","2023","Communications","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Outside London","Unknown","30","30","42690","43250"
"In post","2023","Counter Fraud","East Midlands (England)","Outside London","Heterosexual / straight","650","600","34510","34170"
"In post","2023","Counter Fraud","East Midlands (England)","Outside London","LGBO","35","35","32080","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Outside London","Undeclared","100","90","35030","34170"
"In post","2023","Counter Fraud","East Midlands (England)","Outside London","Unknown","200","185","33130","33860"
"In post","2023","Counter Fraud","East of England","Outside London","Heterosexual / straight","480","445","30820","30760"
"In post","2023","Counter Fraud","East of England","Outside London","LGBO","40","35","30500","28930"
"In post","2023","Counter Fraud","East of England","Outside London","Undeclared","65","60","31170","30120"
"In post","2023","Counter Fraud","East of England","Outside London","Unknown","150","135","29390","28130"
"In post","2023","Counter Fraud","London","London","Heterosexual / straight","2275","2170","39690","35610"
"In post","2023","Counter Fraud","London","London","LGBO","130","125","39680","35440"
"In post","2023","Counter Fraud","London","London","Undeclared","340","315","39820","39150"
"In post","2023","Counter Fraud","London","London","Unknown","870","820","37340","34370"
"In post","2023","Counter Fraud","North East (England)","Outside London","Heterosexual / straight","895","835","32390","28120"
"In post","2023","Counter Fraud","North East (England)","Outside London","LGBO","55","50","33140","28130"
"In post","2023","Counter Fraud","North East (England)","Outside London","Undeclared","100","90","33360","28120"
"In post","2023","Counter Fraud","North East (England)","Outside London","Unknown","215","200","31210","28130"
"In post","2023","Counter Fraud","North West (England)","Outside London","Heterosexual / straight","1645","1535","35110","34170"
"In post","2023","Counter Fraud","North West (England)","Outside London","LGBO","80","80","33590","34170"
"In post","2023","Counter Fraud","North West (England)","Outside London","Undeclared","210","195","35550","34170"
"In post","2023","Counter Fraud","North West (England)","Outside London","Unknown","635","590","32490","28130"
"In post","2023","Counter Fraud","Northern Ireland","Outside London","Heterosexual / straight","310","290","34980","34700"
"In post","2023","Counter Fraud","Northern Ireland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Outside London","Unknown","105","100","34050","34400"
"In post","2023","Counter Fraud","Scotland","Outside London","Heterosexual / straight","1120","1030","31710","28130"
"In post","2023","Counter Fraud","Scotland","Outside London","LGBO","80","75","30350","28120"
"In post","2023","Counter Fraud","Scotland","Outside London","Undeclared","125","110","30940","28120"
"In post","2023","Counter Fraud","Scotland","Outside London","Unknown","280","255","31280","28130"
"In post","2023","Counter Fraud","South East (England)","Outside London","Heterosexual / straight","830","765","31010","29730"
"In post","2023","Counter Fraud","South East (England)","Outside London","LGBO","65","65","30920","28120"
"In post","2023","Counter Fraud","South East (England)","Outside London","Undeclared","120","110","32220","28720"
"In post","2023","Counter Fraud","South East (England)","Outside London","Unknown","210","190","31610","29730"
"In post","2023","Counter Fraud","South West (England)","Outside London","Heterosexual / straight","565","520","33250","28130"
"In post","2023","Counter Fraud","South West (England)","Outside London","LGBO","35","35","35960","31620"
"In post","2023","Counter Fraud","South West (England)","Outside London","Undeclared","85","80","37460","29730"
"In post","2023","Counter Fraud","South West (England)","Outside London","Unknown","160","140","33470","28130"
"In post","2023","Counter Fraud","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wales","Outside London","Heterosexual / straight","725","670","31080","28120"
"In post","2023","Counter Fraud","Wales","Outside London","LGBO","50","50","32630","28130"
"In post","2023","Counter Fraud","Wales","Outside London","Undeclared","120","105","29520","28120"
"In post","2023","Counter Fraud","Wales","Outside London","Unknown","175","160","29950","28120"
"In post","2023","Counter Fraud","West Midlands (England)","Outside London","Heterosexual / straight","870","805","32950","28130"
"In post","2023","Counter Fraud","West Midlands (England)","Outside London","LGBO","35","30","31550","28130"
"In post","2023","Counter Fraud","West Midlands (England)","Outside London","Undeclared","95","85","32520","28130"
"In post","2023","Counter Fraud","West Midlands (England)","Outside London","Unknown","310","280","32030","28130"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Heterosexual / straight","970","895","33340","28130"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Outside London","LGBO","65","65","33130","28130"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Undeclared","125","115","34100","29730"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Unknown","280","260","32150","28130"
"In post","2023","Debt","East Midlands (England)","Outside London","Heterosexual / straight","390","345","23600","22520"
"In post","2023","Debt","East Midlands (England)","Outside London","LGBO","40","40","24080","22520"
"In post","2023","Debt","East Midlands (England)","Outside London","Undeclared","35","30","23520","22520"
"In post","2023","Debt","East Midlands (England)","Outside London","Unknown","190","175","23080","22520"
"In post","2023","Debt","East of England","Outside London","Heterosexual / straight","90","75","27280","25610"
"In post","2023","Debt","East of England","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","East of England","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","East of England","Outside London","Unknown","40","35","25790","25610"
"In post","2023","Debt","London","London","Heterosexual / straight","335","305","30240","26920"
"In post","2023","Debt","London","London","LGBO","15","10","[c]","[c]"
"In post","2023","Debt","London","London","Undeclared","50","45","29900","26920"
"In post","2023","Debt","London","London","Unknown","235","210","28830","26920"
"In post","2023","Debt","North East (England)","Outside London","Heterosexual / straight","590","520","23710","22520"
"In post","2023","Debt","North East (England)","Outside London","LGBO","45","45","23610","22520"
"In post","2023","Debt","North East (England)","Outside London","Undeclared","50","40","22980","22520"
"In post","2023","Debt","North East (England)","Outside London","Unknown","340","315","23270","22520"
"In post","2023","Debt","North West (England)","Outside London","Heterosexual / straight","430","395","25090","22520"
"In post","2023","Debt","North West (England)","Outside London","LGBO","45","40","24910","22520"
"In post","2023","Debt","North West (England)","Outside London","Undeclared","55","50","24760","22520"
"In post","2023","Debt","North West (England)","Outside London","Unknown","225","200","23850","22520"
"In post","2023","Debt","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Scotland","Outside London","Heterosexual / straight","835","755","24690","22520"
"In post","2023","Debt","Scotland","Outside London","LGBO","80","80","25290","22520"
"In post","2023","Debt","Scotland","Outside London","Undeclared","80","70","24480","22520"
"In post","2023","Debt","Scotland","Outside London","Unknown","500","465","23560","22520"
"In post","2023","Debt","South East (England)","Outside London","Heterosexual / straight","40","30","31140","29730"
"In post","2023","Debt","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","South East (England)","Outside London","Unknown","30","25","28620","28910"
"In post","2023","Debt","South West (England)","Outside London","Heterosexual / straight","115","100","23660","21690"
"In post","2023","Debt","South West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","South West (England)","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Debt","South West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Wales","Outside London","Heterosexual / straight","305","285","25600","22520"
"In post","2023","Debt","Wales","Outside London","LGBO","35","35","26110","22520"
"In post","2023","Debt","Wales","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Debt","Wales","Outside London","Unknown","150","140","24990","22520"
"In post","2023","Debt","West Midlands (England)","Outside London","Heterosexual / straight","825","740","23890","22520"
"In post","2023","Debt","West Midlands (England)","Outside London","LGBO","55","50","23220","21690"
"In post","2023","Debt","West Midlands (England)","Outside London","Undeclared","85","70","22880","21690"
"In post","2023","Debt","West Midlands (England)","Outside London","Unknown","265","240","23280","22520"
"In post","2023","Debt","Yorkshire and The Humber","Outside London","Heterosexual / straight","680","590","24860","22520"
"In post","2023","Debt","Yorkshire and The Humber","Outside London","LGBO","35","35","23990","22520"
"In post","2023","Debt","Yorkshire and The Humber","Outside London","Undeclared","70","60","24410","22110"
"In post","2023","Debt","Yorkshire and The Humber","Outside London","Unknown","255","225","23850","22520"
"In post","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Heterosexual / straight","325","320","39010","35000"
"In post","2023","Digital, Data & Technology","East Midlands (England)","Outside London","LGBO","35","30","36210","33990"
"In post","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Undeclared","65","65","36440","32810"
"In post","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Unknown","70","70","36930","33710"
"In post","2023","Digital, Data & Technology","East of England","Outside London","Heterosexual / straight","435","420","37110","34640"
"In post","2023","Digital, Data & Technology","East of England","Outside London","LGBO","30","30","35620","32510"
"In post","2023","Digital, Data & Technology","East of England","Outside London","Undeclared","80","80","36330","36000"
"In post","2023","Digital, Data & Technology","East of England","Outside London","Unknown","105","100","36400","35000"
"In post","2023","Digital, Data & Technology","London","London","Heterosexual / straight","3505","3445","50860","46540"
"In post","2023","Digital, Data & Technology","London","London","LGBO","335","330","51700","54630"
"In post","2023","Digital, Data & Technology","London","London","Undeclared","490","475","50280","46980"
"In post","2023","Digital, Data & Technology","London","London","Unknown","1235","1215","47640","43210"
"In post","2023","Digital, Data & Technology","North East (England)","Outside London","Heterosexual / straight","1885","1815","43240","39000"
"In post","2023","Digital, Data & Technology","North East (England)","Outside London","LGBO","105","105","42430","38470"
"In post","2023","Digital, Data & Technology","North East (England)","Outside London","Undeclared","205","200","43890","40400"
"In post","2023","Digital, Data & Technology","North East (England)","Outside London","Unknown","530","515","42090","38470"
"In post","2023","Digital, Data & Technology","North West (England)","Outside London","Heterosexual / straight","2635","2565","42970","38800"
"In post","2023","Digital, Data & Technology","North West (England)","Outside London","LGBO","185","180","40540","37680"
"In post","2023","Digital, Data & Technology","North West (England)","Outside London","Undeclared","295","285","42820","38470"
"In post","2023","Digital, Data & Technology","North West (England)","Outside London","Unknown","700","685","41780","38470"
"In post","2023","Digital, Data & Technology","Northern Ireland","Outside London","Heterosexual / straight","70","65","35760","34700"
"In post","2023","Digital, Data & Technology","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Overseas","Overseas","Heterosexual / straight","55","55","39850","37810"
"In post","2023","Digital, Data & Technology","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scotland","Outside London","Heterosexual / straight","675","660","40270","37950"
"In post","2023","Digital, Data & Technology","Scotland","Outside London","LGBO","45","45","37410","34730"
"In post","2023","Digital, Data & Technology","Scotland","Outside London","Undeclared","75","70","38310","34700"
"In post","2023","Digital, Data & Technology","Scotland","Outside London","Unknown","320","315","41060","37950"
"In post","2023","Digital, Data & Technology","South East (England)","Outside London","Heterosexual / straight","1110","1070","39340","36300"
"In post","2023","Digital, Data & Technology","South East (England)","Outside London","LGBO","65","65","37260","34130"
"In post","2023","Digital, Data & Technology","South East (England)","Outside London","Undeclared","175","170","41110","37760"
"In post","2023","Digital, Data & Technology","South East (England)","Outside London","Unknown","250","240","41720","37350"
"In post","2023","Digital, Data & Technology","South West (England)","Outside London","Heterosexual / straight","2770","2665","40930","39500"
"In post","2023","Digital, Data & Technology","South West (England)","Outside London","LGBO","175","170","36740","34850"
"In post","2023","Digital, Data & Technology","South West (England)","Outside London","Undeclared","565","535","39820","39460"
"In post","2023","Digital, Data & Technology","South West (England)","Outside London","Unknown","465","455","39580","37350"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Wales","Outside London","Heterosexual / straight","1525","1485","42880","40170"
"In post","2023","Digital, Data & Technology","Wales","Outside London","LGBO","95","95","38320","35150"
"In post","2023","Digital, Data & Technology","Wales","Outside London","Undeclared","250","245","43300","41710"
"In post","2023","Digital, Data & Technology","Wales","Outside London","Unknown","450","440","41970","38490"
"In post","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Heterosexual / straight","1290","1265","42110","39520"
"In post","2023","Digital, Data & Technology","West Midlands (England)","Outside London","LGBO","70","70","41320","37510"
"In post","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Undeclared","130","125","44140","41200"
"In post","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Unknown","445","435","40570","36990"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Heterosexual / straight","1295","1255","44190","40970"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","LGBO","85","85","42560","38670"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Undeclared","150","145","43300","40680"
"In post","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Unknown","415","405","44120","40090"
"In post","2023","Finance","East Midlands (England)","Outside London","Heterosexual / straight","245","230","37200","35000"
