"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Research","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other","London","55","55","37050","35040"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","London","755","740","50980","53030"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","Outside London","80","75","40630","35620"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Project Delivery","London","135","135","52050","53030"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","40","40","45840","48370"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Security","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Social Research","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Statistics","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Commercial","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Commercial","Outside London","120","120","44860","41880"
"In post","2023","Declared non-disabled","Department for Education","Communications","London","65","60","51650","47160"
"In post","2023","Declared non-disabled","Department for Education","Communications","Outside London","110","105","39710","37790"
"In post","2023","Declared non-disabled","Department for Education","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Digital, Data and Technology","London","75","75","51400","55020"
"In post","2023","Declared non-disabled","Department for Education","Digital, Data and Technology","Outside London","470","455","44620","40570"
"In post","2023","Declared non-disabled","Department for Education","Economics","London","30","30","55890","55200"
"In post","2023","Declared non-disabled","Department for Education","Economics","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Finance","London","75","75","56770","53310"
"In post","2023","Declared non-disabled","Department for Education","Finance","Outside London","345","335","44730","43790"
"In post","2023","Declared non-disabled","Department for Education","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Human Resources","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Human Resources","Outside London","95","90","39250","37590"
"In post","2023","Declared non-disabled","Department for Education","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Knowledge and Information Management","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Legal","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Legal","Outside London","45","40","57170","62540"
"In post","2023","Declared non-disabled","Department for Education","Operational Delivery","London","285","275","50470","55020"
"In post","2023","Declared non-disabled","Department for Education","Operational Delivery","Outside London","1030","995","43600","38070"
"In post","2023","Declared non-disabled","Department for Education","Operational Research","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Operational Research","Outside London","35","30","48430","51360"
"In post","2023","Declared non-disabled","Department for Education","Policy","London","600","565","55720","55780"
"In post","2023","Declared non-disabled","Department for Education","Policy","Outside London","725","685","45120","38640"
"In post","2023","Declared non-disabled","Department for Education","Project Delivery","London","205","200","53970","55380"
"In post","2023","Declared non-disabled","Department for Education","Project Delivery","Outside London","490","475","49090","51360"
"In post","2023","Declared non-disabled","Department for Education","Property","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Property","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Security","Outside London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Social Research","London","30","30","49820","51070"
"In post","2023","Declared non-disabled","Department for Education","Social Research","Outside London","40","35","48560","47560"
"In post","2023","Declared non-disabled","Department for Education","Statistics","London","60","55","47880","46600"
"In post","2023","Declared non-disabled","Department for Education","Statistics","Outside London","155","145","44940","43490"
"In post","2023","Declared non-disabled","Department for Education","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Education","Unknown","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","Outside London","110","105","37450","37300"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","London","60","60","46660","40260"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","Outside London","95","90","38450","37680"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","90","85","48540","43500"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","570","555","43480","49400"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Economics","London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Economics","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","London","50","50","50770","54330"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","Outside London","275","265","42010","37710"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","London","45","45","47760","43490"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","170","160","44310","41000"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","35","35","31670","30320"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","London","115","110","40200","38150"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","2960","2780","28050","25920"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","Outside London","65","60","37880","32480"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","London","1400","1365","46720","40710"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","Outside London","1220","1170","41830","37300"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","150","140","37980","37300"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","Outside London","265","255","40980","37300"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","755","725","34160","30350"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Outside London","35","35","42400","40260"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Veterinarian","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","260","245","43720","39230"
"In post","2023","Declared non-disabled","Department for International Trade","Commercial","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Communications","London","50","50","48000","43350"
"In post","2023","Declared non-disabled","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Digital, Data and Technology","London","75","70","52210","52220"
"In post","2023","Declared non-disabled","Department for International Trade","Digital, Data and Technology","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Economics","London","80","80","49460","55370"
"In post","2023","Declared non-disabled","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Finance","London","50","50","51030","50540"
"In post","2023","Declared non-disabled","Department for International Trade","Finance","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Human Resources","London","55","55","46160","41790"
"In post","2023","Declared non-disabled","Department for International Trade","Human Resources","Outside London","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","International Trade","London","685","675","50700","49030"
"In post","2023","Declared non-disabled","Department for International Trade","International Trade","Outside London","245","240","43990","42030"
"In post","2023","Declared non-disabled","Department for International Trade","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Operational Delivery","London","75","75","40270","35510"
"In post","2023","Declared non-disabled","Department for International Trade","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Other","London","65","65","49730","41750"
"In post","2023","Declared non-disabled","Department for International Trade","Other","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Policy","London","125","125","50360","43790"
"In post","2023","Declared non-disabled","Department for International Trade","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Project Delivery","London","45","45","54340","55370"
"In post","2023","Declared non-disabled","Department for International Trade","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Security","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Social Research","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Statistics","London","40","40","51080","55370"
"In post","2023","Declared non-disabled","Department for International Trade","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Unknown","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","Unknown","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Commercial","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Communications","London","55","55","47150","44580"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","55","50","57580","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","70","65","47990","43150"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Economics","London","45","45","50650","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Finance","London","60","55","53310","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Finance","Outside London","50","45","46490","42500"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Human Resources","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","55","55","38640","35260"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","35","35","33660","31290"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","London","125","125","42390","39000"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","450","425","36440","33450"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","London","60","55","50860","48260"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","350","315","58190","60050"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","London","895","870","53130","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Outside London","320","310","43910","37640"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","London","60","55","53240","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","65","65","47010","49700"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Security","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","London","95","95","49000","45590"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Commercial","London","75","75","56620","55740"
"In post","2023","Declared non-disabled","Department for Transport","Commercial","Outside London","200","185","35190","31660"
"In post","2023","Declared non-disabled","Department for Transport","Communications","London","45","45","48310","44570"
"In post","2023","Declared non-disabled","Department for Transport","Communications","Outside London","105","100","34490","31660"
"In post","2023","Declared non-disabled","Department for Transport","Corporate Finance","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Counter Fraud","Outside London","30","30","32930","31660"
"In post","2023","Declared non-disabled","Department for Transport","Digital, Data and Technology","London","40","40","50080","47820"
"In post","2023","Declared non-disabled","Department for Transport","Digital, Data and Technology","Outside London","795","780","41120","39430"
"In post","2023","Declared non-disabled","Department for Transport","Economics","London","105","100","52870","55740"
"In post","2023","Declared non-disabled","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Finance","London","105","100","56360","57410"
"In post","2023","Declared non-disabled","Department for Transport","Finance","Outside London","260","250","36920","33150"
"In post","2023","Declared non-disabled","Department for Transport","Human Resources","London","45","45","54370","55460"
"In post","2023","Declared non-disabled","Department for Transport","Human Resources","Outside London","295","280","36020","32810"
"In post","2023","Declared non-disabled","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Internal Audit","Outside London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","International Trade","London","35","35","62980","59860"
"In post","2023","Declared non-disabled","Department for Transport","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Knowledge and Information Management","Outside London","45","40","38290","34970"
"In post","2023","Declared non-disabled","Department for Transport","Legal","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Medicine","Outside London","35","30","78240","86720"
"In post","2023","Declared non-disabled","Department for Transport","Operational Delivery","London","295","285","36260","31480"
"In post","2023","Declared non-disabled","Department for Transport","Operational Delivery","Outside London","5940","5340","26720","26780"
"In post","2023","Declared non-disabled","Department for Transport","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Operational Research","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Operational Research","Outside London","35","35","34870","33430"
"In post","2023","Declared non-disabled","Department for Transport","Other","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Other","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Planning","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Planning","Outside London","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Policy","London","650","635","54110","55740"
"In post","2023","Declared non-disabled","Department for Transport","Policy","Outside London","410","390","39140","39430"
"In post","2023","Declared non-disabled","Department for Transport","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Project Delivery","London","265","260","58450","55740"
"In post","2023","Declared non-disabled","Department for Transport","Project Delivery","Outside London","135","130","40540","39430"
"In post","2023","Declared non-disabled","Department for Transport","Property","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Property","Outside London","105","100","33560","31660"
"In post","2023","Declared non-disabled","Department for Transport","Science and Engineering","London","55","50","54370","55740"
"In post","2023","Declared non-disabled","Department for Transport","Science and Engineering","Outside London","85","85","42490","39680"
"In post","2023","Declared non-disabled","Department for Transport","Science and Engineering","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Security","London","80","80","49370","45180"
"In post","2023","Declared non-disabled","Department for Transport","Security","Outside London","105","105","31860","27260"
"In post","2023","Declared non-disabled","Department for Transport","Social Research","London","30","30","53650","55460"
"In post","2023","Declared non-disabled","Department for Transport","Social Research","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Statistics","London","50","50","47290","43750"
"In post","2023","Declared non-disabled","Department for Transport","Statistics","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","London","275","265","52770","43320"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","Outside London","170","165","54790","39930"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Commercial","London","80","80","45050","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Commercial","Outside London","495","465","38730","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Communications","London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Communications","Outside London","85","80","42860","40790"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Counter Fraud","London","785","720","31850","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Outside London","3805","3425","28720","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","London","165","160","49560","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Outside London","3020","2895","43330","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Economics","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Economics","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Finance","London","115","110","50190","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Finance","Outside London","735","685","39070","34970"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Human Resources","London","90","85","43750","39180"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Human Resources","Outside London","405","380","41890","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","London","110","105","43720","39780"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","Outside London","215","200","32220","34170"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Legal","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Operational Delivery","London","4215","3845","32590","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Operational Delivery","Outside London","41985","37135","27530","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Operational Delivery","Unknown","150","145","28090","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Operational Research","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Operational Research","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Other","London","200","195","46470","38300"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Other","Outside London","3225","2850","26380","21690"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Other","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Policy","London","460","440","50010","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Policy","Outside London","400","380","42970","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Project Delivery","London","165","160","46910","39780"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Project Delivery","Outside London","980","890","38970","34970"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Property","London","35","35","46860","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Property","Outside London","160","150","42260","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Property","Unknown","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Psychology","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Psychology","Outside London","40","40","36340","36690"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Science and Engineering","Outside London","415","390","40150","36630"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Security","London","70","70","49170","43760"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Security","Outside London","320","300","39710","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Social Research","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Social Research","Outside London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Statistics","London","40","35","54600","58370"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Statistics","Outside London","145","140","44190","38470"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","London","50","50","43220","39150"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","Outside London","215","205","29560","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Commercial","London","45","40","50400","53400"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Commercial","Outside London","30","30","47680","40040"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Communications","London","60","55","50670","45200"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","London","95","90","49230","44300"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","Outside London","55","55","47500","49590"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Finance","London","40","40","46590","43000"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Finance","Outside London","85","85","43940","41480"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Human Resources","London","85","80","47500","40880"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Human Resources","Outside London","50","50","42240","38970"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
