"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","London","AO","10","10","25610","25610"
"In post","2023","Department for Work and Pensions","Policy","London","EO","50","45","32460","32520"
"In post","2023","Department for Work and Pensions","Policy","London","G6","65","60","73880","72550"
"In post","2023","Department for Work and Pensions","Policy","London","G7","160","155","57060","55150"
"In post","2023","Department for Work and Pensions","Policy","London","HEO","165","160","38930","39150"
"In post","2023","Department for Work and Pensions","Policy","London","SCS level","30","30","83570","80180"
"In post","2023","Department for Work and Pensions","Policy","London","SEO","140","140","44260","43760"
"In post","2023","Department for Work and Pensions","Policy","Outside London","AO","25","25","21690","21690"
"In post","2023","Department for Work and Pensions","Policy","Outside London","EO","30","30","28120","28120"
"In post","2023","Department for Work and Pensions","Policy","Outside London","G6","40","35","69410","68580"
"In post","2023","Department for Work and Pensions","Policy","Outside London","G7","125","115","52350","50160"
"In post","2023","Department for Work and Pensions","Policy","Outside London","HEO","150","145","34720","34170"
"In post","2023","Department for Work and Pensions","Policy","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Outside London","SEO","150","140","39560","38470"
"In post","2023","Department for Work and Pensions","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","London","EO","35","35","32050","32520"
"In post","2023","Department for Work and Pensions","Project Delivery","London","G6","15","15","74860","72550"
"In post","2023","Department for Work and Pensions","Project Delivery","London","G7","40","35","55650","55150"
"In post","2023","Department for Work and Pensions","Project Delivery","London","HEO","85","80","39170","39150"
"In post","2023","Department for Work and Pensions","Project Delivery","London","SCS level","15","15","94220","88190"
"In post","2023","Department for Work and Pensions","Project Delivery","London","SEO","45","45","44240","43760"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","AO","40","30","21860","21690"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","EO","195","175","28140","28120"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","G6","65","60","67290","66860"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","G7","170","160","51160","50160"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","HEO","515","465","34480","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","SCS level","20","20","86030","78870"
"In post","2023","Department for Work and Pensions","Project Delivery","Outside London","SEO","285","265","39040","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","EO","10","10","32460","32520"
"In post","2023","Department for Work and Pensions","Property","London","G6","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","SEO","25","20","44960","43760"
"In post","2023","Department for Work and Pensions","Property","Outside London","AO","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Outside London","EO","15","15","28550","28120"
"In post","2023","Department for Work and Pensions","Property","Outside London","G6","20","20","69220","66860"
"In post","2023","Department for Work and Pensions","Property","Outside London","G7","50","45","52590","50160"
"In post","2023","Department for Work and Pensions","Property","Outside London","HEO","50","50","35150","34170"
"In post","2023","Department for Work and Pensions","Property","Outside London","SEO","60","60","39180","38470"
"In post","2023","Department for Work and Pensions","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","HEO","10","10","41310","39640"
"In post","2023","Department for Work and Pensions","Property","Unknown","SEO","20","20","46430","44600"
"In post","2023","Department for Work and Pensions","Psychology","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Outside London","EO","10","10","28520","28120"
"In post","2023","Department for Work and Pensions","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Outside London","HEO","35","30","37120","36690"
"In post","2023","Department for Work and Pensions","Psychology","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","EO","125","125","27450","27320"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","G6","20","15","73260","72670"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","G7","80","75","56840","55320"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","HEO","140","125","33640","32800"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Outside London","SEO","145","135","42520","40840"
"In post","2023","Department for Work and Pensions","Security","London","EO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","London","G6","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","London","G7","20","20","58180","55150"
"In post","2023","Department for Work and Pensions","Security","London","HEO","35","35","39150","39150"
"In post","2023","Department for Work and Pensions","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","London","SEO","25","25","43530","43760"
"In post","2023","Department for Work and Pensions","Security","Outside London","AO","25","20","21840","21690"
"In post","2023","Department for Work and Pensions","Security","Outside London","EO","70","60","28110","28120"
"In post","2023","Department for Work and Pensions","Security","Outside London","G6","25","25","68990","66860"
"In post","2023","Department for Work and Pensions","Security","Outside London","G7","60","60","53770","50160"
"In post","2023","Department for Work and Pensions","Security","Outside London","HEO","130","120","34290","34170"
"In post","2023","Department for Work and Pensions","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Outside London","SEO","125","120","38870","38470"
"In post","2023","Department for Work and Pensions","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","London","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","London","HEO","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","London","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Outside London","G7","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Outside London","SEO","10","10","41400","41080"
"In post","2023","Department for Work and Pensions","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","London","G7","20","15","63560","61990"
"In post","2023","Department for Work and Pensions","Statistics","London","HEO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","London","SEO","10","10","43780","43760"
"In post","2023","Department for Work and Pensions","Statistics","Outside London","EO","20","15","28170","28210"
"In post","2023","Department for Work and Pensions","Statistics","Outside London","G6","10","10","70930","70570"
"In post","2023","Department for Work and Pensions","Statistics","Outside London","G7","50","50","55940","53190"
"In post","2023","Department for Work and Pensions","Statistics","Outside London","HEO","40","40","34440","34170"
"In post","2023","Department for Work and Pensions","Statistics","Outside London","SEO","55","50","39160","38470"
"In post","2023","Department for Work and Pensions","Statistics","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","EO","25","25","32520","32520"
"In post","2023","Department for Work and Pensions","Unknown","London","G6","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","HEO","25","25","41080","39150"
"In post","2023","Department for Work and Pensions","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","SEO","10","10","45780","43760"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","AO","120","110","21850","21690"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","EO","130","120","28220","28120"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","G7","25","25","54130","53190"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","HEO","30","30","34520","34170"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Outside London","SEO","20","20","39730","38470"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","London","EO","10","10","29330","28620"
"In post","2023","Department of Health and Social Care","Commercial","London","G6","15","15","77160","69010"
"In post","2023","Department of Health and Social Care","Commercial","London","G7","25","20","54900","54690"
"In post","2023","Department of Health and Social Care","Commercial","London","HEO","15","15","33900","33650"
"In post","2023","Department of Health and Social Care","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","London","SEO","20","20","42500","41950"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","G6","10","10","68590","68370"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","G7","15","15","52930","51920"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","HEO","20","20","31430","30860"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","Outside London","SEO","40","35","38850","38120"
"In post","2023","Department of Health and Social Care","Communications","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Communications","London","EO","15","15","28780","28420"
"In post","2023","Department of Health and Social Care","Communications","London","G6","15","15","68570","67890"
"In post","2023","Department of Health and Social Care","Communications","London","G7","35","35","55890","55100"
"In post","2023","Department of Health and Social Care","Communications","London","HEO","25","20","34680","34190"
"In post","2023","Department of Health and Social Care","Communications","London","SCS level","10","10","88740","82330"
"In post","2023","Department of Health and Social Care","Communications","London","SEO","45","45","42420","41720"
"In post","2023","Department of Health and Social Care","Communications","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Communications","Outside London","G7","10","10","55980","55760"
"In post","2023","Department of Health and Social Care","Communications","Outside London","HEO","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Communications","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","EO","20","15","29260","28790"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","G6","40","40","70910","67890"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","G7","80","80","55200","54690"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","HEO","40","35","33860","33500"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","10","10","88500","80830"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","London","SEO","80","75","41970","41480"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","G6","25","25","66940","63960"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","G7","65","65","51370","50770"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","HEO","25","25","30570","29780"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","SCS level","10","10","98000","95000"
"In post","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","SEO","50","45","38560","37920"
"In post","2023","Department of Health and Social Care","Economics","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","London","G7","10","10","55330","54690"
"In post","2023","Department of Health and Social Care","Economics","London","HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Finance","London","EO","25","25","29030","28630"
"In post","2023","Department of Health and Social Care","Finance","London","G6","15","15","69740","68320"
"In post","2023","Department of Health and Social Care","Finance","London","G7","30","30","56000","54690"
"In post","2023","Department of Health and Social Care","Finance","London","HEO","10","10","34780","34190"
"In post","2023","Department of Health and Social Care","Finance","London","SCS level","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Finance","London","SEO","40","40","42270","41950"
"In post","2023","Department of Health and Social Care","Finance","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Finance","Outside London","EO","30","30","25210","25110"
"In post","2023","Department of Health and Social Care","Finance","Outside London","G6","25","20","65610","64210"
"In post","2023","Department of Health and Social Care","Finance","Outside London","G7","35","35","53160","52200"
"In post","2023","Department of Health and Social Care","Finance","Outside London","HEO","15","15","30580","30370"
"In post","2023","Department of Health and Social Care","Finance","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Finance","Outside London","SEO","30","30","39140","38120"
"In post","2023","Department of Health and Social Care","Human Resources","London","AO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Human Resources","London","EO","40","40","28490","27960"
"In post","2023","Department of Health and Social Care","Human Resources","London","G6","15","15","68330","67890"
"In post","2023","Department of Health and Social Care","Human Resources","London","G7","35","35","55230","54690"
"In post","2023","Department of Health and Social Care","Human Resources","London","HEO","35","35","33570","33500"
"In post","2023","Department of Health and Social Care","Human Resources","London","SCS level","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Human Resources","London","SEO","20","20","41650","41480"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","EO","35","35","25560","25190"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","G6","15","15","64090","63960"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","G7","30","30","52020","50830"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","HEO","15","15","30740","30370"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Human Resources","Outside London","SEO","20","20","38480","38120"
"In post","2023","Department of Health and Social Care","Intelligence Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","London","SEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","London","SEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Legal","Outside London","SEO","15","15","40480","41190"
"In post","2023","Department of Health and Social Care","Medicine","London","EO","15","15","29510","28770"
"In post","2023","Department of Health and Social Care","Medicine","London","G6","55","45","77990","70270"
"In post","2023","Department of Health and Social Care","Medicine","London","G7","50","50","56760","54990"
"In post","2023","Department of Health and Social Care","Medicine","London","HEO","20","20","34610","34190"
"In post","2023","Department of Health and Social Care","Medicine","London","SCS level","115","100","110990","104050"
"In post","2023","Department of Health and Social Care","Medicine","London","SEO","40","35","44970","42510"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","G6","40","35","77540","79590"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","G7","40","35","52810","51860"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","HEO","25","20","35780","35570"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","SCS level","150","130","116530","116410"
"In post","2023","Department of Health and Social Care","Medicine","Outside London","SEO","40","40","43020","42320"
"In post","2023","Department of Health and Social Care","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","AA","30","20","23340","23470"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","AO","105","90","25040","24780"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","EO","255","245","28880","28360"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","G6","155","150","71250","67890"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","G7","235","230","55510","54460"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","HEO","260","255","34320","33330"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","SCS level","70","70","93420","83300"
"In post","2023","Department of Health and Social Care","Operational Delivery","London","SEO","255","250","42090","41280"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","AA","30","25","20430","20100"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","AO","270","240","21880","21480"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","EO","225","215","25940","25250"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","G6","140","135","67420","65000"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","G7","320","310","52830","51490"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","HEO","295","280","31490","30370"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","SCS level","30","30","94540","90430"
"In post","2023","Department of Health and Social Care","Operational Delivery","Outside London","SEO","310","300","39460","38600"
"In post","2023","Department of Health and Social Care","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","London","G7","20","20","55850","54990"
"In post","2023","Department of Health and Social Care","Operational Research","London","HEO","10","10","33910","33940"
"In post","2023","Department of Health and Social Care","Operational Research","London","SCS level","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","London","SEO","10","10","41890","41480"
"In post","2023","Department of Health and Social Care","Operational Research","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","EO","20","20","28330","28220"
"In post","2023","Department of Health and Social Care","Other","London","G6","15","15","68820","68710"
"In post","2023","Department of Health and Social Care","Other","London","G7","15","15","56360","54840"
"In post","2023","Department of Health and Social Care","Other","London","HEO","10","10","34420","34190"
"In post","2023","Department of Health and Social Care","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","SEO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Outside London","G6","15","10","67200","66940"
"In post","2023","Department of Health and Social Care","Other","Outside London","G7","25","25","51850","51050"
"In post","2023","Department of Health and Social Care","Other","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Outside London","SEO","20","20","39590","39000"
"In post","2023","Department of Health and Social Care","Planning","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Planning","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","London","EO","10","10","28640","28770"
"In post","2023","Department of Health and Social Care","Policy","London","G6","35","35","68810","67890"
"In post","2023","Department of Health and Social Care","Policy","London","G7","85","85","55420","54690"
"In post","2023","Department of Health and Social Care","Policy","London","HEO","45","45","34410","34190"
"In post","2023","Department of Health and Social Care","Policy","London","SCS level","35","35","82430","77680"
"In post","2023","Department of Health and Social Care","Policy","London","SEO","60","60","42260","41950"
"In post","2023","Department of Health and Social Care","Policy","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","Outside London","G6","20","15","65910","63960"
"In post","2023","Department of Health and Social Care","Policy","Outside London","G7","35","35","51820","50830"
"In post","2023","Department of Health and Social Care","Policy","Outside London","HEO","20","20","31550","30950"
"In post","2023","Department of Health and Social Care","Policy","Outside London","SCS level","10","10","82490","80800"
"In post","2023","Department of Health and Social Care","Policy","Outside London","SEO","25","20","39490","38590"
"In post","2023","Department of Health and Social Care","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","G6","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","G7","15","15","55050","54690"
"In post","2023","Department of Health and Social Care","Project Delivery","London","HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","SEO","15","15","42130","41950"
"In post","2023","Department of Health and Social Care","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","Outside London","G7","10","10","52110","50830"
"In post","2023","Department of Health and Social Care","Project Delivery","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","AO","[c]","[c]","[c]","[c]"
