"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Black","HM Land Registry","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Black","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","AA/AO","Female","450","430","29600","29140"
"In post","2023","Black","HM Prison and Probation Service","AA/AO","Male","730","710","31660","32410"
"In post","2023","Black","HM Prison and Probation Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","EO","Female","100","95","33530","32790"
"In post","2023","Black","HM Prison and Probation Service","EO","Male","105","100","35910","35710"
"In post","2023","Black","HM Prison and Probation Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","SEO/HEO","Female","110","110","43430","42500"
"In post","2023","Black","HM Prison and Probation Service","SEO/HEO","Male","110","100","44540","44220"
"In post","2023","Black","HM Prison and Probation Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","Unknown","Female","905","865","31840","29300"
"In post","2023","Black","HM Prison and Probation Service","Unknown","Male","395","385","32340","29300"
"In post","2023","Black","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","AA/AO","Female","295","265","23790","22520"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","AA/AO","Male","205","200","23690","22520"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","EO","Female","315","300","30640","31980"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","EO","Male","200","200","30340","29730"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","G6/G7","Female","115","115","63610","63990"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","G6/G7","Male","75","75","63820","63990"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","490","485","39730","39790"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","345","345","39180","39450"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","EO","Male","5","5","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","AA/AO","Female","265","220","25150","26400"
"In post","2023","Black","Home Office","AA/AO","Male","115","115","24730","26400"
"In post","2023","Black","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","EO","Female","455","420","29470","29980"
"In post","2023","Black","Home Office","EO","Male","250","240","29270","29890"
"In post","2023","Black","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","G6/G7","Female","90","85","62160","59510"
"In post","2023","Black","Home Office","G6/G7","Male","50","50","62430","59290"
"In post","2023","Black","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Black","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","SEO/HEO","Female","390","380","39060","36800"
"In post","2023","Black","Home Office","SEO/HEO","Male","210","205","38810","36310"
"In post","2023","Black","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Black","Intellectual Property Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","EO","Female","5","5","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal Aid Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","EO","Female","15","15","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Black","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Met Office","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Black","Met Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","AA/AO","Female","80","75","24050","22880"
"In post","2023","Black","Ministry of Defence (excl. agencies)","AA/AO","Male","85","85","24700","24380"
"In post","2023","Black","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","EO","Female","40","40","28970","28280"
"In post","2023","Black","Ministry of Defence (excl. agencies)","EO","Male","35","30","31010","30080"
"In post","2023","Black","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SEO/HEO","Female","135","130","40500","41000"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SEO/HEO","Male","85","85","40710","41000"
"In post","2023","Black","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","EO","Female","55","55","29660","29660"
"In post","2023","Black","Ministry of Justice (excl. agencies)","EO","Male","20","20","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","G6/G7","Female","45","45","58900","56080"
"In post","2023","Black","Ministry of Justice (excl. agencies)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SEO/HEO","Female","140","140","39050","37780"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SEO/HEO","Male","70","70","41090","43650"
"In post","2023","Black","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Black","National Crime Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Black","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","EO","Female","30","30","35700","34580"
"In post","2023","Black","National Crime Agency","EO","Male","15","15","[c]","[c]"
"In post","2023","Black","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Black","National Crime Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Black","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Infrastructure Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Records of Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Savings and Investments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
