"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","London","105","105","49940","44450"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","85","75","41250","39660"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","50","50","67010","63190"
"In post","2023","60-64","Declared non-disabled","HM Land Registry","London","30","25","38830","31680"
"In post","2023","60-64","Declared non-disabled","HM Land Registry","Outside London","400","275","33430","34850"
"In post","2023","60-64","Declared non-disabled","HM Revenue and Customs","London","605","515","45300","40270"
"In post","2023","60-64","Declared non-disabled","HM Revenue and Customs","Outside London","2800","2150","32770","29730"
"In post","2023","60-64","Declared non-disabled","HM Treasury","London","40","35","48010","44770"
"In post","2023","60-64","Declared non-disabled","HM Treasury","Outside London","30","25","43680","43580"
"In post","2023","60-64","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Home Office","London","780","670","38230","31210"
"In post","2023","60-64","Declared non-disabled","Home Office","Outside London","1175","915","28320","26180"
"In post","2023","60-64","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Home Office","Unknown","5","0","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","London","225","210","39770","33750"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Outside London","3840","3550","34120","30650"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Overseas","45","45","56520","47260"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","London","770","695","36790","31290"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","Outside London","3795","3115","30040","26840"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","London","25","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Outside London","85","80","44050","43160"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","95","85","58430","52750"
"In post","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","London","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Government","Outside London","775","670","41520","36940"
"In post","2023","60-64","Declared non-disabled","The National Archives","London","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","London","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Outside London","275","210","29600","24840"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Government","Outside London","410","355","45300","39690"
"In post","2023","60-64","Undeclared","Attorney General's Departments","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Education","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","45","40","32730","26390"
"In post","2023","60-64","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Transport","Outside London","95","75","30440","27450"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","London","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Work and Pensions","Outside London","350","295","27820","28120"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","London","70","65","53670","40810"
"In post","2023","60-64","Undeclared","Department of Health and Social Care","Outside London","100","95","54730","49980"
"In post","2023","60-64","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","London","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Outside London","45","30","35370","34850"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","London","75","60","43870","40640"
"In post","2023","60-64","Undeclared","HM Revenue and Customs","Outside London","310","240","33650","29730"
"In post","2023","60-64","Undeclared","HM Treasury","London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","London","65","55","37970","31950"
"In post","2023","60-64","Undeclared","Home Office","Outside London","95","75","28850","26780"
"In post","2023","60-64","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence","London","30","30","41580","37220"
"In post","2023","60-64","Undeclared","Ministry of Defence","Outside London","490","450","32210","29570"
"In post","2023","60-64","Undeclared","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice","London","150","130","34740","31230"
"In post","2023","60-64","Undeclared","Ministry of Justice","Outside London","810","600","29810","28850"
"In post","2023","60-64","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Government","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","UK Statistics Authority","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Welsh Government","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","London","35","35","62440","63500"
"In post","2023","60-64","Unknown","Attorney General's Departments","Outside London","45","35","45870","50000"
"In post","2023","60-64","Unknown","Cabinet Office","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Cabinet Office","Outside London","40","35","42450","35740"
"In post","2023","60-64","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Charity Commission","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","London","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","90","75","32200","28390"
"In post","2023","60-64","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","Outside London","95","80","33410","26890"
"In post","2023","60-64","Unknown","Department for International Trade","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","London","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Transport","Outside London","120","110","28750","27190"
"In post","2023","60-64","Unknown","Department for Work and Pensions","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Outside London","100","90","28640","28120"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","London","65","60","61230","56520"
"In post","2023","60-64","Unknown","Department of Health and Social Care","Outside London","60","50","53880","50210"
"In post","2023","60-64","Unknown","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","London","50","50","54050","55790"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Outside London","55","50","44950","39660"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Land Registry","Outside London","50","45","27590","23390"
"In post","2023","60-64","Unknown","HM Revenue and Customs","London","205","175","42160","39790"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Outside London","1165","925","28700","22520"
"In post","2023","60-64","Unknown","HM Treasury","London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","London","80","75","36420","29820"
"In post","2023","60-64","Unknown","Home Office","Outside London","265","225","27040","25750"
"In post","2023","60-64","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","London","80","75","40660","34730"
"In post","2023","60-64","Unknown","Ministry of Defence","Outside London","680","620","33100","27740"
"In post","2023","60-64","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Unknown","135","135","45030","40810"
"In post","2023","60-64","Unknown","Ministry of Justice","London","65","60","33340","28580"
"In post","2023","60-64","Unknown","Ministry of Justice","Outside London","345","295","28130","27900"
"In post","2023","60-64","Unknown","National Crime Agency","London","45","45","46130","45500"
"In post","2023","60-64","Unknown","National Crime Agency","Outside London","155","140","39280","38310"
"In post","2023","60-64","Unknown","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Scottish Government","Outside London","785","620","36920","37060"
"In post","2023","60-64","Unknown","The National Archives","London","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","UK Statistics Authority","Outside London","145","105","24700","21200"
"In post","2023","60-64","Unknown","Welsh Government","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Attorney General's Departments","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Cabinet Office","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Cabinet Office","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Education","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Education","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs","London","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","40","35","30410","27850"
"In post","2023","65+","Declared disabled","Department for International Trade","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Transport","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Transport","Outside London","75","50","25690","22540"
"In post","2023","65+","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department for Work and Pensions","London","90","70","32110","32520"
"In post","2023","65+","Declared disabled","Department for Work and Pensions","Outside London","645","450","26390","28120"
"In post","2023","65+","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","London","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","HM Land Registry","Outside London","25","15","[c]","[c]"
"In post","2023","65+","Declared disabled","HM Revenue and Customs","London","50","40","41200","39840"
"In post","2023","65+","Declared disabled","HM Revenue and Customs","Outside London","205","150","29850","28010"
"In post","2023","65+","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Home Office","London","65","50","31060","30160"
"In post","2023","65+","Declared disabled","Home Office","Outside London","75","50","24780","22400"
"In post","2023","65+","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Ministry of Defence","London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Ministry of Defence","Outside London","210","185","32790","29270"
"In post","2023","65+","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Ministry of Justice","London","95","80","35000","29660"
"In post","2023","65+","Declared disabled","Ministry of Justice","Outside London","350","260","28630","25340"
"In post","2023","65+","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","National Crime Agency","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Scottish Government","Outside London","45","35","37640","37000"
"In post","2023","65+","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","UK Statistics Authority","Outside London","30","20","23020","21200"
"In post","2023","65+","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Welsh Government","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Attorney General's Departments","London","65","55","47470","43280"
"In post","2023","65+","Declared non-disabled","Attorney General's Departments","Outside London","65","45","45820","52420"
"In post","2023","65+","Declared non-disabled","Cabinet Office","London","35","30","60340","56430"
"In post","2023","65+","Declared non-disabled","Cabinet Office","Outside London","30","25","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","50","45","48080","47660"
"In post","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","120","90","35370","32830"
"In post","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Education","London","25","25","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Education","Outside London","45","40","44580","38210"
"In post","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","35","30","35000","29080"
"In post","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","135","115","32600","26290"
"In post","2023","65+","Declared non-disabled","Department for International Trade","London","20","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","50","35","54850","60050"
"In post","2023","65+","Declared non-disabled","Department for Transport","London","60","50","40180","34400"
"In post","2023","65+","Declared non-disabled","Department for Transport","Outside London","360","250","28930","27450"
"In post","2023","65+","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department for Work and Pensions","London","300","225","31890","32520"
"In post","2023","65+","Declared non-disabled","Department for Work and Pensions","Outside London","1995","1440","27220","28120"
"In post","2023","65+","Declared non-disabled","Department for Work and Pensions","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department of Health and Social Care","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Department of Health and Social Care","Outside London","35","30","48270","41660"
"In post","2023","65+","Declared non-disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Food Standards Agency","Outside London","30","25","31200","29430"
"In post","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","London","45","40","50760","40280"
"In post","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","35","25","48110","54660"
"In post","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","HM Land Registry","London","15","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","HM Land Registry","Outside London","95","60","32570","33770"
"In post","2023","65+","Declared non-disabled","HM Revenue and Customs","London","205","160","42440","34370"
"In post","2023","65+","Declared non-disabled","HM Revenue and Customs","Outside London","720","495","31740","29730"
"In post","2023","65+","Declared non-disabled","HM Treasury","London","15","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Home Office","London","350","280","32870","30110"
"In post","2023","65+","Declared non-disabled","Home Office","Outside London","355","250","27230","25980"
"In post","2023","65+","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Home Office","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Ministry of Defence","London","110","100","37360","30220"
"In post","2023","65+","Declared non-disabled","Ministry of Defence","Outside London","1295","1145","32750","27740"
"In post","2023","65+","Declared non-disabled","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Ministry of Justice","London","350","290","32370","27190"
"In post","2023","65+","Declared non-disabled","Ministry of Justice","Outside London","1195","885","27890","25300"
"In post","2023","65+","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","National Crime Agency","London","15","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","National Crime Agency","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","15","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Scottish Government","Outside London","215","175","38520","31940"
"In post","2023","65+","Declared non-disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","UK Export Finance","London","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","UK Statistics Authority","Outside London","170","110","25090","21200"
