"Status","Year","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","Heterosexual / straight","245","[c]","38540","37880"
"Leaver CS","2023","East of England","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","Undeclared","40","[c]","39470","38650"
"Leaver CS","2023","East of England","SEO/HEO","Unknown","120","[c]","37860","37150"
"Leaver CS","2023","East of England","Unknown","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","London","AA/AO","Heterosexual / straight","920","[c]","24500","25060"
"Leaver CS","2023","London","AA/AO","LGBO","80","[c]","24080","24480"
"Leaver CS","2023","London","AA/AO","Undeclared","110","[c]","24150","25480"
"Leaver CS","2023","London","AA/AO","Unknown","650","[c]","24530","25480"
"Leaver CS","2023","London","EO","Heterosexual / straight","1340","[c]","30190","31000"
"Leaver CS","2023","London","EO","LGBO","140","[c]","30130","30990"
"Leaver CS","2023","London","EO","Undeclared","200","[c]","30210","30770"
"Leaver CS","2023","London","EO","Unknown","585","[c]","29040","29750"
"Leaver CS","2023","London","G6/G7","Heterosexual / straight","1470","[c]","60430","57820"
"Leaver CS","2023","London","G6/G7","LGBO","185","[c]","59650","57430"
"Leaver CS","2023","London","G6/G7","Undeclared","230","[c]","62010","59290"
"Leaver CS","2023","London","G6/G7","Unknown","665","[c]","61940","60150"
"Leaver CS","2023","London","SCS level","Heterosexual / straight","300","[c]","98100","90000"
"Leaver CS","2023","London","SCS level","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Unknown","115","[c]","104760","91410"
"Leaver CS","2023","London","SEO/HEO","Heterosexual / straight","1765","[c]","39020","38900"
"Leaver CS","2023","London","SEO/HEO","LGBO","230","[c]","37870","37420"
"Leaver CS","2023","London","SEO/HEO","Undeclared","305","[c]","39280","39420"
"Leaver CS","2023","London","SEO/HEO","Unknown","920","[c]","37600","37230"
"Leaver CS","2023","London","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","Heterosexual / straight","530","[c]","21630","21690"
"Leaver CS","2023","North East (England)","AA/AO","LGBO","45","[c]","21560","21690"
"Leaver CS","2023","North East (England)","AA/AO","Undeclared","50","[c]","21850","21690"
"Leaver CS","2023","North East (England)","AA/AO","Unknown","710","[c]","21760","21690"
"Leaver CS","2023","North East (England)","EO","Heterosexual / straight","220","[c]","27300","27570"
"Leaver CS","2023","North East (England)","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","EO","Undeclared","35","[c]","27250","27570"
"Leaver CS","2023","North East (England)","EO","Unknown","185","[c]","27080","27570"
"Leaver CS","2023","North East (England)","G6/G7","Heterosexual / straight","95","[c]","58070","56450"
"Leaver CS","2023","North East (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","Heterosexual / straight","180","[c]","37210","35790"
"Leaver CS","2023","North East (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","Unknown","150","[c]","36330","34850"
"Leaver CS","2023","North East (England)","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","AA/AO","Heterosexual / straight","1060","[c]","21730","21690"
"Leaver CS","2023","North West (England)","AA/AO","LGBO","85","[c]","21690","21690"
"Leaver CS","2023","North West (England)","AA/AO","Undeclared","135","[c]","21620","21690"
"Leaver CS","2023","North West (England)","AA/AO","Unknown","1125","[c]","21800","21690"
"Leaver CS","2023","North West (England)","EO","Heterosexual / straight","620","[c]","27540","27570"
"Leaver CS","2023","North West (England)","EO","LGBO","45","[c]","27360","27570"
"Leaver CS","2023","North West (England)","EO","Undeclared","90","[c]","27770","27570"
"Leaver CS","2023","North West (England)","EO","Unknown","380","[c]","27130","27190"
"Leaver CS","2023","North West (England)","G6/G7","Heterosexual / straight","195","[c]","60910","59290"
"Leaver CS","2023","North West (England)","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","Unknown","115","[c]","60630","60020"
"Leaver CS","2023","North West (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SEO/HEO","Heterosexual / straight","490","[c]","37170","36360"
"Leaver CS","2023","North West (England)","SEO/HEO","LGBO","45","[c]","36620","37560"
"Leaver CS","2023","North West (England)","SEO/HEO","Undeclared","55","[c]","40040","38470"
"Leaver CS","2023","North West (England)","SEO/HEO","Unknown","270","[c]","35980","34590"
"Leaver CS","2023","North West (England)","Unknown","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","Heterosexual / straight","55","[c]","22580","22130"
"Leaver CS","2023","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","Heterosexual / straight","45","[c]","44560","42480"
"Leaver CS","2023","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","Unknown","40","[c]","47160","47620"
"Leaver CS","2023","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","AA/AO","Heterosexual / straight","720","[c]","23360","21690"
"Leaver CS","2023","Scotland","AA/AO","LGBO","60","[c]","22810","21720"
"Leaver CS","2023","Scotland","AA/AO","Undeclared","65","[c]","24510","21690"
"Leaver CS","2023","Scotland","AA/AO","Unknown","955","[c]","23980","23190"
"Leaver CS","2023","Scotland","EO","Heterosexual / straight","470","[c]","29400","28120"
"Leaver CS","2023","Scotland","EO","LGBO","40","[c]","28710","28120"
"Leaver CS","2023","Scotland","EO","Undeclared","55","[c]","29050","28120"
"Leaver CS","2023","Scotland","EO","Unknown","405","[c]","31530","31290"
"Leaver CS","2023","Scotland","G6/G7","Heterosexual / straight","180","[c]","64680","65280"
"Leaver CS","2023","Scotland","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","Unknown","100","[c]","64080","63600"
"Leaver CS","2023","Scotland","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SEO/HEO","Heterosexual / straight","395","[c]","40680","38470"
"Leaver CS","2023","Scotland","SEO/HEO","LGBO","35","[c]","38930","38330"
"Leaver CS","2023","Scotland","SEO/HEO","Undeclared","50","[c]","40600","38330"
"Leaver CS","2023","Scotland","SEO/HEO","Unknown","305","[c]","40600","39520"
"Leaver CS","2023","Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","AA/AO","Heterosexual / straight","1275","[c]","22950","21690"
"Leaver CS","2023","South East (England)","AA/AO","LGBO","110","[c]","22700","21690"
"Leaver CS","2023","South East (England)","AA/AO","Undeclared","140","[c]","23410","21690"
"Leaver CS","2023","South East (England)","AA/AO","Unknown","630","[c]","23130","21780"
"Leaver CS","2023","South East (England)","EO","Heterosexual / straight","770","[c]","28440","27570"
"Leaver CS","2023","South East (England)","EO","LGBO","60","[c]","28380","27570"
"Leaver CS","2023","South East (England)","EO","Undeclared","90","[c]","28820","27650"
"Leaver CS","2023","South East (England)","EO","Unknown","245","[c]","27500","27080"
"Leaver CS","2023","South East (England)","G6/G7","Heterosexual / straight","160","[c]","61750","59030"
"Leaver CS","2023","South East (England)","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","Unknown","95","[c]","56680","51290"
"Leaver CS","2023","South East (England)","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SEO/HEO","Heterosexual / straight","510","[c]","37710","36920"
"Leaver CS","2023","South East (England)","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SEO/HEO","Undeclared","90","[c]","39670","39880"
"Leaver CS","2023","South East (England)","SEO/HEO","Unknown","205","[c]","36770","37630"
"Leaver CS","2023","South East (England)","Unknown","Heterosexual / straight","150","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","AA/AO","Heterosexual / straight","860","[c]","22280","21690"
"Leaver CS","2023","South West (England)","AA/AO","LGBO","95","[c]","21530","21690"
"Leaver CS","2023","South West (England)","AA/AO","Undeclared","90","[c]","23620","21690"
"Leaver CS","2023","South West (England)","AA/AO","Unknown","365","[c]","22090","21690"
"Leaver CS","2023","South West (England)","EO","Heterosexual / straight","615","[c]","27920","27570"
"Leaver CS","2023","South West (England)","EO","LGBO","50","[c]","27510","27570"
"Leaver CS","2023","South West (England)","EO","Undeclared","65","[c]","28450","27570"
"Leaver CS","2023","South West (England)","EO","Unknown","170","[c]","27170","27530"
"Leaver CS","2023","South West (England)","G6/G7","Heterosexual / straight","280","[c]","59820","56870"
"Leaver CS","2023","South West (England)","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","G6/G7","Undeclared","55","[c]","59880","57930"
"Leaver CS","2023","South West (England)","G6/G7","Unknown","115","[c]","56850","50330"
"Leaver CS","2023","South West (England)","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","SEO/HEO","Heterosexual / straight","915","[c]","38140","37420"
"Leaver CS","2023","South West (England)","SEO/HEO","LGBO","60","[c]","35910","33990"
"Leaver CS","2023","South West (England)","SEO/HEO","Undeclared","125","[c]","38410","38790"
"Leaver CS","2023","South West (England)","SEO/HEO","Unknown","275","[c]","36910","37420"
"Leaver CS","2023","South West (England)","Unknown","Heterosexual / straight","205","[c]","42340","38790"
"Leaver CS","2023","South West (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Heterosexual / straight","35","[c]","29190","28120"
"Leaver CS","2023","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","210","[c]","36830","33920"
"Leaver CS","2023","Wales","AA/AO","Heterosexual / straight","760","[c]","21510","21690"
"Leaver CS","2023","Wales","AA/AO","LGBO","60","[c]","21410","21690"
"Leaver CS","2023","Wales","AA/AO","Undeclared","145","[c]","21320","21690"
"Leaver CS","2023","Wales","AA/AO","Unknown","450","[c]","21430","21690"
"Leaver CS","2023","Wales","EO","Heterosexual / straight","315","[c]","27690","27570"
"Leaver CS","2023","Wales","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Wales","EO","Undeclared","45","[c]","27530","27570"
"Leaver CS","2023","Wales","EO","Unknown","170","[c]","27080","27080"
"Leaver CS","2023","Wales","G6/G7","Heterosexual / straight","130","[c]","61080","61090"
"Leaver CS","2023","Wales","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Wales","G6/G7","Unknown","40","[c]","59570","58610"
"Leaver CS","2023","Wales","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","SEO/HEO","Heterosexual / straight","310","[c]","38260","38160"
"Leaver CS","2023","Wales","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Wales","SEO/HEO","Undeclared","40","[c]","39660","38160"
"Leaver CS","2023","Wales","SEO/HEO","Unknown","130","[c]","37090","37600"
"Leaver CS","2023","Wales","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","AA/AO","Heterosexual / straight","765","[c]","21830","21690"
"Leaver CS","2023","West Midlands (England)","AA/AO","LGBO","60","[c]","22200","21690"
"Leaver CS","2023","West Midlands (England)","AA/AO","Undeclared","80","[c]","21390","21690"
"Leaver CS","2023","West Midlands (England)","AA/AO","Unknown","515","[c]","21750","21780"
"Leaver CS","2023","West Midlands (England)","EO","Heterosexual / straight","510","[c]","27770","27570"
"Leaver CS","2023","West Midlands (England)","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","EO","Undeclared","65","[c]","27910","28120"
"Leaver CS","2023","West Midlands (England)","EO","Unknown","180","[c]","27330","27570"
"Leaver CS","2023","West Midlands (England)","G6/G7","Heterosexual / straight","120","[c]","59300","53630"
"Leaver CS","2023","West Midlands (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","G6/G7","Unknown","90","[c]","60660","57470"
"Leaver CS","2023","West Midlands (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","SEO/HEO","Heterosexual / straight","300","[c]","38170","37330"
"Leaver CS","2023","West Midlands (England)","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","SEO/HEO","Undeclared","40","[c]","38580","37680"
"Leaver CS","2023","West Midlands (England)","SEO/HEO","Unknown","140","[c]","36480","34850"
"Leaver CS","2023","West Midlands (England)","Unknown","Heterosexual / straight","120","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","AA/AO","Heterosexual / straight","680","[c]","22120","21690"
"Leaver CS","2023","Yorkshire and The Humber","AA/AO","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","AA/AO","Undeclared","90","[c]","22580","21690"
"Leaver CS","2023","Yorkshire and The Humber","AA/AO","Unknown","475","[c]","22260","21780"
"Leaver CS","2023","Yorkshire and The Humber","EO","Heterosexual / straight","465","[c]","27770","27570"
"Leaver CS","2023","Yorkshire and The Humber","EO","LGBO","40","[c]","26730","27570"
"Leaver CS","2023","Yorkshire and The Humber","EO","Undeclared","60","[c]","27640","27570"
"Leaver CS","2023","Yorkshire and The Humber","EO","Unknown","215","[c]","26720","26780"
"Leaver CS","2023","Yorkshire and The Humber","G6/G7","Heterosexual / straight","185","[c]","60670","58380"
"Leaver CS","2023","Yorkshire and The Humber","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","G6/G7","Unknown","120","[c]","58810","58630"
"Leaver CS","2023","Yorkshire and The Humber","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","375","[c]","36740","35610"
"Leaver CS","2023","Yorkshire and The Humber","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","SEO/HEO","Undeclared","50","[c]","37210","37590"
"Leaver CS","2023","Yorkshire and The Humber","SEO/HEO","Unknown","190","[c]","35230","36700"
"Leaver CS","2023","Yorkshire and The Humber","Unknown","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","AA/AO","Heterosexual / straight","70","[c]","21700","21780"
"Leaver Dept.","2023","East Midlands (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","EO","Heterosexual / straight","95","[c]","27350","27570"
"Leaver Dept.","2023","East Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SEO/HEO","Heterosexual / straight","60","[c]","36910","36490"
"Leaver Dept.","2023","East Midlands (England)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","AA/AO","Heterosexual / straight","50","[c]","22730","22220"
"Leaver Dept.","2023","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","EO","Heterosexual / straight","85","[c]","28010","28120"
"Leaver Dept.","2023","East of England","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
