"Status","Year","Organisation","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","Unknown","230","220","36700","35360"
"In post","2023","Charity Commission","Charity Commission","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Sefton","Heterosexual / straight","210","200","34590","30170"
"In post","2023","Charity Commission","Charity Commission","Sefton","LGBO","20","20","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Sefton","Undeclared","10","10","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Sefton","Unknown","135","130","33070","30170"
"In post","2023","Charity Commission","Charity Commission","Somerset CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Somerset CC","Unknown","15","10","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Westminster","Heterosexual / straight","45","45","45590","38800"
"In post","2023","Charity Commission","Charity Commission","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Westminster","Unknown","30","30","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Heterosexual / straight","795","745","33240","28070"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","LGBO","35","35","30430","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Undeclared","95","90","33770","28070"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Unknown","170","155","29420","23240"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Heterosexual / straight","35","30","25740","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Belfast","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Heterosexual / straight","60","60","59490","55950"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","Heterosexual / straight","635","615","62760","58060"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","LGBO","60","60","61550","58970"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","Undeclared","75","70","65940","60600"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","Unknown","20","20","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Heterosexual / straight","205","190","29110","25830"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","LGBO","25","25","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Undeclared","20","20","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Unknown","80","75","26110","21780"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Birmingham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Liverpool","Heterosexual / straight","290","285","40170","40450"
"In post","2023","Crown Commercial Service","Cabinet Office","Liverpool","LGBO","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Liverpool","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Liverpool","Unknown","60","60","37480","32300"
"In post","2023","Crown Commercial Service","Cabinet Office","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","Heterosexual / straight","85","85","38360","32350"
"In post","2023","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","Heterosexual / straight","100","95","39780","39860"
"In post","2023","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","Unknown","25","20","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Tower Hamlets","Heterosexual / straight","40","40","57900","56600"
"In post","2023","Crown Commercial Service","Cabinet Office","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Tower Hamlets","Unknown","15","15","[c]","[c]"
