"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","850","790","25450","22220"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","730","675","28590","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","35","35","74550","72450"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","110","105","56040","51810"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","300","285","34220","33990"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","205","195","43150","41270"
"In post","2023","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","290","270","31200","29050"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","AA","330","305","22140","23230"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","AO","1615","1490","26330","24680"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","EO","1550","1440","28990","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","G6","130","125","72090","69940"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","G7","415","405","57400","56870"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","HEO","920","875","34850","34300"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","SCS level","35","35","97280","82560"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","SEO","725","705","43550","42510"
"In post","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","370","340","31320","29050"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","AA","200","180","20880","19930"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","AO","3360","2975","22540","21780"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","EO","3775","3450","27820","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","G6","385","370","68900","66860"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","G7","1195","1160","54570","52590"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","HEO","2045","1960","34020","34170"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","SCS level","135","130","97790","86530"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","SEO","1465","1410","41550","40480"
"In post","2023","Declared non-disabled","West Midlands (England)","West Midlands","Unknown","765","720","30020","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","210","195","22870","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","1255","1130","27250","28880"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","1110","1005","28740","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","30","30","70220","67040"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","95","90","56460","54800"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","345","325","34750","34170"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","160","150","44100","41510"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","315","285","30890","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","AA","145","135","20610","19930"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","AO","605","560","24440","22220"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","EO","685","650","28000","27450"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","G6","135","135","67430","63510"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","G7","350","340","54190","51320"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","HEO","575","555","33570","33130"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","SCS level","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","SEO","435","420","40280","38940"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Unknown","175","165","31080","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","AA","175","160","22050","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","AO","1570","1360","24110","22400"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","EO","1825","1625","28010","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","G6","295","280","67090","66130"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","G7","760","725","53830","52150"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","HEO","1080","1020","33540","32420"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SCS level","75","70","83030","76510"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SEO","965","915","40280","38670"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Unknown","395","365","30130","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","AA","285","260","22380","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","AO","2670","2385","24580","22520"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","EO","3295","3030","28520","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","G6","490","465","68740","67450"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","G7","1325","1275","55240","54260"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","HEO","2020","1920","34380","34440"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SCS level","105","105","90350","81600"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SEO","1495","1425","41550","41350"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Unknown","680","640","30310","29050"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","AA","30","30","23020","23230"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","AO","205","180","25390","22520"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","EO","200","185","28770","28120"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","G7","55","55","56490","57420"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","150","140","34940","35000"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","85","85","43430","42510"
"In post","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","45","45","33100","33860"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","145","130","25840","22220"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","120","110","29550","28120"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","55","55","35450","34240"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","35","30","43740","42740"
"In post","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","AA","25","20","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","AO","70","65","26530","24070"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","EO","75","75","30250","28120"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","HEO","40","40","36160","34300"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","AO","45","40","28330","27700"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","EO","80","80","30180","30330"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","HEO","50","50","36790","36810"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","SEO","30","25","[c]","[c]"
"In post","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","East of England","East Anglia","AA","90","75","22260","23230"
"In post","2023","Undeclared","East of England","East Anglia","AO","315","285","28530","28590"
"In post","2023","Undeclared","East of England","East Anglia","EO","230","210","30300","28120"
"In post","2023","Undeclared","East of England","East Anglia","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","East Anglia","G7","55","50","57640","56000"
"In post","2023","Undeclared","East of England","East Anglia","HEO","180","170","35880","34850"
"In post","2023","Undeclared","East of England","East Anglia","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","East Anglia","SEO","95","90","45960","42380"
"In post","2023","Undeclared","East of England","East Anglia","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","AO","45","40","26150","25610"
"In post","2023","Undeclared","East of England","Essex","EO","100","95","29620","30250"
"In post","2023","Undeclared","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","HEO","30","30","35550","35390"
"In post","2023","Undeclared","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","East of England","Essex","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","London","Inner London - East","AA","45","40","25750","26010"
"In post","2023","Undeclared","London","Inner London - East","AO","155","140","29570","26920"
"In post","2023","Undeclared","London","Inner London - East","EO","225","215","32750","32520"
"In post","2023","Undeclared","London","Inner London - East","G6","75","70","75870","77500"
"In post","2023","Undeclared","London","Inner London - East","G7","185","180","61840","61850"
"In post","2023","Undeclared","London","Inner London - East","HEO","165","165","38380","39450"
"In post","2023","Undeclared","London","Inner London - East","SCS level","30","25","[c]","[c]"
"In post","2023","Undeclared","London","Inner London - East","SEO","130","125","46220","45950"
"In post","2023","Undeclared","London","Inner London - East","Unknown","50","45","37070","33750"
"In post","2023","Undeclared","London","Inner London - West","AA","60","55","24120","23580"
"In post","2023","Undeclared","London","Inner London - West","AO","205","190","29050","26400"
"In post","2023","Undeclared","London","Inner London - West","EO","365","350","31190","30270"
"In post","2023","Undeclared","London","Inner London - West","G6","430","420","70670","68150"
"In post","2023","Undeclared","London","Inner London - West","G7","795","780","57810","56080"
"In post","2023","Undeclared","London","Inner London - West","HEO","560","550","36650","35880"
"In post","2023","Undeclared","London","Inner London - West","SCS level","180","175","89760","81600"
"In post","2023","Undeclared","London","Inner London - West","SEO","565","550","44310","43650"
"In post","2023","Undeclared","London","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - East and North East","AA","40","35","26260","26630"
"In post","2023","Undeclared","London","Outer London - East and North East","AO","90","80","30280","28180"
"In post","2023","Undeclared","London","Outer London - East and North East","EO","100","90","34270","32520"
"In post","2023","Undeclared","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - East and North East","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - East and North East","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - East and North East","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - South","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - South","AO","70","60","26430","26400"
"In post","2023","Undeclared","London","Outer London - South","EO","155","145","31770","31950"
"In post","2023","Undeclared","London","Outer London - South","G6","35","35","75620","76760"
"In post","2023","Undeclared","London","Outer London - South","G7","80","80","62340","61530"
"In post","2023","Undeclared","London","Outer London - South","HEO","130","125","37820","37690"
"In post","2023","Undeclared","London","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - South","SEO","90","85","46000","45960"
"In post","2023","Undeclared","London","Outer London - South","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - West and North West","AA","45","40","24740","23500"
"In post","2023","Undeclared","London","Outer London - West and North West","AO","110","100","27900","25710"
"In post","2023","Undeclared","London","Outer London - West and North West","EO","200","180","31750","31950"
"In post","2023","Undeclared","London","Outer London - West and North West","G6","40","40","72730","70540"
"In post","2023","Undeclared","London","Outer London - West and North West","G7","110","105","57680","56500"
"In post","2023","Undeclared","London","Outer London - West and North West","HEO","120","115","37680","37280"
"In post","2023","Undeclared","London","Outer London - West and North West","SCS level","25","20","[c]","[c]"
"In post","2023","Undeclared","London","Outer London - West and North West","SEO","115","110","45280","44950"
"In post","2023","Undeclared","London","Outer London - West and North West","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","AO","345","300","22120","22500"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","EO","240","225","27840","28120"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","G7","95","90","55000","56570"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","HEO","170","165","34370","34700"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","SEO","125","120","41930","42140"
"In post","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Unknown","35","30","30870","29050"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","AA","65","55","23340","23230"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","AO","285","240","28780","32910"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","EO","180","165","30670","28120"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","G7","25","25","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","HEO","90","85","34580","32900"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","SEO","50","45","45130","43380"
"In post","2023","Undeclared","North East (England)","Tees Valley and Durham","Unknown","35","30","31060","29050"
"In post","2023","Undeclared","North West (England)","Cheshire","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cheshire","AO","100","90","27810","28880"
"In post","2023","Undeclared","North West (England)","Cheshire","EO","55","55","30040","28120"
"In post","2023","Undeclared","North West (England)","Cheshire","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cheshire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cheshire","HEO","35","35","33670","32420"
"In post","2023","Undeclared","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cheshire","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cheshire","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","AA","10","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","AO","60","55","23490","22150"
"In post","2023","Undeclared","North West (England)","Cumbria","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Cumbria","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Greater Manchester","AA","60","55","22150","23230"
"In post","2023","Undeclared","North West (England)","Greater Manchester","AO","325","295","24940","22220"
"In post","2023","Undeclared","North West (England)","Greater Manchester","EO","260","245","28880","28120"
"In post","2023","Undeclared","North West (England)","Greater Manchester","G6","35","35","68760","67270"
"In post","2023","Undeclared","North West (England)","Greater Manchester","G7","120","115","55770","55780"
"In post","2023","Undeclared","North West (England)","Greater Manchester","HEO","225","215","34320","34700"
"In post","2023","Undeclared","North West (England)","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Greater Manchester","SEO","160","155","42070","42140"
"In post","2023","Undeclared","North West (England)","Greater Manchester","Unknown","45","45","30080","26840"
"In post","2023","Undeclared","North West (England)","Lancashire","AA","40","35","22560","23230"
"In post","2023","Undeclared","North West (England)","Lancashire","AO","350","310","25400","22220"
"In post","2023","Undeclared","North West (England)","Lancashire","EO","275","245","29490","28120"
"In post","2023","Undeclared","North West (England)","Lancashire","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Lancashire","G7","40","40","55830","54590"
"In post","2023","Undeclared","North West (England)","Lancashire","HEO","110","105","35470","34850"
"In post","2023","Undeclared","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Lancashire","SEO","85","80","41880","41020"
"In post","2023","Undeclared","North West (England)","Lancashire","Unknown","35","35","31200","29050"
"In post","2023","Undeclared","North West (England)","Merseyside","AA","30","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Merseyside","AO","250","220","23960","22400"
"In post","2023","Undeclared","North West (England)","Merseyside","EO","245","225","28100","28120"
"In post","2023","Undeclared","North West (England)","Merseyside","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Merseyside","G7","65","65","56140","56870"
"In post","2023","Undeclared","North West (England)","Merseyside","HEO","125","120","34360","34700"
"In post","2023","Undeclared","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Merseyside","SEO","110","105","42640","42140"
"In post","2023","Undeclared","North West (England)","Merseyside","Unknown","40","35","29860","27060"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","AA","30","30","21780","22130"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","AO","55","50","22700","22520"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","EO","30","30","28200","28110"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","HEO","55","50","34580","34700"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Northern Ireland","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","G7","30","30","58140","56100"
"In post","2023","Undeclared","Overseas","Overseas","HEO","35","35","39500","35810"
"In post","2023","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Eastern Scotland","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Scotland","Eastern Scotland","AO","125","110","23020","22150"
"In post","2023","Undeclared","Scotland","Eastern Scotland","EO","150","140","28880","28120"
"In post","2023","Undeclared","Scotland","Eastern Scotland","G6","20","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","Eastern Scotland","G7","55","55","60180","57970"
"In post","2023","Undeclared","Scotland","Eastern Scotland","HEO","95","90","35970","35000"
"In post","2023","Undeclared","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Eastern Scotland","SEO","75","70","44850","42860"
"In post","2023","Undeclared","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Southern Scotland","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","Southern Scotland","AO","60","50","23030","22520"
"In post","2023","Undeclared","Scotland","Southern Scotland","EO","35","35","28760","28120"
"In post","2023","Undeclared","Scotland","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Southern Scotland","HEO","20","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","West Central Scotland","AA","30","30","22350","22180"
"In post","2023","Undeclared","Scotland","West Central Scotland","AO","235","215","23640","22220"
"In post","2023","Undeclared","Scotland","West Central Scotland","EO","195","175","28750","28120"
"In post","2023","Undeclared","Scotland","West Central Scotland","G6","30","30","72770","72920"
"In post","2023","Undeclared","Scotland","West Central Scotland","G7","45","40","56590","56000"
"In post","2023","Undeclared","Scotland","West Central Scotland","HEO","145","140","34930","34400"
"In post","2023","Undeclared","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","West Central Scotland","SEO","60","60","44280","42740"
"In post","2023","Undeclared","Scotland","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","60","55","22620","23230"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","185","165","31440","32410"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","185","175","33500","31280"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","80","75","55290","53640"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","115","110","37350","36300"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","105","105","45160","43200"
"In post","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","AA","70","60","21640","21380"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","AO","265","230","26290","22520"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","EO","205","190","29660","28120"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","G7","50","50","57630","56180"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","HEO","160","155","35350","34300"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","SEO","115","115","43200","41800"
"In post","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Unknown","35","30","32250","29050"
"In post","2023","Undeclared","South East (England)","Kent","AA","45","40","22150","23230"
"In post","2023","Undeclared","South East (England)","Kent","AO","170","150","28370","25610"
"In post","2023","Undeclared","South East (England)","Kent","EO","230","210","29900","28480"
"In post","2023","Undeclared","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Kent","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Kent","HEO","115","110","35420","34300"
"In post","2023","Undeclared","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Kent","SEO","60","55","45920","42020"
"In post","2023","Undeclared","South East (England)","Kent","Unknown","25","20","[c]","[c]"
