"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","AO","Female","95","[c]","23940","24310"
"Leaver CS","2023","Black","Ministry of Justice","AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","Unknown","Female","115","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
