"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Communications","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","16-19","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","16-19","Debt","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","West Yorkshire","Bradford","15","15","22430","22520"
"In post","2023","16-19","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2023","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","19540","19460"
"In post","2023","16-19","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","16-19","Finance","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2023","16-19","Legal","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2023","16-19","Legal","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2023","16-19","Legal","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2023","16-19","Legal","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","16-19","No function","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","5","5","[c]","[c]"
"In post","2023","16-19","No function","Derbyshire and Nottinghamshire","Nottingham","20","20","24950","22520"
"In post","2023","16-19","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","16-19","No function","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","16-19","No function","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","16-19","No function","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","Peterborough","10","5","[c]","[c]"
"In post","2023","16-19","No function","East Anglia","Suffolk CC","15","10","23810","23230"
"In post","2023","16-19","No function","East Wales","Cardiff and Vale of Glamorgan","15","15","23360","22520"
"In post","2023","16-19","No function","East Wales","Flintshire and Wrexham","15","15","20700","19840"
"In post","2023","16-19","No function","East Wales","Monmouthshire and Newport","10","10","21750","21780"
"In post","2023","16-19","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","16-19","No function","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2023","16-19","No function","Essex","Thurrock","5","5","[c]","[c]"
"In post","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","65","65","19230","18780"
"In post","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","15","23530","22520"
"In post","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","24270","23230"
"In post","2023","16-19","No function","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester","Greater Manchester North West","10","10","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Greater Manchester","Greater Manchester South West","10","10","22690","22520"
"In post","2023","16-19","No function","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","Isle of Wight","5","5","[c]","[c]"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","Portsmouth","5","5","[c]","[c]"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","South Hampshire","20","15","19390","18930"
"In post","2023","16-19","No function","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Inner London - West","Westminster","25","20","28300","28770"
"In post","2023","16-19","No function","Kent","East Kent","40","40","23410","22400"
"In post","2023","16-19","No function","Kent","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","16-19","No function","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lancashire","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","16-19","No function","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lancashire","Mid Lancashire","10","10","23350","23230"
"In post","2023","16-19","No function","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2023","16-19","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","24650","23230"
"In post","2023","16-19","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Lincolnshire","Lincolnshire CC","10","10","25350","23650"
"In post","2023","16-19","No function","Merseyside","Liverpool","30","30","22750","22460"
"In post","2023","16-19","No function","Merseyside","Sefton","10","5","[c]","[c]"
"In post","2023","16-19","No function","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","16-19","No function","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","16-19","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Northumberland, and Tyne and Wear","Sunderland","10","5","[c]","[c]"
"In post","2023","16-19","No function","Northumberland, and Tyne and Wear","Tyneside","20","20","22260","22520"
"In post","2023","16-19","No function","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Outer London - South","Croydon","10","10","26950","26920"
"In post","2023","16-19","No function","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Outer London - West and North West","Harrow and Hillingdon","15","15","26990","26400"
"In post","2023","16-19","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Shropshire and Staffordshire","Staffordshire CC","15","15","24050","23230"
"In post","2023","16-19","No function","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","South Yorkshire","Sheffield","10","10","22830","22400"
"In post","2023","16-19","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","10","19850","18780"
"In post","2023","16-19","No function","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","16-19","No function","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tees Valley and Durham","Durham","25","20","25320","23230"
"In post","2023","16-19","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Central Scotland","Glasgow City","10","10","22550","22520"
"In post","2023","16-19","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Midlands","Birmingham","35","30","23310","22500"
"In post","2023","16-19","No function","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","West Wales and The Valleys","Swansea","80","70","20630","19000"
"In post","2023","16-19","No function","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2023","16-19","No function","West Yorkshire","Leeds","30","30","24870","23230"
"In post","2023","16-19","No function","West Yorkshire","Wakefield","10","10","26820","28880"
"In post","2023","16-19","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","18640","18280"
"In post","2023","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","15","23210","22750"
"In post","2023","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2023","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
