"Status","Year","Age","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Digital, Data & Technology","Planning Inspectorate","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Registers of Scotland","Outside London","10","10","42800","39590"
"In post","2023","50-59","Digital, Data & Technology","Scottish Courts and Tribunals Service","Outside London","15","15","47620","40570"
"In post","2023","50-59","Digital, Data & Technology","Scottish Prison Service","Outside London","20","20","48030","49780"
"In post","2023","50-59","Digital, Data & Technology","Serious Fraud Office","London","10","10","45880","41580"
"In post","2023","50-59","Digital, Data & Technology","Submarine Delivery Agency","Outside London","20","20","43450","42210"
"In post","2023","50-59","Digital, Data & Technology","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","The Insolvency Service","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","The National Archives","London","35","35","45810","47750"
"In post","2023","50-59","Digital, Data & Technology","UK Debt Management Office","London","15","15","59820","60880"
"In post","2023","50-59","Digital, Data & Technology","UK Export Finance","London","15","15","61390","62500"
"In post","2023","50-59","Digital, Data & Technology","UK Health Security Agency","London","25","25","57790","56050"
"In post","2023","50-59","Digital, Data & Technology","UK Health Security Agency","Outside London","30","30","53900","49590"
"In post","2023","50-59","Digital, Data & Technology","UK Hydrographic Office","Outside London","40","40","50510","48210"
"In post","2023","50-59","Digital, Data & Technology","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Outside London","160","155","47870","51460"
"In post","2023","50-59","Digital, Data & Technology","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Building Digital UK","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Cabinet Office (excl. agencies)","London","20","20","54340","50390"
"In post","2023","50-59","Finance","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Companies House","Outside London","15","15","36260","38800"
"In post","2023","50-59","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Crown Commercial Service","Outside London","10","10","62410","65170"
"In post","2023","50-59","Finance","Crown Office and Procurator Fiscal Service","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Crown Prosecution Service","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Crown Prosecution Service","Outside London","15","15","38570","33810"
"In post","2023","50-59","Finance","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Defence Equipment and Support","Outside London","80","75","56470","51600"
"In post","2023","50-59","Finance","Defence Science and Technology Laboratory","Outside London","15","15","43880","49260"
"In post","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","20","46190","37210"
"In post","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Department for Education (excl. agencies)","London","20","20","50660","47910"
"In post","2023","50-59","Finance","Department for Education (excl. agencies)","Outside London","90","90","45160","43790"
"In post","2023","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","20","20","50460","54330"
"In post","2023","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","120","115","43210","38110"
"In post","2023","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Department for International Trade","London","25","25","47840","41750"
"In post","2023","50-59","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","10","50230","48910"
"In post","2023","50-59","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","15","15","46030","40940"
"In post","2023","50-59","Finance","Department for Transport (excl. agencies)","London","35","35","58970","58910"
"In post","2023","50-59","Finance","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Department for Work and Pensions (excl. agencies)","London","105","105","48500","43760"
"In post","2023","50-59","Finance","Department for Work and Pensions (excl. agencies)","Outside London","645","605","39830","38470"
"In post","2023","50-59","Finance","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Department of Health and Social Care (excl. agencies)","London","30","30","58770","54690"
"In post","2023","50-59","Finance","Department of Health and Social Care (excl. agencies)","Outside London","35","35","44820","42480"
"In post","2023","50-59","Finance","Driver and Vehicle Licensing Agency","Outside London","40","40","37780","39630"
"In post","2023","50-59","Finance","Driver and Vehicle Standards Agency","Outside London","25","25","40380","39820"
"In post","2023","50-59","Finance","Education and Skills Funding Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Education and Skills Funding Agency","Outside London","65","60","44040","38210"
"In post","2023","50-59","Finance","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","FCDO Services","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Food Standards Agency","Outside London","10","10","41680","40880"
"In post","2023","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","London","40","40","56020","60030"
"In post","2023","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","90","85","36970","30180"
"In post","2023","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Government Legal Department","London","10","10","45110","35880"
"In post","2023","50-59","Finance","HM Courts and Tribunals Service","London","25","25","53810","44250"
"In post","2023","50-59","Finance","HM Courts and Tribunals Service","Outside London","35","35","39340","31270"
"In post","2023","50-59","Finance","HM Land Registry","London","10","10","51260","52240"
"In post","2023","50-59","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","HM Revenue and Customs (excl. agencies)","London","190","180","48870","45370"
"In post","2023","50-59","Finance","HM Revenue and Customs (excl. agencies)","Outside London","870","775","33160","28130"
"In post","2023","50-59","Finance","HM Treasury (excl. agencies)","London","10","10","[c]","[c]"
"In post","2023","50-59","Finance","HM Treasury (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Health and Safety Executive","Outside London","15","15","54340","52320"
"In post","2023","50-59","Finance","Home Office","London","60","55","54020","59290"
"In post","2023","50-59","Finance","Home Office","Outside London","25","25","48070","42860"
"In post","2023","50-59","Finance","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Intellectual Property Office","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Medicines and Healthcare Products Regulatory Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Met Office","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Ministry of Defence (excl. agencies)","London","55","55","52790","49170"
"In post","2023","50-59","Finance","Ministry of Defence (excl. agencies)","Outside London","515","500","39470","34300"
"In post","2023","50-59","Finance","Ministry of Defence (excl. agencies)","Overseas","15","15","44000","43240"
"In post","2023","50-59","Finance","Ministry of Justice (excl. agencies)","London","75","75","49420","43890"
"In post","2023","50-59","Finance","Ministry of Justice (excl. agencies)","Outside London","95","95","44590","41510"
"In post","2023","50-59","Finance","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","National Crime Agency","Outside London","10","10","35920","30740"
"In post","2023","50-59","Finance","National Savings and Investments","London","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Planning Inspectorate","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Registers of Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Scottish Courts and Tribunals Service","Outside London","10","10","49380","48410"
"In post","2023","50-59","Finance","Scottish Prison Service","Outside London","25","25","36250","28490"
"In post","2023","50-59","Finance","Serious Fraud Office","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Submarine Delivery Agency","Outside London","15","15","68260","57430"
"In post","2023","50-59","Finance","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","The Insolvency Service","Outside London","10","10","48960","49760"
"In post","2023","50-59","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","UK Debt Management Office","London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","UK Export Finance","London","15","15","52450","45830"
"In post","2023","50-59","Finance","UK Health Security Agency","London","10","10","60240","53660"
"In post","2023","50-59","Finance","UK Health Security Agency","Outside London","25","25","45650","42480"
"In post","2023","50-59","Finance","UK Hydrographic Office","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","UK Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Valuation Office Agency","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Home Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Rural Payments Agency","Outside London","640","595","27850","25920"
"In post","2023","50-59","Human Resources","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Building Digital UK","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Cabinet Office (excl. agencies)","London","80","80","51860","56430"
"In post","2023","50-59","Human Resources","Cabinet Office (excl. agencies)","Outside London","125","120","40210","38460"
"In post","2023","50-59","Human Resources","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Companies House","Outside London","10","10","43230","40680"
"In post","2023","50-59","Human Resources","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Crown Commercial Service","Outside London","10","10","46940","47690"
"In post","2023","50-59","Human Resources","Crown Office and Procurator Fiscal Service","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Crown Prosecution Service","London","20","20","52650","42270"
"In post","2023","50-59","Human Resources","Crown Prosecution Service","Outside London","35","30","43290","38940"
"In post","2023","50-59","Human Resources","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Defence Equipment and Support","Outside London","45","45","49450","41800"
"In post","2023","50-59","Human Resources","Defence Science and Technology Laboratory","Outside London","35","30","42690","49260"
"In post","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","20","56330","58430"
"In post","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","London","10","10","64810","61180"
"In post","2023","50-59","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Education (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Education (excl. agencies)","Outside London","25","20","39920","33370"
"In post","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","20","20","50400","54740"
"In post","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","75","75","47690","49400"
"In post","2023","50-59","Human Resources","Department for International Trade","London","25","25","47440","43410"
"In post","2023","50-59","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Transport (excl. agencies)","London","20","20","54420","55990"
"In post","2023","50-59","Human Resources","Department for Transport (excl. agencies)","Outside London","10","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Department for Work and Pensions (excl. agencies)","London","85","80","40920","39150"
"In post","2023","50-59","Human Resources","Department for Work and Pensions (excl. agencies)","Outside London","495","470","35680","34170"
"In post","2023","50-59","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Department of Health and Social Care (excl. agencies)","London","10","10","56060","54690"
"In post","2023","50-59","Human Resources","Department of Health and Social Care (excl. agencies)","Outside London","10","10","39990","38120"
"In post","2023","50-59","Human Resources","Driver and Vehicle Licensing Agency","Outside London","40","40","37110","32670"
"In post","2023","50-59","Human Resources","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Driver and Vehicle Standards Agency","Outside London","45","45","40240","39820"
"In post","2023","50-59","Human Resources","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","FCDO Services","Outside London","15","15","45140","44210"
"In post","2023","50-59","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Food Standards Agency","Outside London","15","15","47130","53110"
"In post","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","London","80","75","58690","55460"
"In post","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","15","15","49470","54710"
"In post","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Government Legal Department","London","20","20","45580","40350"
"In post","2023","50-59","Human Resources","HM Courts and Tribunals Service","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","HM Courts and Tribunals Service","Outside London","20","20","45520","51770"
"In post","2023","50-59","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","HM Land Registry","Outside London","25","25","40290","34850"
"In post","2023","50-59","Human Resources","HM Prison and Probation Service","London","15","15","67710","65800"
"In post","2023","50-59","Human Resources","HM Prison and Probation Service","Outside London","35","35","52160","53200"
"In post","2023","50-59","Human Resources","HM Revenue and Customs (excl. agencies)","London","80","80","54940","47510"
"In post","2023","50-59","Human Resources","HM Revenue and Customs (excl. agencies)","Outside London","390","370","43060","42140"
"In post","2023","50-59","Human Resources","HM Treasury (excl. agencies)","London","10","10","54570","54440"
"In post","2023","50-59","Human Resources","HM Treasury (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Health and Safety Executive","Outside London","40","35","44310","40870"
"In post","2023","50-59","Human Resources","Home Office","London","115","110","47530","43680"
"In post","2023","50-59","Human Resources","Home Office","Outside London","45","45","43250","39190"
"In post","2023","50-59","Human Resources","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Intellectual Property Office","Outside London","10","10","37830","31750"
"In post","2023","50-59","Human Resources","Maritime and Coastguard Agency","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Met Office","Outside London","25","25","39500","37420"
"In post","2023","50-59","Human Resources","Ministry of Defence (excl. agencies)","London","75","75","47500","46470"
"In post","2023","50-59","Human Resources","Ministry of Defence (excl. agencies)","Outside London","1370","1345","33460","31470"
"In post","2023","50-59","Human Resources","Ministry of Defence (excl. agencies)","Overseas","75","75","59790","58630"
"In post","2023","50-59","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Ministry of Justice (excl. agencies)","London","80","80","49940","43650"
"In post","2023","50-59","Human Resources","Ministry of Justice (excl. agencies)","Outside London","240","230","39640","37680"
"In post","2023","50-59","Human Resources","National Crime Agency","London","15","15","55410","50690"
"In post","2023","50-59","Human Resources","National Crime Agency","Outside London","40","40","42160","41560"
"In post","2023","50-59","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","10","10","54220","51270"
"In post","2023","50-59","Human Resources","Office of Gas and Electricity Markets","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Office of Gas and Electricity Markets","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Planning Inspectorate","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Scottish Courts and Tribunals Service","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Scottish Prison Service","Outside London","55","50","42450","42590"
"In post","2023","50-59","Human Resources","Serious Fraud Office","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Submarine Delivery Agency","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","The Insolvency Service","Outside London","10","10","45440","46650"
"In post","2023","50-59","Human Resources","The National Archives","London","10","5","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Export Finance","London","15","15","48640","42900"
"In post","2023","50-59","Human Resources","UK Health Security Agency","London","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Health Security Agency","Outside London","20","20","52470","50080"
"In post","2023","50-59","Human Resources","UK Hydrographic Office","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","UK Statistics Authority","Outside London","50","45","37060","32710"
"In post","2023","50-59","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Valuation Office Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Valuation Office Agency","Outside London","30","30","40240","34220"
"In post","2023","50-59","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Human Resources","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","Government Internal Audit Agency","London","45","45","60350","55240"
"In post","2023","50-59","Internal Audit","Government Internal Audit Agency","Outside London","75","75","53150","51350"
"In post","2023","50-59","Internal Audit","Government Internal Audit Agency","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","HM Prison and Probation Service","London","5","5","[c]","[c]"
"In post","2023","50-59","Internal Audit","HM Prison and Probation Service","Outside London","20","20","54030","53200"
"In post","2023","50-59","Internal Audit","HM Revenue and Customs (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","50-59","Internal Audit","HM Revenue and Customs (excl. agencies)","Outside London","20","20","51220","44930"
"In post","2023","50-59","Internal Audit","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Maritime and Coastguard Agency","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Internal Audit","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","45","45","37030","34640"
"In post","2023","50-59","Internal Audit","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Cabinet Office (excl. agencies)","London","15","15","98410","96150"
"In post","2023","50-59","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Competition and Markets Authority","London","20","20","82540","83930"
"In post","2023","50-59","Legal","Crown Office and Procurator Fiscal Service","Outside London","135","125","67620","65280"
"In post","2023","50-59","Legal","Crown Prosecution Service","London","490","465","50740","54100"
"In post","2023","50-59","Legal","Crown Prosecution Service","Outside London","1655","1540","45050","49050"
"In post","2023","50-59","Legal","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Department for Education (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","Department for Education (excl. agencies)","Outside London","15","15","59020","59320"
"In post","2023","50-59","Legal","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Department for Work and Pensions (excl. agencies)","Outside London","15","15","31120","34170"
"In post","2023","50-59","Legal","Driver and Vehicle Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Legal","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","FCDO Services","Outside London","10","5","[c]","[c]"
"In post","2023","50-59","Legal","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","London","20","20","63890","62570"
"In post","2023","50-59","Legal","Government Legal Department","London","460","430","65350","68610"
