"Status","Year","Disability","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Property","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Merseyside","Sefton","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Northumberland, and Tyne and Wear","Tyneside","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - South","Croydon","20","15","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Outer London - West and North West","Brent","15","15","[c]","[c]"
"In post","2023","Undeclared","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Shropshire and Staffordshire","Stoke-on-Trent","10","5","[c]","[c]"
"In post","2023","Undeclared","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Tees Valley and Durham","Durham","15","10","[c]","[c]"
"In post","2023","Undeclared","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands","Birmingham","25","25","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2023","Undeclared","Property","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","West Yorkshire","Leeds","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","55","55","43630","42880"
"In post","2023","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Cumbria","East Cumbria","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Devon","Devon CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Devon","Plymouth","25","20","[c]","[c]"
"In post","2023","Undeclared","Security","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Dorset and Somerset","Somerset CC","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","East Anglia","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2023","Undeclared","Security","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","East Wales","Powys","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Hampshire and Isle of Wight","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Security","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Hampshire and Isle of Wight","Portsmouth","20","20","[c]","[c]"
"In post","2023","Undeclared","Security","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Inner London - West","Westminster","80","80","47500","45590"
"In post","2023","Undeclared","Security","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","North Yorkshire","North Yorkshire CC","30","30","[c]","[c]"
"In post","2023","Undeclared","Security","North Yorkshire","York","35","30","36470","34320"
"In post","2023","Undeclared","Security","Northern Ireland","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Outer London - East and North East","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","35","36530","40880"
"In post","2023","Undeclared","Security","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2023","Undeclared","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","East Wales","Cardiff and Vale of Glamorgan","85","80","46920","45970"
"In post","2023","Undeclared","Unknown","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","East Wales","Powys","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","Angus and Dundee City","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","City of Edinburgh","115","110","47610","43330"
"In post","2023","Undeclared","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Inner London - West","Westminster","40","35","45780","40030"
"In post","2023","Undeclared","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Southern Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Central Scotland","Glasgow City","80","80","37770","33520"
"In post","2023","Undeclared","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Central Valleys","25","25","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Conwy and Denbighshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Gwent Valleys","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","South West Wales","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","West Yorkshire","Leeds","15","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Cumbria","East Cumbria","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Derbyshire and Nottinghamshire","Nottingham","25","20","[c]","[c]"
"In post","2023","Unknown","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Dorset and Somerset","Dorset","40","40","36610","30820"
"In post","2023","Unknown","Analysis","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","East Anglia","Suffolk CC","70","65","42070","38030"
"In post","2023","Unknown","Analysis","East Wales","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2023","Unknown","Analysis","East Wales","Monmouthshire and Newport","355","350","37890","37760"
"In post","2023","Unknown","Analysis","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","45","45","40510","37590"
"In post","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","185","180","38590","39890"
"In post","2023","Unknown","Analysis","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Greater Manchester","Greater Manchester South West","40","40","40030","41780"
"In post","2023","Unknown","Analysis","Greater Manchester","Manchester","45","45","40530","39190"
"In post","2023","Unknown","Analysis","Hampshire and Isle of Wight","Central Hampshire","160","160","39800","39890"
"In post","2023","Unknown","Analysis","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Hampshire and Isle of Wight","South Hampshire","165","160","37430","37760"
"In post","2023","Unknown","Analysis","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Inner London - East","Hackney and Newham","45","45","43380","39790"
"In post","2023","Unknown","Analysis","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Inner London - East","Tower Hamlets","170","165","44730","36030"
"In post","2023","Unknown","Analysis","Inner London - West","Camden and City of London","30","30","63240","58170"
"In post","2023","Unknown","Analysis","Inner London - West","Westminster","780","770","44130","40340"
"In post","2023","Unknown","Analysis","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Merseyside","Liverpool","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","North Yorkshire","York","10","10","[c]","[c]"
"In post","2023","Unknown","Analysis","Northumberland, and Tyne and Wear","Tyneside","20","20","[c]","[c]"
"In post","2023","Unknown","Analysis","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Outer London - South","Croydon","45","45","38900","36400"
"In post","2023","Unknown","Analysis","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","South Yorkshire","Sheffield","75","70","39660","39300"
"In post","2023","Unknown","Analysis","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","Tees Valley and Durham","Darlington","50","50","37690","33790"
"In post","2023","Unknown","Analysis","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands","Birmingham","25","25","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Wales and The Valleys","Central Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Analysis","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Analysis","West Yorkshire","Leeds","50","50","36880","37110"
"In post","2023","Unknown","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
