"Status","Year","Age","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","West Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","AA/AO","280","275","27560","27720"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","EO","180","175","29200","28200"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","10","57450","59810"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","115","115","38480","38020"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","95","90","26590","25300"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","590","580","27790","27350"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","310","305","29930","28540"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","10","57560","54600"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","220","220","35850","35250"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","170","165","26450","24570"
"In post","2023","20-29","Cheshire","Outside London","AA/AO","280","275","26600","28880"
"In post","2023","20-29","Cheshire","Outside London","EO","190","190","31650","30740"
"In post","2023","20-29","Cheshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Cheshire","Outside London","SEO/HEO","90","90","35760","34300"
"In post","2023","20-29","Cheshire","Outside London","Unknown","65","60","24320","23640"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","AA/AO","60","55","21640","21690"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","EO","40","40","27600","28120"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","SEO/HEO","20","20","34890","34170"
"In post","2023","20-29","Cornwall and Isles of Scilly","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Cumbria","Outside London","AA/AO","165","160","23280","22150"
"In post","2023","20-29","Cumbria","Outside London","EO","35","35","26720","25920"
"In post","2023","20-29","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cumbria","Outside London","SEO/HEO","15","15","34130","33990"
"In post","2023","20-29","Cumbria","Outside London","Unknown","50","50","27220","24570"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","AA/AO","970","945","24870","22520"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","EO","615","605","27870","27890"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","G6/G7","45","45","54320","55230"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","475","475","34910","34700"
"In post","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","200","195","24810","23640"
"In post","2023","20-29","Devon","Outside London","AA/AO","490","485","24420","22520"
"In post","2023","20-29","Devon","Outside London","EO","280","275","27690","27740"
"In post","2023","20-29","Devon","Outside London","G6/G7","10","10","50130","49400"
"In post","2023","20-29","Devon","Outside London","SEO/HEO","225","225","34960","33430"
"In post","2023","20-29","Devon","Outside London","Unknown","110","105","25570","23640"
"In post","2023","20-29","Dorset and Somerset","Outside London","AA/AO","270","265","25220","23390"
"In post","2023","20-29","Dorset and Somerset","Outside London","EO","175","175","28020","27610"
"In post","2023","20-29","Dorset and Somerset","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Dorset and Somerset","Outside London","SEO/HEO","95","95","35280","34370"
"In post","2023","20-29","Dorset and Somerset","Outside London","Unknown","75","75","25470","24570"
"In post","2023","20-29","East Anglia","Outside London","AA/AO","845","820","26540","24910"
"In post","2023","20-29","East Anglia","Outside London","EO","350","340","27810","27490"
"In post","2023","20-29","East Anglia","Outside London","G6/G7","20","20","53330","49700"
"In post","2023","20-29","East Anglia","Outside London","SEO/HEO","260","255","34020","33830"
"In post","2023","20-29","East Anglia","Outside London","Unknown","205","195","24790","24380"
"In post","2023","20-29","East Wales","Outside London","AA/AO","1195","1165","23850","22520"
"In post","2023","20-29","East Wales","Outside London","EO","890","880","27380","27890"
"In post","2023","20-29","East Wales","Outside London","G6/G7","105","105","54290","52600"
"In post","2023","20-29","East Wales","Outside London","SEO/HEO","1025","1020","35330","34700"
"In post","2023","20-29","East Wales","Outside London","Unknown","140","140","24800","24330"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","465","455","27180","28880"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","EO","150","145","28390","28120"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","40","40","33870","31310"
"In post","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","80","80","24460","23640"
"In post","2023","20-29","Eastern Scotland","Outside London","AA/AO","1325","1295","24050","23340"
"In post","2023","20-29","Eastern Scotland","Outside London","EO","980","970","30020","29100"
"In post","2023","20-29","Eastern Scotland","Outside London","G6/G7","150","145","54330","52360"
"In post","2023","20-29","Eastern Scotland","Outside London","SEO/HEO","850","845","37250","35000"
"In post","2023","20-29","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Essex","Outside London","AA/AO","260","255","25530","24910"
"In post","2023","20-29","Essex","Outside London","EO","190","190","28830","27560"
"In post","2023","20-29","Essex","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Essex","Outside London","SEO/HEO","45","45","35200","33200"
"In post","2023","20-29","Essex","Outside London","Unknown","125","125","25730","24570"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","1340","1320","23690","22410"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","975","960","27250","27080"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","170","170","52880","51870"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","2320","2310","34180","32500"
"In post","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","595","590","29010","28370"
"In post","2023","20-29","Greater Manchester","Outside London","AA/AO","1095","1075","23670","22520"
"In post","2023","20-29","Greater Manchester","Outside London","EO","1110","1100","27250","27890"
"In post","2023","20-29","Greater Manchester","Outside London","G6/G7","205","200","53870","52600"
"In post","2023","20-29","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester","Outside London","SEO/HEO","1370","1365","35010","34460"
"In post","2023","20-29","Greater Manchester","Outside London","Unknown","335","330","24590","23640"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","AA/AO","565","550","24710","22520"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","EO","480","470","27200","27080"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","G6/G7","55","55","51190","51060"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","SEO/HEO","905","905","33980","32500"
"In post","2023","20-29","Hampshire and Isle of Wight","Outside London","Unknown","125","120","24390","23640"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","295","290","26170","24910"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","70","70","27710","28120"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","40","40","33860","32370"
"In post","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","85","85","25630","24570"
"In post","2023","20-29","Highlands and Islands","Outside London","AA/AO","130","130","24160","23520"
"In post","2023","20-29","Highlands and Islands","Outside London","EO","55","55","30070","29450"
"In post","2023","20-29","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Highlands and Islands","Outside London","SEO/HEO","20","20","33730","32730"
"In post","2023","20-29","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inner London - East","London","AA/AO","465","460","28700","26920"
"In post","2023","20-29","Inner London - East","London","EO","1010","1000","31960","32520"
"In post","2023","20-29","Inner London - East","London","G6/G7","315","315","58600","57230"
"In post","2023","20-29","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inner London - East","London","SEO/HEO","1200","1195","38760","39450"
"In post","2023","20-29","Inner London - East","London","Unknown","230","225","29080","27640"
"In post","2023","20-29","Inner London - West","London","AA/AO","845","840","27730","25610"
"In post","2023","20-29","Inner London - West","London","EO","2200","2180","29610","29400"
"In post","2023","20-29","Inner London - West","London","G6/G7","3345","3340","56910","55370"
"In post","2023","20-29","Inner London - West","London","SCS level","15","15","79570","74680"
"In post","2023","20-29","Inner London - West","London","SEO/HEO","9315","9285","37750","36620"
"In post","2023","20-29","Inner London - West","London","Unknown","50","50","30240","29300"
"In post","2023","20-29","Kent","Outside London","AA/AO","710","705","26470","25610"
"In post","2023","20-29","Kent","Outside London","EO","530","525","27720","25880"
"In post","2023","20-29","Kent","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Kent","Outside London","SEO/HEO","75","75","34810","32160"
"In post","2023","20-29","Kent","Outside London","Unknown","105","100","25400","24570"
"In post","2023","20-29","Lancashire","Outside London","AA/AO","945","925","24510","22220"
"In post","2023","20-29","Lancashire","Outside London","EO","490","480","28190","28120"
"In post","2023","20-29","Lancashire","Outside London","G6/G7","15","15","52890","50160"
"In post","2023","20-29","Lancashire","Outside London","SEO/HEO","160","155","35010","34170"
"In post","2023","20-29","Lancashire","Outside London","Unknown","145","140","24990","23640"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","590","570","24670","22400"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","EO","180","175","27980","28120"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","55","55","34260","34170"
"In post","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","135","135","25680","24570"
"In post","2023","20-29","Lincolnshire","Outside London","AA/AO","190","190","26530","28880"
"In post","2023","20-29","Lincolnshire","Outside London","EO","65","65","28790","28120"
"In post","2023","20-29","Lincolnshire","Outside London","SEO/HEO","35","35","34140","32970"
"In post","2023","20-29","Lincolnshire","Outside London","Unknown","55","55","24000","23640"
"In post","2023","20-29","Merseyside","Outside London","AA/AO","1570","1525","22570","22400"
"In post","2023","20-29","Merseyside","Outside London","EO","1190","1175","26760","26020"
"In post","2023","20-29","Merseyside","Outside London","G6/G7","50","50","53890","54680"
"In post","2023","20-29","Merseyside","Outside London","SEO/HEO","665","665","34750","34400"
"In post","2023","20-29","Merseyside","Outside London","Unknown","185","180","24680","23640"
"In post","2023","20-29","North Eastern Scotland","Outside London","AA/AO","95","90","25970","24890"
"In post","2023","20-29","North Eastern Scotland","Outside London","EO","95","95","30850","29450"
"In post","2023","20-29","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North Eastern Scotland","Outside London","SEO/HEO","40","40","36320","34730"
"In post","2023","20-29","North Yorkshire","Outside London","AA/AO","170","165","24030","22150"
"In post","2023","20-29","North Yorkshire","Outside London","EO","185","180","26710","27110"
"In post","2023","20-29","North Yorkshire","Outside London","G6/G7","15","15","53200","50100"
"In post","2023","20-29","North Yorkshire","Outside London","SEO/HEO","215","215","33470","32800"
"In post","2023","20-29","North Yorkshire","Outside London","Unknown","50","50","24600","23640"
"In post","2023","20-29","Northern Ireland","Outside London","AA/AO","305","295","22470","22520"
"In post","2023","20-29","Northern Ireland","Outside London","EO","180","175","27220","27890"
"In post","2023","20-29","Northern Ireland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Northern Ireland","Outside London","SEO/HEO","115","115","35180","34700"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","AA/AO","1200","1160","22150","22520"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","EO","990","980","27660","28120"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","G6/G7","85","85","53830","53190"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","780","775","35710","34700"
"In post","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Unknown","130","130","25110","24570"
"In post","2023","20-29","Outer London - East and North East","London","AA/AO","285","285","29550","27940"
"In post","2023","20-29","Outer London - East and North East","London","EO","205","200","32520","32520"
"In post","2023","20-29","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Outer London - East and North East","London","SEO/HEO","40","40","38050","39150"
"In post","2023","20-29","Outer London - East and North East","London","Unknown","75","75","29450","28580"
"In post","2023","20-29","Outer London - South","London","AA/AO","370","365","26420","26400"
"In post","2023","20-29","Outer London - South","London","EO","560","555","30990","29980"
"In post","2023","20-29","Outer London - South","London","G6/G7","100","100","62550","61540"
"In post","2023","20-29","Outer London - South","London","SEO/HEO","555","550","38840","39110"
"In post","2023","20-29","Outer London - South","London","Unknown","65","65","29670","28580"
"In post","2023","20-29","Outer London - West and North West","London","AA/AO","375","365","28320","26400"
"In post","2023","20-29","Outer London - West and North West","London","EO","660","655","30640","29890"
"In post","2023","20-29","Outer London - West and North West","London","G6/G7","10","10","63070","54410"
"In post","2023","20-29","Outer London - West and North West","London","SEO/HEO","315","315","36420","36000"
"In post","2023","20-29","Outer London - West and North West","London","Unknown","80","80","30310","28580"
"In post","2023","20-29","Overseas","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Overseas","Overseas","EO","20","20","33670","34160"
"In post","2023","20-29","Overseas","Overseas","G6/G7","45","45","53680","53530"
"In post","2023","20-29","Overseas","Overseas","SEO/HEO","260","260","37340","34220"
"In post","2023","20-29","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","AA/AO","620","610","26260","24270"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","EO","300","295","28450","28080"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","G6/G7","20","20","54500","55110"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","SEO/HEO","225","220","35810","34400"
"In post","2023","20-29","Shropshire and Staffordshire","Outside London","Unknown","85","80","27180","25300"
"In post","2023","20-29","South Yorkshire","Outside London","AA/AO","645","630","24340","22400"
"In post","2023","20-29","South Yorkshire","Outside London","EO","540","530","26770","25880"
"In post","2023","20-29","South Yorkshire","Outside London","G6/G7","75","75","54130","51700"
"In post","2023","20-29","South Yorkshire","Outside London","SEO/HEO","450","445","34900","34130"
"In post","2023","20-29","South Yorkshire","Outside London","Unknown","135","135","26370","24570"
"In post","2023","20-29","Southern Scotland","Outside London","AA/AO","465","455","23380","22520"
"In post","2023","20-29","Southern Scotland","Outside London","EO","235","230","28850","28540"
"In post","2023","20-29","Southern Scotland","Outside London","G6/G7","35","35","52090","52360"
"In post","2023","20-29","Southern Scotland","Outside London","SEO/HEO","90","90","36320","34950"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","AA/AO","515","510","27550","25610"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","EO","385","375","28820","28120"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","SEO/HEO","165","165","35490","34170"
"In post","2023","20-29","Surrey, East and West Sussex","Outside London","Unknown","140","135","25960","24570"
"In post","2023","20-29","Tees Valley and Durham","Outside London","AA/AO","915","885","25680","23390"
"In post","2023","20-29","Tees Valley and Durham","Outside London","EO","320","315","27390","28080"
"In post","2023","20-29","Tees Valley and Durham","Outside London","G6/G7","30","30","52820","51360"
"In post","2023","20-29","Tees Valley and Durham","Outside London","SEO/HEO","270","270","33200","31560"
"In post","2023","20-29","Tees Valley and Durham","Outside London","Unknown","135","135","25200","23640"
"In post","2023","20-29","Unknown","Unknown","AA/AO","50","50","23730","22400"
"In post","2023","20-29","Unknown","Unknown","EO","65","65","26470","25830"
"In post","2023","20-29","Unknown","Unknown","G6/G7","10","10","55960","55790"
"In post","2023","20-29","Unknown","Unknown","SEO/HEO","40","40","36350","35240"
"In post","2023","20-29","Unknown","Unknown","Unknown","375","375","32290","33280"
"In post","2023","20-29","West Central Scotland","Outside London","AA/AO","1500","1460","23430","22520"
"In post","2023","20-29","West Central Scotland","Outside London","EO","940","930","28430","28120"
"In post","2023","20-29","West Central Scotland","Outside London","G6/G7","95","90","53400","52360"
"In post","2023","20-29","West Central Scotland","Outside London","SEO/HEO","725","725","36110","34700"
"In post","2023","20-29","West Central Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","West Midlands","Outside London","AA/AO","1395","1345","22760","21780"
"In post","2023","20-29","West Midlands","Outside London","EO","1045","1030","27510","27890"
"In post","2023","20-29","West Midlands","Outside London","G6/G7","130","130","52960","51360"
"In post","2023","20-29","West Midlands","Outside London","SEO/HEO","855","850","34650","34170"
"In post","2023","20-29","West Midlands","Outside London","Unknown","240","230","25270","23640"
"In post","2023","20-29","West Wales and The Valleys","Outside London","AA/AO","1090","1035","22270","22500"
"In post","2023","20-29","West Wales and The Valleys","Outside London","EO","520","510","27950","28120"
"In post","2023","20-29","West Wales and The Valleys","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","West Wales and The Valleys","Outside London","SEO/HEO","230","225","35530","34520"
"In post","2023","20-29","West Wales and The Valleys","Outside London","Unknown","190","185","24890","24570"
"In post","2023","20-29","West Yorkshire","Outside London","AA/AO","1405","1365","24460","22520"
"In post","2023","20-29","West Yorkshire","Outside London","EO","1110","1095","28100","28120"
"In post","2023","20-29","West Yorkshire","Outside London","G6/G7","150","150","53470","51360"
"In post","2023","20-29","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Yorkshire","Outside London","SEO/HEO","930","925","34880","34530"
"In post","2023","20-29","West Yorkshire","Outside London","Unknown","265","260","24940","24310"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","AA/AO","205","195","28480","30880"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","EO","245","235","29930","29780"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","G6/G7","90","90","59750","59530"
"In post","2023","30-39","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
