"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Health Security Agency","South East (England)","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Mid Kent","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Mid Kent","SEO/HEO","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","AA/AO","40","25","22530","22820"
"In post","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","EO","25","20","27400","26750"
"In post","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","G6/G7","115","105","59450","55170"
"In post","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","SCS level","15","10","111730","115190"
"In post","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","SEO/HEO","100","95","38080","39350"
"In post","2023","UK Health Security Agency","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","South Hampshire","G6/G7","10","10","56970","51460"
"In post","2023","UK Health Security Agency","South East (England)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","South Hampshire","SEO/HEO","10","10","38400","38120"
"In post","2023","UK Health Security Agency","South East (England)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Surrey","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","G6/G7","10","10","59250","56730"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","SCS level","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","SEO/HEO","15","15","40480","39660"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","56880","56490"
"In post","2023","UK Health Security Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Bristol, City of","AA/AO","55","50","22420","22270"
"In post","2023","UK Health Security Agency","South West (England)","Bristol, City of","EO","20","20","26620","27060"
"In post","2023","UK Health Security Agency","South West (England)","Bristol, City of","G6/G7","45","40","62560","57080"
"In post","2023","UK Health Security Agency","South West (England)","Bristol, City of","SCS level","15","15","114660","102410"
"In post","2023","UK Health Security Agency","South West (England)","Bristol, City of","SEO/HEO","90","80","37100","37060"
"In post","2023","UK Health Security Agency","South West (England)","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Devon CC","G6/G7","10","10","59410","53950"
"In post","2023","UK Health Security Agency","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Devon CC","SEO/HEO","15","15","37490","37110"
"In post","2023","UK Health Security Agency","South West (England)","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Gloucestershire CC","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Gloucestershire CC","SEO/HEO","15","15","33810","34160"
"In post","2023","UK Health Security Agency","South West (England)","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Plymouth","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","South West (England)","Wiltshire","AA/AO","60","60","20970","20620"
"In post","2023","UK Health Security Agency","South West (England)","Wiltshire","EO","105","100","25260","24620"
"In post","2023","UK Health Security Agency","South West (England)","Wiltshire","G6/G7","155","150","57700","53010"
"In post","2023","UK Health Security Agency","South West (England)","Wiltshire","SCS level","15","10","98630","98420"
"In post","2023","UK Health Security Agency","South West (England)","Wiltshire","SEO/HEO","320","305","35220","36610"
"In post","2023","UK Health Security Agency","Wales","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Birmingham","AA/AO","50","45","21690","21210"
"In post","2023","UK Health Security Agency","West Midlands (England)","Birmingham","EO","40","35","25810","24870"
"In post","2023","UK Health Security Agency","West Midlands (England)","Birmingham","G6/G7","50","50","58010","52200"
"In post","2023","UK Health Security Agency","West Midlands (England)","Birmingham","SCS level","20","15","121760","119880"
"In post","2023","UK Health Security Agency","West Midlands (England)","Birmingham","SEO/HEO","100","95","37200","37060"
"In post","2023","UK Health Security Agency","West Midlands (England)","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Staffordshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Warwickshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","AA/AO","20","20","21190","20880"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","EO","25","20","25780","24620"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","G6/G7","90","90","58450","54000"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","SCS level","15","15","102970","101500"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","SEO/HEO","100","95","36000","37060"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","AA/AO","10","10","21920","20880"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","10","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Sheffield","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Sheffield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Yorkshire and The Humber","York","SEO/HEO","10","10","34530","33770"
"In post","2023","UK Hydrographic Office","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","South West (England)","Somerset CC","AA/AO","65","60","21740","21690"
"In post","2023","UK Hydrographic Office","South West (England)","Somerset CC","EO","260","245","28290","27610"
"In post","2023","UK Hydrographic Office","South West (England)","Somerset CC","G6/G7","110","105","59520","55470"
"In post","2023","UK Hydrographic Office","South West (England)","Somerset CC","SCS level","5","5","[c]","[c]"
"In post","2023","UK Hydrographic Office","South West (England)","Somerset CC","SEO/HEO","495","475","38900","34370"
"In post","2023","UK Space Agency","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","Westminster","G6/G7","65","65","59130","55120"
"In post","2023","UK Space Agency","London","Westminster","SCS level","5","5","[c]","[c]"
"In post","2023","UK Space Agency","London","Westminster","SEO/HEO","80","80","39760","41360"
"In post","2023","UK Space Agency","South East (England)","Oxfordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Space Agency","South East (England)","Oxfordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Space Agency","South West (England)","Swindon","EO","5","5","[c]","[c]"
"In post","2023","UK Space Agency","South West (England)","Swindon","G6/G7","50","50","54230","50710"
"In post","2023","UK Space Agency","South West (England)","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","South West (England)","Swindon","SEO/HEO","40","40","35890","37750"
"In post","2023","UK Statistics Authority","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Westminster","EO","10","10","28710","27700"
"In post","2023","UK Statistics Authority","London","Westminster","G6/G7","85","80","59750","58100"
"In post","2023","UK Statistics Authority","London","Westminster","SCS level","30","30","91580","82290"
"In post","2023","UK Statistics Authority","London","Westminster","SEO/HEO","165","165","37880","34720"
"In post","2023","UK Statistics Authority","North East (England)","Darlington","AA/AO","15","15","21200","21200"
"In post","2023","UK Statistics Authority","North East (England)","Darlington","EO","25","20","24840","24840"
"In post","2023","UK Statistics Authority","North East (England)","Darlington","G6/G7","20","20","52960","51060"
"In post","2023","UK Statistics Authority","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Darlington","SEO/HEO","75","75","34200","31560"
"In post","2023","UK Statistics Authority","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Manchester","SEO/HEO","20","20","33590","31560"
"In post","2023","UK Statistics Authority","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
