"Status","Year","Age","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Human Resources","Devon","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Human Resources","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Dorset and Somerset","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Human Resources","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Anglia","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Wales","Heterosexual / straight","35","35","32240","31200"
"In post","2023","60-64","Human Resources","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","50","45","28470","27740"
"In post","2023","60-64","Human Resources","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Yorkshire and Northern Lincolnshire","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Eastern Scotland","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Eastern Scotland","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","90","85","37160","34300"
"In post","2023","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Hampshire and Isle of Wight","Heterosexual / straight","95","95","34680","33470"
"In post","2023","60-64","Human Resources","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Hampshire and Isle of Wight","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","Hampshire and Isle of Wight","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - East","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - West","Heterosexual / straight","85","75","54360","47710"
"In post","2023","60-64","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - West","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lancashire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Human Resources","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Merseyside","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northumberland, and Tyne and Wear","Heterosexual / straight","50","35","32060","28120"
"In post","2023","60-64","Human Resources","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northumberland, and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - South","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Shropshire and Staffordshire","Heterosexual / straight","65","65","35910","34510"
"In post","2023","60-64","Human Resources","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Shropshire and Staffordshire","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Human Resources","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","South Yorkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Southern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Tees Valley and Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Central Scotland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","60-64","Human Resources","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","West Midlands","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Human Resources","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Wales and The Valleys","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Human Resources","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Yorkshire","Heterosexual / straight","30","25","37820","34170"
"In post","2023","60-64","Human Resources","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Inner London - West","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Internal Audit","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bedfordshire and Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Derbyshire and Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Legal","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Derbyshire and Nottinghamshire","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Devon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Anglia","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Legal","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Legal","East Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Legal","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Wales","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Legal","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - East","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - East","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - West","Heterosexual / straight","145","130","55560","58820"
"In post","2023","60-64","Legal","Inner London - West","LGBO","15","15","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - West","Unknown","55","50","59990","63500"
"In post","2023","60-64","Legal","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Legal","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Merseyside","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Legal","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Merseyside","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Legal","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Yorkshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Legal","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland, and Tyne and Wear","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland, and Tyne and Wear","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - South","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
