"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","International Trade","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","London","EO","20","15","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","London","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","London","SEO/HEO","45","45","38270","36310"
"In post","2023","Asian","Knowledge and Information Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","G6/G7","30","25","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Asian","Legal","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East of England","G6/G7","25","20","[c]","[c]"
"In post","2023","Asian","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","Legal","London","AA/AO","10","5","[c]","[c]"
"In post","2023","Asian","Legal","London","EO","70","70","31130","32260"
"In post","2023","Asian","Legal","London","G6/G7","405","380","60680","58820"
"In post","2023","Asian","Legal","London","SCS level","15","15","[c]","[c]"
"In post","2023","Asian","Legal","London","SEO/HEO","100","95","41910","40800"
"In post","2023","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","G6/G7","50","50","53700","52600"
"In post","2023","Asian","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","SEO/HEO","35","30","37710","37680"
"In post","2023","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","G6/G7","25","25","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","EO","10","10","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","West Midlands (England)","EO","20","20","[c]","[c]"
"In post","2023","Asian","Legal","West Midlands (England)","G6/G7","60","55","53470","51770"
"In post","2023","Asian","Legal","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","West Midlands (England)","SEO/HEO","35","35","39630","38760"
"In post","2023","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Yorkshire and The Humber","G6/G7","40","35","54390","52060"
"In post","2023","Asian","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Yorkshire and The Humber","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","SCS level","10","5","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","London","EO","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","London","G6/G7","20","20","[c]","[c]"
"In post","2023","Asian","Medicine","London","SCS level","25","25","[c]","[c]"
"In post","2023","Asian","Medicine","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Medicine","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South West (England)","AA/AO","15","15","[c]","[c]"
"In post","2023","Asian","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medicine","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","Asian","Medicine","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","AA/AO","730","630","22580","21780"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","EO","465","430","27810","28120"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","SEO/HEO","175","165","36800","35000"
"In post","2023","Asian","Operational Delivery","East Midlands (England)","Unknown","105","95","28360","25300"
"In post","2023","Asian","Operational Delivery","East of England","AA/AO","335","285","24200","22400"
"In post","2023","Asian","Operational Delivery","East of England","EO","340","310","29130","28120"
"In post","2023","Asian","Operational Delivery","East of England","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","East of England","SEO/HEO","85","80","39170","38010"
"In post","2023","Asian","Operational Delivery","East of England","Unknown","70","65","28630","26840"
"In post","2023","Asian","Operational Delivery","London","AA/AO","1885","1670","26440","25810"
"In post","2023","Asian","Operational Delivery","London","EO","2875","2625","31370","31670"
"In post","2023","Asian","Operational Delivery","London","G6/G7","225","220","62230","59290"
"In post","2023","Asian","Operational Delivery","London","SCS level","20","20","[c]","[c]"
"In post","2023","Asian","Operational Delivery","London","SEO/HEO","1205","1175","39620","39150"
"In post","2023","Asian","Operational Delivery","London","Unknown","200","190","33740","33050"
"In post","2023","Asian","Operational Delivery","North East (England)","AA/AO","210","190","22260","22280"
"In post","2023","Asian","Operational Delivery","North East (England)","EO","105","95","27590","28120"
"In post","2023","Asian","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","North East (England)","SEO/HEO","40","35","37140","35000"
"In post","2023","Asian","Operational Delivery","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","Asian","Operational Delivery","North West (England)","AA/AO","990","875","22330","21780"
"In post","2023","Asian","Operational Delivery","North West (England)","EO","725","675","27760","28120"
"In post","2023","Asian","Operational Delivery","North West (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Asian","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","North West (England)","SEO/HEO","270","255","36560","34700"
"In post","2023","Asian","Operational Delivery","North West (England)","Unknown","135","125","28220","25300"
"In post","2023","Asian","Operational Delivery","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Scotland","AA/AO","170","150","22500","22520"
"In post","2023","Asian","Operational Delivery","Scotland","EO","90","80","27990","28120"
"In post","2023","Asian","Operational Delivery","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Scotland","SEO/HEO","50","45","44330","37810"
"In post","2023","Asian","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","South East (England)","AA/AO","385","335","24950","23230"
"In post","2023","Asian","Operational Delivery","South East (England)","EO","375","340","29740","29080"
"In post","2023","Asian","Operational Delivery","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","South East (England)","SEO/HEO","115","110","37950","35620"
"In post","2023","Asian","Operational Delivery","South East (England)","Unknown","60","55","28510","25300"
"In post","2023","Asian","Operational Delivery","South West (England)","AA/AO","95","85","22890","22150"
"In post","2023","Asian","Operational Delivery","South West (England)","EO","80","70","28080","28120"
"In post","2023","Asian","Operational Delivery","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","South West (England)","SEO/HEO","75","70","35440","34460"
"In post","2023","Asian","Operational Delivery","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","AA/AO","15","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","EO","30","30","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Wales","AA/AO","160","145","22440","22500"
"In post","2023","Asian","Operational Delivery","Wales","EO","90","85","27510","28120"
"In post","2023","Asian","Operational Delivery","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Wales","SEO/HEO","45","45","34760","34170"
"In post","2023","Asian","Operational Delivery","Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","AA/AO","1460","1305","22380","21780"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","EO","1260","1170","27720","28120"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","G6/G7","45","45","56570","54260"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","SEO/HEO","435","420","36450","34850"
"In post","2023","Asian","Operational Delivery","West Midlands (England)","Unknown","215","200","28930","26840"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","AA/AO","780","690","22690","22520"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","EO","795","740","27680","28120"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","G6/G7","20","20","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","SEO/HEO","265","255","35750","34700"
"In post","2023","Asian","Operational Delivery","Yorkshire and The Humber","Unknown","120","110","27680","25300"
"In post","2023","Asian","Operational Research","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Asian","Operational Research","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Operational Research","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Operational Research","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
