"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","SEO","25","25","42210","40700"
"In post","2023","Department for Transport","North East (England)","Tees Valley and Durham","AO","10","10","26980","27490"
"In post","2023","Department for Transport","North East (England)","Tees Valley and Durham","EO","45","40","27950","27400"
"In post","2023","Department for Transport","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North East (England)","Tees Valley and Durham","HEO","10","10","33420","32310"
"In post","2023","Department for Transport","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Cheshire","EO","25","25","27470","27400"
"In post","2023","Department for Transport","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Cumbria","AO","15","15","27330","27490"
"In post","2023","Department for Transport","North West (England)","Cumbria","EO","25","25","29640","27450"
"In post","2023","Department for Transport","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Cumbria","HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","AO","35","30","24240","22500"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","EO","120","110","27950","27400"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","G7","10","10","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","HEO","25","25","33340","33080"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Lancashire","AO","40","35","27830","27490"
"In post","2023","Department for Transport","North West (England)","Lancashire","EO","65","55","28500","27450"
"In post","2023","Department for Transport","North West (England)","Lancashire","HEO","10","10","33210","33030"
"In post","2023","Department for Transport","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Merseyside","AO","20","20","26000","27490"
"In post","2023","Department for Transport","North West (England)","Merseyside","EO","80","75","28460","27450"
"In post","2023","Department for Transport","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","North West (England)","Merseyside","HEO","20","20","34010","33020"
"In post","2023","Department for Transport","North West (England)","Merseyside","SEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Northern Ireland","AO","15","15","23130","22500"
"In post","2023","Department for Transport","Northern Ireland","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Northern Ireland","HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","AO","30","30","25690","27490"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","EO","70","65","28140","27450"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","HEO","25","25","33380","33690"
"In post","2023","Department for Transport","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Highlands and Islands","AO","15","15","23150","22500"
"In post","2023","Department for Transport","Scotland","Highlands and Islands","EO","25","25","27570","27400"
"In post","2023","Department for Transport","Scotland","Highlands and Islands","HEO","30","30","32280","31940"
"In post","2023","Department for Transport","Scotland","Highlands and Islands","SEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Scotland","North Eastern Scotland","AO","25","25","24040","22500"
"In post","2023","Department for Transport","Scotland","North Eastern Scotland","EO","25","20","27980","27400"
"In post","2023","Department for Transport","Scotland","North Eastern Scotland","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Scotland","North Eastern Scotland","HEO","10","10","32060","31800"
"In post","2023","Department for Transport","Scotland","North Eastern Scotland","SEO","15","15","43670","44160"
"In post","2023","Department for Transport","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Southern Scotland","EO","25","20","27580","27420"
"In post","2023","Department for Transport","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","Southern Scotland","HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Scotland","West Central Scotland","AO","20","15","25180","24990"
"In post","2023","Department for Transport","Scotland","West Central Scotland","EO","70","65","28140","27450"
"In post","2023","Department for Transport","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Scotland","West Central Scotland","G7","10","10","[c]","[c]"
"In post","2023","Department for Transport","Scotland","West Central Scotland","HEO","15","15","33140","32950"
"In post","2023","Department for Transport","Scotland","West Central Scotland","SEO","20","20","46070","46400"
"In post","2023","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","20","20","25990","25580"
"In post","2023","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","60","55","27860","27400"
"In post","2023","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","AO","95","90","23390","22500"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","EO","225","215","27620","27190"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","G6","45","45","75520","67000"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","G7","140","140","63260","56500"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","HEO","155","150","32280","31660"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Hampshire and Isle of Wight","SEO","165","165","41070","40180"
"In post","2023","Department for Transport","South East (England)","Kent","AO","45","40","24750","22500"
"In post","2023","Department for Transport","South East (England)","Kent","EO","120","115","30740","27450"
"In post","2023","Department for Transport","South East (England)","Kent","HEO","35","35","34090","32670"
"In post","2023","Department for Transport","South East (England)","Kent","SEO","10","10","40340","39820"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","AO","45","45","26630","26500"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","EO","125","115","29430","27450"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","G6","10","5","[c]","[c]"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","G7","15","15","52010","50340"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","HEO","55","50","33320","32240"
"In post","2023","Department for Transport","South East (England)","Surrey, East and West Sussex","SEO","40","40","41880","40570"
"In post","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","AO","15","15","22500","22500"
"In post","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","EO","25","25","27800","27450"
"In post","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","HEO","15","15","32840","32600"
"In post","2023","Department for Transport","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Devon","AO","20","20","25750","27490"
"In post","2023","Department for Transport","South West (England)","Devon","EO","50","45","28420","27450"
"In post","2023","Department for Transport","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Devon","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Devon","HEO","20","20","33660","32950"
"In post","2023","Department for Transport","South West (England)","Devon","SEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Dorset and Somerset","AO","25","25","27020","27490"
"In post","2023","Department for Transport","South West (England)","Dorset and Somerset","EO","35","30","28250","27450"
"In post","2023","Department for Transport","South West (England)","Dorset and Somerset","HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","90","80","23940","22500"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","175","160","28060","27450"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","10","68900","67770"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","25","25","54220","51540"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","125","120","34120","33660"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","80","80","42790","42820"
"In post","2023","Department for Transport","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Wales","East Wales","AO","35","35","25790","27490"
"In post","2023","Department for Transport","Wales","East Wales","EO","65","60","28810","27450"
"In post","2023","Department for Transport","Wales","East Wales","G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Wales","East Wales","HEO","10","10","33160","33000"
"In post","2023","Department for Transport","Wales","East Wales","SEO","15","15","43020","40850"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","AA","1145","915","19310","19000"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","AO","2895","2530","22610","22500"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","EO","1030","975","27340","27260"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","G6","105","100","78250","83670"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","G7","245","240","57590","54040"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","HEO","675","650","33240","31940"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","SCS level","10","10","98390","95000"
"In post","2023","Department for Transport","Wales","West Wales and The Valleys","SEO","550","535","43360","42050"
"In post","2023","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","55","55","28240","27400"
"In post","2023","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","10","10","33810","33110"
"In post","2023","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","AO","45","40","27040","27490"
"In post","2023","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","EO","90","85","29430","27450"
"In post","2023","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","HEO","20","20","33560","33020"
"In post","2023","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","AO","165","155","23240","22500"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","EO","145","140","27620","27260"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","G6","10","10","63970","62680"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","G7","50","50","51870","50340"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","HEO","80","80","32190","31660"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport","West Midlands (England)","West Midlands","SEO","60","60","40310","39820"
"In post","2023","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","35","35","24840","22500"
"In post","2023","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","55","50","28630","27450"
"In post","2023","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","10","10","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","20","20","33010","32520"
"In post","2023","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","15","15","45340","43940"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","EO","30","30","27850","27400"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","G7","10","10","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","North Yorkshire","SEO","15","15","39860","39430"
"In post","2023","Department for Transport","Yorkshire and The Humber","South Yorkshire","AO","25","25","26690","27490"
"In post","2023","Department for Transport","Yorkshire and The Humber","South Yorkshire","EO","55","55","28210","27450"
"In post","2023","Department for Transport","Yorkshire and The Humber","South Yorkshire","HEO","10","10","33780","33400"
"In post","2023","Department for Transport","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","AA","5","5","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","AO","115","105","23680","22500"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","EO","135","130","27700","27260"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","G6","15","15","65330","63060"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","G7","65","65","52600","50790"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","HEO","85","80","33200","31660"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Transport","Yorkshire and The Humber","West Yorkshire","SEO","60","60","40620","39820"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","AA","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","AO","645","550","21680","21690"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","EO","1235","1100","28090","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","G6","30","25","73980","70820"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","G7","105","100","56830","55320"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","260","245","34180","34170"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","145","135","42460","40840"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","595","500","21670","21690"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","785","705","28090","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","100","95","34220","34170"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","25","25","38610","38470"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","AO","145","115","21650","21690"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","EO","330","290","28110","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","HEO","45","40","34360","34170"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Lincolnshire","SEO","10","10","38470","38470"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","AA","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","AO","200","165","24550","25610"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","EO","735","665","30390","31280"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","G7","20","20","58180","55250"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","HEO","90","85","36900","37520"
"In post","2023","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","SEO","45","40","44880","43760"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","AA","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","AO","325","265","21690","21690"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","EO","1080","945","28160","28120"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","G6","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","G7","20","20","52030","50160"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","HEO","140","130","34340","34170"
"In post","2023","Department for Work and Pensions","East of England","East Anglia","SEO","45","40","42240","38470"
"In post","2023","Department for Work and Pensions","East of England","Essex","AO","410","355","25300","25610"
"In post","2023","Department for Work and Pensions","East of England","Essex","EO","870","790","31490","31280"
"In post","2023","Department for Work and Pensions","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","Essex","G7","20","15","57850","55250"
"In post","2023","Department for Work and Pensions","East of England","Essex","HEO","110","105","37690","37520"
"In post","2023","Department for Work and Pensions","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","East of England","Essex","SEO","45","40","46560","43760"
"In post","2023","Department for Work and Pensions","London","Inner London - East","AO","265","235","25360","25610"
"In post","2023","Department for Work and Pensions","London","Inner London - East","EO","1465","1350","32360","32520"
"In post","2023","Department for Work and Pensions","London","Inner London - East","G6","10","10","72120","72160"
"In post","2023","Department for Work and Pensions","London","Inner London - East","G7","35","35","59210","59700"
"In post","2023","Department for Work and Pensions","London","Inner London - East","HEO","150","150","39040","39150"
"In post","2023","Department for Work and Pensions","London","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Inner London - East","SEO","70","65","48020","45970"
"In post","2023","Department for Work and Pensions","London","Inner London - West","AO","150","130","25400","25610"
"In post","2023","Department for Work and Pensions","London","Inner London - West","EO","685","650","32400","32520"
"In post","2023","Department for Work and Pensions","London","Inner London - West","G6","210","200","74230","72550"
"In post","2023","Department for Work and Pensions","London","Inner London - West","G7","480","460","57470","55150"
"In post","2023","Department for Work and Pensions","London","Inner London - West","HEO","715","695","38950","39150"
"In post","2023","Department for Work and Pensions","London","Inner London - West","SCS level","120","115","95130","85550"
"In post","2023","Department for Work and Pensions","London","Inner London - West","SEO","490","470","44500","43760"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","AA","10","10","21680","21250"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","AO","650","565","25110","25610"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","EO","1255","1140","32290","32520"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","G7","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","HEO","175","170","39270","39150"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - East and North East","SEO","35","30","43670","43760"
"In post","2023","Department for Work and Pensions","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - South","AO","85","80","25350","25610"
"In post","2023","Department for Work and Pensions","London","Outer London - South","EO","575","530","32340","32520"
"In post","2023","Department for Work and Pensions","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - South","HEO","80","75","39080","39150"
"In post","2023","Department for Work and Pensions","London","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","AO","190","155","25260","25610"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","EO","1120","1030","32410","32520"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","HEO","130","120","39240","39150"
"In post","2023","Department for Work and Pensions","London","Outer London - West and North West","SEO","15","15","44010","43760"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","AA","40","30","21250","21250"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","AO","2795","2395","21610","21690"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","EO","2490","2230","28090","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","G6","195","190","70800","68080"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","G7","555","540","53560","50950"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","HEO","970","915","34240","34170"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","SCS level","30","25","89830","79580"
"In post","2023","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","SEO","665","640","40210","38470"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","AO","865","745","21650","21690"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","EO","1040","915","28030","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","G6","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","G7","20","20","50610","50160"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","HEO","135","130","34290","34170"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North East (England)","Tees Valley and Durham","SEO","35","35","38810","38470"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","AO","280","235","21660","21690"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","EO","355","315","28050","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","G7","15","10","54760","55250"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","HEO","45","40","34140","34170"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cheshire","SEO","20","20","43180","42470"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","AO","45","40","21690","21690"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","EO","155","130","28030","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","HEO","30","30","34200","34170"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Cumbria","SEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","AA","10","10","21250","21250"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","AO","1625","1435","21640","21690"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","EO","2065","1885","28040","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","G6","110","110","71150","68970"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","G7","250","245","54580","53460"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","HEO","500","485","34290","34170"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","SCS level","20","15","100590","92290"
"In post","2023","Department for Work and Pensions","North West (England)","Greater Manchester","SEO","315","310","39660","38470"
"In post","2023","Department for Work and Pensions","North West (England)","Lancashire","AA","15","10","21250","21250"
"In post","2023","Department for Work and Pensions","North West (England)","Lancashire","AO","2765","2450","21650","21690"
"In post","2023","Department for Work and Pensions","North West (England)","Lancashire","EO","3190","2895","28070","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Lancashire","G6","135","130","69340","66860"
