"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Northumberland, and Tyne and Wear","G7","Male","340","335","55510","56870"
"In post","2023","50-59","Northumberland, and Tyne and Wear","HEO","Female","500","465","34340","34570"
"In post","2023","50-59","Northumberland, and Tyne and Wear","HEO","Male","385","375","34660","34700"
"In post","2023","50-59","Northumberland, and Tyne and Wear","SCS level","Female","30","30","86220","77930"
"In post","2023","50-59","Northumberland, and Tyne and Wear","SCS level","Male","30","30","94180","82410"
"In post","2023","50-59","Northumberland, and Tyne and Wear","SEO","Female","360","340","41320","42140"
"In post","2023","50-59","Northumberland, and Tyne and Wear","SEO","Male","330","325","41490","42140"
"In post","2023","50-59","Northumberland, and Tyne and Wear","Unknown","Female","110","100","31010","29050"
"In post","2023","50-59","Northumberland, and Tyne and Wear","Unknown","Male","45","45","33600","29050"
"In post","2023","50-59","Outer London - East and North East","AA","Female","40","40","25690","26630"
"In post","2023","50-59","Outer London - East and North East","AA","Male","35","35","25920","26630"
"In post","2023","50-59","Outer London - East and North East","AO","Female","245","215","25840","25610"
"In post","2023","50-59","Outer London - East and North East","AO","Male","160","160","28700","25610"
"In post","2023","50-59","Outer London - East and North East","EO","Female","365","330","32120","32520"
"In post","2023","50-59","Outer London - East and North East","EO","Male","210","205","33300","32520"
"In post","2023","50-59","Outer London - East and North East","G6","Female","5","5","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","G7","Female","15","10","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","HEO","Female","65","65","38620","39150"
"In post","2023","50-59","Outer London - East and North East","HEO","Male","70","70","40260","39350"
"In post","2023","50-59","Outer London - East and North East","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","SEO","Female","35","35","46660","43760"
"In post","2023","50-59","Outer London - East and North East","SEO","Male","15","15","[c]","[c]"
"In post","2023","50-59","Outer London - East and North East","Unknown","Female","60","60","37230","38190"
"In post","2023","50-59","Outer London - East and North East","Unknown","Male","30","25","[c]","[c]"
"In post","2023","50-59","Outer London - South","AA","Female","30","25","23450","23500"
"In post","2023","50-59","Outer London - South","AA","Male","35","35","23260","23500"
"In post","2023","50-59","Outer London - South","AO","Female","360","325","26270","26400"
"In post","2023","50-59","Outer London - South","AO","Male","145","140","26480","26400"
"In post","2023","50-59","Outer London - South","EO","Female","695","650","31390","31070"
"In post","2023","50-59","Outer London - South","EO","Male","380","375","31940","31310"
"In post","2023","50-59","Outer London - South","G6","Female","100","95","75800","76760"
"In post","2023","50-59","Outer London - South","G6","Male","125","125","75650","77100"
"In post","2023","50-59","Outer London - South","G7","Female","220","215","62360","61560"
"In post","2023","50-59","Outer London - South","G7","Male","240","240","63310","63790"
"In post","2023","50-59","Outer London - South","HEO","Female","410","395","38050","37720"
"In post","2023","50-59","Outer London - South","HEO","Male","320","315","38800","38580"
"In post","2023","50-59","Outer London - South","SCS level","Female","35","35","89260","84430"
"In post","2023","50-59","Outer London - South","SCS level","Male","25","25","[c]","[c]"
"In post","2023","50-59","Outer London - South","SEO","Female","305","290","45820","45560"
"In post","2023","50-59","Outer London - South","SEO","Male","270","270","46370","45960"
"In post","2023","50-59","Outer London - South","Unknown","Female","75","70","33650","33050"
"In post","2023","50-59","Outer London - South","Unknown","Male","25","25","[c]","[c]"
"In post","2023","50-59","Outer London - West and North West","AA","Female","35","30","24100","23500"
"In post","2023","50-59","Outer London - West and North West","AA","Male","45","45","24430","23500"
"In post","2023","50-59","Outer London - West and North West","AO","Female","215","190","26250","25610"
"In post","2023","50-59","Outer London - West and North West","AO","Male","170","170","27750","26400"
"In post","2023","50-59","Outer London - West and North West","EO","Female","575","525","31450","31950"
"In post","2023","50-59","Outer London - West and North West","EO","Male","530","495","31490","31230"
"In post","2023","50-59","Outer London - West and North West","G6","Female","30","30","[c]","[c]"
"In post","2023","50-59","Outer London - West and North West","G6","Male","35","35","72280","71520"
"In post","2023","50-59","Outer London - West and North West","G7","Female","80","80","57250","55950"
"In post","2023","50-59","Outer London - West and North West","G7","Male","90","90","58330","59050"
"In post","2023","50-59","Outer London - West and North West","HEO","Female","180","170","36890","36700"
"In post","2023","50-59","Outer London - West and North West","HEO","Male","165","160","37720","37450"
"In post","2023","50-59","Outer London - West and North West","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Outer London - West and North West","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Outer London - West and North West","SEO","Female","130","125","45170","43770"
"In post","2023","50-59","Outer London - West and North West","SEO","Male","140","140","46020","44970"
"In post","2023","50-59","Outer London - West and North West","Unknown","Female","50","50","34660","33820"
"In post","2023","50-59","Outer London - West and North West","Unknown","Male","35","35","35980","33840"
"In post","2023","50-59","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","AO","Female","10","10","[c]","[c]"
"In post","2023","50-59","Overseas","AO","Male","10","10","[c]","[c]"
"In post","2023","50-59","Overseas","EO","Female","35","35","34210","33370"
"In post","2023","50-59","Overseas","EO","Male","35","35","34940","33060"
"In post","2023","50-59","Overseas","G6","Female","60","60","72110","67280"
"In post","2023","50-59","Overseas","G6","Male","80","80","71780","69490"
"In post","2023","50-59","Overseas","G7","Female","60","60","60010","57480"
"In post","2023","50-59","Overseas","G7","Male","95","95","59960","58290"
"In post","2023","50-59","Overseas","HEO","Female","70","70","48250","47300"
"In post","2023","50-59","Overseas","HEO","Male","150","150","41550","35860"
"In post","2023","50-59","Overseas","SCS level","Female","45","45","91100","80820"
"In post","2023","50-59","Overseas","SCS level","Male","65","65","91850","90280"
"In post","2023","50-59","Overseas","SEO","Female","35","35","49150","45000"
"In post","2023","50-59","Overseas","SEO","Male","105","105","49970","47380"
"In post","2023","50-59","Overseas","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Overseas","Unknown","Male","20","20","[c]","[c]"
"In post","2023","50-59","Shropshire and Staffordshire","AA","Female","75","70","22390","23230"
"In post","2023","50-59","Shropshire and Staffordshire","AA","Male","100","100","21920","21380"
"In post","2023","50-59","Shropshire and Staffordshire","AO","Female","355","315","23500","22220"
"In post","2023","50-59","Shropshire and Staffordshire","AO","Male","285","270","28210","28880"
"In post","2023","50-59","Shropshire and Staffordshire","EO","Female","435","390","28310","28120"
"In post","2023","50-59","Shropshire and Staffordshire","EO","Male","415","410","30120","28480"
"In post","2023","50-59","Shropshire and Staffordshire","G6","Female","45","45","72690","69940"
"In post","2023","50-59","Shropshire and Staffordshire","G6","Male","60","60","74560","71300"
"In post","2023","50-59","Shropshire and Staffordshire","G7","Female","115","110","56500","56450"
"In post","2023","50-59","Shropshire and Staffordshire","G7","Male","110","110","58270","57970"
"In post","2023","50-59","Shropshire and Staffordshire","HEO","Female","215","200","34590","34300"
"In post","2023","50-59","Shropshire and Staffordshire","HEO","Male","215","210","36030","35000"
"In post","2023","50-59","Shropshire and Staffordshire","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Shropshire and Staffordshire","SCS level","Male","15","15","[c]","[c]"
"In post","2023","50-59","Shropshire and Staffordshire","SEO","Female","175","165","43440","42510"
"In post","2023","50-59","Shropshire and Staffordshire","SEO","Male","165","165","45030","43550"
"In post","2023","50-59","Shropshire and Staffordshire","Unknown","Female","105","100","31460","29050"
"In post","2023","50-59","Shropshire and Staffordshire","Unknown","Male","45","40","33030","29050"
"In post","2023","50-59","South Yorkshire","AA","Female","50","40","21700","22020"
"In post","2023","50-59","South Yorkshire","AA","Male","35","35","22220","23230"
"In post","2023","50-59","South Yorkshire","AO","Female","430","360","22480","21780"
"In post","2023","50-59","South Yorkshire","AO","Male","285","270","25100","22400"
"In post","2023","50-59","South Yorkshire","EO","Female","530","460","27700","28120"
"In post","2023","50-59","South Yorkshire","EO","Male","320","310","29130","28120"
"In post","2023","50-59","South Yorkshire","G6","Female","65","65","67300","66860"
"In post","2023","50-59","South Yorkshire","G6","Male","55","55","69350","66860"
"In post","2023","50-59","South Yorkshire","G7","Female","175","165","53920","52150"
"In post","2023","50-59","South Yorkshire","G7","Male","150","150","55630","54260"
"In post","2023","50-59","South Yorkshire","HEO","Female","230","215","33800","34170"
"In post","2023","50-59","South Yorkshire","HEO","Male","190","185","35100","34170"
"In post","2023","50-59","South Yorkshire","SCS level","Female","15","15","[c]","[c]"
"In post","2023","50-59","South Yorkshire","SCS level","Male","25","20","[c]","[c]"
"In post","2023","50-59","South Yorkshire","SEO","Female","210","200","39990","38470"
"In post","2023","50-59","South Yorkshire","SEO","Male","185","180","41690","39190"
"In post","2023","50-59","South Yorkshire","Unknown","Female","115","110","32110","29050"
"In post","2023","50-59","South Yorkshire","Unknown","Male","40","40","31140","29050"
"In post","2023","50-59","Southern Scotland","AA","Female","30","30","22600","22080"
"In post","2023","50-59","Southern Scotland","AA","Male","25","25","[c]","[c]"
"In post","2023","50-59","Southern Scotland","AO","Female","430","360","23340","22520"
"In post","2023","50-59","Southern Scotland","AO","Male","235","220","24110","22520"
"In post","2023","50-59","Southern Scotland","EO","Female","325","285","28740","28120"
"In post","2023","50-59","Southern Scotland","EO","Male","185","180","30050","28130"
"In post","2023","50-59","Southern Scotland","G6","Female","25","25","[c]","[c]"
"In post","2023","50-59","Southern Scotland","G6","Male","40","40","70530","71700"
"In post","2023","50-59","Southern Scotland","G7","Female","55","50","55660","55990"
"In post","2023","50-59","Southern Scotland","G7","Male","45","45","55700","56070"
"In post","2023","50-59","Southern Scotland","HEO","Female","155","145","35340","34950"
"In post","2023","50-59","Southern Scotland","HEO","Male","110","105","36320","35000"
"In post","2023","50-59","Southern Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2023","50-59","Southern Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2023","50-59","Southern Scotland","SEO","Female","85","85","42470","42140"
"In post","2023","50-59","Southern Scotland","SEO","Male","75","75","44950","44750"
"In post","2023","50-59","Surrey, East and West Sussex","AA","Female","60","55","22780","22440"
"In post","2023","50-59","Surrey, East and West Sussex","AA","Male","60","60","23450","23230"
"In post","2023","50-59","Surrey, East and West Sussex","AO","Female","335","295","24420","22520"
"In post","2023","50-59","Surrey, East and West Sussex","AO","Male","285","270","27570","25340"
"In post","2023","50-59","Surrey, East and West Sussex","EO","Female","560","495","29040","28120"
"In post","2023","50-59","Surrey, East and West Sussex","EO","Male","390","370","29670","28120"
"In post","2023","50-59","Surrey, East and West Sussex","G6","Female","20","20","[c]","[c]"
"In post","2023","50-59","Surrey, East and West Sussex","G6","Male","55","50","70400","68140"
"In post","2023","50-59","Surrey, East and West Sussex","G7","Female","105","100","58450","57420"
"In post","2023","50-59","Surrey, East and West Sussex","G7","Male","85","85","57760","57970"
"In post","2023","50-59","Surrey, East and West Sussex","HEO","Female","190","180","35310","34460"
"In post","2023","50-59","Surrey, East and West Sussex","HEO","Male","180","175","36850","35230"
"In post","2023","50-59","Surrey, East and West Sussex","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Surrey, East and West Sussex","SCS level","Male","10","10","[c]","[c]"
"In post","2023","50-59","Surrey, East and West Sussex","SEO","Female","110","105","43380","42140"
"In post","2023","50-59","Surrey, East and West Sussex","SEO","Male","155","150","44440","42550"
"In post","2023","50-59","Surrey, East and West Sussex","Unknown","Female","115","105","32260","29050"
"In post","2023","50-59","Surrey, East and West Sussex","Unknown","Male","60","55","33690","29050"
"In post","2023","50-59","Tees Valley and Durham","AA","Female","75","65","22810","23230"
"In post","2023","50-59","Tees Valley and Durham","AA","Male","55","50","23130","23230"
"In post","2023","50-59","Tees Valley and Durham","AO","Female","615","520","23430","22400"
"In post","2023","50-59","Tees Valley and Durham","AO","Male","445","415","27960","30410"
"In post","2023","50-59","Tees Valley and Durham","EO","Female","515","455","28110","28120"
"In post","2023","50-59","Tees Valley and Durham","EO","Male","300","290","29630","28120"
"In post","2023","50-59","Tees Valley and Durham","G6","Female","25","25","[c]","[c]"
"In post","2023","50-59","Tees Valley and Durham","G6","Male","30","30","69380","64980"
"In post","2023","50-59","Tees Valley and Durham","G7","Female","100","95","54700","52150"
"In post","2023","50-59","Tees Valley and Durham","G7","Male","70","65","56310","54930"
"In post","2023","50-59","Tees Valley and Durham","HEO","Female","225","210","33520","33290"
"In post","2023","50-59","Tees Valley and Durham","HEO","Male","170","165","35170","34850"
"In post","2023","50-59","Tees Valley and Durham","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Tees Valley and Durham","SCS level","Male","5","5","[c]","[c]"
"In post","2023","50-59","Tees Valley and Durham","SEO","Female","155","145","41990","39520"
"In post","2023","50-59","Tees Valley and Durham","SEO","Male","125","120","43760","41260"
"In post","2023","50-59","Tees Valley and Durham","Unknown","Female","125","120","31560","29050"
"In post","2023","50-59","Tees Valley and Durham","Unknown","Male","45","45","32850","29050"
"In post","2023","50-59","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","AO","Female","30","30","22110","21690"
"In post","2023","50-59","Unknown","AO","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","EO","Female","50","50","28710","28120"
"In post","2023","50-59","Unknown","EO","Male","55","45","29590","28120"
"In post","2023","50-59","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","G7","Female","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","G7","Male","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","HEO","Female","30","30","38650","35620"
"In post","2023","50-59","Unknown","HEO","Male","30","30","[c]","[c]"
"In post","2023","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SEO","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","SEO","Male","30","30","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Male","430","430","47590","43140"
"In post","2023","50-59","West Central Scotland","AA","Female","165","145","22590","22180"
"In post","2023","50-59","West Central Scotland","AA","Male","200","195","22230","21380"
"In post","2023","50-59","West Central Scotland","AO","Female","1000","835","22670","22220"
"In post","2023","50-59","West Central Scotland","AO","Male","715","690","26490","22400"
"In post","2023","50-59","West Central Scotland","EO","Female","915","825","28680","28120"
"In post","2023","50-59","West Central Scotland","EO","Male","755","730","31870","28670"
"In post","2023","50-59","West Central Scotland","G6","Female","145","145","75630","79110"
"In post","2023","50-59","West Central Scotland","G6","Male","130","130","74820","74000"
"In post","2023","50-59","West Central Scotland","G7","Female","230","220","58250","57970"
"In post","2023","50-59","West Central Scotland","G7","Male","195","195","59820","58080"
"In post","2023","50-59","West Central Scotland","HEO","Female","480","450","35160","34710"
"In post","2023","50-59","West Central Scotland","HEO","Male","435","425","37180","35000"
"In post","2023","50-59","West Central Scotland","SCS level","Female","20","20","[c]","[c]"
"In post","2023","50-59","West Central Scotland","SCS level","Male","35","35","91100","85200"
"In post","2023","50-59","West Central Scotland","SEO","Female","325","315","44100","42510"
"In post","2023","50-59","West Central Scotland","SEO","Male","265","260","46290","44890"
"In post","2023","50-59","West Central Scotland","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","West Central Scotland","Unknown","Male","25","25","[c]","[c]"
"In post","2023","50-59","West Midlands","AA","Female","65","55","20840","19930"
"In post","2023","50-59","West Midlands","AA","Male","35","35","21070","20720"
"In post","2023","50-59","West Midlands","AO","Female","840","695","22200","21780"
"In post","2023","50-59","West Midlands","AO","Male","420","400","23330","21780"
"In post","2023","50-59","West Midlands","EO","Female","1005","890","27920","28120"
"In post","2023","50-59","West Midlands","EO","Male","610","590","28650","28120"
"In post","2023","50-59","West Midlands","G6","Female","95","90","69230","67330"
"In post","2023","50-59","West Midlands","G6","Male","85","85","70920","69500"
"In post","2023","50-59","West Midlands","G7","Female","235","225","55050","53750"
"In post","2023","50-59","West Midlands","G7","Male","235","235","56000","54560"
"In post","2023","50-59","West Midlands","HEO","Female","430","410","34180","34170"
"In post","2023","50-59","West Midlands","HEO","Male","320","315","35450","34850"
"In post","2023","50-59","West Midlands","SCS level","Female","40","40","104530","104130"
"In post","2023","50-59","West Midlands","SCS level","Male","40","40","105760","94590"
"In post","2023","50-59","West Midlands","SEO","Female","310","295","41450","41510"
"In post","2023","50-59","West Midlands","SEO","Male","230","225","42320","42140"
"In post","2023","50-59","West Midlands","Unknown","Female","205","190","31130","29050"
"In post","2023","50-59","West Midlands","Unknown","Male","100","90","33170","29050"
"In post","2023","50-59","West Wales and The Valleys","AA","Female","170","130","19160","19000"
"In post","2023","50-59","West Wales and The Valleys","AA","Male","120","110","20020","19000"
"In post","2023","50-59","West Wales and The Valleys","AO","Female","910","785","22480","22500"
"In post","2023","50-59","West Wales and The Valleys","AO","Male","400","375","23090","22500"
"In post","2023","50-59","West Wales and The Valleys","EO","Female","825","750","28040","28120"
"In post","2023","50-59","West Wales and The Valleys","EO","Male","460","445","28510","28120"
"In post","2023","50-59","West Wales and The Valleys","G6","Female","55","55","75590","76990"
"In post","2023","50-59","West Wales and The Valleys","G6","Male","75","75","74890","76990"
"In post","2023","50-59","West Wales and The Valleys","G7","Female","110","110","58010","57970"
"In post","2023","50-59","West Wales and The Valleys","G7","Male","170","165","60420","62390"
"In post","2023","50-59","West Wales and The Valleys","HEO","Female","400","375","35660","34820"
"In post","2023","50-59","West Wales and The Valleys","HEO","Male","240","235","36250","34850"
"In post","2023","50-59","West Wales and The Valleys","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","West Wales and The Valleys","SCS level","Male","10","10","[c]","[c]"
"In post","2023","50-59","West Wales and The Valleys","SEO","Female","275","260","44700","45060"
"In post","2023","50-59","West Wales and The Valleys","SEO","Male","225","225","45080","43230"
"In post","2023","50-59","West Wales and The Valleys","Unknown","Female","145","140","32490","29050"
"In post","2023","50-59","West Wales and The Valleys","Unknown","Male","55","55","31570","29050"
"In post","2023","50-59","West Yorkshire","AA","Female","65","60","22070","23230"
"In post","2023","50-59","West Yorkshire","AA","Male","50","50","22680","23230"
"In post","2023","50-59","West Yorkshire","AO","Female","610","515","23170","22520"
"In post","2023","50-59","West Yorkshire","AO","Male","400","375","25200","22520"
"In post","2023","50-59","West Yorkshire","EO","Female","805","715","28030","28120"
"In post","2023","50-59","West Yorkshire","EO","Male","495","475","29300","28120"
"In post","2023","50-59","West Yorkshire","G6","Female","140","135","69060","67610"
"In post","2023","50-59","West Yorkshire","G6","Male","120","120","70590","70890"
"In post","2023","50-59","West Yorkshire","G7","Female","300","285","55070","54680"
"In post","2023","50-59","West Yorkshire","G7","Male","285","280","56260","56450"
"In post","2023","50-59","West Yorkshire","HEO","Female","410","390","34380","34420"
"In post","2023","50-59","West Yorkshire","HEO","Male","340","330","35690","35000"
"In post","2023","50-59","West Yorkshire","SCS level","Female","35","35","94820","91910"
"In post","2023","50-59","West Yorkshire","SCS level","Male","40","35","90760","86260"
"In post","2023","50-59","West Yorkshire","SEO","Female","335","320","41560","41460"
"In post","2023","50-59","West Yorkshire","SEO","Male","275","270","42930","42140"
"In post","2023","50-59","West Yorkshire","Unknown","Female","145","135","32560","29050"
"In post","2023","50-59","West Yorkshire","Unknown","Male","65","60","33170","29050"
"In post","2023","60-64","Bedfordshire and Hertfordshire","AA","Female","15","15","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","AA","Male","20","15","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","AO","Female","70","60","24370","25480"
"In post","2023","60-64","Bedfordshire and Hertfordshire","AO","Male","30","30","24520","24190"
"In post","2023","60-64","Bedfordshire and Hertfordshire","EO","Female","120","100","30640","31280"
"In post","2023","60-64","Bedfordshire and Hertfordshire","EO","Male","60","50","30200","29120"
"In post","2023","60-64","Bedfordshire and Hertfordshire","G6","Female","5","5","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","G6","Male","10","10","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","G7","Female","10","10","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","G7","Male","15","15","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","HEO","Female","25","20","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","HEO","Male","30","30","36980","36720"
"In post","2023","60-64","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","SEO","Female","15","15","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","SEO","Male","15","15","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","Unknown","Female","25","20","[c]","[c]"
"In post","2023","60-64","Bedfordshire and Hertfordshire","Unknown","Male","5","5","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","35","30","22240","22880"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","50","45","21520","21380"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","135","115","24540","23820"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","95","85","28590","25340"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","140","115","29750","29470"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","115","110","30570","29470"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","10","10","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","15","15","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","25","20","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","30","25","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","70","60","36790","36300"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","75","70","36670","35480"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","5","5","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","35","30","43900","42780"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","65","60","45190","43980"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","20","20","[c]","[c]"
"In post","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","15","15","[c]","[c]"
"In post","2023","60-64","Cheshire","AA","Female","15","15","[c]","[c]"
"In post","2023","60-64","Cheshire","AA","Male","15","15","[c]","[c]"
"In post","2023","60-64","Cheshire","AO","Female","65","50","22540","21690"
"In post","2023","60-64","Cheshire","AO","Male","40","35","26470","23220"
"In post","2023","60-64","Cheshire","EO","Female","50","35","28050","28120"
"In post","2023","60-64","Cheshire","EO","Male","45","35","32220","30740"
"In post","2023","60-64","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cheshire","G6","Male","5","5","[c]","[c]"
"In post","2023","60-64","Cheshire","G7","Female","10","5","[c]","[c]"
"In post","2023","60-64","Cheshire","G7","Male","10","10","[c]","[c]"
"In post","2023","60-64","Cheshire","HEO","Female","20","20","[c]","[c]"
"In post","2023","60-64","Cheshire","HEO","Male","40","35","39500","38910"
"In post","2023","60-64","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cheshire","SEO","Male","20","15","[c]","[c]"
"In post","2023","60-64","Cheshire","Unknown","Female","15","15","[c]","[c]"
"In post","2023","60-64","Cheshire","Unknown","Male","5","5","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","AA","Male","10","10","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","AO","Female","40","30","21850","21690"
"In post","2023","60-64","Cornwall and Isles of Scilly","AO","Male","35","35","22160","21690"
"In post","2023","60-64","Cornwall and Isles of Scilly","EO","Female","50","35","28040","28120"
"In post","2023","60-64","Cornwall and Isles of Scilly","EO","Male","40","35","27870","28090"
"In post","2023","60-64","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","G7","Male","5","5","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","HEO","Female","5","5","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","HEO","Male","20","15","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","SEO","Male","10","5","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cornwall and Isles of Scilly","Unknown","Male","10","5","[c]","[c]"
"In post","2023","60-64","Cumbria","AA","Female","15","10","[c]","[c]"
"In post","2023","60-64","Cumbria","AA","Male","10","5","[c]","[c]"
"In post","2023","60-64","Cumbria","AO","Female","50","35","22290","22150"
"In post","2023","60-64","Cumbria","AO","Male","35","30","22860","22150"
"In post","2023","60-64","Cumbria","EO","Female","35","25","27550","26850"
"In post","2023","60-64","Cumbria","EO","Male","20","20","[c]","[c]"
"In post","2023","60-64","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cumbria","G7","Female","5","5","[c]","[c]"
"In post","2023","60-64","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cumbria","HEO","Female","5","5","[c]","[c]"
"In post","2023","60-64","Cumbria","HEO","Male","10","10","[c]","[c]"
"In post","2023","60-64","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cumbria","Unknown","Female","10","10","[c]","[c]"
"In post","2023","60-64","Cumbria","Unknown","Male","25","25","[c]","[c]"
"In post","2023","60-64","Derbyshire and Nottinghamshire","AA","Female","25","20","[c]","[c]"
"In post","2023","60-64","Derbyshire and Nottinghamshire","AA","Male","40","35","21840","22520"
"In post","2023","60-64","Derbyshire and Nottinghamshire","AO","Female","200","155","22650","22180"
"In post","2023","60-64","Derbyshire and Nottinghamshire","AO","Male","145","125","25220","22520"
"In post","2023","60-64","Derbyshire and Nottinghamshire","EO","Female","180","140","28000","28120"
