"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Angus and Dundee City","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Male","Heterosexual / straight","40","35","65130","65280"
"In post","2023","Angus and Dundee City","G6/G7","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Female","Heterosexual / straight","180","175","37460","35020"
"In post","2023","Angus and Dundee City","SEO/HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Female","Unknown","50","50","38220","36050"
"In post","2023","Angus and Dundee City","SEO/HEO","Male","Heterosexual / straight","95","90","38350","34970"
"In post","2023","Angus and Dundee City","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Male","Unknown","30","30","36410","34730"
"In post","2023","Angus and Dundee City","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Male","Heterosexual / straight","90","90","21800","22130"
"In post","2023","Antrim and Newtownabbey","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Male","Heterosexual / straight","105","100","22120","22130"
"In post","2023","Ards and North Down","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ards and North Down","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ards and North Down","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Female","Heterosexual / straight","35","30","25310","25480"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Male","Heterosexual / straight","30","30","26620","25610"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Female","Heterosexual / straight","165","145","32270","32520"
"In post","2023","Barking & Dagenham and Havering","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Female","Undeclared","15","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Female","Unknown","35","30","32180","32520"
"In post","2023","Barking & Dagenham and Havering","EO","Male","Heterosexual / straight","90","85","32370","32520"
"In post","2023","Barking & Dagenham and Havering","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Male","Unknown","35","35","31960","32520"
"In post","2023","Barking & Dagenham and Havering","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","SEO/HEO","Female","Heterosexual / straight","35","30","41550","39150"
