"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Human Resources","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands (England)","Birmingham","10","10","37780","32370"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Yorkshire and The Humber","York","20","20","42420","38940"
"In post","2023","Attorney General's Departments","Intelligence Analysis","London","Westminster","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","London","Westminster","50","45","45110","39700"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Leicester","70","65","52380","52060"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Lincolnshire CC","15","15","56150","56450"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Nottingham","120","110","53350","51270"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","West Northamptonshire","10","10","48050","49050"
"In post","2023","Attorney General's Departments","Legal","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East of England","Cambridgeshire CC","15","15","47450","49050"
"In post","2023","Attorney General's Departments","Legal","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East of England","Heart of Essex","105","95","56400","55170"
"In post","2023","Attorney General's Departments","Legal","East of England","Hertfordshire CC","100","95","59400","61920"
"In post","2023","Attorney General's Departments","Legal","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East of England","Norwich and East Norfolk","30","25","52230","51670"
"In post","2023","Attorney General's Departments","Legal","East of England","Suffolk CC","20","15","53450","56450"
"In post","2023","Attorney General's Departments","Legal","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Croydon","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","London","Westminster","2780","2595","60710","62290"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North East (England)","South Teesside","50","45","53200","55450"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Tyneside","115","105","53300","53750"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","East Cumbria","15","15","54830","54520"
"In post","2023","Attorney General's Departments","Legal","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Liverpool","155","150","52150","51270"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Manchester","190","175","54060","53750"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Mid Lancashire","105","100","52620","53750"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Warrington","10","10","70230","61530"
"In post","2023","Attorney General's Departments","Legal","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Berkshire","65","60","55320","55170"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Brighton and Hove","50","45","58710","58820"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","East Kent","55","55","55800","55170"
"In post","2023","Attorney General's Departments","Legal","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Portsmouth","60","55","56800","58820"
"In post","2023","Attorney General's Departments","Legal","South East (England)","South Hampshire","80","75","58860","55770"
"In post","2023","Attorney General's Departments","Legal","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","West Surrey","45","40","57290","56990"
"In post","2023","Attorney General's Departments","Legal","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","30","25","58010","55470"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Bristol, City of","130","120","55940","53900"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Cornwall and Isles of Scilly","15","10","51250","54800"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Devon CC","55","50","53160","55870"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Cardiff and Vale of Glamorgan","115","105","53890","54800"
"In post","2023","Attorney General's Departments","Legal","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Flintshire and Wrexham","50","50","49940","50160"
"In post","2023","Attorney General's Departments","Legal","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Wales","Swansea","40","40","51180","50640"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Birmingham","265","250","53750","53750"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Stoke-on-Trent","35","35","55190","53750"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","35","30","55590","56450"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Leeds","345","325","53890","52060"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Sheffield","55","50","50360","51270"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","York","35","35","66760","66970"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Leicester","75","70","24990","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Nottingham","140","135","26360","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Heart of Essex","95","85","28980","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Hertfordshire CC","80","70","27760","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Norwich and East Norfolk","55","45","27940","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Suffolk CC","15","15","26520","27150"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Croydon","40","40","35070","31640"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Lewisham and Southwark","10","10","26210","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Westminster","1010","955","30680","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","South Teesside","50","40","27380","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Tyneside","135","125","26500","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","East Cumbria","10","10","24570","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Liverpool","195","180","26700","26900"
