"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Operational Delivery","AA","65","60","21840","23230"
"In post","2023","16-19","Unknown","Operational Delivery","AO","320","300","23720","22500"
"In post","2023","16-19","Unknown","Operational Delivery","EO","30","30","26700","25750"
"In post","2023","16-19","Unknown","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Operational Research","AO","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Other","AA","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Other","AO","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Other","Unknown","30","30","19620","17650"
"In post","2023","16-19","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
