"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Veterinarian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","54120","52690"
"In post","2023","50-59","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","47770","47200"
"In post","2023","50-59","Commercial","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","East Anglia","75","70","48470","42700"
"In post","2023","50-59","Commercial","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","London","Inner London - East","50","50","62020","56430"
"In post","2023","50-59","Commercial","London","Inner London - West","370","365","70190","62000"
"In post","2023","50-59","Commercial","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","London","Outer London - South","40","40","51610","47240"
"In post","2023","50-59","Commercial","London","Outer London - West and North West","30","30","43150","40880"
"In post","2023","50-59","Commercial","North East (England)","Northumberland, and Tyne and Wear","35","35","50230","50080"
"In post","2023","50-59","Commercial","North East (England)","Tees Valley and Durham","20","20","52910","47030"
"In post","2023","50-59","Commercial","North West (England)","Cheshire","10","5","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","Greater Manchester","105","100","52110","46980"
"In post","2023","50-59","Commercial","North West (England)","Lancashire","80","75","45870","38470"
"In post","2023","50-59","Commercial","North West (England)","Merseyside","75","70","43530","40330"
"In post","2023","50-59","Commercial","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","Eastern Scotland","30","30","41020","37060"
"In post","2023","50-59","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","Southern Scotland","20","20","46700","45010"
"In post","2023","50-59","Commercial","Scotland","West Central Scotland","75","75","43120","36690"
"In post","2023","50-59","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","60","46390","43110"
"In post","2023","50-59","Commercial","South East (England)","Hampshire and Isle of Wight","95","95","47980","42700"
"In post","2023","50-59","Commercial","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","Surrey, East and West Sussex","15","15","53830","52800"
"In post","2023","50-59","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","South West (England)","Devon","25","25","46010","42540"
"In post","2023","50-59","Commercial","South West (England)","Dorset and Somerset","30","25","42630","35410"
"In post","2023","50-59","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","350","340","52860","43830"
"In post","2023","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","East Wales","55","55","42080","38470"
"In post","2023","50-59","Commercial","Wales","West Wales and The Valleys","55","50","36240","33260"
"In post","2023","50-59","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","Shropshire and Staffordshire","60","60","48130","41510"
"In post","2023","50-59","Commercial","West Midlands (England)","West Midlands","50","45","61100","43490"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","North Yorkshire","25","25","49630","46350"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","South Yorkshire","90","85","44940","38470"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","West Yorkshire","100","95","48390","39410"
"In post","2023","50-59","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","46570","43160"
"In post","2023","50-59","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Communications","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","50-59","Communications","East of England","East Anglia","15","15","35760","34300"
"In post","2023","50-59","Communications","London","Inner London - East","45","45","48890","42060"
"In post","2023","50-59","Communications","London","Inner London - West","205","200","53680","49480"
"In post","2023","50-59","Communications","London","Outer London - South","10","10","44660","39790"
"In post","2023","50-59","Communications","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","50-59","Communications","North East (England)","Northumberland, and Tyne and Wear","20","20","42160","40050"
"In post","2023","50-59","Communications","North East (England)","Tees Valley and Durham","15","15","35910","31230"
"In post","2023","50-59","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Greater Manchester","15","15","30270","26940"
"In post","2023","50-59","Communications","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Merseyside","25","25","40520","36630"
"In post","2023","50-59","Communications","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","Eastern Scotland","10","10","53360","50520"
"In post","2023","50-59","Communications","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","West Central Scotland","10","10","36280","37150"
"In post","2023","50-59","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","34560","32280"
"In post","2023","50-59","Communications","South East (England)","Hampshire and Isle of Wight","65","60","35900","33830"
"In post","2023","50-59","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","50-59","Communications","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","50-59","Communications","South West (England)","Devon","15","15","35870","34640"
"In post","2023","50-59","Communications","South West (England)","Dorset and Somerset","15","15","36630","29570"
"In post","2023","50-59","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","41380","38790"
"In post","2023","50-59","Communications","Wales","East Wales","45","45","43350","39690"
"In post","2023","50-59","Communications","Wales","West Wales and The Valleys","20","20","36190","30940"
"In post","2023","50-59","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","41830","39740"
"In post","2023","50-59","Communications","West Midlands (England)","Shropshire and Staffordshire","10","10","41700","41200"
"In post","2023","50-59","Communications","West Midlands (England)","West Midlands","15","15","46900","43730"
"In post","2023","50-59","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Yorkshire and The Humber","South Yorkshire","15","15","41820","39730"
"In post","2023","50-59","Communications","Yorkshire and The Humber","West Yorkshire","20","20","46060","43700"
"In post","2023","50-59","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","Inner London - West","10","10","76410","70450"
"In post","2023","50-59","Corporate Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Corporate Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","130","120","32850","31950"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","29400","28120"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Lincolnshire","15","15","30810","28120"
"In post","2023","50-59","Counter Fraud","East of England","Bedfordshire and Hertfordshire","45","45","29600","30120"
"In post","2023","50-59","Counter Fraud","East of England","East Anglia","85","80","30060","28130"
"In post","2023","50-59","Counter Fraud","East of England","Essex","50","50","33180","31940"
"In post","2023","50-59","Counter Fraud","London","Inner London - East","195","185","39560","39670"
"In post","2023","50-59","Counter Fraud","London","Inner London - West","110","110","50110","43530"
"In post","2023","50-59","Counter Fraud","London","Outer London - East and North East","145","135","30470","32520"
"In post","2023","50-59","Counter Fraud","London","Outer London - South","115","110","39220","39150"
"In post","2023","50-59","Counter Fraud","London","Outer London - West and North West","70","65","33060","32520"
"In post","2023","50-59","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","150","140","31080","28120"
"In post","2023","50-59","Counter Fraud","North East (England)","Tees Valley and Durham","90","80","26110","28120"
"In post","2023","50-59","Counter Fraud","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","North West (England)","Cumbria","10","10","29630","28120"
"In post","2023","50-59","Counter Fraud","North West (England)","Greater Manchester","160","150","34760","34170"
"In post","2023","50-59","Counter Fraud","North West (England)","Lancashire","70","65","31100","28120"
"In post","2023","50-59","Counter Fraud","North West (England)","Merseyside","85","80","31600","28120"
"In post","2023","50-59","Counter Fraud","Northern Ireland","Northern Ireland","30","30","34320","34700"
"In post","2023","50-59","Counter Fraud","Scotland","Eastern Scotland","55","55","28910","28120"
"In post","2023","50-59","Counter Fraud","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Scotland","Southern Scotland","90","80","24830","21690"
"In post","2023","50-59","Counter Fraud","Scotland","West Central Scotland","120","115","30950","28120"
"In post","2023","50-59","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","50","32140","31370"
"In post","2023","50-59","Counter Fraud","South East (England)","Hampshire and Isle of Wight","90","85","30560","28120"
"In post","2023","50-59","Counter Fraud","South East (England)","Kent","130","120","30400","31280"
"In post","2023","50-59","Counter Fraud","South East (England)","Surrey, East and West Sussex","95","90","31080","28120"
"In post","2023","50-59","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","20","20","30700","28120"
"In post","2023","50-59","Counter Fraud","South West (England)","Devon","35","30","28340","28120"
"In post","2023","50-59","Counter Fraud","South West (England)","Dorset and Somerset","45","45","29880","28120"
"In post","2023","50-59","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","33240","28120"
"In post","2023","50-59","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Wales","East Wales","95","90","31960","28070"
"In post","2023","50-59","Counter Fraud","Wales","West Wales and The Valleys","130","120","28780","28120"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","25","29380","28120"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","40","35","29600","28120"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","West Midlands","185","175","30890","28120"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","35","28920","28120"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","North Yorkshire","35","35","33910","34170"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","South Yorkshire","55","50","29400","28120"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","West Yorkshire","150","145","34900","30490"
"In post","2023","50-59","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","65","65","43330","41130"
"In post","2023","50-59","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","25","41020","32440"
"In post","2023","50-59","Digital, Data and Technology","East Midlands (England)","Lincolnshire","25","25","34930","31920"
"In post","2023","50-59","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","55","55","40260","38410"
"In post","2023","50-59","Digital, Data and Technology","East of England","East Anglia","90","90","37750","34300"
"In post","2023","50-59","Digital, Data and Technology","East of England","Essex","35","35","39420","36990"
"In post","2023","50-59","Digital, Data and Technology","London","Inner London - East","280","275","53940","54090"
"In post","2023","50-59","Digital, Data and Technology","London","Inner London - West","580","570","53360","50370"
"In post","2023","50-59","Digital, Data and Technology","London","Outer London - East and North East","10","10","34310","32520"
"In post","2023","50-59","Digital, Data and Technology","London","Outer London - South","235","235","58280","59500"
"In post","2023","50-59","Digital, Data and Technology","London","Outer London - West and North West","105","105","46760","45970"
"In post","2023","50-59","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","585","570","46880","42510"
"In post","2023","50-59","Digital, Data and Technology","North East (England)","Tees Valley and Durham","60","55","38850","37640"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","Cheshire","65","60","44470","41800"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","Cumbria","10","10","36660","36400"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","Greater Manchester","300","295","50830","50160"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","Lancashire","455","440","45100","39800"
"In post","2023","50-59","Digital, Data and Technology","North West (England)","Merseyside","205","195","41550","40450"
"In post","2023","50-59","Digital, Data and Technology","Northern Ireland","Northern Ireland","10","10","51950","52540"
"In post","2023","50-59","Digital, Data and Technology","Overseas","Overseas","15","15","42370","42660"
"In post","2023","50-59","Digital, Data and Technology","Scotland","Eastern Scotland","105","100","43510","39590"
"In post","2023","50-59","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Scotland","Southern Scotland","55","55","47820","48440"
"In post","2023","50-59","Digital, Data and Technology","Scotland","West Central Scotland","85","85","41300","37110"
"In post","2023","50-59","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","95","95","48070","45240"
"In post","2023","50-59","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","170","165","42030","38140"
"In post","2023","50-59","Digital, Data and Technology","South East (England)","Kent","15","15","43570","41840"
"In post","2023","50-59","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","100","100","46270","42510"
"In post","2023","50-59","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","South West (England)","Devon","270","255","41270","39460"
"In post","2023","50-59","Digital, Data and Technology","South West (England)","Dorset and Somerset","85","85","42790","41740"
"In post","2023","50-59","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","415","405","47510","42210"
"In post","2023","50-59","Digital, Data and Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Wales","East Wales","305","300","47600","46590"
"In post","2023","50-59","Digital, Data and Technology","Wales","West Wales and The Valleys","230","225","45000","42180"
"In post","2023","50-59","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","45","45","31550","29810"
"In post","2023","50-59","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","195","190","46570","42510"
"In post","2023","50-59","Digital, Data and Technology","West Midlands (England)","West Midlands","135","135","46070","39910"
"In post","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","65","65","40840","38370"
"In post","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","165","165","49430","50160"
"In post","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","230","220","48830","47380"
"In post","2023","50-59","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","London","Inner London - East","25","25","86750","84070"
"In post","2023","50-59","Economics","London","Inner London - West","55","55","71800","71380"
"In post","2023","50-59","Economics","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Wales","East Wales","15","15","58950","60190"
"In post","2023","50-59","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","50-59","Economics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Economics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","55","55","43610","41510"
"In post","2023","50-59","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","40870","34850"
"In post","2023","50-59","Finance","East Midlands (England)","Lincolnshire","20","20","29960","27470"
"In post","2023","50-59","Finance","East of England","Bedfordshire and Hertfordshire","25","25","47380","42700"
"In post","2023","50-59","Finance","East of England","East Anglia","65","65","40180","34450"
"In post","2023","50-59","Finance","East of England","Essex","10","10","36770","34500"
"In post","2023","50-59","Finance","London","Inner London - East","155","150","52360","45760"
"In post","2023","50-59","Finance","London","Inner London - West","455","445","53750","49510"
"In post","2023","50-59","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","London","Outer London - South","90","85","51100","47210"
"In post","2023","50-59","Finance","London","Outer London - West and North West","20","20","49060","46000"
"In post","2023","50-59","Finance","North East (England)","Northumberland, and Tyne and Wear","135","125","45930","41780"
"In post","2023","50-59","Finance","North East (England)","Tees Valley and Durham","40","40","44050","38210"
"In post","2023","50-59","Finance","North West (England)","Cheshire","15","15","39370","30740"
"In post","2023","50-59","Finance","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","50-59","Finance","North West (England)","Greater Manchester","95","95","47120","44930"
"In post","2023","50-59","Finance","North West (England)","Lancashire","145","135","39380","38470"
"In post","2023","50-59","Finance","North West (England)","Merseyside","80","75","38750","34300"
"In post","2023","50-59","Finance","Northern Ireland","Northern Ireland","10","10","36910","31270"
"In post","2023","50-59","Finance","Overseas","Overseas","15","15","47290","44090"
"In post","2023","50-59","Finance","Scotland","Eastern Scotland","50","50","43430","39360"
"In post","2023","50-59","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Scotland","Southern Scotland","45","40","39350","34950"
"In post","2023","50-59","Finance","Scotland","West Central Scotland","55","50","37510","34350"
"In post","2023","50-59","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","135","135","39350","34300"
"In post","2023","50-59","Finance","South East (England)","Hampshire and Isle of Wight","150","145","40150","34640"
"In post","2023","50-59","Finance","South East (England)","Kent","10","10","38840","34450"
"In post","2023","50-59","Finance","South East (England)","Surrey, East and West Sussex","95","90","38700","35000"
"In post","2023","50-59","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","South West (England)","Devon","40","35","41200","39060"
"In post","2023","50-59","Finance","South West (England)","Dorset and Somerset","20","20","37740","30870"
"In post","2023","50-59","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","280","265","49480","45160"
"In post","2023","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Wales","East Wales","110","105","46910","41470"
"In post","2023","50-59","Finance","Wales","West Wales and The Valleys","110","105","41810","39690"
"In post","2023","50-59","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","39430","37300"
"In post","2023","50-59","Finance","West Midlands (England)","Shropshire and Staffordshire","45","45","46160","43360"
"In post","2023","50-59","Finance","West Midlands (England)","West Midlands","85","85","42010","37590"
"In post","2023","50-59","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Yorkshire and The Humber","North Yorkshire","35","35","43170","38190"
"In post","2023","50-59","Finance","Yorkshire and The Humber","South Yorkshire","110","105","41310","38470"
"In post","2023","50-59","Finance","Yorkshire and The Humber","West Yorkshire","105","100","47230","45300"
"In post","2023","50-59","Geography","South West (England)","Dorset and Somerset","100","95","33630","34370"
"In post","2023","50-59","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","120","115","43390","41780"
"In post","2023","50-59","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","36970","34140"
"In post","2023","50-59","Human Resources","East Midlands (England)","Lincolnshire","55","55","29900","27470"
"In post","2023","50-59","Human Resources","East of England","Bedfordshire and Hertfordshire","45","45","39710","38640"
"In post","2023","50-59","Human Resources","East of England","East Anglia","115","110","35600","32410"
"In post","2023","50-59","Human Resources","East of England","Essex","20","15","32200","29810"
"In post","2023","50-59","Human Resources","London","Inner London - East","160","155","53720","47900"
"In post","2023","50-59","Human Resources","London","Inner London - West","495","485","53400","53100"
"In post","2023","50-59","Human Resources","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","London","Outer London - South","150","145","49480","43790"
"In post","2023","50-59","Human Resources","London","Outer London - West and North West","35","30","37400","33870"
"In post","2023","50-59","Human Resources","North East (England)","Northumberland, and Tyne and Wear","120","115","37000","34170"
"In post","2023","50-59","Human Resources","North East (England)","Tees Valley and Durham","25","20","40790","32520"
"In post","2023","50-59","Human Resources","North West (England)","Cheshire","35","30","41880","41510"
"In post","2023","50-59","Human Resources","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","North West (England)","Greater Manchester","125","125","44860","42140"
"In post","2023","50-59","Human Resources","North West (England)","Lancashire","80","75","41820","38470"
"In post","2023","50-59","Human Resources","North West (England)","Merseyside","95","90","44820","42270"
"In post","2023","50-59","Human Resources","Northern Ireland","Northern Ireland","20","20","29960","28350"
"In post","2023","50-59","Human Resources","Overseas","Overseas","80","80","58810","58340"
"In post","2023","50-59","Human Resources","Scotland","Eastern Scotland","90","90","41270","38170"
"In post","2023","50-59","Human Resources","Scotland","Highlands and Islands","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Scotland","Southern Scotland","15","15","52520","55900"
"In post","2023","50-59","Human Resources","Scotland","West Central Scotland","105","100","36300","34300"
"In post","2023","50-59","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","145","140","39350","35990"
"In post","2023","50-59","Human Resources","South East (England)","Hampshire and Isle of Wight","240","235","37380","33990"
"In post","2023","50-59","Human Resources","South East (England)","Kent","40","40","36230","34300"
"In post","2023","50-59","Human Resources","South East (England)","Surrey, East and West Sussex","40","40","36280","33650"
"In post","2023","50-59","Human Resources","South West (England)","Cornwall and Isles of Scilly","25","20","30880","28450"
"In post","2023","50-59","Human Resources","South West (England)","Devon","75","70","38320","35960"
"In post","2023","50-59","Human Resources","South West (England)","Dorset and Somerset","90","90","35410","33470"
"In post","2023","50-59","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","315","310","42800","39960"
"In post","2023","50-59","Human Resources","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Human Resources","Wales","East Wales","185","175","39490","34970"
"In post","2023","50-59","Human Resources","Wales","West Wales and The Valleys","90","85","38480","34630"
"In post","2023","50-59","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","45","45","36770","33470"
"In post","2023","50-59","Human Resources","West Midlands (England)","Shropshire and Staffordshire","180","180","33790","30470"
"In post","2023","50-59","Human Resources","West Midlands (England)","West Midlands","50","50","48940","42500"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","185","180","28240","27470"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","North Yorkshire","80","75","36950","33910"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","South Yorkshire","70","65","41960","38730"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","West Yorkshire","120","115","44450","38970"
"In post","2023","50-59","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","66050","66170"
"In post","2023","50-59","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","64350","52750"
"In post","2023","50-59","Inspector of Education and Training","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","15","15","67480","77470"
"In post","2023","50-59","Inspector of Education and Training","East of England","East Anglia","20","20","64770","66170"
"In post","2023","50-59","Inspector of Education and Training","East of England","Essex","10","10","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","London","Inner London - East","15","15","64060","52750"
"In post","2023","50-59","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","London","Outer London - East and North East","10","10","65960","69320"
"In post","2023","50-59","Inspector of Education and Training","London","Outer London - South","10","10","63320","66170"
"In post","2023","50-59","Inspector of Education and Training","London","Outer London - West and North West","10","10","54230","52750"
"In post","2023","50-59","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","North East (England)","Tees Valley and Durham","10","10","65540","65110"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","Greater Manchester","25","25","61550","52750"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","North West (England)","Merseyside","15","15","69510","77470"
"In post","2023","50-59","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","70560","77470"
"In post","2023","50-59","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","15","15","66970","66170"
"In post","2023","50-59","Inspector of Education and Training","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","20","20","67980","72470"
"In post","2023","50-59","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","South West (England)","Dorset and Somerset","15","15","71250","77470"
