"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Wales and The Valleys","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","115","[c]","26010","27350"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","AA/AO","Female","100","[c]","21560","21780"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","AA/AO","Female","45","[c]","21540","21960"
"Leaver CS","2023","20-29","Devon","AA/AO","Male","50","[c]","22220","21690"
"Leaver CS","2023","20-29","Devon","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","AA/AO","Female","90","[c]","22330","21820"
"Leaver CS","2023","20-29","East Anglia","AA/AO","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Wales","AA/AO","Female","115","[c]","20980","21200"
"Leaver CS","2023","20-29","East Wales","AA/AO","Male","140","[c]","20740","19860"
"Leaver CS","2023","20-29","East Wales","EO","Female","40","[c]","25940","25430"
"Leaver CS","2023","20-29","East Wales","EO","Male","50","[c]","27540","26600"
"Leaver CS","2023","20-29","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Wales","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Wales","SEO/HEO","Male","45","[c]","33950","31730"
"Leaver CS","2023","20-29","East Wales","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","AA/AO","Female","130","[c]","23280","23190"
"Leaver CS","2023","20-29","Eastern Scotland","AA/AO","Male","90","[c]","23560","23190"
"Leaver CS","2023","20-29","Eastern Scotland","EO","Female","35","[c]","29250","29270"
"Leaver CS","2023","20-29","Eastern Scotland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","180","[c]","20980","20880"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","155","[c]","21820","20880"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","80","[c]","26630","27140"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","80","[c]","26280","26350"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","100","[c]","34180","32550"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","155","[c]","34220","32550"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","AA/AO","Female","145","[c]","21180","21690"
"Leaver CS","2023","20-29","Greater Manchester","AA/AO","Male","120","[c]","21010","21690"
"Leaver CS","2023","20-29","Greater Manchester","EO","Female","55","[c]","26310","26890"
"Leaver CS","2023","20-29","Greater Manchester","EO","Male","50","[c]","26490","26840"
"Leaver CS","2023","20-29","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","SEO/HEO","Female","45","[c]","33460","32000"
"Leaver CS","2023","20-29","Greater Manchester","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","AA/AO","Female","90","[c]","21090","21190"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","AA/AO","Male","70","[c]","21470","21090"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","SEO/HEO","Male","40","[c]","34240","31610"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","AA/AO","Female","95","[c]","23700","23720"
"Leaver CS","2023","20-29","Inner London - East","AA/AO","Male","55","[c]","23270","23820"
"Leaver CS","2023","20-29","Inner London - East","EO","Female","120","[c]","30710","31060"
"Leaver CS","2023","20-29","Inner London - East","EO","Male","80","[c]","30230","29660"
"Leaver CS","2023","20-29","Inner London - East","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","SEO/HEO","Female","85","[c]","37270","35650"
"Leaver CS","2023","20-29","Inner London - East","SEO/HEO","Male","55","[c]","37940","35410"
"Leaver CS","2023","20-29","Inner London - East","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","AA/AO","Female","260","[c]","23770","24480"
"Leaver CS","2023","20-29","Inner London - West","AA/AO","Male","190","[c]","23920","23970"
"Leaver CS","2023","20-29","Inner London - West","EO","Female","295","[c]","28000","28370"
"Leaver CS","2023","20-29","Inner London - West","EO","Male","170","[c]","26710","27850"
"Leaver CS","2023","20-29","Inner London - West","G6/G7","Female","125","[c]","55830","54690"
"Leaver CS","2023","20-29","Inner London - West","G6/G7","Male","125","[c]","55670","54270"
"Leaver CS","2023","20-29","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","SEO/HEO","Female","550","[c]","36390","35410"
"Leaver CS","2023","20-29","Inner London - West","SEO/HEO","Male","455","[c]","36820","35870"
"Leaver CS","2023","20-29","Inner London - West","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","AA/AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","AA/AO","Female","60","[c]","21430","21690"
"Leaver CS","2023","20-29","Lancashire","AA/AO","Male","65","[c]","21760","21690"
"Leaver CS","2023","20-29","Lancashire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","90","[c]","21230","21780"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","80","[c]","21610","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","EO","Male","10","[c]","[c]","[c]"
