"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","East of England","Essex","10","10","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","Inner London - East","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","Inner London - West","470","455","41950","34240"
"In post","2023","Black","Attorney General's Departments","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","Outer London - South","15","10","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South East (England)","Kent","10","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","West Midlands (England)","West Midlands","25","25","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Black","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","20","20","[c]","[c]"
"In post","2023","Black","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","London","Inner London - East","95","90","46890","41870"
"In post","2023","Black","Cabinet Office","London","Inner London - West","175","170","42930","35650"
"In post","2023","Black","Cabinet Office","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","Greater Manchester","20","20","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","West Midlands (England)","West Midlands","15","15","[c]","[c]"
"In post","2023","Black","Cabinet Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Yorkshire and The Humber","North Yorkshire","10","5","[c]","[c]"
"In post","2023","Black","Cabinet Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","London","Inner London - West","15","15","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Black","Charity Commission","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","London","Inner London - East","40","40","43260","40160"
"In post","2023","Black","Competition and Markets Authority","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - East","20","20","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Inner London - West","320","320","43900","41260"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - South","10","10","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","30","30","35540","32110"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","5","5","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Wales","East Wales","20","20","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","45","45","32900","31350"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","London","Inner London - West","85","85","39310","35620"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Education","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","Inner London - West","165","160","43180","41440"
"In post","2023","Black","Department for Education","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North West (England)","Greater Manchester","35","35","41200","37740"
"In post","2023","Black","Department for Education","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Black","Department for Education","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","West Midlands (England)","West Midlands","50","50","36610","31880"
"In post","2023","Black","Department for Education","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education","Yorkshire and The Humber","South Yorkshire","20","20","[c]","[c]"
"In post","2023","Black","Department for Education","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Inner London - West","170","170","37880","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Black","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","London","Inner London - West","145","145","42760","41550"
"In post","2023","Black","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Black","Department for International Trade","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Black","Department for International Trade","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Inner London - West","140","140","43590","40800"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
