"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","East of England","Breckland and South Norfolk","Outside London","Female","255","235","31070","28480"
"In post","2023","East of England","Breckland and South Norfolk","Outside London","Male","305","290","33310","31510"
"In post","2023","East of England","Cambridgeshire CC","Outside London","Female","1640","1530","34030","30440"
"In post","2023","East of England","Cambridgeshire CC","Outside London","Male","1825","1765","36760","33830"
"In post","2023","East of England","Central Bedfordshire","Outside London","Female","190","180","32160","28120"
"In post","2023","East of England","Central Bedfordshire","Outside London","Male","265","255","34060","32500"
"In post","2023","East of England","Essex Haven Gateway","Outside London","Female","505","460","31690","31280"
"In post","2023","East of England","Essex Haven Gateway","Outside London","Male","415","405","33170","31280"
"In post","2023","East of England","Essex Thames Gateway","Outside London","Female","695","615","29420","29050"
"In post","2023","East of England","Essex Thames Gateway","Outside London","Male","230","220","30100","31280"
"In post","2023","East of England","Heart of Essex","Outside London","Female","725","665","32980","29870"
"In post","2023","East of England","Heart of Essex","Outside London","Male","510","500","35130","31660"
"In post","2023","East of England","Hertfordshire CC","Outside London","Female","1710","1560","36450","32420"
"In post","2023","East of England","Hertfordshire CC","Outside London","Male","1120","1100","38760","34060"
"In post","2023","East of England","Luton","Outside London","Female","340","295","27950","27650"
"In post","2023","East of England","Luton","Outside London","Male","240","225","29730","27650"
"In post","2023","East of England","North and West Norfolk","Outside London","Female","430","385","28730","28120"
"In post","2023","East of England","North and West Norfolk","Outside London","Male","525","505","31920","31920"
"In post","2023","East of England","Norwich and East Norfolk","Outside London","Female","1095","955","29850","28120"
"In post","2023","East of England","Norwich and East Norfolk","Outside London","Male","965","930","32650","28880"
"In post","2023","East of England","Peterborough","Outside London","Female","1065","940","29200","25980"
"In post","2023","East of England","Peterborough","Outside London","Male","670","625","31530","28080"
"In post","2023","East of England","Southend-on-Sea","Outside London","Female","280","235","30270","31280"
"In post","2023","East of England","Southend-on-Sea","Outside London","Male","145","135","33290","31280"
"In post","2023","East of England","Suffolk CC","Outside London","Female","2265","2035","30390","28120"
"In post","2023","East of England","Suffolk CC","Outside London","Male","2030","1960","32460","30320"
"In post","2023","East of England","Thurrock","Outside London","Female","190","175","28870","27650"
"In post","2023","East of England","Thurrock","Outside London","Male","210","200","27440","25980"
"In post","2023","East of England","West Essex","Outside London","Female","335","300","33060","31280"
"In post","2023","East of England","West Essex","Outside London","Male","315","290","31390","27650"
"In post","2023","London","Barking & Dagenham and Havering","London","Female","395","350","32810","32520"
"In post","2023","London","Barking & Dagenham and Havering","London","Male","240","230","33890","32520"
"In post","2023","London","Barnet","London","Female","1035","965","40430","33330"
"In post","2023","London","Barnet","London","Male","650","630","43760","38930"
"In post","2023","London","Bexley and Greenwich","London","Female","900","835","33050","32520"
"In post","2023","London","Bexley and Greenwich","London","Male","845","825","35670","35030"
"In post","2023","London","Brent","London","Female","365","325","32650","32520"
"In post","2023","London","Brent","London","Male","190","185","34580","32520"
"In post","2023","London","Bromley","London","Female","445","405","33220","32520"
"In post","2023","London","Bromley","London","Male","185","180","34230","32520"
"In post","2023","London","Camden and City of London","London","Female","915","855","37030","29960"
"In post","2023","London","Camden and City of London","London","Male","835","815","43000","33050"
"In post","2023","London","Croydon","London","Female","6180","5775","39280","35260"
"In post","2023","London","Croydon","London","Male","4860","4755","42960","39110"
"In post","2023","London","Ealing","London","Female","285","260","34510","32520"
"In post","2023","London","Ealing","London","Male","175","165","33980","32520"
"In post","2023","London","Enfield","London","Female","210","185","32890","32520"
"In post","2023","London","Enfield","London","Male","110","105","34910","32520"
"In post","2023","London","Hackney and Newham","London","Female","3870","3585","41040","39110"
"In post","2023","London","Hackney and Newham","London","Male","3400","3310","44400","39790"
"In post","2023","London","Haringey and Islington","London","Female","860","795","33340","32520"
"In post","2023","London","Haringey and Islington","London","Male","655","635","35140","33800"
"In post","2023","London","Harrow and Hillingdon","London","Female","1730","1550","32840","30200"
"In post","2023","London","Harrow and Hillingdon","London","Male","1875","1755","32950","30200"
"In post","2023","London","Hounslow and Richmond upon Thames","London","Female","1555","1445","34090","32520"
"In post","2023","London","Hounslow and Richmond upon Thames","London","Male","1370","1330","35790","34110"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Female","430","405","34490","32920"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Male","435","420","35370","33800"
"In post","2023","London","Lambeth","London","Female","1295","1230","40700","38270"
"In post","2023","London","Lambeth","London","Male","1140","1125","45420","41910"
"In post","2023","London","Lewisham and Southwark","London","Female","745","705","35090","32520"
"In post","2023","London","Lewisham and Southwark","London","Male","460","435","35450","33050"
"In post","2023","London","Merton, Kingston upon Thames and Sutton","London","Female","405","370","34540","32520"
"In post","2023","London","Merton, Kingston upon Thames and Sutton","London","Male","265","260","37020","32520"
"In post","2023","London","Redbridge and Waltham Forest","London","Female","1040","905","30630","30410"
"In post","2023","London","Redbridge and Waltham Forest","London","Male","510","490","31560","32520"
"In post","2023","London","Tower Hamlets","London","Female","3350","3195","49140","43650"
"In post","2023","London","Tower Hamlets","London","Male","2960","2920","53260","52030"
"In post","2023","London","Wandsworth","London","Female","490","450","33090","32520"
"In post","2023","London","Wandsworth","London","Male","445","435","35640","33800"
"In post","2023","London","Westminster","London","Female","30210","29055","49380","45230"
"In post","2023","London","Westminster","London","Male","25420","25135","51710","50400"
"In post","2023","London","Westminster","London","Unknown","5","5","[c]","[c]"
"In post","2023","North East (England)","Darlington","Outside London","Female","1025","965","37640","32710"
"In post","2023","North East (England)","Darlington","Outside London","Male","715","710","39760","37590"
"In post","2023","North East (England)","Durham","Outside London","Female","3405","3020","28610","26820"
"In post","2023","North East (England)","Durham","Outside London","Male","2555","2385","30780","28880"
"In post","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Female","760","690","30000","28120"
"In post","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Male","590","560","31420","29890"
"In post","2023","North East (England)","Northumberland","Outside London","Female","290","255","31070","28120"
"In post","2023","North East (England)","Northumberland","Outside London","Male","185","175","32960","28120"
"In post","2023","North East (England)","South Teesside","Outside London","Female","1045","900","28060","28120"
"In post","2023","North East (England)","South Teesside","Outside London","Male","525","510","27280","26650"
"In post","2023","North East (England)","Sunderland","Outside London","Female","2780","2280","26640","22520"
"In post","2023","North East (England)","Sunderland","Outside London","Male","1210","1135","29040","28120"
"In post","2023","North East (England)","Tyneside","Outside London","Female","10545","9340","31330","28120"
"In post","2023","North East (England)","Tyneside","Outside London","Male","8630","8330","34340","28130"
"In post","2023","North West (England)","Blackburn with Darwen","Outside London","Female","230","205","29310","28120"
"In post","2023","North West (England)","Blackburn with Darwen","Outside London","Male","160","155","29110","28120"
"In post","2023","North West (England)","Blackpool","Outside London","Female","3360","2985","30550","28120"
"In post","2023","North West (England)","Blackpool","Outside London","Male","2135","2065","33460","28120"
"In post","2023","North West (England)","Cheshire East","Outside London","Female","785","720","32460","28880"
"In post","2023","North West (England)","Cheshire East","Outside London","Male","520","495","32940","28880"
"In post","2023","North West (England)","Cheshire West and Chester","Outside London","Female","355","320","30030","28120"
"In post","2023","North West (England)","Cheshire West and Chester","Outside London","Male","180","170","30770","28120"
"In post","2023","North West (England)","Chorley and West Lancashire","Outside London","Female","780","720","31500","28880"
"In post","2023","North West (England)","Chorley and West Lancashire","Outside London","Male","770","720","34050","32060"
"In post","2023","North West (England)","East Cumbria","Outside London","Female","615","545","30130","25920"
"In post","2023","North West (England)","East Cumbria","Outside London","Male","490","470","30020","25920"
"In post","2023","North West (England)","East Lancashire","Outside London","Female","305","275","29240","28120"
"In post","2023","North West (England)","East Lancashire","Outside London","Male","155","150","30990","28120"
"In post","2023","North West (England)","East Merseyside","Outside London","Female","790","690","29370","28120"
"In post","2023","North West (England)","East Merseyside","Outside London","Male","340","320","31560","28120"
"In post","2023","North West (England)","Greater Manchester North East","Outside London","Female","680","625","29800","28120"
"In post","2023","North West (England)","Greater Manchester North East","Outside London","Male","420","400","31740","28120"
"In post","2023","North West (England)","Greater Manchester North West","Outside London","Female","1450","1280","27120","26630"
"In post","2023","North West (England)","Greater Manchester North West","Outside London","Male","745","720","28230","28120"
"In post","2023","North West (England)","Greater Manchester South East","Outside London","Female","680","600","27570","25300"
"In post","2023","North West (England)","Greater Manchester South East","Outside London","Male","355","340","27450","27400"
"In post","2023","North West (England)","Greater Manchester South West","Outside London","Female","5025","4655","34090","29730"
"In post","2023","North West (England)","Greater Manchester South West","Outside London","Male","5175","5050","35560","34210"
"In post","2023","North West (England)","Lancaster and Wyre","Outside London","Female","710","645","29700","27470"
"In post","2023","North West (England)","Lancaster and Wyre","Outside London","Male","495","470","31420","28120"
"In post","2023","North West (England)","Liverpool","Outside London","Female","8655","7885","30460","26780"
"In post","2023","North West (England)","Liverpool","Outside London","Male","6105","5930","31970","27890"
"In post","2023","North West (England)","Manchester","Outside London","Female","4170","3935","35550","31270"
"In post","2023","North West (England)","Manchester","Outside London","Male","3605","3505","37780","33130"
"In post","2023","North West (England)","Mid Lancashire","Outside London","Female","3330","2905","29620","28080"
"In post","2023","North West (England)","Mid Lancashire","Outside London","Male","2485","2350","30420","28120"
"In post","2023","North West (England)","Sefton","Outside London","Female","2740","2475","30420","27720"
"In post","2023","North West (England)","Sefton","Outside London","Male","1980","1920","32820","28120"
"In post","2023","North West (England)","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North West (England)","Warrington","Outside London","Female","1430","1325","34210","32540"
"In post","2023","North West (England)","Warrington","Outside London","Male","1235","1200","37620","36040"
"In post","2023","North West (England)","West Cumbria","Outside London","Female","820","720","27670","25920"
"In post","2023","North West (England)","West Cumbria","Outside London","Male","545","530","34120","30320"
"In post","2023","North West (England)","Wirral","Outside London","Female","1550","1320","27790","28080"
"In post","2023","North West (England)","Wirral","Outside London","Male","755","715","28850","28080"
"In post","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Female","60","55","31540","25750"
"In post","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Male","155","150","25670","22130"
"In post","2023","Northern Ireland","Ards and North Down","Outside London","Female","60","55","31670","25880"
"In post","2023","Northern Ireland","Ards and North Down","Outside London","Male","165","160","26120","22130"
"In post","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Belfast","Outside London","Female","1680","1530","31720","28130"
"In post","2023","Northern Ireland","Belfast","Outside London","Male","1640","1590","32410","28130"
"In post","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Male","65","65","23320","22130"
"In post","2023","Northern Ireland","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","Derry City and Strabane","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Fermanagh and Omagh","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Fermanagh and Omagh","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Female","270","260","29150","25880"
"In post","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Male","280","275","30160","26100"
"In post","2023","Northern Ireland","Mid Ulster","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","Mid and East Antrim","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Northern Ireland","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","Newry, Mourne and Down","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland","Newry, Mourne and Down","Outside London","Male","65","65","23580","22130"
"In post","2023","Overseas","Overseas","Overseas","Female","1485","1475","53300","53750"
"In post","2023","Overseas","Overseas","Overseas","Male","2030","2025","53550","53630"
"In post","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Female","960","870","35050","31120"
"In post","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Male","950","915","41990","36900"
"In post","2023","Scotland","Angus and Dundee City","Outside London","Female","1545","1420","29300","28120"
"In post","2023","Scotland","Angus and Dundee City","Outside London","Male","985","955","29200","28120"
"In post","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","100","85","29220","28120"
"In post","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","115","110","34050","31940"
"In post","2023","Scotland","City of Edinburgh","Outside London","Female","7500","7045","41560","36330"
"In post","2023","Scotland","City of Edinburgh","Outside London","Male","6645","6475","41520","37060"
"In post","2023","Scotland","Clackmannanshire and Fife","Outside London","Female","610","555","31500","28120"
"In post","2023","Scotland","Clackmannanshire and Fife","Outside London","Male","650","620","35100","34300"
"In post","2023","Scotland","Dumfries and Galloway","Outside London","Female","280","255","30710","28490"
"In post","2023","Scotland","Dumfries and Galloway","Outside London","Male","300","285","33230","31290"
"In post","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Female","570","500","28460","28120"
"In post","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Male","485","470","29820","28120"
"In post","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","740","685","30690","28120"
"In post","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","1585","1545","34310","32930"
"In post","2023","Scotland","East Lothian and Midlothian","Outside London","Female","95","85","33730","28120"
"In post","2023","Scotland","East Lothian and Midlothian","Outside London","Male","45","45","31770","28120"
"In post","2023","Scotland","Falkirk","Outside London","Female","1155","985","28730","28120"
"In post","2023","Scotland","Falkirk","Outside London","Male","615","580","32450","28490"
"In post","2023","Scotland","Glasgow City","Outside London","Female","9245","8440","33680","29100"
"In post","2023","Scotland","Glasgow City","Outside London","Male","7215","6980","35300","30950"
"In post","2023","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","625","545","31690","28120"
"In post","2023","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","480","445","33030","28490"
"In post","2023","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","655","600","31360","28120"
"In post","2023","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","585","565","32000","28120"
"In post","2023","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","160","145","30910","28120"
"In post","2023","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","155","150","32180","29560"
"In post","2023","Scotland","Na h-Eileanan Siar","Outside London","Female","90","85","27560","25310"
"In post","2023","Scotland","Na h-Eileanan Siar","Outside London","Male","75","75","28770","28120"
"In post","2023","Scotland","North Lanarkshire","Outside London","Female","1015","900","28690","28120"
"In post","2023","Scotland","North Lanarkshire","Outside London","Male","725","685","31830","28490"
"In post","2023","Scotland","Orkney Islands","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Scotland","Orkney Islands","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Scotland","Perth and Kinross, and Stirling","Outside London","Female","645","600","32870","30320"
"In post","2023","Scotland","Perth and Kinross, and Stirling","Outside London","Male","760","720","34490","33300"
"In post","2023","Scotland","Scottish Borders","Outside London","Female","300","270","31670","28120"
"In post","2023","Scotland","Scottish Borders","Outside London","Male","270","260","33370","28420"
"In post","2023","Scotland","Shetland Islands","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Scotland","Shetland Islands","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Scotland","South Ayrshire","Outside London","Female","155","140","31020","28120"
"In post","2023","Scotland","South Ayrshire","Outside London","Male","100","90","30010","28120"
"In post","2023","Scotland","South Lanarkshire","Outside London","Female","2310","2035","31700","28120"
"In post","2023","Scotland","South Lanarkshire","Outside London","Male","1450","1380","33790","28130"
"In post","2023","Scotland","West Lothian","Outside London","Female","275","250","36160","28120"
"In post","2023","Scotland","West Lothian","Outside London","Male","180","175","37890","31970"
"In post","2023","South East (England)","Berkshire","Outside London","Female","1390","1280","33990","31280"
"In post","2023","South East (England)","Berkshire","Outside London","Male","1455","1425","38360","37010"
"In post","2023","South East (England)","Brighton and Hove","Outside London","Female","445","395","33820","28200"
"In post","2023","South East (England)","Brighton and Hove","Outside London","Male","235","225","35290","28120"
"In post","2023","South East (England)","Buckinghamshire","Outside London","Female","1005","935","33800","30940"
"In post","2023","South East (England)","Buckinghamshire","Outside London","Male","705","680","36650","34060"
"In post","2023","South East (England)","Central Hampshire","Outside London","Female","2040","1940","36740","34110"
"In post","2023","South East (England)","Central Hampshire","Outside London","Male","2490","2430","40750","39890"
"In post","2023","South East (England)","East Kent","Outside London","Female","2380","2165","29490","26180"
"In post","2023","South East (England)","East Kent","Outside London","Male","2595","2485","29780","27470"
"In post","2023","South East (England)","East Surrey","Outside London","Female","530","495","35420","34110"
"In post","2023","South East (England)","East Surrey","Outside London","Male","510","490","36260","35810"
"In post","2023","South East (England)","East Sussex CC","Outside London","Female","1195","1030","28560","28120"
"In post","2023","South East (England)","East Sussex CC","Outside London","Male","805","765","30540","28120"
"In post","2023","South East (England)","Isle of Wight","Outside London","Female","425","380","28390","28120"
"In post","2023","South East (England)","Isle of Wight","Outside London","Male","505","475","30910","31510"
"In post","2023","South East (England)","Kent Thames Gateway","Outside London","Female","780","715","30720","30940"
"In post","2023","South East (England)","Kent Thames Gateway","Outside London","Male","750","720","33650","32920"
"In post","2023","South East (England)","Medway","Outside London","Female","800","745","31920","30940"
"In post","2023","South East (England)","Medway","Outside London","Male","605","590","34960","32130"
"In post","2023","South East (England)","Mid Kent","Outside London","Female","555","510","31960","30320"
"In post","2023","South East (England)","Mid Kent","Outside London","Male","430","415","34270","32000"
"In post","2023","South East (England)","Milton Keynes","Outside London","Female","1010","945","32770","28540"
"In post","2023","South East (England)","Milton Keynes","Outside London","Male","1130","1105","37290","33940"
"In post","2023","South East (England)","North Hampshire","Outside London","Female","615","570","32680","28120"
"In post","2023","South East (England)","North Hampshire","Outside London","Male","430","415","40360","33990"
"In post","2023","South East (England)","Oxfordshire CC","Outside London","Female","1405","1280","34330","30930"
"In post","2023","South East (England)","Oxfordshire CC","Outside London","Male","1195","1155","36080","33910"
"In post","2023","South East (England)","Portsmouth","Outside London","Female","1930","1755","32290","28120"
"In post","2023","South East (England)","Portsmouth","Outside London","Male","2010","1945","34750","32160"
"In post","2023","South East (England)","South Hampshire","Outside London","Female","2215","1875","32060","28120"
"In post","2023","South East (England)","South Hampshire","Outside London","Male","1990","1785","32220","28600"
"In post","2023","South East (England)","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Southampton","Outside London","Female","695","620","32020","28120"
"In post","2023","South East (England)","Southampton","Outside London","Male","520","510","37950","31940"
"In post","2023","South East (England)","West Kent","Outside London","Female","95","85","37600","32520"
"In post","2023","South East (England)","West Kent","Outside London","Male","90","90","37950","31900"
"In post","2023","South East (England)","West Surrey","Outside London","Female","1370","1265","34760","31280"
"In post","2023","South East (England)","West Surrey","Outside London","Male","940","910","36530","32520"
"In post","2023","South East (England)","West Sussex (North East)","Outside London","Female","660","585","31770","28120"
"In post","2023","South East (England)","West Sussex (North East)","Outside London","Male","640","590","32790","28660"
"In post","2023","South East (England)","West Sussex (South West)","Outside London","Female","795","705","32680","28130"
"In post","2023","South East (England)","West Sussex (South West)","Outside London","Male","655","615","36270","33700"
"In post","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5725","5305","37550","34000"
"In post","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","8195","8025","42360","41000"
"In post","2023","South West (England)","Bournemouth, Christchurch and Poole","Outside London","Female","445","385","29210","28120"
"In post","2023","South West (England)","Bournemouth, Christchurch and Poole","Outside London","Male","330","310","29600","27650"
"In post","2023","South West (England)","Bristol, City of","Outside London","Female","3715","3385","36250","32660"
"In post","2023","South West (England)","Bristol, City of","Outside London","Male","3095","3000","38800","34970"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Outside London","Female","965","840","28480","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Outside London","Male","765","730","29690","27470"
"In post","2023","South West (England)","Devon CC","Outside London","Female","2875","2540","32440","28120"
"In post","2023","South West (England)","Devon CC","Outside London","Male","2980","2855","35690","32920"
"In post","2023","South West (England)","Dorset","Outside London","Female","1065","965","30690","28120"
"In post","2023","South West (England)","Dorset","Outside London","Male","1190","1140","32700","30880"
"In post","2023","South West (England)","Gloucestershire CC","Outside London","Female","855","760","31600","28120"
"In post","2023","South West (England)","Gloucestershire CC","Outside London","Male","590","555","34070","28120"
"In post","2023","South West (England)","Plymouth","Outside London","Female","1600","1430","31210","28120"
"In post","2023","South West (England)","Plymouth","Outside London","Male","1720","1665","35040","32500"
"In post","2023","South West (England)","Somerset CC","Outside London","Female","1235","1110","31770","28120"
"In post","2023","South West (England)","Somerset CC","Outside London","Male","1305","1265","35600","34300"
"In post","2023","South West (England)","Swindon","Outside London","Female","310","280","32950","28120"
"In post","2023","South West (England)","Swindon","Outside London","Male","175","170","35920","29910"
"In post","2023","South West (England)","Torbay","Outside London","Female","250","200","27860","28120"
"In post","2023","South West (England)","Torbay","Outside London","Male","115","105","29340","28120"
"In post","2023","South West (England)","Wiltshire","Outside London","Female","3810","3580","36830","33990"
"In post","2023","South West (England)","Wiltshire","Outside London","Male","4090","4005","40960","39890"
"In post","2023","Unknown","Unknown","Unknown","Female","665","635","35910","32640"
"In post","2023","Unknown","Unknown","Unknown","Male","2050","2025","40910","38710"
"In post","2023","Wales","Bridgend and Neath Port Talbot","Outside London","Female","505","450","28480","28120"
"In post","2023","Wales","Bridgend and Neath Port Talbot","Outside London","Male","240","230","31860","28120"
"In post","2023","Wales","Cardiff and Vale of Glamorgan","Outside London","Female","6715","6150","35780","30630"
"In post","2023","Wales","Cardiff and Vale of Glamorgan","Outside London","Male","5755","5590","37350","33200"
"In post","2023","Wales","Central Valleys","Outside London","Female","2020","1835","31620","28120"
"In post","2023","Wales","Central Valleys","Outside London","Male","1160","1125","33350","28120"
"In post","2023","Wales","Conwy and Denbighshire","Outside London","Female","470","435","36060","32050"
"In post","2023","Wales","Conwy and Denbighshire","Outside London","Male","250","240","38470","31560"
"In post","2023","Wales","Flintshire and Wrexham","Outside London","Female","1175","1085","29680","28120"
"In post","2023","Wales","Flintshire and Wrexham","Outside London","Male","1070","1045","31030","29410"
"In post","2023","Wales","Gwent Valleys","Outside London","Female","520","470","31440","28120"
"In post","2023","Wales","Gwent Valleys","Outside London","Male","220","210","36680","30610"
"In post","2023","Wales","Gwynedd","Outside London","Female","500","445","27230","25620"
"In post","2023","Wales","Gwynedd","Outside London","Male","315","310","29390","26960"
"In post","2023","Wales","Isle of Anglesey","Outside London","Female","135","120","28460","27470"
"In post","2023","Wales","Isle of Anglesey","Outside London","Male","130","130","30350","27470"
"In post","2023","Wales","Monmouthshire and Newport","Outside London","Female","3305","3030","34640","31330"
"In post","2023","Wales","Monmouthshire and Newport","Outside London","Male","2660","2575","39980","37760"
"In post","2023","Wales","Monmouthshire and Newport","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Wales","Powys","Outside London","Female","320","295","33300","30320"
"In post","2023","Wales","Powys","Outside London","Male","270","260","30890","27470"
"In post","2023","Wales","South West Wales","Outside London","Female","985","890","32170","28120"
"In post","2023","Wales","South West Wales","Outside London","Male","655","630","33700","28120"
"In post","2023","Wales","Swansea","Outside London","Female","5505","4730","27410","22500"
"In post","2023","Wales","Swansea","Outside London","Male","3765","3605","31450","27260"
"In post","2023","West Midlands (England)","Birmingham","Outside London","Female","7785","7105","32220","28120"
"In post","2023","West Midlands (England)","Birmingham","Outside London","Male","5995","5815","34410","29020"
"In post","2023","West Midlands (England)","Coventry","Outside London","Female","1550","1435","37030","33950"
"In post","2023","West Midlands (England)","Coventry","Outside London","Male","965","945","40100","37590"
"In post","2023","West Midlands (England)","Dudley","Outside London","Female","865","725","26390","26600"
"In post","2023","West Midlands (England)","Dudley","Outside London","Male","395","375","27420","28120"
"In post","2023","West Midlands (England)","Herefordshire, County of","Outside London","Female","265","245","29950","27470"
"In post","2023","West Midlands (England)","Herefordshire, County of","Outside London","Male","210","210","30880","27480"
"In post","2023","West Midlands (England)","Sandwell","Outside London","Female","310","270","28330","28120"
"In post","2023","West Midlands (England)","Sandwell","Outside London","Male","150","145","29680","28120"
"In post","2023","West Midlands (England)","Shropshire","Outside London","Female","540","500","30590","28120"
"In post","2023","West Midlands (England)","Shropshire","Outside London","Male","715","685","32690","30740"
"In post","2023","West Midlands (England)","Solihull","Outside London","Female","725","650","30010","26910"
"In post","2023","West Midlands (England)","Solihull","Outside London","Male","510","485","31600","27650"
"In post","2023","West Midlands (England)","Staffordshire CC","Outside London","Female","2410","2240","32790","29050"
"In post","2023","West Midlands (England)","Staffordshire CC","Outside London","Male","2055","1980","34460","32060"
"In post","2023","West Midlands (England)","Stoke-on-Trent","Outside London","Female","820","740","28030","25750"
"In post","2023","West Midlands (England)","Stoke-on-Trent","Outside London","Male","405","385","29280","25880"
"In post","2023","West Midlands (England)","Telford and Wrekin","Outside London","Female","1265","1145","35020","29730"
